BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001076,HON. JASON CHAFFETZ,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","7,112.37","7,112.37"
C001076,HON. JASON CHAFFETZ,2013,2013Q1,PRINTING AND REPRODUCTION,956.22,956.22
C001076,HON. JASON CHAFFETZ,2013,2013Q1,OTHER SERVICES,"10,927.86","10,927.86"
C001076,HON. JASON CHAFFETZ,2013,2013Q1,SUPPLIES AND MATERIALS,"1,017.49","1,017.49"
C001076,HON. JASON CHAFFETZ,2013,2013Q1,EQUIPMENT,501.02,501.02
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q1,FRANKED MAIL,183.29,183.29
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q1,PERSONNEL COMPENSATION,"232,187.39","232,187.39"
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q1,TRAVEL,"18,077.91","18,077.91"
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","30,183.48","30,183.48"
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q1,PRINTING AND REPRODUCTION,213.08,213.08
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q1,OTHER SERVICES,"1,095.56","1,095.56"
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q1,SUPPLIES AND MATERIALS,440.20,440.20
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q1,EQUIPMENT,"1,560.00","1,560.00"
C001080,HON. JUDY CHU,2013,2013Q1,FRANKED MAIL,"21,020.98","21,020.98"
C001080,HON. JUDY CHU,2013,2013Q1,PERSONNEL COMPENSATION,"208,353.87","208,353.87"
C001080,HON. JUDY CHU,2013,2013Q1,TRAVEL,"15,513.59","15,513.59"
C001080,HON. JUDY CHU,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","31,447.88","31,447.88"
C001080,HON. JUDY CHU,2013,2013Q1,PRINTING AND REPRODUCTION,"10,881.72","10,881.72"
C001080,HON. JUDY CHU,2013,2013Q1,OTHER SERVICES,"12,182.65","12,182.65"
C001080,HON. JUDY CHU,2013,2013Q1,SUPPLIES AND MATERIALS,"3,522.92","3,522.92"
C001080,HON. JUDY CHU,2013,2013Q1,EQUIPMENT,571.50,571.50
C001084,HON. DAVID N. CICILLINE,2013,2013Q1,FRANKED MAIL,"11,740.50","11,740.50"
C001084,HON. DAVID N. CICILLINE,2013,2013Q1,PERSONNEL COMPENSATION,"235,194.43","235,194.43"
C001084,HON. DAVID N. CICILLINE,2013,2013Q1,TRAVEL,"4,877.85","4,877.85"
C001084,HON. DAVID N. CICILLINE,2013,2013Q1,TRANSPORTATION OF THINGS,82.55,82.55
C001084,HON. DAVID N. CICILLINE,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","18,560.59","18,560.59"
C001084,HON. DAVID N. CICILLINE,2013,2013Q1,PRINTING AND REPRODUCTION,655.89,655.89
C001084,HON. DAVID N. CICILLINE,2013,2013Q1,OTHER SERVICES,"4,845.00","4,845.00"
C001084,HON. DAVID N. CICILLINE,2013,2013Q1,SUPPLIES AND MATERIALS,"1,221.50","1,221.50"
C001084,HON. DAVID N. CICILLINE,2013,2013Q1,EQUIPMENT,695.25,695.25
C001067,HON. YVETTE D. CLARKE,2013,2013Q1,FRANKED MAIL,270.49,270.49
C001067,HON. YVETTE D. CLARKE,2013,2013Q1,PERSONNEL COMPENSATION,"225,901.37","225,901.37"
C001067,HON. YVETTE D. CLARKE,2013,2013Q1,TRAVEL,"12,722.05","12,722.05"
C001067,HON. YVETTE D. CLARKE,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","12,420.79","12,420.79"
C001067,HON. YVETTE D. CLARKE,2013,2013Q1,PRINTING AND REPRODUCTION,312.30,312.30
C001067,HON. YVETTE D. CLARKE,2013,2013Q1,OTHER SERVICES,"6,635.00","6,635.00"
C001067,HON. YVETTE D. CLARKE,2013,2013Q1,SUPPLIES AND MATERIALS,"4,790.69","4,790.69"
C001067,HON. YVETTE D. CLARKE,2013,2013Q1,EQUIPMENT,504.00,504.00
C001049,HON. WILLIAM LACY CLAY,2013,2013Q1,FRANKED MAIL,671.35,671.35
C001049,HON. WILLIAM LACY CLAY,2013,2013Q1,PERSONNEL COMPENSATION,"236,382.25","236,382.25"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q1,TRAVEL,"4,616.88","4,616.88"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","28,378.63","28,378.63"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q1,PRINTING AND REPRODUCTION,136.90,136.90
C001049,HON. WILLIAM LACY CLAY,2013,2013Q1,OTHER SERVICES,"3,593.74","3,593.74"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q1,SUPPLIES AND MATERIALS,"1,619.70","1,619.70"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q1,EQUIPMENT,"1,764.00","1,764.00"
C001061,HON. EMANUEL CLEAVER,2013,2013Q1,FRANKED MAIL,966.64,966.64
C001061,HON. EMANUEL CLEAVER,2013,2013Q1,PERSONNEL COMPENSATION,"218,155.33","218,155.33"
C001061,HON. EMANUEL CLEAVER,2013,2013Q1,TRAVEL,"14,406.08","14,406.08"
C001061,HON. EMANUEL CLEAVER,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","25,112.54","25,112.54"
C001061,HON. EMANUEL CLEAVER,2013,2013Q1,PRINTING AND REPRODUCTION,"3,296.94","3,296.94"
C001061,HON. EMANUEL CLEAVER,2013,2013Q1,OTHER SERVICES,"7,350.42","7,350.42"
C001061,HON. EMANUEL CLEAVER,2013,2013Q1,SUPPLIES AND MATERIALS,"2,451.86","2,451.86"
C001061,HON. EMANUEL CLEAVER,2013,2013Q1,EQUIPMENT,"1,268.14","1,268.14"
C000537,HON. JAMES E. CLYBURN,2013,2013Q1,FRANKED MAIL,363.47,363.47
C000537,HON. JAMES E. CLYBURN,2013,2013Q1,PERSONNEL COMPENSATION,"235,617.64","235,617.64"
C000537,HON. JAMES E. CLYBURN,2013,2013Q1,TRAVEL,"10,632.36","10,632.36"
C000537,HON. JAMES E. CLYBURN,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","27,605.78","27,605.78"
C000537,HON. JAMES E. CLYBURN,2013,2013Q1,PRINTING AND REPRODUCTION,439.58,439.58
C000537,HON. JAMES E. CLYBURN,2013,2013Q1,OTHER SERVICES,"11,778.19","11,778.19"
C000537,HON. JAMES E. CLYBURN,2013,2013Q1,SUPPLIES AND MATERIALS,"4,074.84","4,074.84"
C000537,HON. JAMES E. CLYBURN,2013,2013Q1,EQUIPMENT,860.16,860.16
C000556,HON. HOWARD COBLE,2013,2013Q1,FRANKED MAIL,"1,135.71","1,135.71"
C000556,HON. HOWARD COBLE,2013,2013Q1,PERSONNEL COMPENSATION,"240,997.71","240,997.71"
C000556,HON. HOWARD COBLE,2013,2013Q1,TRAVEL,"9,779.43","9,779.43"
C000556,HON. HOWARD COBLE,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","22,476.65","22,476.65"
C000556,HON. HOWARD COBLE,2013,2013Q1,PRINTING AND REPRODUCTION,407.42,407.42
C000556,HON. HOWARD COBLE,2013,2013Q1,OTHER SERVICES,"10,327.69","10,327.69"
C000556,HON. HOWARD COBLE,2013,2013Q1,SUPPLIES AND MATERIALS,"7,726.94","7,726.94"
C000556,HON. HOWARD COBLE,2013,2013Q1,EQUIPMENT,821.97,821.97
C001077,HON. MIKE COFFMAN,2013,2013Q1,FRANKED MAIL,"21,048.34","21,048.34"
C001077,HON. MIKE COFFMAN,2013,2013Q1,PERSONNEL COMPENSATION,"206,302.58","206,302.58"
C001077,HON. MIKE COFFMAN,2013,2013Q1,TRAVEL,"7,803.48","7,803.48"
C001077,HON. MIKE COFFMAN,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","26,281.97","26,281.97"
C001077,HON. MIKE COFFMAN,2013,2013Q1,PRINTING AND REPRODUCTION,506.90,506.90
C001077,HON. MIKE COFFMAN,2013,2013Q1,OTHER SERVICES,"11,100.73","11,100.73"
C001077,HON. MIKE COFFMAN,2013,2013Q1,SUPPLIES AND MATERIALS,"2,912.75","2,912.75"
C001068,HON. STEVE COHEN,2013,2013Q1,FRANKED MAIL,"2,582.55","2,582.55"
C001068,HON. STEVE COHEN,2013,2013Q1,PERSONNEL COMPENSATION,"210,964.89","210,964.89"
C001068,HON. STEVE COHEN,2013,2013Q1,TRAVEL,"9,094.87","9,094.87"
C001068,HON. STEVE COHEN,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","20,930.69","20,930.69"
C001068,HON. STEVE COHEN,2013,2013Q1,PRINTING AND REPRODUCTION,72.82,72.82
C001068,HON. STEVE COHEN,2013,2013Q1,OTHER SERVICES,"9,389.46","9,389.46"
C001068,HON. STEVE COHEN,2013,2013Q1,SUPPLIES AND MATERIALS,"1,822.90","1,822.90"
C001068,HON. STEVE COHEN,2013,2013Q1,EQUIPMENT,156.00,156.00
C001053,HON. TOM COLE,2013,2013Q1,FRANKED MAIL,"1,205.86","1,205.86"
C001053,HON. TOM COLE,2013,2013Q1,PERSONNEL COMPENSATION,"185,034.52","185,034.52"
C001053,HON. TOM COLE,2013,2013Q1,TRAVEL,"9,638.15","9,638.15"
C001053,HON. TOM COLE,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","24,809.33","24,809.33"
C001053,HON. TOM COLE,2013,2013Q1,PRINTING AND REPRODUCTION,461.91,461.91
C001053,HON. TOM COLE,2013,2013Q1,OTHER SERVICES,"10,200.00","10,200.00"
C001053,HON. TOM COLE,2013,2013Q1,SUPPLIES AND MATERIALS,"9,032.99","9,032.99"
C001053,HON. TOM COLE,2013,2013Q1,EQUIPMENT,728.34,728.34
C001092,HON. CHRIS COLLINS,2013,2013Q1,FRANKED MAIL,234.34,234.34
C001092,HON. CHRIS COLLINS,2013,2013Q1,PERSONNEL COMPENSATION,"184,372.20","184,372.20"
C001092,HON. CHRIS COLLINS,2013,2013Q1,TRAVEL,"4,807.30","4,807.30"
C001092,HON. CHRIS COLLINS,2013,2013Q1,TRANSPORTATION OF THINGS,313.89,313.89
C001092,HON. CHRIS COLLINS,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","19,427.72","19,427.72"
C001092,HON. CHRIS COLLINS,2013,2013Q1,PRINTING AND REPRODUCTION,"4,431.15","4,431.15"
C001092,HON. CHRIS COLLINS,2013,2013Q1,OTHER SERVICES,"12,599.00","12,599.00"
C001092,HON. CHRIS COLLINS,2013,2013Q1,SUPPLIES AND MATERIALS,"8,281.52","8,281.52"
C001092,HON. CHRIS COLLINS,2013,2013Q1,EQUIPMENT,"7,154.38","7,154.38"
C001093,HON. DOUG COLLINS,2013,2013Q1,FRANKED MAIL,"1,562.05","1,562.05"
C001093,HON. DOUG COLLINS,2013,2013Q1,PERSONNEL COMPENSATION,"172,144.52","172,144.52"
C001093,HON. DOUG COLLINS,2013,2013Q1,TRAVEL,"8,531.82","8,531.82"
C001093,HON. DOUG COLLINS,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","13,494.77","13,494.77"
C001093,HON. DOUG COLLINS,2013,2013Q1,PRINTING AND REPRODUCTION,"5,561.05","5,561.05"
C001093,HON. DOUG COLLINS,2013,2013Q1,OTHER SERVICES,"9,675.00","9,675.00"
C001093,HON. DOUG COLLINS,2013,2013Q1,SUPPLIES AND MATERIALS,"4,208.03","4,208.03"
C001093,HON. DOUG COLLINS,2013,2013Q1,EQUIPMENT,384.84,384.84
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q1,FRANKED MAIL,"8,913.21","8,913.21"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q1,PERSONNEL COMPENSATION,"232,904.44","232,904.44"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q1,TRAVEL,"9,760.68","9,760.68"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","16,565.22","16,565.22"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q1,PRINTING AND REPRODUCTION,"7,711.82","7,711.82"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q1,OTHER SERVICES,"5,930.21","5,930.21"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q1,SUPPLIES AND MATERIALS,"2,738.29","2,738.29"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q1,EQUIPMENT,667.53,667.53
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q1,FRANKED MAIL,"3,193.08","3,193.08"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q1,PERSONNEL COMPENSATION,"215,183.34","215,183.34"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q1,TRAVEL,763.61,763.61
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","20,966.78","20,966.78"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q1,PRINTING AND REPRODUCTION,398.96,398.96
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q1,OTHER SERVICES,"12,354.00","12,354.00"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q1,SUPPLIES AND MATERIALS,"1,699.04","1,699.04"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q1,EQUIPMENT,619.53,619.53
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q1,FRANKED MAIL,76.31,76.31
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q1,PERSONNEL COMPENSATION,"276,204.01","276,204.01"
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q1,TRAVEL,"9,893.81","9,893.81"
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","33,907.25","33,907.25"
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q1,PRINTING AND REPRODUCTION,59.40,59.40
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q1,OTHER SERVICES,"11,022.30","11,022.30"
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q1,SUPPLIES AND MATERIALS,"11,608.69","11,608.69"
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q1,EQUIPMENT,"1,764.12","1,764.12"
C001094,HON. PAUL COOK,2013,2013Q1,FRANKED MAIL,10.31,10.31
C001094,HON. PAUL COOK,2013,2013Q1,PERSONNEL COMPENSATION,"147,766.65","147,766.65"
C001094,HON. PAUL COOK,2013,2013Q1,TRAVEL,"3,344.80","3,344.80"
C001094,HON. PAUL COOK,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","3,651.37","3,651.37"
C001094,HON. PAUL COOK,2013,2013Q1,PRINTING AND REPRODUCTION,"2,418.92","2,418.92"
C001094,HON. PAUL COOK,2013,2013Q1,OTHER SERVICES,"9,519.00","9,519.00"
C001094,HON. PAUL COOK,2013,2013Q1,SUPPLIES AND MATERIALS,"2,306.45","2,306.45"
C001094,HON. PAUL COOK,2013,2013Q1,EQUIPMENT,392.93,392.93
C000754,HON. JIM COOPER,2013,2013Q1,FRANKED MAIL,438.77,438.77
C000754,HON. JIM COOPER,2013,2013Q1,PERSONNEL COMPENSATION,"253,204.74","253,204.74"
C000754,HON. JIM COOPER,2013,2013Q1,TRAVEL,"6,374.98","6,374.98"
C000754,HON. JIM COOPER,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","17,691.99","17,691.99"
C000754,HON. JIM COOPER,2013,2013Q1,PRINTING AND REPRODUCTION,"1,521.06","1,521.06"
C000754,HON. JIM COOPER,2013,2013Q1,OTHER SERVICES,"12,572.17","12,572.17"
C000754,HON. JIM COOPER,2013,2013Q1,SUPPLIES AND MATERIALS,"5,298.87","5,298.87"
C000754,HON. JIM COOPER,2013,2013Q1,EQUIPMENT,705.00,705.00
C001059,HON. JIM COSTA,2013,2013Q1,FRANKED MAIL,-51.32,-51.32
C001059,HON. JIM COSTA,2013,2013Q1,PERSONNEL COMPENSATION,"260,822.77","260,822.77"
C001059,HON. JIM COSTA,2013,2013Q1,TRAVEL,"10,147.95","10,147.95"
C001059,HON. JIM COSTA,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","32,735.90","32,735.90"
C001059,HON. JIM COSTA,2013,2013Q1,PRINTING AND REPRODUCTION,"1,561.50","1,561.50"
C001059,HON. JIM COSTA,2013,2013Q1,OTHER SERVICES,"5,933.55","5,933.55"
C001059,HON. JIM COSTA,2013,2013Q1,SUPPLIES AND MATERIALS,"2,004.47","2,004.47"
C001059,HON. JIM COSTA,2013,2013Q1,EQUIPMENT,444.00,444.00
C001095,HON. TOM COTTON,2013,2013Q1,FRANKED MAIL,"1,940.25","1,940.25"
C001095,HON. TOM COTTON,2013,2013Q1,PERSONNEL COMPENSATION,"173,036.68","173,036.68"
C001095,HON. TOM COTTON,2013,2013Q1,TRAVEL,"12,894.48","12,894.48"
C001095,HON. TOM COTTON,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","15,250.67","15,250.67"
C001095,HON. TOM COTTON,2013,2013Q1,PRINTING AND REPRODUCTION,"1,849.07","1,849.07"
C001095,HON. TOM COTTON,2013,2013Q1,OTHER SERVICES,"13,383.11","13,383.11"
C001095,HON. TOM COTTON,2013,2013Q1,SUPPLIES AND MATERIALS,"8,963.97","8,963.97"
C001095,HON. TOM COTTON,2013,2013Q1,EQUIPMENT,300.79,300.79
C001069,HON. JOE COURTNEY,2013,2013Q1,FRANKED MAIL,550.36,550.36
C001069,HON. JOE COURTNEY,2013,2013Q1,PERSONNEL COMPENSATION,"261,746.16","261,746.16"
C001069,HON. JOE COURTNEY,2013,2013Q1,TRAVEL,"5,135.73","5,135.73"
C001069,HON. JOE COURTNEY,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","22,068.70","22,068.70"
C001069,HON. JOE COURTNEY,2013,2013Q1,PRINTING AND REPRODUCTION,257.08,257.08
C001069,HON. JOE COURTNEY,2013,2013Q1,OTHER SERVICES,"6,987.00","6,987.00"
C001069,HON. JOE COURTNEY,2013,2013Q1,SUPPLIES AND MATERIALS,"3,078.92","3,078.92"
C001069,HON. JOE COURTNEY,2013,2013Q1,EQUIPMENT,"1,081.50","1,081.50"
C001096,HON. KEVIN CRAMER,2013,2013Q1,FRANKED MAIL,118.15,118.15
C001096,HON. KEVIN CRAMER,2013,2013Q1,PERSONNEL COMPENSATION,"172,362.02","172,362.02"
C001096,HON. KEVIN CRAMER,2013,2013Q1,TRAVEL,"11,468.40","11,468.40"
C001096,HON. KEVIN CRAMER,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","17,800.87","17,800.87"
C001096,HON. KEVIN CRAMER,2013,2013Q1,PRINTING AND REPRODUCTION,"3,792.48","3,792.48"
C001096,HON. KEVIN CRAMER,2013,2013Q1,OTHER SERVICES,"9,886.56","9,886.56"
C001096,HON. KEVIN CRAMER,2013,2013Q1,SUPPLIES AND MATERIALS,"9,040.55","9,040.55"
C001096,HON. KEVIN CRAMER,2013,2013Q1,EQUIPMENT,"1,092.84","1,092.84"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2013,2013Q1,FRANKED MAIL,"1,291.14","1,291.14"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2013,2013Q1,PERSONNEL COMPENSATION,"230,502.85","230,502.85"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2013,2013Q1,TRAVEL,"11,499.88","11,499.88"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","17,091.85","17,091.85"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2013,2013Q1,PRINTING AND REPRODUCTION,"2,234.80","2,234.80"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2013,2013Q1,OTHER SERVICES,"10,605.42","10,605.42"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2013,2013Q1,SUPPLIES AND MATERIALS,"3,518.07","3,518.07"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2013,2013Q1,EQUIPMENT,621.00,621.00
C001045,HON. ANDER CRENSHAW,2013,2013Q1,FRANKED MAIL,232.47,232.47
C001045,HON. ANDER CRENSHAW,2013,2013Q1,PERSONNEL COMPENSATION,"204,271.11","204,271.11"
C001045,HON. ANDER CRENSHAW,2013,2013Q1,TRAVEL,"4,049.25","4,049.25"
C001045,HON. ANDER CRENSHAW,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","10,394.93","10,394.93"
C001045,HON. ANDER CRENSHAW,2013,2013Q1,PRINTING AND REPRODUCTION,148.20,148.20
C001045,HON. ANDER CRENSHAW,2013,2013Q1,OTHER SERVICES,"11,429.00","11,429.00"
C001045,HON. ANDER CRENSHAW,2013,2013Q1,SUPPLIES AND MATERIALS,"1,701.52","1,701.52"
C001045,HON. ANDER CRENSHAW,2013,2013Q1,EQUIPMENT,"1,176.00","1,176.00"
C001038,HON. JOSEPH CROWLEY,2013,2013Q1,FRANKED MAIL,566.24,566.24
C001038,HON. JOSEPH CROWLEY,2013,2013Q1,PERSONNEL COMPENSATION,"211,547.29","211,547.29"
C001038,HON. JOSEPH CROWLEY,2013,2013Q1,TRAVEL,"1,494.95","1,494.95"
C001038,HON. JOSEPH CROWLEY,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","16,532.20","16,532.20"
C001038,HON. JOSEPH CROWLEY,2013,2013Q1,PRINTING AND REPRODUCTION,"1,985.74","1,985.74"
C001038,HON. JOSEPH CROWLEY,2013,2013Q1,OTHER SERVICES,"7,502.00","7,502.00"
C001038,HON. JOSEPH CROWLEY,2013,2013Q1,SUPPLIES AND MATERIALS,"11,220.87","11,220.87"
C001038,HON. JOSEPH CROWLEY,2013,2013Q1,EQUIPMENT,867.21,867.21
C001063,HON. HENRY CUELLAR,2013,2013Q1,FRANKED MAIL,"9,860.25","9,860.25"
C001063,HON. HENRY CUELLAR,2013,2013Q1,PERSONNEL COMPENSATION,"172,294.63","172,294.63"
C001063,HON. HENRY CUELLAR,2013,2013Q1,TRAVEL,"10,829.18","10,829.18"
C001063,HON. HENRY CUELLAR,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","21,769.07","21,769.07"
C001063,HON. HENRY CUELLAR,2013,2013Q1,PRINTING AND REPRODUCTION,"1,020.77","1,020.77"
C001063,HON. HENRY CUELLAR,2013,2013Q1,OTHER SERVICES,"13,777.60","13,777.60"
C001063,HON. HENRY CUELLAR,2013,2013Q1,SUPPLIES AND MATERIALS,"5,050.51","5,050.51"
C001063,HON. HENRY CUELLAR,2013,2013Q1,EQUIPMENT,434.97,434.97
C001048,HON. JOHN ABNEY CULBERSON,2013,2013Q1,FRANKED MAIL,116.67,116.67
C001048,HON. JOHN ABNEY CULBERSON,2013,2013Q1,PERSONNEL COMPENSATION,"167,737.78","167,737.78"
C001048,HON. JOHN ABNEY CULBERSON,2013,2013Q1,TRAVEL,"5,494.48","5,494.48"
C001048,HON. JOHN ABNEY CULBERSON,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","24,590.67","24,590.67"
C001048,HON. JOHN ABNEY CULBERSON,2013,2013Q1,PRINTING AND REPRODUCTION,247.71,247.71
C001048,HON. JOHN ABNEY CULBERSON,2013,2013Q1,OTHER SERVICES,"10,790.93","10,790.93"
C001048,HON. JOHN ABNEY CULBERSON,2013,2013Q1,SUPPLIES AND MATERIALS,"2,909.28","2,909.28"
C001048,HON. JOHN ABNEY CULBERSON,2013,2013Q1,EQUIPMENT,739.96,739.96
C000984,HON. ELIJAH E. CUMMINGS,2013,2013Q1,FRANKED MAIL,945.87,945.87
C000984,HON. ELIJAH E. CUMMINGS,2013,2013Q1,PERSONNEL COMPENSATION,"234,994.25","234,994.25"
C000984,HON. ELIJAH E. CUMMINGS,2013,2013Q1,TRAVEL,612.76,612.76
C000984,HON. ELIJAH E. CUMMINGS,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","30,332.35","30,332.35"
C000984,HON. ELIJAH E. CUMMINGS,2013,2013Q1,PRINTING AND REPRODUCTION,282.00,282.00
C000984,HON. ELIJAH E. CUMMINGS,2013,2013Q1,OTHER SERVICES,"9,748.60","9,748.60"
C000984,HON. ELIJAH E. CUMMINGS,2013,2013Q1,SUPPLIES AND MATERIALS,"15,398.92","15,398.92"
C000984,HON. ELIJAH E. CUMMINGS,2013,2013Q1,EQUIPMENT,"1,355.00","1,355.00"
D000618,HON. STEVE DAINES,2013,2013Q1,FRANKED MAIL,512.58,512.58
D000618,HON. STEVE DAINES,2013,2013Q1,PERSONNEL COMPENSATION,"205,044.43","205,044.43"
D000618,HON. STEVE DAINES,2013,2013Q1,TRAVEL,"23,006.82","23,006.82"
D000618,HON. STEVE DAINES,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","22,651.12","22,651.12"
D000618,HON. STEVE DAINES,2013,2013Q1,PRINTING AND REPRODUCTION,"2,457.80","2,457.80"
D000618,HON. STEVE DAINES,2013,2013Q1,OTHER SERVICES,"15,676.00","15,676.00"
D000618,HON. STEVE DAINES,2013,2013Q1,SUPPLIES AND MATERIALS,"7,503.24","7,503.24"
D000618,HON. STEVE DAINES,2013,2013Q1,EQUIPMENT,"2,049.06","2,049.06"
D000096,HON. DANNY K. DAVIS,2013,2013Q1,FRANKED MAIL,-5.07,-5.07
D000096,HON. DANNY K. DAVIS,2013,2013Q1,PERSONNEL COMPENSATION,"291,710.68","291,710.68"
D000096,HON. DANNY K. DAVIS,2013,2013Q1,TRAVEL,"5,661.02","5,661.02"
D000096,HON. DANNY K. DAVIS,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","18,599.05","18,599.05"
D000096,HON. DANNY K. DAVIS,2013,2013Q1,PRINTING AND REPRODUCTION,"2,120.59","2,120.59"
D000096,HON. DANNY K. DAVIS,2013,2013Q1,OTHER SERVICES,"10,125.00","10,125.00"
D000096,HON. DANNY K. DAVIS,2013,2013Q1,SUPPLIES AND MATERIALS,"3,749.18","3,749.18"
D000096,HON. DANNY K. DAVIS,2013,2013Q1,EQUIPMENT,"6,468.47","6,468.47"
D000619,HON. RODNEY DAVIS,2013,2013Q1,FRANKED MAIL,151.04,151.04
D000619,HON. RODNEY DAVIS,2013,2013Q1,PERSONNEL COMPENSATION,"182,524.61","182,524.61"
D000619,HON. RODNEY DAVIS,2013,2013Q1,TRAVEL,"3,900.46","3,900.46"
D000619,HON. RODNEY DAVIS,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","12,786.90","12,786.90"
D000619,HON. RODNEY DAVIS,2013,2013Q1,PRINTING AND REPRODUCTION,"1,348.90","1,348.90"
D000619,HON. RODNEY DAVIS,2013,2013Q1,OTHER SERVICES,"9,187.23","9,187.23"
D000619,HON. RODNEY DAVIS,2013,2013Q1,SUPPLIES AND MATERIALS,"7,729.55","7,729.55"
D000619,HON. RODNEY DAVIS,2013,2013Q1,EQUIPMENT,"1,053.96","1,053.96"
D000598,HON. SUSAN A. DAVIS,2013,2013Q1,FRANKED MAIL,153.50,153.50
D000598,HON. SUSAN A. DAVIS,2013,2013Q1,PERSONNEL COMPENSATION,"275,449.71","275,449.71"
D000598,HON. SUSAN A. DAVIS,2013,2013Q1,TRAVEL,"15,050.22","15,050.22"
D000598,HON. SUSAN A. DAVIS,2013,2013Q1,"RENT, COMMUNICATION, UTILITIES","6,819.59","6,819.59"
D000598,HON. SUSAN A. DAVIS,2013,2013Q1,PRINTING AND REPRODUCTION,509.99,509.99
