BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001048,HON. JOHN ABNEY CULBERSON,2014,2014Q4,OTHER SERVICES,"22,517.68","5,426.25"
C001048,HON. JOHN ABNEY CULBERSON,2014,2014Q4,SUPPLIES AND MATERIALS,"31,586.89","12,560.70"
C001048,HON. JOHN ABNEY CULBERSON,2014,2014Q4,EQUIPMENT,"4,201.71",480.00
C000984,HON. ELIJAH E. CUMMINGS,2014,2014Q4,FRANKED MAIL,"7,318.09","5,022.07"
C000984,HON. ELIJAH E. CUMMINGS,2014,2014Q4,PERSONNEL COMPENSATION,"965,859.17","260,390.72"
C000984,HON. ELIJAH E. CUMMINGS,2014,2014Q4,TRAVEL,"4,943.70","1,591.00"
C000984,HON. ELIJAH E. CUMMINGS,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","148,099.41","38,335.96"
C000984,HON. ELIJAH E. CUMMINGS,2014,2014Q4,PRINTING AND REPRODUCTION,"2,742.36","1,577.06"
C000984,HON. ELIJAH E. CUMMINGS,2014,2014Q4,OTHER SERVICES,"37,788.82","9,281.36"
C000984,HON. ELIJAH E. CUMMINGS,2014,2014Q4,SUPPLIES AND MATERIALS,"25,163.33","5,545.29"
C000984,HON. ELIJAH E. CUMMINGS,2014,2014Q4,EQUIPMENT,"2,613.50",723.50
D000618,HON. STEVE DAINES,2014,2014Q4,FRANKED MAIL,"34,879.40",206.24
D000618,HON. STEVE DAINES,2014,2014Q4,PERSONNEL COMPENSATION,"883,392.60","244,970.39"
D000618,HON. STEVE DAINES,2014,2014Q4,TRAVEL,"149,226.50","26,055.48"
D000618,HON. STEVE DAINES,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","145,099.13","28,178.41"
D000618,HON. STEVE DAINES,2014,2014Q4,PRINTING AND REPRODUCTION,"37,492.21",346.68
D000618,HON. STEVE DAINES,2014,2014Q4,OTHER SERVICES,"36,412.09","11,124.30"
D000618,HON. STEVE DAINES,2014,2014Q4,SUPPLIES AND MATERIALS,"15,877.12","6,286.34"
D000618,HON. STEVE DAINES,2014,2014Q4,EQUIPMENT,"1,662.94",415.72
D000096,HON. DANNY K. DAVIS,2014,2014Q4,FRANKED MAIL,621.16,17.26
D000096,HON. DANNY K. DAVIS,2014,2014Q4,PERSONNEL COMPENSATION,"1,055,865.57","325,874.44"
D000096,HON. DANNY K. DAVIS,2014,2014Q4,TRAVEL,"30,706.77","10,165.63"
D000096,HON. DANNY K. DAVIS,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","75,468.97","26,543.28"
D000096,HON. DANNY K. DAVIS,2014,2014Q4,PRINTING AND REPRODUCTION,"2,099.50",721.35
D000096,HON. DANNY K. DAVIS,2014,2014Q4,OTHER SERVICES,"45,119.19","13,935.05"
D000096,HON. DANNY K. DAVIS,2014,2014Q4,SUPPLIES AND MATERIALS,"12,573.74","3,698.15"
D000096,HON. DANNY K. DAVIS,2014,2014Q4,EQUIPMENT,"16,826.14","3,098.03"
D000619,HON. RODNEY DAVIS,2014,2014Q4,FRANKED MAIL,"104,505.97","12,400.83"
D000619,HON. RODNEY DAVIS,2014,2014Q4,PERSONNEL COMPENSATION,"823,695.31","260,234.24"
D000619,HON. RODNEY DAVIS,2014,2014Q4,TRAVEL,"60,498.52","13,555.35"
D000619,HON. RODNEY DAVIS,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","76,561.82","17,565.86"
D000619,HON. RODNEY DAVIS,2014,2014Q4,PRINTING AND REPRODUCTION,"78,066.24","7,148.83"
D000619,HON. RODNEY DAVIS,2014,2014Q4,OTHER SERVICES,"29,075.08","6,755.00"
D000619,HON. RODNEY DAVIS,2014,2014Q4,SUPPLIES AND MATERIALS,"18,865.05","1,801.32"
D000619,HON. RODNEY DAVIS,2014,2014Q4,EQUIPMENT,"12,706.23","6,232.10"
D000598,HON. SUSAN A. DAVIS,2014,2014Q4,FRANKED MAIL,"34,003.25","1,297.47"
D000598,HON. SUSAN A. DAVIS,2014,2014Q4,PERSONNEL COMPENSATION,"981,634.98","256,393.46"
D000598,HON. SUSAN A. DAVIS,2014,2014Q4,TRAVEL,"29,471.78","5,652.37"
D000598,HON. SUSAN A. DAVIS,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","76,287.43","18,191.39"
D000598,HON. SUSAN A. DAVIS,2014,2014Q4,PRINTING AND REPRODUCTION,"64,830.53",153.04
D000598,HON. SUSAN A. DAVIS,2014,2014Q4,OTHER SERVICES,"31,760.00","7,910.00"
D000598,HON. SUSAN A. DAVIS,2014,2014Q4,SUPPLIES AND MATERIALS,"24,305.02","4,325.85"
D000598,HON. SUSAN A. DAVIS,2014,2014Q4,EQUIPMENT,"1,236.00",309.00
D000191,HON. PETER A. DEFAZIO,2014,2014Q4,FRANKED MAIL,"41,426.11",899.48
D000191,HON. PETER A. DEFAZIO,2014,2014Q4,PERSONNEL COMPENSATION,"920,042.07","244,932.64"
D000191,HON. PETER A. DEFAZIO,2014,2014Q4,TRAVEL,"65,959.61","11,099.62"
D000191,HON. PETER A. DEFAZIO,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","85,425.85","21,442.81"
D000191,HON. PETER A. DEFAZIO,2014,2014Q4,PRINTING AND REPRODUCTION,"42,149.06",317.40
D000191,HON. PETER A. DEFAZIO,2014,2014Q4,OTHER SERVICES,"35,218.51","8,693.69"
D000191,HON. PETER A. DEFAZIO,2014,2014Q4,SUPPLIES AND MATERIALS,"31,911.93","25,045.32"
D000191,HON. PETER A. DEFAZIO,2014,2014Q4,EQUIPMENT,"4,168.80","1,229.58"
D000197,HON. DIANA DEGETTE,2014,2014Q4,FRANKED MAIL,"1,710.65",568.48
D000197,HON. DIANA DEGETTE,2014,2014Q4,PERSONNEL COMPENSATION,"1,053,129.46","281,302.74"
D000197,HON. DIANA DEGETTE,2014,2014Q4,TRAVEL,"34,841.74","7,146.13"
D000197,HON. DIANA DEGETTE,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","91,124.27","26,861.18"
D000197,HON. DIANA DEGETTE,2014,2014Q4,PRINTING AND REPRODUCTION,"1,780.79",309.75
D000197,HON. DIANA DEGETTE,2014,2014Q4,OTHER SERVICES,"22,619.25","5,786.55"
D000197,HON. DIANA DEGETTE,2014,2014Q4,SUPPLIES AND MATERIALS,"15,287.01","6,328.89"
D000197,HON. DIANA DEGETTE,2014,2014Q4,EQUIPMENT,"11,635.30","6,709.69"
D000620,HON. JOHN K. DELANEY,2014,2014Q4,FRANKED MAIL,"11,690.75","1,807.77"
D000620,HON. JOHN K. DELANEY,2014,2014Q4,PERSONNEL COMPENSATION,"913,028.33","278,639.34"
D000620,HON. JOHN K. DELANEY,2014,2014Q4,TRAVEL,"17,249.66","4,493.48"
D000620,HON. JOHN K. DELANEY,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","113,905.82","28,064.26"
D000620,HON. JOHN K. DELANEY,2014,2014Q4,PRINTING AND REPRODUCTION,"3,701.20","1,391.60"
D000620,HON. JOHN K. DELANEY,2014,2014Q4,OTHER SERVICES,"38,624.49","8,815.33"
D000620,HON. JOHN K. DELANEY,2014,2014Q4,SUPPLIES AND MATERIALS,"20,552.30","1,813.96"
D000620,HON. JOHN K. DELANEY,2014,2014Q4,EQUIPMENT,"14,065.10","3,859.28"
D000216,HON. ROSA L. DELAURO,2014,2014Q4,FRANKED MAIL,"1,294.15",331.65
D000216,HON. ROSA L. DELAURO,2014,2014Q4,PERSONNEL COMPENSATION,"993,510.11","236,347.35"
D000216,HON. ROSA L. DELAURO,2014,2014Q4,TRAVEL,"26,233.62","8,176.43"
D000216,HON. ROSA L. DELAURO,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","93,697.48","22,729.51"
D000216,HON. ROSA L. DELAURO,2014,2014Q4,PRINTING AND REPRODUCTION,"1,600.05",340.41
D000216,HON. ROSA L. DELAURO,2014,2014Q4,OTHER SERVICES,"40,020.00","10,255.00"
D000216,HON. ROSA L. DELAURO,2014,2014Q4,SUPPLIES AND MATERIALS,"17,124.80","10,026.31"
D000216,HON. ROSA L. DELAURO,2014,2014Q4,EQUIPMENT,"2,307.96",576.99
D000617,HON. SUZAN K. DELBENE,2014,2014Q4,FRANKED MAIL,"30,097.14",163.83
D000617,HON. SUZAN K. DELBENE,2014,2014Q4,PERSONNEL COMPENSATION,"771,251.10","193,452.77"
D000617,HON. SUZAN K. DELBENE,2014,2014Q4,TRAVEL,"66,406.66","21,123.57"
D000617,HON. SUZAN K. DELBENE,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","69,058.70","13,987.49"
D000617,HON. SUZAN K. DELBENE,2014,2014Q4,PRINTING AND REPRODUCTION,"37,740.98",130.20
D000617,HON. SUZAN K. DELBENE,2014,2014Q4,OTHER SERVICES,"30,935.00","5,655.00"
D000617,HON. SUZAN K. DELBENE,2014,2014Q4,SUPPLIES AND MATERIALS,"11,012.77","4,973.65"
D000617,HON. SUZAN K. DELBENE,2014,2014Q4,EQUIPMENT,"3,222.34",733.74
D000612,HON. JEFF DENHAM,2014,2014Q4,FRANKED MAIL,"86,661.90","21,774.76"
D000612,HON. JEFF DENHAM,2014,2014Q4,PERSONNEL COMPENSATION,"864,274.46","233,596.81"
D000612,HON. JEFF DENHAM,2014,2014Q4,TRAVEL,"44,594.44","14,666.17"
D000612,HON. JEFF DENHAM,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","67,571.78","17,407.97"
D000612,HON. JEFF DENHAM,2014,2014Q4,PRINTING AND REPRODUCTION,"59,366.74","33,575.51"
D000612,HON. JEFF DENHAM,2014,2014Q4,OTHER SERVICES,"38,823.64","10,280.31"
D000612,HON. JEFF DENHAM,2014,2014Q4,SUPPLIES AND MATERIALS,"36,940.54","25,159.72"
D000612,HON. JEFF DENHAM,2014,2014Q4,EQUIPMENT,"4,165.32","1,041.33"
D000604,HON. CHARLES W. DENT,2014,2014Q4,FRANKED MAIL,"12,022.49","1,961.88"
D000604,HON. CHARLES W. DENT,2014,2014Q4,PERSONNEL COMPENSATION,"887,072.72","240,791.69"
D000604,HON. CHARLES W. DENT,2014,2014Q4,TRAVEL,"26,745.87","7,335.80"
D000604,HON. CHARLES W. DENT,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","102,582.41","21,191.32"
D000604,HON. CHARLES W. DENT,2014,2014Q4,PRINTING AND REPRODUCTION,"2,564.19","1,297.19"
D000604,HON. CHARLES W. DENT,2014,2014Q4,OTHER SERVICES,"27,674.10","6,344.42"
D000604,HON. CHARLES W. DENT,2014,2014Q4,SUPPLIES AND MATERIALS,"22,234.26","12,038.39"
D000604,HON. CHARLES W. DENT,2014,2014Q4,EQUIPMENT,"2,368.83",369.00
D000621,HON. RON DESANTIS,2014,2014Q4,FRANKED MAIL,"26,236.37",774.01
D000621,HON. RON DESANTIS,2014,2014Q4,PERSONNEL COMPENSATION,"926,064.64","261,411.04"
D000621,HON. RON DESANTIS,2014,2014Q4,TRAVEL,"61,874.41","22,514.27"
D000621,HON. RON DESANTIS,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","39,805.71","9,096.33"
D000621,HON. RON DESANTIS,2014,2014Q4,PRINTING AND REPRODUCTION,"30,432.27","3,258.67"
D000621,HON. RON DESANTIS,2014,2014Q4,OTHER SERVICES,"21,860.00","6,780.00"
D000621,HON. RON DESANTIS,2014,2014Q4,SUPPLIES AND MATERIALS,"14,327.61","9,793.98"
D000621,HON. RON DESANTIS,2014,2014Q4,EQUIPMENT,"3,357.46",904.93
D000616,HON. SCOTT DESJARLAIS,2014,2014Q4,FRANKED MAIL,"45,959.85","2,970.67"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q4,PERSONNEL COMPENSATION,"635,029.04","165,816.69"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q4,TRAVEL,"74,429.40","21,660.77"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","98,808.66","19,629.95"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q4,PRINTING AND REPRODUCTION,"134,283.15",606.67
D000616,HON. SCOTT DESJARLAIS,2014,2014Q4,OTHER SERVICES,"29,452.24","13,413.97"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q4,SUPPLIES AND MATERIALS,"35,348.15","25,002.07"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q4,EQUIPMENT,"9,499.33","2,003.28"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q4,FRANKED MAIL,"23,837.84",929.64
D000610,HON. THEODORE E. DEUTCH,2014,2014Q4,PERSONNEL COMPENSATION,"1,036,551.37","283,611.06"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q4,TRAVEL,"25,006.85","3,053.39"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","58,609.68","14,929.99"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q4,PRINTING AND REPRODUCTION,"50,737.20",515.41
D000610,HON. THEODORE E. DEUTCH,2014,2014Q4,OTHER SERVICES,"29,998.30","7,112.52"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q4,SUPPLIES AND MATERIALS,"25,434.23","4,088.83"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q4,EQUIPMENT,"5,454.80","2,364.74"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q4,FRANKED MAIL,"22,674.26","1,328.72"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q4,PERSONNEL COMPENSATION,"871,424.84","206,541.62"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q4,TRAVEL,"61,617.44","18,876.55"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","133,960.19","35,880.17"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q4,PRINTING AND REPRODUCTION,"19,436.53","3,163.72"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q4,OTHER SERVICES,"44,175.33","11,515.07"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q4,SUPPLIES AND MATERIALS,"26,494.55","18,025.93"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q4,EQUIPMENT,"3,023.28",755.82
D000355,HON. JOHN D. DINGELL,2014,2014Q4,FRANKED MAIL,"1,764.50",866.73
D000355,HON. JOHN D. DINGELL,2014,2014Q4,PERSONNEL COMPENSATION,"1,004,171.79","295,882.17"
D000355,HON. JOHN D. DINGELL,2014,2014Q4,TRAVEL,"24,592.73","6,332.21"
D000355,HON. JOHN D. DINGELL,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","107,283.28","28,330.49"
D000355,HON. JOHN D. DINGELL,2014,2014Q4,PRINTING AND REPRODUCTION,"1,608.37","1,130.58"
D000355,HON. JOHN D. DINGELL,2014,2014Q4,OTHER SERVICES,"28,997.90","13,242.78"
D000355,HON. JOHN D. DINGELL,2014,2014Q4,SUPPLIES AND MATERIALS,"6,083.92","1,668.93"
D000355,HON. JOHN D. DINGELL,2014,2014Q4,EQUIPMENT,"8,540.57","5,378.96"
D000399,HON. LLOYD DOGGETT,2014,2014Q4,FRANKED MAIL,"31,375.08","3,717.16"
D000399,HON. LLOYD DOGGETT,2014,2014Q4,PERSONNEL COMPENSATION,"858,218.71","227,269.42"
D000399,HON. LLOYD DOGGETT,2014,2014Q4,TRAVEL,"25,155.73","9,251.31"
D000399,HON. LLOYD DOGGETT,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","131,401.33","33,392.06"
D000399,HON. LLOYD DOGGETT,2014,2014Q4,PRINTING AND REPRODUCTION,"28,282.27","3,647.52"
D000399,HON. LLOYD DOGGETT,2014,2014Q4,OTHER SERVICES,"52,812.17","13,436.15"
D000399,HON. LLOYD DOGGETT,2014,2014Q4,SUPPLIES AND MATERIALS,"17,839.53","12,513.41"
D000399,HON. LLOYD DOGGETT,2014,2014Q4,EQUIPMENT,"13,584.91","9,457.48"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q4,FRANKED MAIL,"2,664.28",513.49
D000482,HON. MICHAEL F. DOYLE,2014,2014Q4,PERSONNEL COMPENSATION,"954,526.21","266,279.22"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q4,TRAVEL,"23,911.80","4,167.30"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","95,575.28","24,063.73"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q4,PRINTING AND REPRODUCTION,756.38,206.88
D000482,HON. MICHAEL F. DOYLE,2014,2014Q4,OTHER SERVICES,"20,735.00","5,655.00"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q4,SUPPLIES AND MATERIALS,"5,711.92","1,013.39"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q4,EQUIPMENT,"8,170.44","2,042.61"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q4,FRANKED MAIL,"39,256.61",511.58
D000622,HON. TAMMY DUCKWORTH,2014,2014Q4,PERSONNEL COMPENSATION,"793,236.37","229,384.48"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q4,TRAVEL,"33,946.22","8,388.64"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","79,645.45","15,932.06"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q4,PRINTING AND REPRODUCTION,"93,912.16","2,402.87"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q4,OTHER SERVICES,"33,985.00","9,655.00"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q4,SUPPLIES AND MATERIALS,"42,525.37","38,235.72"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q4,EQUIPMENT,"3,991.10",926.49
D000614,HON. SEAN P. DUFFY,2014,2014Q4,FRANKED MAIL,"65,435.19","6,461.90"
D000614,HON. SEAN P. DUFFY,2014,2014Q4,PERSONNEL COMPENSATION,"758,744.09","216,314.83"
D000614,HON. SEAN P. DUFFY,2014,2014Q4,TRAVEL,"83,234.15","19,280.05"
D000614,HON. SEAN P. DUFFY,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","80,754.53","17,635.89"
D000614,HON. SEAN P. DUFFY,2014,2014Q4,PRINTING AND REPRODUCTION,"55,438.43","3,125.00"
D000614,HON. SEAN P. DUFFY,2014,2014Q4,OTHER SERVICES,"32,873.56","5,655.00"
D000614,HON. SEAN P. DUFFY,2014,2014Q4,SUPPLIES AND MATERIALS,"12,133.47","2,650.27"
D000614,HON. SEAN P. DUFFY,2014,2014Q4,EQUIPMENT,"19,054.37","6,161.51"
D000615,HON. JEFF DUNCAN,2014,2014Q4,FRANKED MAIL,"5,909.49","2,914.51"
D000615,HON. JEFF DUNCAN,2014,2014Q4,PERSONNEL COMPENSATION,"890,098.87","258,471.68"
D000615,HON. JEFF DUNCAN,2014,2014Q4,TRAVEL,"93,097.41","17,988.63"
D000615,HON. JEFF DUNCAN,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","55,316.26","15,206.43"
D000615,HON. JEFF DUNCAN,2014,2014Q4,PRINTING AND REPRODUCTION,"1,276.22",667.20
D000615,HON. JEFF DUNCAN,2014,2014Q4,OTHER SERVICES,"21,470.00","5,920.00"
D000615,HON. JEFF DUNCAN,2014,2014Q4,SUPPLIES AND MATERIALS,"14,862.08","9,067.98"
D000615,HON. JEFF DUNCAN,2014,2014Q4,EQUIPMENT,"14,075.51","12,136.96"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q4,FRANKED MAIL,"52,311.07","1,133.91"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q4,PERSONNEL COMPENSATION,"899,735.87","230,375.00"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q4,TRAVEL,"58,849.07","15,581.55"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","81,552.01","20,074.82"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q4,PRINTING AND REPRODUCTION,"21,858.03",93.05
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q4,OTHER SERVICES,"43,550.67","10,635.91"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q4,SUPPLIES AND MATERIALS,"9,716.87","2,751.95"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q4,EQUIPMENT,"2,682.00",670.50
E000290,HON. DONNA F. EDWARDS,2014,2014Q4,FRANKED MAIL,"1,742.73",675.16
E000290,HON. DONNA F. EDWARDS,2014,2014Q4,PERSONNEL COMPENSATION,"898,308.23","216,666.64"
E000290,HON. DONNA F. EDWARDS,2014,2014Q4,TRAVEL,"12,698.75","3,793.87"
E000290,HON. DONNA F. EDWARDS,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","142,201.79","36,434.78"
E000290,HON. DONNA F. EDWARDS,2014,2014Q4,PRINTING AND REPRODUCTION,"30,389.99",310.09
E000290,HON. DONNA F. EDWARDS,2014,2014Q4,OTHER SERVICES,"44,446.90","12,471.78"
E000290,HON. DONNA F. EDWARDS,2014,2014Q4,SUPPLIES AND MATERIALS,"37,715.05","14,522.60"
E000290,HON. DONNA F. EDWARDS,2014,2014Q4,EQUIPMENT,"7,541.48","1,537.59"
E000288,HON. KEITH ELLISON,2014,2014Q4,FRANKED MAIL,"1,301.47",376.58
E000288,HON. KEITH ELLISON,2014,2014Q4,PERSONNEL COMPENSATION,"1,045,498.42","328,026.09"
E000288,HON. KEITH ELLISON,2014,2014Q4,TRAVEL,"41,669.02","7,821.51"
E000288,HON. KEITH ELLISON,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","68,283.34","17,955.23"
E000288,HON. KEITH ELLISON,2014,2014Q4,PRINTING AND REPRODUCTION,"1,432.09",536.89
E000288,HON. KEITH ELLISON,2014,2014Q4,OTHER SERVICES,"27,443.04","5,735.85"
E000288,HON. KEITH ELLISON,2014,2014Q4,SUPPLIES AND MATERIALS,"15,452.80","6,096.38"
E000288,HON. KEITH ELLISON,2014,2014Q4,EQUIPMENT,"3,640.08","1,302.54"
E000291,HON. RENEE L. ELLMERS,2014,2014Q4,FRANKED MAIL,"63,616.50","1,353.57"
E000291,HON. RENEE L. ELLMERS,2014,2014Q4,PERSONNEL COMPENSATION,"891,183.01","223,930.11"
E000291,HON. RENEE L. ELLMERS,2014,2014Q4,TRAVEL,"61,331.86","9,367.34"
E000291,HON. RENEE L. ELLMERS,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","60,333.56","14,988.19"
E000291,HON. RENEE L. ELLMERS,2014,2014Q4,PRINTING AND REPRODUCTION,"64,485.91",160.18
E000291,HON. RENEE L. ELLMERS,2014,2014Q4,OTHER SERVICES,"39,500.48","8,395.00"
E000291,HON. RENEE L. ELLMERS,2014,2014Q4,SUPPLIES AND MATERIALS,"11,125.42","2,923.42"
E000291,HON. RENEE L. ELLMERS,2014,2014Q4,EQUIPMENT,"8,896.43",742.50
E000179,HON. ELIOT L. ENGEL,2014,2014Q4,FRANKED MAIL,"4,484.34","2,901.16"
E000179,HON. ELIOT L. ENGEL,2014,2014Q4,PERSONNEL COMPENSATION,"810,610.31","176,875.02"
E000179,HON. ELIOT L. ENGEL,2014,2014Q4,TRAVEL,"16,547.06","7,261.19"
E000179,HON. ELIOT L. ENGEL,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","129,579.76","45,156.87"
E000179,HON. ELIOT L. ENGEL,2014,2014Q4,PRINTING AND REPRODUCTION,"2,169.42","1,885.20"
E000179,HON. ELIOT L. ENGEL,2014,2014Q4,OTHER SERVICES,"28,270.00","7,710.00"
E000179,HON. ELIOT L. ENGEL,2014,2014Q4,SUPPLIES AND MATERIALS,"72,686.01","69,870.43"
E000179,HON. ELIOT L. ENGEL,2014,2014Q4,EQUIPMENT,"3,385.80",846.45
E000292,HON. WILLIAM L. ENYART,2014,2014Q4,FRANKED MAIL,"48,134.44","5,570.04"
E000292,HON. WILLIAM L. ENYART,2014,2014Q4,PERSONNEL COMPENSATION,"910,864.20","250,527.50"
E000292,HON. WILLIAM L. ENYART,2014,2014Q4,TRAVEL,"48,011.12","17,121.78"
E000292,HON. WILLIAM L. ENYART,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","79,019.03","26,803.56"
E000292,HON. WILLIAM L. ENYART,2014,2014Q4,PRINTING AND REPRODUCTION,"86,643.29",985.23
E000292,HON. WILLIAM L. ENYART,2014,2014Q4,OTHER SERVICES,"30,303.21","11,584.56"
E000292,HON. WILLIAM L. ENYART,2014,2014Q4,SUPPLIES AND MATERIALS,"10,763.66","1,622.80"
E000292,HON. WILLIAM L. ENYART,2014,2014Q4,EQUIPMENT,"7,649.14","1,626.10"
E000215,HON. ANNA G. ESHOO,2014,2014Q4,FRANKED MAIL,"3,228.05",636.57
E000215,HON. ANNA G. ESHOO,2014,2014Q4,PERSONNEL COMPENSATION,"1,018,799.27","255,374.97"
E000215,HON. ANNA G. ESHOO,2014,2014Q4,TRAVEL,"23,490.26","5,501.53"
E000215,HON. ANNA G. ESHOO,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","131,127.11","32,850.60"
E000215,HON. ANNA G. ESHOO,2014,2014Q4,PRINTING AND REPRODUCTION,"3,726.57","1,536.36"
E000215,HON. ANNA G. ESHOO,2014,2014Q4,OTHER SERVICES,"49,174.09","19,829.20"
E000215,HON. ANNA G. ESHOO,2014,2014Q4,SUPPLIES AND MATERIALS,"19,101.97","13,481.56"
E000215,HON. ANNA G. ESHOO,2014,2014Q4,EQUIPMENT,"2,180.16",545.04
E000293,HON. ELIZABETH H. ESTY,2014,2014Q4,FRANKED MAIL,"74,665.12","2,316.67"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q4,PERSONNEL COMPENSATION,"843,739.55","245,356.70"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q4,TRAVEL,"55,312.56","12,427.43"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","76,437.77","16,168.46"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q4,PRINTING AND REPRODUCTION,"59,636.38","16,854.13"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q4,OTHER SERVICES,"24,836.48","9,655.00"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q4,SUPPLIES AND MATERIALS,"16,063.33","12,479.63"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q4,EQUIPMENT,"4,017.68","1,403.36"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q4,FRANKED MAIL,"2,784.92","2,646.26"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q4,PERSONNEL COMPENSATION,"1,024,592.46","289,668.47"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q4,TRAVEL,"44,636.64","23,140.86"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q4,"RENT, COMMUNICATION, UTILITIES","93,934.35","29,149.24"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q4,PRINTING AND REPRODUCTION,"3,262.57","2,048.13"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q4,OTHER SERVICES,"6,000.00","6,000.00"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q4,SUPPLIES AND MATERIALS,"24,163.34","9,510.90"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q4,EQUIPMENT,"3,721.97","1,670.03"
F000460,HON. BLAKE FARENTHOLD,2014,2014Q4,FRANKED MAIL,"41,918.63","3,385.01"
F000460,HON. BLAKE FARENTHOLD,2014,2014Q4,PERSONNEL COMPENSATION,"763,573.92","252,857.14"
