BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001076,HON. JASON CHAFFETZ,2011,2011Q4,PRINTING AND REPRODUCTION,5802,1730.75
C001076,HON. JASON CHAFFETZ,2011,2011Q4,OTHER SERVICES,41413.65,11121.35
C001076,HON. JASON CHAFFETZ,2011,2011Q4,SUPPLIES AND MATERIALS,23796.03,3885.68
C001076,HON. JASON CHAFFETZ,2011,2011Q4,EQUIPMENT,2272.6,-135.42
C001058,HON. BEN CHANDLER,2011,2011Q4,FRANKED MAIL,2473.29,1013.07
C001058,HON. BEN CHANDLER,2011,2011Q4,PERSONNEL COMPENSATION,1105324.76,294504.85
C001058,HON. BEN CHANDLER,2011,2011Q4,TRAVEL,43210.47,8760.04
C001058,HON. BEN CHANDLER,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",100642.24,26056.79
C001058,HON. BEN CHANDLER,2011,2011Q4,PRINTING AND REPRODUCTION,1407.36,449.32
C001058,HON. BEN CHANDLER,2011,2011Q4,OTHER SERVICES,39316.5,9526
C001058,HON. BEN CHANDLER,2011,2011Q4,SUPPLIES AND MATERIALS,15666.63,7074.78
C001058,HON. BEN CHANDLER,2011,2011Q4,EQUIPMENT,5153.78,510
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q4,FRANKED MAIL,652.52,92.64
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q4,PERSONNEL COMPENSATION,956893.8,250448.76
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q4,TRAVEL,95343.64,21032.95
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",146035.42,34550.33
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q4,PRINTING AND REPRODUCTION,3419.58,1074.76
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q4,OTHER SERVICES,13116.41,4839.31
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q4,SUPPLIES AND MATERIALS,17715.36,11084.31
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q4,EQUIPMENT,3720.52,930.52
C001080,HON. JUDY CHU,2011,2011Q4,FRANKED MAIL,3879.73,1360.71
C001080,HON. JUDY CHU,2011,2011Q4,PERSONNEL COMPENSATION,881310.82,267965.8
C001080,HON. JUDY CHU,2011,2011Q4,TRAVEL,58540.11,21528.46
C001080,HON. JUDY CHU,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",105479.96,26959.73
C001080,HON. JUDY CHU,2011,2011Q4,PRINTING AND REPRODUCTION,8010.95,4297.94
C001080,HON. JUDY CHU,2011,2011Q4,OTHER SERVICES,46302.31,10058.51
C001080,HON. JUDY CHU,2011,2011Q4,SUPPLIES AND MATERIALS,30413.52,10101.2
C001080,HON. JUDY CHU,2011,2011Q4,EQUIPMENT,16076.45,7386.5
C001084,HON. DAVID N. CICILLINE,2011,2011Q4,FRANKED MAIL,35838.65,1909.8
C001084,HON. DAVID N. CICILLINE,2011,2011Q4,PERSONNEL COMPENSATION,950775.7,256895.2
C001084,HON. DAVID N. CICILLINE,2011,2011Q4,TRAVEL,35148.18,7481.92
C001084,HON. DAVID N. CICILLINE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",94437.35,33546.46
C001084,HON. DAVID N. CICILLINE,2011,2011Q4,PRINTING AND REPRODUCTION,47467.29,15656.76
C001084,HON. DAVID N. CICILLINE,2011,2011Q4,OTHER SERVICES,73130.81,16508.4
C001084,HON. DAVID N. CICILLINE,2011,2011Q4,SUPPLIES AND MATERIALS,24582.94,4574.84
C001084,HON. DAVID N. CICILLINE,2011,2011Q4,EQUIPMENT,16553.39,5426.85
C001085,HON. HANSEN CLARKE,2011,2011Q4,FRANKED MAIL,9971,9224.93
C001085,HON. HANSEN CLARKE,2011,2011Q4,PERSONNEL COMPENSATION,894876.46,333931.69
C001085,HON. HANSEN CLARKE,2011,2011Q4,TRAVEL,68422.2,26680.22
C001085,HON. HANSEN CLARKE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",69498.19,17266.31
C001085,HON. HANSEN CLARKE,2011,2011Q4,PRINTING AND REPRODUCTION,30030.64,26222.03
C001085,HON. HANSEN CLARKE,2011,2011Q4,OTHER SERVICES,42935.44,10149.66
C001085,HON. HANSEN CLARKE,2011,2011Q4,SUPPLIES AND MATERIALS,76112.82,41141.17
C001085,HON. HANSEN CLARKE,2011,2011Q4,EQUIPMENT,10462.2,2530.82
C001067,HON. YVETTE D. CLARKE,2011,2011Q4,FRANKED MAIL,1482.11,644.64
C001067,HON. YVETTE D. CLARKE,2011,2011Q4,PERSONNEL COMPENSATION,1049792.24,281010.62
C001067,HON. YVETTE D. CLARKE,2011,2011Q4,TRAVEL,55899.64,10154.61
C001067,HON. YVETTE D. CLARKE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",123124.55,28949.94
C001067,HON. YVETTE D. CLARKE,2011,2011Q4,PRINTING AND REPRODUCTION,4610.5,883.66
C001067,HON. YVETTE D. CLARKE,2011,2011Q4,OTHER SERVICES,33085,8505
C001067,HON. YVETTE D. CLARKE,2011,2011Q4,SUPPLIES AND MATERIALS,34133.45,12142.88
C001067,HON. YVETTE D. CLARKE,2011,2011Q4,EQUIPMENT,4663.76,504
C001049,HON. WILLIAM LACY CLAY,2011,2011Q4,FRANKED MAIL,5617.63,2239.87
C001049,HON. WILLIAM LACY CLAY,2011,2011Q4,PERSONNEL COMPENSATION,1099970.21,327211.75
C001049,HON. WILLIAM LACY CLAY,2011,2011Q4,TRAVEL,31661.79,8316.62
C001049,HON. WILLIAM LACY CLAY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",134727.84,33776.88
C001049,HON. WILLIAM LACY CLAY,2011,2011Q4,PRINTING AND REPRODUCTION,2441.45,1422.4
C001049,HON. WILLIAM LACY CLAY,2011,2011Q4,OTHER SERVICES,27230.86,7155
C001049,HON. WILLIAM LACY CLAY,2011,2011Q4,SUPPLIES AND MATERIALS,27146.47,2561.77
C001049,HON. WILLIAM LACY CLAY,2011,2011Q4,EQUIPMENT,24589.4,8824.9
C001061,HON. EMANUEL CLEAVER,2011,2011Q4,FRANKED MAIL,5419.98,2612.72
C001061,HON. EMANUEL CLEAVER,2011,2011Q4,PERSONNEL COMPENSATION,1012583.08,226653.82
C001061,HON. EMANUEL CLEAVER,2011,2011Q4,TRAVEL,67830.01,17918.18
C001061,HON. EMANUEL CLEAVER,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",116408.78,27748.26
C001061,HON. EMANUEL CLEAVER,2011,2011Q4,PRINTING AND REPRODUCTION,4864.36,1136.65
C001061,HON. EMANUEL CLEAVER,2011,2011Q4,OTHER SERVICES,66194.34,12014.15
C001061,HON. EMANUEL CLEAVER,2011,2011Q4,SUPPLIES AND MATERIALS,33915.28,5807.7
C001061,HON. EMANUEL CLEAVER,2011,2011Q4,EQUIPMENT,12994.12,1738.8
C000537,HON. JAMES E. CLYBURN,2011,2011Q4,FRANKED MAIL,2651.07,831.14
C000537,HON. JAMES E. CLYBURN,2011,2011Q4,PERSONNEL COMPENSATION,988025.85,247029.28
C000537,HON. JAMES E. CLYBURN,2011,2011Q4,TRAVEL,96136.68,26170.58
C000537,HON. JAMES E. CLYBURN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",135525.98,33591.94
C000537,HON. JAMES E. CLYBURN,2011,2011Q4,PRINTING AND REPRODUCTION,4810.86,1310.54
C000537,HON. JAMES E. CLYBURN,2011,2011Q4,OTHER SERVICES,58304.21,13318.74
C000537,HON. JAMES E. CLYBURN,2011,2011Q4,SUPPLIES AND MATERIALS,48310.4,15317.33
C000537,HON. JAMES E. CLYBURN,2011,2011Q4,EQUIPMENT,21239.82,2060.79
C000556,HON. HOWARD COBLE,2011,2011Q4,FRANKED MAIL,9156.42,3465.2
C000556,HON. HOWARD COBLE,2011,2011Q4,PERSONNEL COMPENSATION,971919.9,249019.44
C000556,HON. HOWARD COBLE,2011,2011Q4,TRAVEL,56832,13454.06
C000556,HON. HOWARD COBLE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",108091.31,26758.22
C000556,HON. HOWARD COBLE,2011,2011Q4,PRINTING AND REPRODUCTION,2350.67,184.75
C000556,HON. HOWARD COBLE,2011,2011Q4,OTHER SERVICES,45524,11437.25
C000556,HON. HOWARD COBLE,2011,2011Q4,SUPPLIES AND MATERIALS,21643.58,6919.4
C000556,HON. HOWARD COBLE,2011,2011Q4,EQUIPMENT,4576.97,994.29
C001077,HON. MIKE COFFMAN,2011,2011Q4,FRANKED MAIL,38299.51,451.99
C001077,HON. MIKE COFFMAN,2011,2011Q4,PERSONNEL COMPENSATION,960261.73,232100.53
C001077,HON. MIKE COFFMAN,2011,2011Q4,TRAVEL,62692.79,15355.74
C001077,HON. MIKE COFFMAN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",71250.99,17850.54
C001077,HON. MIKE COFFMAN,2011,2011Q4,PRINTING AND REPRODUCTION,29726.29,1814.73
C001077,HON. MIKE COFFMAN,2011,2011Q4,OTHER SERVICES,44101.17,11356.47
C001077,HON. MIKE COFFMAN,2011,2011Q4,SUPPLIES AND MATERIALS,8244.06,1971.62
C001077,HON. MIKE COFFMAN,2011,2011Q4,EQUIPMENT,4690.82,3406.31
C001068,HON. STEVE COHEN,2011,2011Q4,FRANKED MAIL,18431.96,4054.99
C001068,HON. STEVE COHEN,2011,2011Q4,PERSONNEL COMPENSATION,1049407.94,335535.24
C001068,HON. STEVE COHEN,2011,2011Q4,TRAVEL,45814.6,14753.1
C001068,HON. STEVE COHEN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",101264.71,25655.99
C001068,HON. STEVE COHEN,2011,2011Q4,PRINTING AND REPRODUCTION,15642.49,2618.65
C001068,HON. STEVE COHEN,2011,2011Q4,OTHER SERVICES,43831.17,13877.98
C001068,HON. STEVE COHEN,2011,2011Q4,SUPPLIES AND MATERIALS,39302.3,17710.35
C001068,HON. STEVE COHEN,2011,2011Q4,EQUIPMENT,624,156
C001053,HON. TOM COLE,2011,2011Q4,FRANKED MAIL,76155.06,16138.29
C001053,HON. TOM COLE,2011,2011Q4,PERSONNEL COMPENSATION,977995.79,283003.7
C001053,HON. TOM COLE,2011,2011Q4,TRAVEL,60386.94,16279.77
C001053,HON. TOM COLE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",114115.91,28990.53
C001053,HON. TOM COLE,2011,2011Q4,PRINTING AND REPRODUCTION,68127.68,17638.36
C001053,HON. TOM COLE,2011,2011Q4,OTHER SERVICES,42782.5,10292.5
C001053,HON. TOM COLE,2011,2011Q4,SUPPLIES AND MATERIALS,19923.5,2768.41
C001053,HON. TOM COLE,2011,2011Q4,EQUIPMENT,4627.64,1088.82
C001062,HON. K. MICHAEL CONAWAY,2011,2011Q4,FRANKED MAIL,5342.57,2461.28
C001062,HON. K. MICHAEL CONAWAY,2011,2011Q4,PERSONNEL COMPENSATION,980565.56,269676.71
C001062,HON. K. MICHAEL CONAWAY,2011,2011Q4,TRAVEL,83552.26,18945.51
C001062,HON. K. MICHAEL CONAWAY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",70306.95,19339.47
C001062,HON. K. MICHAEL CONAWAY,2011,2011Q4,PRINTING AND REPRODUCTION,2637.75,1956.18
C001062,HON. K. MICHAEL CONAWAY,2011,2011Q4,OTHER SERVICES,48682.49,15153.96
C001062,HON. K. MICHAEL CONAWAY,2011,2011Q4,SUPPLIES AND MATERIALS,15486.39,1201.58
C001062,HON. K. MICHAEL CONAWAY,2011,2011Q4,EQUIPMENT,2995.14,700.29
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2011,2011Q4,FRANKED MAIL,95463.78,35277.44
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2011,2011Q4,PERSONNEL COMPENSATION,862249.71,222800
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2011,2011Q4,TRAVEL,7752.47,1884.45
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",93530,23410.94
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2011,2011Q4,PRINTING AND REPRODUCTION,101715.76,73958.62
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2011,2011Q4,OTHER SERVICES,38407.2,9601.8
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2011,2011Q4,SUPPLIES AND MATERIALS,17308.22,9075.96
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2011,2011Q4,EQUIPMENT,3378.13,619.53
C000714,"HON. JOHN CONYERS, JR.",2011,2011Q4,FRANKED MAIL,552.91,145.87
C000714,"HON. JOHN CONYERS, JR.",2011,2011Q4,PERSONNEL COMPENSATION,1122141.01,280957.17
C000714,"HON. JOHN CONYERS, JR.",2011,2011Q4,TRAVEL,49896.62,16241.38
C000714,"HON. JOHN CONYERS, JR.",2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",136674.96,33617.05
C000714,"HON. JOHN CONYERS, JR.",2011,2011Q4,PRINTING AND REPRODUCTION,5068.04,1152.03
C000714,"HON. JOHN CONYERS, JR.",2011,2011Q4,OTHER SERVICES,36167.34,8156.8
C000714,"HON. JOHN CONYERS, JR.",2011,2011Q4,SUPPLIES AND MATERIALS,51595.41,2799.31
C000714,"HON. JOHN CONYERS, JR.",2011,2011Q4,EQUIPMENT,16126.63,1089.12
C000754,HON. JIM COOPER,2011,2011Q4,FRANKED MAIL,12086.41,6619.27
C000754,HON. JIM COOPER,2011,2011Q4,PERSONNEL COMPENSATION,1158308.66,302560.73
C000754,HON. JIM COOPER,2011,2011Q4,TRAVEL,53634.02,12346.15
C000754,HON. JIM COOPER,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",88895.19,21914.5
C000754,HON. JIM COOPER,2011,2011Q4,PRINTING AND REPRODUCTION,8048.18,1200.9
C000754,HON. JIM COOPER,2011,2011Q4,OTHER SERVICES,71617.16,17588.2
C000754,HON. JIM COOPER,2011,2011Q4,SUPPLIES AND MATERIALS,15801.67,4847.56
C000754,HON. JIM COOPER,2011,2011Q4,EQUIPMENT,2763.67,705
C001059,HON. JIM COSTA,2011,2011Q4,FRANKED MAIL,1308.61,167.6
C001059,HON. JIM COSTA,2011,2011Q4,PERSONNEL COMPENSATION,998844.2,261840.97
C001059,HON. JIM COSTA,2011,2011Q4,TRAVEL,52963.53,16685.61
C001059,HON. JIM COSTA,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",131865.41,34087.86
C001059,HON. JIM COSTA,2011,2011Q4,PRINTING AND REPRODUCTION,5161,626.76
C001059,HON. JIM COSTA,2011,2011Q4,OTHER SERVICES,29964.38,7953.5
C001059,HON. JIM COSTA,2011,2011Q4,SUPPLIES AND MATERIALS,58419.43,19493.27
C001059,HON. JIM COSTA,2011,2011Q4,EQUIPMENT,9747.55,5893.55
C000794,HON. JERRY F. COSTELLO,2011,2011Q4,FRANKED MAIL,41487.95,2534.06
C000794,HON. JERRY F. COSTELLO,2011,2011Q4,PERSONNEL COMPENSATION,919610.3,272494.43
C000794,HON. JERRY F. COSTELLO,2011,2011Q4,TRAVEL,17143.13,4679.4
C000794,HON. JERRY F. COSTELLO,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",81299.82,20982.17
C000794,HON. JERRY F. COSTELLO,2011,2011Q4,PRINTING AND REPRODUCTION,26820.26,11936.53
C000794,HON. JERRY F. COSTELLO,2011,2011Q4,OTHER SERVICES,50854.93,13371.57
C000794,HON. JERRY F. COSTELLO,2011,2011Q4,SUPPLIES AND MATERIALS,21488.66,11438.59
C000794,HON. JERRY F. COSTELLO,2011,2011Q4,EQUIPMENT,6793,3563
C001069,HON. JOE COURTNEY,2011,2011Q4,FRANKED MAIL,51264.04,32201.94
C001069,HON. JOE COURTNEY,2011,2011Q4,PERSONNEL COMPENSATION,1010528.66,265271.66
C001069,HON. JOE COURTNEY,2011,2011Q4,TRAVEL,43339.15,13886.48
C001069,HON. JOE COURTNEY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",87169.5,22604.67
C001069,HON. JOE COURTNEY,2011,2011Q4,PRINTING AND REPRODUCTION,37504.03,17710.92
C001069,HON. JOE COURTNEY,2011,2011Q4,OTHER SERVICES,34547.16,7393.44
C001069,HON. JOE COURTNEY,2011,2011Q4,SUPPLIES AND MATERIALS,16851.78,2657.11
C001069,HON. JOE COURTNEY,2011,2011Q4,EQUIPMENT,8109,1335.5
C001086,HON. CHIP CRAVAACK,2011,2011Q4,FRANKED MAIL,48394.63,37700.66
C001086,HON. CHIP CRAVAACK,2011,2011Q4,PERSONNEL COMPENSATION,852493.72,257395.29
C001086,HON. CHIP CRAVAACK,2011,2011Q4,TRAVEL,103550.68,33732
C001086,HON. CHIP CRAVAACK,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",73899.11,16374.85
C001086,HON. CHIP CRAVAACK,2011,2011Q4,PRINTING AND REPRODUCTION,21396.38,7955.23
C001086,HON. CHIP CRAVAACK,2011,2011Q4,OTHER SERVICES,50359.34,13011.43
C001086,HON. CHIP CRAVAACK,2011,2011Q4,SUPPLIES AND MATERIALS,48302.29,15212.4
C001086,HON. CHIP CRAVAACK,2011,2011Q4,EQUIPMENT,25799.55,13999.65
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2011,2011Q4,FRANKED MAIL,81548.2,35079.93
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2011,2011Q4,PERSONNEL COMPENSATION,894913.84,234479.16
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2011,2011Q4,TRAVEL,76859.65,19308.92
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",84734.09,23400.38
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2011,2011Q4,PRINTING AND REPRODUCTION,45214.54,2877.97
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2011,2011Q4,OTHER SERVICES,57650.75,13813.5
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2011,2011Q4,SUPPLIES AND MATERIALS,37332,4487.19
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2011,2011Q4,EQUIPMENT,22487.78,8162.59
C001045,HON. ANDER CRENSHAW,2011,2011Q4,FRANKED MAIL,51674.99,49213.37
C001045,HON. ANDER CRENSHAW,2011,2011Q4,PERSONNEL COMPENSATION,824739.09,207849.99
C001045,HON. ANDER CRENSHAW,2011,2011Q4,TRAVEL,35641.03,8183.68
C001045,HON. ANDER CRENSHAW,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",49697.99,15651.97
C001045,HON. ANDER CRENSHAW,2011,2011Q4,PRINTING AND REPRODUCTION,1513.52,441.54
C001045,HON. ANDER CRENSHAW,2011,2011Q4,OTHER SERVICES,54339,17742.5
C001045,HON. ANDER CRENSHAW,2011,2011Q4,SUPPLIES AND MATERIALS,27623.46,19887.55
C001045,HON. ANDER CRENSHAW,2011,2011Q4,EQUIPMENT,6848.97,2751
C001081,HON. MARK S. CRITZ,2011,2011Q4,FRANKED MAIL,69168.99,23964.96
C001081,HON. MARK S. CRITZ,2011,2011Q4,PERSONNEL COMPENSATION,912405.81,247111.16
C001081,HON. MARK S. CRITZ,2011,2011Q4,TRAVEL,31584.71,9393.7
C001081,HON. MARK S. CRITZ,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",107755.27,36304.95
C001081,HON. MARK S. CRITZ,2011,2011Q4,PRINTING AND REPRODUCTION,104245.07,46517.48
C001081,HON. MARK S. CRITZ,2011,2011Q4,OTHER SERVICES,40359.95,10058.7
C001081,HON. MARK S. CRITZ,2011,2011Q4,SUPPLIES AND MATERIALS,37031.55,21790.66
C001081,HON. MARK S. CRITZ,2011,2011Q4,EQUIPMENT,36463.23,35968.77
C001038,HON. JOSEPH CROWLEY,2011,2011Q4,FRANKED MAIL,9510.79,8600.93
C001038,HON. JOSEPH CROWLEY,2011,2011Q4,PERSONNEL COMPENSATION,1039791.36,273519
C001038,HON. JOSEPH CROWLEY,2011,2011Q4,TRAVEL,12837.27,4270.28
C001038,HON. JOSEPH CROWLEY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",164784.8,44962.35
C001038,HON. JOSEPH CROWLEY,2011,2011Q4,PRINTING AND REPRODUCTION,5725.15,2711.35
C001038,HON. JOSEPH CROWLEY,2011,2011Q4,OTHER SERVICES,43630.91,16053.56
C001038,HON. JOSEPH CROWLEY,2011,2011Q4,SUPPLIES AND MATERIALS,27746.34,9842.27
C001038,HON. JOSEPH CROWLEY,2011,2011Q4,EQUIPMENT,10863.35,5649.62
C001063,HON. HENRY CUELLAR,2011,2011Q4,FRANKED MAIL,44297.08,20119.74
C001063,HON. HENRY CUELLAR,2011,2011Q4,PERSONNEL COMPENSATION,789247.55,194032.76
C001063,HON. HENRY CUELLAR,2011,2011Q4,TRAVEL,113617.87,27929.51
C001063,HON. HENRY CUELLAR,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",117529.86,28306.1
C001063,HON. HENRY CUELLAR,2011,2011Q4,PRINTING AND REPRODUCTION,52108.2,8756.16
C001063,HON. HENRY CUELLAR,2011,2011Q4,OTHER SERVICES,81709.17,22131.64
C001063,HON. HENRY CUELLAR,2011,2011Q4,SUPPLIES AND MATERIALS,34989.19,10627.12
C001063,HON. HENRY CUELLAR,2011,2011Q4,EQUIPMENT,5042.73,2492.73
C001048,HON. JOHN ABNEY CULBERSON,2011,2011Q4,FRANKED MAIL,41163.47,39238.22
C001048,HON. JOHN ABNEY CULBERSON,2011,2011Q4,PERSONNEL COMPENSATION,842631.16,184244.43
C001048,HON. JOHN ABNEY CULBERSON,2011,2011Q4,TRAVEL,77703.64,16808.94
C001048,HON. JOHN ABNEY CULBERSON,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",113879.99,29818.01
C001048,HON. JOHN ABNEY CULBERSON,2011,2011Q4,PRINTING AND REPRODUCTION,42153.08,39473.16
C001048,HON. JOHN ABNEY CULBERSON,2011,2011Q4,OTHER SERVICES,48267.62,13392.95
C001048,HON. JOHN ABNEY CULBERSON,2011,2011Q4,SUPPLIES AND MATERIALS,39594.72,17846.87
C001048,HON. JOHN ABNEY CULBERSON,2011,2011Q4,EQUIPMENT,6328.45,3218.37
C000984,HON. ELIJAH E. CUMMINGS,2011,2011Q4,FRANKED MAIL,6387.89,2604.31
C000984,HON. ELIJAH E. CUMMINGS,2011,2011Q4,PERSONNEL COMPENSATION,1065502.42,307978.88
C000984,HON. ELIJAH E. CUMMINGS,2011,2011Q4,TRAVEL,6052.43,1960.45
C000984,HON. ELIJAH E. CUMMINGS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",162958.63,37762.21
C000984,HON. ELIJAH E. CUMMINGS,2011,2011Q4,PRINTING AND REPRODUCTION,7186.45,3618.95
C000984,HON. ELIJAH E. CUMMINGS,2011,2011Q4,OTHER SERVICES,56361.25,13893.13
C000984,HON. ELIJAH E. CUMMINGS,2011,2011Q4,SUPPLIES AND MATERIALS,31083.17,6497.15
C000984,HON. ELIJAH E. CUMMINGS,2011,2011Q4,EQUIPMENT,8003.88,1777.5
D000096,HON. DANNY K. DAVIS,2011,2011Q4,FRANKED MAIL,6471.85,2633.54
D000096,HON. DANNY K. DAVIS,2011,2011Q4,PERSONNEL COMPENSATION,1168422.19,297933.7
D000096,HON. DANNY K. DAVIS,2011,2011Q4,TRAVEL,35262.36,9434.32
D000096,HON. DANNY K. DAVIS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",112573.08,37211.97
D000096,HON. DANNY K. DAVIS,2011,2011Q4,PRINTING AND REPRODUCTION,4214.33,2870.37
D000096,HON. DANNY K. DAVIS,2011,2011Q4,OTHER SERVICES,70016.95,10502.13
D000096,HON. DANNY K. DAVIS,2011,2011Q4,SUPPLIES AND MATERIALS,20934.59,6310.68
D000096,HON. DANNY K. DAVIS,2011,2011Q4,EQUIPMENT,16110.24,2551.52
D000603,HON. GEOFF DAVIS,2011,2011Q4,FRANKED MAIL,67422.12,39520.39
D000603,HON. GEOFF DAVIS,2011,2011Q4,PERSONNEL COMPENSATION,879440.79,271330.36
D000603,HON. GEOFF DAVIS,2011,2011Q4,TRAVEL,69682.93,17223.44
D000603,HON. GEOFF DAVIS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",139922.54,38136.76
D000603,HON. GEOFF DAVIS,2011,2011Q4,PRINTING AND REPRODUCTION,40443.05,15788.23
D000603,HON. GEOFF DAVIS,2011,2011Q4,OTHER SERVICES,45249.94,10574.43
D000603,HON. GEOFF DAVIS,2011,2011Q4,SUPPLIES AND MATERIALS,11284.8,3722.36
D000603,HON. GEOFF DAVIS,2011,2011Q4,EQUIPMENT,2383.75,746.65
D000598,HON. SUSAN A. DAVIS,2011,2011Q4,FRANKED MAIL,55795.05,22322.57
D000598,HON. SUSAN A. DAVIS,2011,2011Q4,PERSONNEL COMPENSATION,1114017.85,287577.63
D000598,HON. SUSAN A. DAVIS,2011,2011Q4,TRAVEL,40090.43,10412.43
D000598,HON. SUSAN A. DAVIS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",80178.18,20786.64
D000598,HON. SUSAN A. DAVIS,2011,2011Q4,PRINTING AND REPRODUCTION,64092.92,21011.37
D000598,HON. SUSAN A. DAVIS,2011,2011Q4,OTHER SERVICES,38509.02,9051
D000598,HON. SUSAN A. DAVIS,2011,2011Q4,SUPPLIES AND MATERIALS,40504.95,-553.2
D000598,HON. SUSAN A. DAVIS,2011,2011Q4,EQUIPMENT,6394.46,314.61
D000191,HON. PETER A. DEFAZIO,2011,2011Q4,FRANKED MAIL,83511.34,5051.88
D000191,HON. PETER A. DEFAZIO,2011,2011Q4,PERSONNEL COMPENSATION,900644.04,210877.14
D000191,HON. PETER A. DEFAZIO,2011,2011Q4,TRAVEL,64672.34,16348.91
D000191,HON. PETER A. DEFAZIO,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",91019.43,24621.85
D000191,HON. PETER A. DEFAZIO,2011,2011Q4,PRINTING AND REPRODUCTION,88784.71,5033.24
D000191,HON. PETER A. DEFAZIO,2011,2011Q4,OTHER SERVICES,48962.76,12185.15
D000191,HON. PETER A. DEFAZIO,2011,2011Q4,SUPPLIES AND MATERIALS,13921.12,3655.89
D000191,HON. PETER A. DEFAZIO,2011,2011Q4,EQUIPMENT,3419.44,752.61
D000197,HON. DIANA DEGETTE,2011,2011Q4,FRANKED MAIL,3953.07,1393.41
D000197,HON. DIANA DEGETTE,2011,2011Q4,PERSONNEL COMPENSATION,1121303.53,300705.93
D000197,HON. DIANA DEGETTE,2011,2011Q4,TRAVEL,67210.54,15912.42
D000197,HON. DIANA DEGETTE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",98224.69,27497.11
D000197,HON. DIANA DEGETTE,2011,2011Q4,PRINTING AND REPRODUCTION,3111.11,1106.51
D000197,HON. DIANA DEGETTE,2011,2011Q4,OTHER SERVICES,40961.47,11983.14
D000197,HON. DIANA DEGETTE,2011,2011Q4,SUPPLIES AND MATERIALS,36270.23,18244.71
D000197,HON. DIANA DEGETTE,2011,2011Q4,EQUIPMENT,5750.38,3450.38
D000216,HON. ROSA L. DELAURO,2011,2011Q4,FRANKED MAIL,7241.92,1117.92
D000216,HON. ROSA L. DELAURO,2011,2011Q4,PERSONNEL COMPENSATION,1097613.94,315391.4
D000216,HON. ROSA L. DELAURO,2011,2011Q4,TRAVEL,30932.84,9680.16
D000216,HON. ROSA L. DELAURO,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES",92740.91,24865.49
