BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001067,HON. YVETTE D. CLARKE,2010,2010Q4,FRANKED MAIL,71311.48,541.11
C001067,HON. YVETTE D. CLARKE,2010,2010Q4,PERSONNEL COMPENSATION,938783.06,308622.13
C001067,HON. YVETTE D. CLARKE,2010,2010Q4,TRAVEL,45926.45,20093.36
C001067,HON. YVETTE D. CLARKE,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",112080.45,29931.94
C001067,HON. YVETTE D. CLARKE,2010,2010Q4,PRINTING AND REPRODUCTION,96258.19,1058.38
C001067,HON. YVETTE D. CLARKE,2010,2010Q4,OTHER SERVICES,39040.75,18542
C001067,HON. YVETTE D. CLARKE,2010,2010Q4,SUPPLIES AND MATERIALS,58742.38,37813.04
C001067,HON. YVETTE D. CLARKE,2010,2010Q4,EQUIPMENT,2112,528
C001049,HON. WILLIAM LACY CLAY,2010,2010Q4,FRANKED MAIL,47824.12,1641.31
C001049,HON. WILLIAM LACY CLAY,2010,2010Q4,PERSONNEL COMPENSATION,1116564.02,286900.01
C001049,HON. WILLIAM LACY CLAY,2010,2010Q4,TRAVEL,35405.06,6589.19
C001049,HON. WILLIAM LACY CLAY,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",133293.03,35894.88
C001049,HON. WILLIAM LACY CLAY,2010,2010Q4,PRINTING AND REPRODUCTION,34933.82,344.66
C001049,HON. WILLIAM LACY CLAY,2010,2010Q4,OTHER SERVICES,47663.74,10644
C001049,HON. WILLIAM LACY CLAY,2010,2010Q4,SUPPLIES AND MATERIALS,17810.59,8232.23
C001049,HON. WILLIAM LACY CLAY,2010,2010Q4,EQUIPMENT,3144,786
C001061,HON. EMANUEL CLEAVER,2010,2010Q4,FRANKED MAIL,65786.06,7265.78
C001061,HON. EMANUEL CLEAVER,2010,2010Q4,PERSONNEL COMPENSATION,985316.72,245424.37
C001061,HON. EMANUEL CLEAVER,2010,2010Q4,TRAVEL,87129.22,25518.1
C001061,HON. EMANUEL CLEAVER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",111659.6,24342.42
C001061,HON. EMANUEL CLEAVER,2010,2010Q4,PRINTING AND REPRODUCTION,42122.6,19.2
C001061,HON. EMANUEL CLEAVER,2010,2010Q4,OTHER SERVICES,59107.5,12972.51
C001061,HON. EMANUEL CLEAVER,2010,2010Q4,SUPPLIES AND MATERIALS,60708.62,20803.78
C001061,HON. EMANUEL CLEAVER,2010,2010Q4,EQUIPMENT,9758.33,1803.81
C000537,HON. JAMES E. CLYBURN,2010,2010Q4,FRANKED MAIL,3657.81,2137.54
C000537,HON. JAMES E. CLYBURN,2010,2010Q4,PERSONNEL COMPENSATION,1026684.84,290029.73
C000537,HON. JAMES E. CLYBURN,2010,2010Q4,TRAVEL,58767.24,16632.08
C000537,HON. JAMES E. CLYBURN,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",121863.67,31055.91
C000537,HON. JAMES E. CLYBURN,2010,2010Q4,PRINTING AND REPRODUCTION,1504.58,324.9
C000537,HON. JAMES E. CLYBURN,2010,2010Q4,OTHER SERVICES,50954.4,12124
C000537,HON. JAMES E. CLYBURN,2010,2010Q4,SUPPLIES AND MATERIALS,29934.61,12098.46
C000537,HON. JAMES E. CLYBURN,2010,2010Q4,EQUIPMENT,22754.15,6229.44
C000556,HON. HOWARD COBLE,2010,2010Q4,FRANKED MAIL,8418.98,2249.57
C000556,HON. HOWARD COBLE,2010,2010Q4,PERSONNEL COMPENSATION,1029738.69,279032.82
C000556,HON. HOWARD COBLE,2010,2010Q4,TRAVEL,51285.77,10476.03
C000556,HON. HOWARD COBLE,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",109528.99,27448.58
C000556,HON. HOWARD COBLE,2010,2010Q4,PRINTING AND REPRODUCTION,2228.19,456.75
C000556,HON. HOWARD COBLE,2010,2010Q4,OTHER SERVICES,51041.75,11615.75
C000556,HON. HOWARD COBLE,2010,2010Q4,SUPPLIES AND MATERIALS,28650.63,5569.89
C000556,HON. HOWARD COBLE,2010,2010Q4,EQUIPMENT,3292.73,821.37
C001077,HON. MIKE COFFMAN,2010,2010Q4,FRANKED MAIL,2887.31,977.14
C001077,HON. MIKE COFFMAN,2010,2010Q4,PERSONNEL COMPENSATION,1009350.18,254723.9
C001077,HON. MIKE COFFMAN,2010,2010Q4,TRAVEL,45113.77,7792.14
C001077,HON. MIKE COFFMAN,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",74742.88,17203.85
C001077,HON. MIKE COFFMAN,2010,2010Q4,PRINTING AND REPRODUCTION,985.14,95.49
C001077,HON. MIKE COFFMAN,2010,2010Q4,OTHER SERVICES,40191.31,10042.57
C001077,HON. MIKE COFFMAN,2010,2010Q4,SUPPLIES AND MATERIALS,13451.69,1608.2
C001077,HON. MIKE COFFMAN,2010,2010Q4,EQUIPMENT,687.96,171.99
C001068,HON. STEVE COHEN,2010,2010Q4,FRANKED MAIL,89601.85,3543.34
C001068,HON. STEVE COHEN,2010,2010Q4,PERSONNEL COMPENSATION,989569.82,304601.91
C001068,HON. STEVE COHEN,2010,2010Q4,TRAVEL,58358.16,11595.76
C001068,HON. STEVE COHEN,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",133600.41,23101.41
C001068,HON. STEVE COHEN,2010,2010Q4,PRINTING AND REPRODUCTION,65546.84,310.31
C001068,HON. STEVE COHEN,2010,2010Q4,OTHER SERVICES,44763.14,10728.12
C001068,HON. STEVE COHEN,2010,2010Q4,SUPPLIES AND MATERIALS,43850.23,8900.68
C001068,HON. STEVE COHEN,2010,2010Q4,EQUIPMENT,10687.82,574.28
C001053,HON. TOM COLE,2010,2010Q4,FRANKED MAIL,50319.21,1845.87
C001053,HON. TOM COLE,2010,2010Q4,PERSONNEL COMPENSATION,1002180.1,291650.45
C001053,HON. TOM COLE,2010,2010Q4,TRAVEL,69994.44,19808.99
C001053,HON. TOM COLE,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",99090.05,26122.79
C001053,HON. TOM COLE,2010,2010Q4,PRINTING AND REPRODUCTION,51832.25,87.84
C001053,HON. TOM COLE,2010,2010Q4,OTHER SERVICES,38777.5,8975
C001053,HON. TOM COLE,2010,2010Q4,SUPPLIES AND MATERIALS,32357.75,5448.58
C001053,HON. TOM COLE,2010,2010Q4,EQUIPMENT,21206.77,7028.22
C001062,HON. K.MICHAEL CONAWAY,2010,2010Q4,FRANKED MAIL,27728.05,2365.84
C001062,HON. K.MICHAEL CONAWAY,2010,2010Q4,PERSONNEL COMPENSATION,984158.4,297627.77
C001062,HON. K.MICHAEL CONAWAY,2010,2010Q4,TRAVEL,88915.41,13558.67
C001062,HON. K.MICHAEL CONAWAY,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",65666.76,14132.64
C001062,HON. K.MICHAEL CONAWAY,2010,2010Q4,PRINTING AND REPRODUCTION,29659.9,27338.99
C001062,HON. K.MICHAEL CONAWAY,2010,2010Q4,OTHER SERVICES,49840.14,9494.36
C001062,HON. K.MICHAEL CONAWAY,2010,2010Q4,SUPPLIES AND MATERIALS,15570.32,2912.61
C001062,HON. K.MICHAEL CONAWAY,2010,2010Q4,EQUIPMENT,8102.27,797.28
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2010,2010Q4,FRANKED MAIL,143483.97,8002.6
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2010,2010Q4,PERSONNEL COMPENSATION,840730.63,237150
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2010,2010Q4,TRAVEL,9841.07,1446.65
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",114959.4,22403.95
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2010,2010Q4,PRINTING AND REPRODUCTION,150053.46,119083.38
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2010,2010Q4,OTHER SERVICES,38147.52,9414.63
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2010,2010Q4,SUPPLIES AND MATERIALS,71269.12,46834.48
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2010,2010Q4,EQUIPMENT,2042.17,432.03
C000714,"HON. JOHN CONYERS, JR.",2010,2010Q4,FRANKED MAIL,24807.55,12106.92
C000714,"HON. JOHN CONYERS, JR.",2010,2010Q4,PERSONNEL COMPENSATION,1064684.36,259662.15
C000714,"HON. JOHN CONYERS, JR.",2010,2010Q4,TRAVEL,59438.02,12045.47
C000714,"HON. JOHN CONYERS, JR.",2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",154643.05,45254.95
C000714,"HON. JOHN CONYERS, JR.",2010,2010Q4,PRINTING AND REPRODUCTION,37133.04,1109.4
C000714,"HON. JOHN CONYERS, JR.",2010,2010Q4,OTHER SERVICES,44612.52,7412.97
C000714,"HON. JOHN CONYERS, JR.",2010,2010Q4,SUPPLIES AND MATERIALS,59614.55,21299.84
C000714,"HON. JOHN CONYERS, JR.",2010,2010Q4,EQUIPMENT,7782.24,4036.04
C000754,HON. JIM COOPER,2010,2010Q4,FRANKED MAIL,8007.37,5360.74
C000754,HON. JIM COOPER,2010,2010Q4,PERSONNEL COMPENSATION,1161431.4,300907.08
C000754,HON. JIM COOPER,2010,2010Q4,TRAVEL,53810.84,12419.67
C000754,HON. JIM COOPER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",70288.49,16840.6
C000754,HON. JIM COOPER,2010,2010Q4,PRINTING AND REPRODUCTION,7843.15,4762.25
C000754,HON. JIM COOPER,2010,2010Q4,OTHER SERVICES,60883.08,13235.76
C000754,HON. JIM COOPER,2010,2010Q4,SUPPLIES AND MATERIALS,30879.63,8159.75
C000754,HON. JIM COOPER,2010,2010Q4,EQUIPMENT,2491.84,590.58
C001059,HON. JIM COSTA,2010,2010Q4,FRANKED MAIL,52132.87,1064
C001059,HON. JIM COSTA,2010,2010Q4,PERSONNEL COMPENSATION,1123775.62,305713.68
C001059,HON. JIM COSTA,2010,2010Q4,TRAVEL,59382.5,19644.36
C001059,HON. JIM COSTA,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",128866.83,31136.64
C001059,HON. JIM COSTA,2010,2010Q4,PRINTING AND REPRODUCTION,109831.6,379.6
C001059,HON. JIM COSTA,2010,2010Q4,OTHER SERVICES,43962.7,10952
C001059,HON. JIM COSTA,2010,2010Q4,SUPPLIES AND MATERIALS,41922.99,7936.29
C001059,HON. JIM COSTA,2010,2010Q4,EQUIPMENT,5620.46,618
C000794,HON. JERRY F. COSTELLO,2010,2010Q4,FRANKED MAIL,145976.82,2607.44
C000794,HON. JERRY F. COSTELLO,2010,2010Q4,PERSONNEL COMPENSATION,873025.36,259625.64
C000794,HON. JERRY F. COSTELLO,2010,2010Q4,TRAVEL,26380.06,13359.38
C000794,HON. JERRY F. COSTELLO,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",80416.18,19964.8
C000794,HON. JERRY F. COSTELLO,2010,2010Q4,PRINTING AND REPRODUCTION,79775.13,7000.03
C000794,HON. JERRY F. COSTELLO,2010,2010Q4,OTHER SERVICES,56990.94,10819.47
C000794,HON. JERRY F. COSTELLO,2010,2010Q4,SUPPLIES AND MATERIALS,52091.37,29889.44
C000794,HON. JERRY F. COSTELLO,2010,2010Q4,EQUIPMENT,9482.88,1339
C001069,HON. JOE COURTNEY,2010,2010Q4,FRANKED MAIL,106286.79,1453.87
C001069,HON. JOE COURTNEY,2010,2010Q4,PERSONNEL COMPENSATION,954464.62,231389.09
C001069,HON. JOE COURTNEY,2010,2010Q4,TRAVEL,42387.53,6802.37
C001069,HON. JOE COURTNEY,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",83490.22,20977.75
C001069,HON. JOE COURTNEY,2010,2010Q4,PRINTING AND REPRODUCTION,122835.59,191.33
C001069,HON. JOE COURTNEY,2010,2010Q4,OTHER SERVICES,30752.4,9597.5
C001069,HON. JOE COURTNEY,2010,2010Q4,SUPPLIES AND MATERIALS,46563.41,29494.68
C001069,HON. JOE COURTNEY,2010,2010Q4,EQUIPMENT,6927.17,1669.5
C001045,HON. ANDER CRENSHAW,2010,2010Q4,FRANKED MAIL,172175.17,3052.27
C001045,HON. ANDER CRENSHAW,2010,2010Q4,PERSONNEL COMPENSATION,849967.73,275649.96
C001045,HON. ANDER CRENSHAW,2010,2010Q4,TRAVEL,36870.58,9409.02
C001045,HON. ANDER CRENSHAW,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",62954.6,11822.84
C001045,HON. ANDER CRENSHAW,2010,2010Q4,PRINTING AND REPRODUCTION,92881.94,582.34
C001045,HON. ANDER CRENSHAW,2010,2010Q4,OTHER SERVICES,49620,8391
C001045,HON. ANDER CRENSHAW,2010,2010Q4,SUPPLIES AND MATERIALS,21324.2,10254.54
C001045,HON. ANDER CRENSHAW,2010,2010Q4,EQUIPMENT,8186.47,975.92
C001081,HON. MARK S. CRITZ,2010,2010Q4,FRANKED MAIL,71120.88,1235.33
C001081,HON. MARK S. CRITZ,2010,2010Q4,PERSONNEL COMPENSATION,542979.75,251470.56
C001081,HON. MARK S. CRITZ,2010,2010Q4,TRAVEL,16165.76,5529.5
C001081,HON. MARK S. CRITZ,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",74049.86,23092.27
C001081,HON. MARK S. CRITZ,2010,2010Q4,PRINTING AND REPRODUCTION,67932.88,287.84
C001081,HON. MARK S. CRITZ,2010,2010Q4,OTHER SERVICES,22860.42,9786.63
C001081,HON. MARK S. CRITZ,2010,2010Q4,SUPPLIES AND MATERIALS,28343.66,22312.17
C001081,HON. MARK S. CRITZ,2010,2010Q4,EQUIPMENT,2255.85,211.6
C001038,HON. JOSEPH CROWLEY,2010,2010Q4,FRANKED MAIL,20900.84,473.01
C001038,HON. JOSEPH CROWLEY,2010,2010Q4,PERSONNEL COMPENSATION,1099543.61,330512.51
C001038,HON. JOSEPH CROWLEY,2010,2010Q4,TRAVEL,17347.94,3315.56
C001038,HON. JOSEPH CROWLEY,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",153024.34,36974.8
C001038,HON. JOSEPH CROWLEY,2010,2010Q4,PRINTING AND REPRODUCTION,34518.92,1139.81
C001038,HON. JOSEPH CROWLEY,2010,2010Q4,OTHER SERVICES,37738.34,8539
C001038,HON. JOSEPH CROWLEY,2010,2010Q4,SUPPLIES AND MATERIALS,19015.23,4053.88
C001038,HON. JOSEPH CROWLEY,2010,2010Q4,EQUIPMENT,20145.75,1811.79
C001063,HON. HENRY CUELLAR,2010,2010Q4,FRANKED MAIL,84600.09,7149.31
C001063,HON. HENRY CUELLAR,2010,2010Q4,PERSONNEL COMPENSATION,834964.48,209317.65
C001063,HON. HENRY CUELLAR,2010,2010Q4,TRAVEL,117560.66,28112.81
C001063,HON. HENRY CUELLAR,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",118260.77,28317.87
C001063,HON. HENRY CUELLAR,2010,2010Q4,PRINTING AND REPRODUCTION,170661.6,19163.99
C001063,HON. HENRY CUELLAR,2010,2010Q4,OTHER SERVICES,67363.48,20779.39
C001063,HON. HENRY CUELLAR,2010,2010Q4,SUPPLIES AND MATERIALS,35152.74,8643.49
C001063,HON. HENRY CUELLAR,2010,2010Q4,EQUIPMENT,3880.68,-16864.65
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q4,FRANKED MAIL,74290.45,773.91
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q4,PERSONNEL COMPENSATION,903594.9,244794.34
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q4,TRAVEL,57483.52,16715.82
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",89428.73,21718.99
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q4,PRINTING AND REPRODUCTION,91976.33,188.36
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q4,OTHER SERVICES,53305.75,12224.25
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q4,SUPPLIES AND MATERIALS,30907.16,16151.8
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q4,EQUIPMENT,15716.08,480
C000984,HON. ELIJAH CUMMINGS,2010,2010Q4,FRANKED MAIL,8087.66,2050.46
C000984,HON. ELIJAH CUMMINGS,2010,2010Q4,PERSONNEL COMPENSATION,1083383.42,307078.72
C000984,HON. ELIJAH CUMMINGS,2010,2010Q4,TRAVEL,5811.05,2084.95
C000984,HON. ELIJAH CUMMINGS,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",185552.8,53249.63
C000984,HON. ELIJAH CUMMINGS,2010,2010Q4,PRINTING AND REPRODUCTION,21918.83,8140.3
C000984,HON. ELIJAH CUMMINGS,2010,2010Q4,OTHER SERVICES,46830.22,10458.08
C000984,HON. ELIJAH CUMMINGS,2010,2010Q4,SUPPLIES AND MATERIALS,58469.02,15279.14
C000984,HON. ELIJAH CUMMINGS,2010,2010Q4,EQUIPMENT,2532.84,633.21
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q4,FRANKED MAIL,77997.69,1125.1
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q4,PERSONNEL COMPENSATION,1020445.81,404845.82
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q4,TRAVEL,54226.74,12125.63
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",60441.79,14190.74
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q4,PRINTING AND REPRODUCTION,98046.09,95734.09
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q4,OTHER SERVICES,46965.51,10724
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q4,SUPPLIES AND MATERIALS,14738.47,1884.89
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q4,EQUIPMENT,5944.65,1180.72
D000602,HON. ARTUR DAVIS,2010,2010Q4,FRANKED MAIL,2323.2,785.28
D000602,HON. ARTUR DAVIS,2010,2010Q4,PERSONNEL COMPENSATION,1190208.78,370195.31
D000602,HON. ARTUR DAVIS,2010,2010Q4,TRAVEL,89315.36,22685.91
D000602,HON. ARTUR DAVIS,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",104952.36,27181
D000602,HON. ARTUR DAVIS,2010,2010Q4,PRINTING AND REPRODUCTION,910.6,0
D000602,HON. ARTUR DAVIS,2010,2010Q4,OTHER SERVICES,41750.61,9780.54
D000602,HON. ARTUR DAVIS,2010,2010Q4,SUPPLIES AND MATERIALS,18880.61,1048.58
D000602,HON. ARTUR DAVIS,2010,2010Q4,EQUIPMENT,3716.75,816
D000096,HON. DANNY K. DAVIS,2010,2010Q4,FRANKED MAIL,74092.95,576.97
D000096,HON. DANNY K. DAVIS,2010,2010Q4,PERSONNEL COMPENSATION,1194735.57,332423.25
D000096,HON. DANNY K. DAVIS,2010,2010Q4,TRAVEL,30789.4,4592.03
D000096,HON. DANNY K. DAVIS,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",99626.66,25514.57
D000096,HON. DANNY K. DAVIS,2010,2010Q4,PRINTING AND REPRODUCTION,39164.95,1174.81
D000096,HON. DANNY K. DAVIS,2010,2010Q4,OTHER SERVICES,49254,12051
D000096,HON. DANNY K. DAVIS,2010,2010Q4,SUPPLIES AND MATERIALS,22000.34,4092.9
D000096,HON. DANNY K. DAVIS,2010,2010Q4,EQUIPMENT,10172.83,2153.64
D000603,HON. GEOFF DAVIS,2010,2010Q4,FRANKED MAIL,90591.91,1443.14
D000603,HON. GEOFF DAVIS,2010,2010Q4,PERSONNEL COMPENSATION,877461.92,258493.41
D000603,HON. GEOFF DAVIS,2010,2010Q4,TRAVEL,75428.21,18901.63
D000603,HON. GEOFF DAVIS,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",141914.24,30652.55
D000603,HON. GEOFF DAVIS,2010,2010Q4,PRINTING AND REPRODUCTION,81723.98,23445.2
D000603,HON. GEOFF DAVIS,2010,2010Q4,OTHER SERVICES,52026.52,16752.97
D000603,HON. GEOFF DAVIS,2010,2010Q4,SUPPLIES AND MATERIALS,26900.25,18605.22
D000603,HON. GEOFF DAVIS,2010,2010Q4,EQUIPMENT,3677.72,1543.7
D000599,HON. LINCOLN DAVIS,2010,2010Q4,FRANKED MAIL,41499.78,2050.02
D000599,HON. LINCOLN DAVIS,2010,2010Q4,PERSONNEL COMPENSATION,980960.8,270673.25
D000599,HON. LINCOLN DAVIS,2010,2010Q4,TRAVEL,117880.48,29182.74
D000599,HON. LINCOLN DAVIS,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",132954.12,41465.58
D000599,HON. LINCOLN DAVIS,2010,2010Q4,PRINTING AND REPRODUCTION,27788.96,57.8
D000599,HON. LINCOLN DAVIS,2010,2010Q4,OTHER SERVICES,44515.44,11529.2
D000599,HON. LINCOLN DAVIS,2010,2010Q4,SUPPLIES AND MATERIALS,23716.25,2825.35
D000599,HON. LINCOLN DAVIS,2010,2010Q4,EQUIPMENT,17591.65,2131.53
D000598,HON. SUSAN A. DAVIS,2010,2010Q4,FRANKED MAIL,87425.71,1097.07
D000598,HON. SUSAN A. DAVIS,2010,2010Q4,PERSONNEL COMPENSATION,1149122.42,343898.21
D000598,HON. SUSAN A. DAVIS,2010,2010Q4,TRAVEL,49839.01,8454.44
D000598,HON. SUSAN A. DAVIS,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",96154.11,24437.55
D000598,HON. SUSAN A. DAVIS,2010,2010Q4,PRINTING AND REPRODUCTION,91408.55,1210.44
D000598,HON. SUSAN A. DAVIS,2010,2010Q4,OTHER SERVICES,31219,8355
D000598,HON. SUSAN A. DAVIS,2010,2010Q4,SUPPLIES AND MATERIALS,39610.3,3240.19
D000598,HON. SUSAN A. DAVIS,2010,2010Q4,EQUIPMENT,5775,474
D000168,HON. NATHAN DEAL,2010,2010Q4,FRANKED MAIL,3093.86,0
D000168,HON. NATHAN DEAL,2010,2010Q4,PERSONNEL COMPENSATION,440613.57,0
D000168,HON. NATHAN DEAL,2010,2010Q4,TRAVEL,9572.4,0
D000168,HON. NATHAN DEAL,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",51245.37,872.52
D000168,HON. NATHAN DEAL,2010,2010Q4,PRINTING AND REPRODUCTION,955.1,879.39
D000168,HON. NATHAN DEAL,2010,2010Q4,OTHER SERVICES,40483.28,4901.28
D000168,HON. NATHAN DEAL,2010,2010Q4,SUPPLIES AND MATERIALS,6359.68,70
D000168,HON. NATHAN DEAL,2010,2010Q4,EQUIPMENT,23849.45,0
D000191,HON. PETER A. DEFAZIO,2010,2010Q4,FRANKED MAIL,121706,2117.2
D000191,HON. PETER A. DEFAZIO,2010,2010Q4,PERSONNEL COMPENSATION,904106.84,227972.12
D000191,HON. PETER A. DEFAZIO,2010,2010Q4,TRAVEL,49347.88,10590.69
D000191,HON. PETER A. DEFAZIO,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",95404.57,28388.87
D000191,HON. PETER A. DEFAZIO,2010,2010Q4,PRINTING AND REPRODUCTION,107521.14,502.49
D000191,HON. PETER A. DEFAZIO,2010,2010Q4,OTHER SERVICES,53128.27,12728.06
D000191,HON. PETER A. DEFAZIO,2010,2010Q4,SUPPLIES AND MATERIALS,11361.25,2562
D000191,HON. PETER A. DEFAZIO,2010,2010Q4,EQUIPMENT,4893.44,1045.61
D000197,HON. DIANA DEGETTE,2010,2010Q4,FRANKED MAIL,2500.57,457.82
D000197,HON. DIANA DEGETTE,2010,2010Q4,PERSONNEL COMPENSATION,1072164.98,284583.13
D000197,HON. DIANA DEGETTE,2010,2010Q4,TRAVEL,78896.58,20522.71
D000197,HON. DIANA DEGETTE,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",96621.94,22218.82
D000197,HON. DIANA DEGETTE,2010,2010Q4,PRINTING AND REPRODUCTION,3791.12,663.8
D000197,HON. DIANA DEGETTE,2010,2010Q4,OTHER SERVICES,36300.14,8269.14
D000197,HON. DIANA DEGETTE,2010,2010Q4,SUPPLIES AND MATERIALS,55760.03,24575.34
D000197,HON. DIANA DEGETTE,2010,2010Q4,EQUIPMENT,7623.6,2249.55
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q4,FRANKED MAIL,2052.18,774.81
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q4,PERSONNEL COMPENSATION,1177585.27,386600.07
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q4,TRAVEL,62419.07,15704.02
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",129687.09,31765.71
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q4,PRINTING AND REPRODUCTION,1357.07,107.88
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q4,OTHER SERVICES,39166.11,9786
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q4,SUPPLIES AND MATERIALS,22984.46,1336.85
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q4,EQUIPMENT,4591.03,1279.03
D000216,HON. ROSA L. DELAURO,2010,2010Q4,FRANKED MAIL,55326,670.5
D000216,HON. ROSA L. DELAURO,2010,2010Q4,PERSONNEL COMPENSATION,1040130.7,319336.88
D000216,HON. ROSA L. DELAURO,2010,2010Q4,TRAVEL,38543.92,8107.55
D000216,HON. ROSA L. DELAURO,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",91956.46,24128.56
D000216,HON. ROSA L. DELAURO,2010,2010Q4,PRINTING AND REPRODUCTION,55055.74,360.15
D000216,HON. ROSA L. DELAURO,2010,2010Q4,OTHER SERVICES,51143,14842
D000216,HON. ROSA L. DELAURO,2010,2010Q4,SUPPLIES AND MATERIALS,50969.06,23943.88
D000216,HON. ROSA L. DELAURO,2010,2010Q4,EQUIPMENT,15068.05,427.99
D000604,HON. CHARLES W. DENT,2010,2010Q4,FRANKED MAIL,47745.74,1079.87
D000604,HON. CHARLES W. DENT,2010,2010Q4,PERSONNEL COMPENSATION,944468.33,264799.96
D000604,HON. CHARLES W. DENT,2010,2010Q4,TRAVEL,26048.5,3508.15
D000604,HON. CHARLES W. DENT,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",122173.91,17740.6
D000604,HON. CHARLES W. DENT,2010,2010Q4,PRINTING AND REPRODUCTION,52861.84,905.14
D000604,HON. CHARLES W. DENT,2010,2010Q4,OTHER SERVICES,46496.95,11620.95
D000604,HON. CHARLES W. DENT,2010,2010Q4,SUPPLIES AND MATERIALS,33490.84,3668.04
D000604,HON. CHARLES W. DENT,2010,2010Q4,EQUIPMENT,4001.74,553.5
D000610,HON. THEODORE E. DEUTCH,2010,2010Q4,FRANKED MAIL,59928.28,752.79
D000610,HON. THEODORE E. DEUTCH,2010,2010Q4,PERSONNEL COMPENSATION,805008.7,318440.63
D000610,HON. THEODORE E. DEUTCH,2010,2010Q4,TRAVEL,16095.43,3501.34
D000610,HON. THEODORE E. DEUTCH,2010,2010Q4,"RENT, COMMUNICATION, UTILITIES",45091.16,31923.07
D000610,HON. THEODORE E. DEUTCH,2010,2010Q4,PRINTING AND REPRODUCTION,64838.5,8681.5
D000610,HON. THEODORE E. DEUTCH,2010,2010Q4,OTHER SERVICES,39932.89,8948.5
D000610,HON. THEODORE E. DEUTCH,2010,2010Q4,SUPPLIES AND MATERIALS,27880.36,4037.5
D000610,HON. THEODORE E. DEUTCH,2010,2010Q4,EQUIPMENT,2953.77,958.65
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q4,FRANKED MAIL,43715.44,5112.83
