BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
D000603,HON. GEOFF DAVIS,2011,2011Q1,FRANKED MAIL,1661.4,1661.4
D000603,HON. GEOFF DAVIS,2011,2011Q1,PERSONNEL COMPENSATION,188884.71,188884.71
D000603,HON. GEOFF DAVIS,2011,2011Q1,TRAVEL,11891.39,11891.39
D000603,HON. GEOFF DAVIS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",33350.35,33350.35
D000603,HON. GEOFF DAVIS,2011,2011Q1,PRINTING AND REPRODUCTION,414.27,414.27
D000603,HON. GEOFF DAVIS,2011,2011Q1,OTHER SERVICES,10482.04,10482.04
D000603,HON. GEOFF DAVIS,2011,2011Q1,SUPPLIES AND MATERIALS,2579.19,2579.19
D000603,HON. GEOFF DAVIS,2011,2011Q1,EQUIPMENT,545.7,545.7
D000598,HON. SUSAN A. DAVIS,2011,2011Q1,FRANKED MAIL,269.79,269.79
D000598,HON. SUSAN A. DAVIS,2011,2011Q1,PERSONNEL COMPENSATION,273108.56,273108.56
D000598,HON. SUSAN A. DAVIS,2011,2011Q1,TRAVEL,13399.68,13399.68
D000598,HON. SUSAN A. DAVIS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",10854.38,10854.38
D000598,HON. SUSAN A. DAVIS,2011,2011Q1,PRINTING AND REPRODUCTION,732.09,732.09
D000598,HON. SUSAN A. DAVIS,2011,2011Q1,OTHER SERVICES,9047,9047
D000598,HON. SUSAN A. DAVIS,2011,2011Q1,SUPPLIES AND MATERIALS,20090.35,20090.35
D000598,HON. SUSAN A. DAVIS,2011,2011Q1,EQUIPMENT,474,474
D000191,HON. PETER A. DEFAZIO,2011,2011Q1,FRANKED MAIL,529.34,529.34
D000191,HON. PETER A. DEFAZIO,2011,2011Q1,PERSONNEL COMPENSATION,237166.14,237166.14
D000191,HON. PETER A. DEFAZIO,2011,2011Q1,TRAVEL,11244.08,11244.08
D000191,HON. PETER A. DEFAZIO,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",18712.77,18712.77
D000191,HON. PETER A. DEFAZIO,2011,2011Q1,PRINTING AND REPRODUCTION,668.4,668.4
D000191,HON. PETER A. DEFAZIO,2011,2011Q1,OTHER SERVICES,12173.25,12173.25
D000191,HON. PETER A. DEFAZIO,2011,2011Q1,SUPPLIES AND MATERIALS,3522.25,3522.25
D000191,HON. PETER A. DEFAZIO,2011,2011Q1,EQUIPMENT,907.61,907.61
D000197,HON. DIANA DEGETTE,2011,2011Q1,FRANKED MAIL,472.42,472.42
D000197,HON. DIANA DEGETTE,2011,2011Q1,PERSONNEL COMPENSATION,289116.78,289116.78
D000197,HON. DIANA DEGETTE,2011,2011Q1,TRAVEL,13463.17,13463.17
D000197,HON. DIANA DEGETTE,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",20533.31,20533.31
D000197,HON. DIANA DEGETTE,2011,2011Q1,PRINTING AND REPRODUCTION,557.83,557.83
D000197,HON. DIANA DEGETTE,2011,2011Q1,OTHER SERVICES,7906.39,7906.39
D000197,HON. DIANA DEGETTE,2011,2011Q1,SUPPLIES AND MATERIALS,10930.64,10930.64
D000197,HON. DIANA DEGETTE,2011,2011Q1,EQUIPMENT,720,720
D000216,HON. ROSA L. DELAURO,2011,2011Q1,FRANKED MAIL,377.97,377.97
D000216,HON. ROSA L. DELAURO,2011,2011Q1,PERSONNEL COMPENSATION,253186.62,253186.62
D000216,HON. ROSA L. DELAURO,2011,2011Q1,TRAVEL,6497.98,6497.98
D000216,HON. ROSA L. DELAURO,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",19050.26,19050.26
D000216,HON. ROSA L. DELAURO,2011,2011Q1,PRINTING AND REPRODUCTION,523.9,523.9
D000216,HON. ROSA L. DELAURO,2011,2011Q1,OTHER SERVICES,13564.03,13564.03
D000216,HON. ROSA L. DELAURO,2011,2011Q1,SUPPLIES AND MATERIALS,2599.72,2599.72
D000216,HON. ROSA L. DELAURO,2011,2011Q1,EQUIPMENT,518.99,518.99
D000612,HON. JEFF DENHAM,2011,2011Q1,FRANKED MAIL,1495.86,1495.86
D000612,HON. JEFF DENHAM,2011,2011Q1,PERSONNEL COMPENSATION,201830.57,201830.57
D000612,HON. JEFF DENHAM,2011,2011Q1,TRAVEL,12106.4,12106.4
D000612,HON. JEFF DENHAM,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",19187.19,19187.19
D000612,HON. JEFF DENHAM,2011,2011Q1,PRINTING AND REPRODUCTION,1710.25,1710.25
D000612,HON. JEFF DENHAM,2011,2011Q1,OTHER SERVICES,9987.08,9987.08
D000612,HON. JEFF DENHAM,2011,2011Q1,SUPPLIES AND MATERIALS,7154.46,7154.46
D000612,HON. JEFF DENHAM,2011,2011Q1,EQUIPMENT,669.63,669.63
D000604,HON. CHARLES W. DENT,2011,2011Q1,FRANKED MAIL,4369.58,4369.58
D000604,HON. CHARLES W. DENT,2011,2011Q1,PERSONNEL COMPENSATION,221865.66,221865.66
D000604,HON. CHARLES W. DENT,2011,2011Q1,TRAVEL,3623.48,3623.48
D000604,HON. CHARLES W. DENT,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",17156.01,17156.01
D000604,HON. CHARLES W. DENT,2011,2011Q1,PRINTING AND REPRODUCTION,225.65,225.65
D000604,HON. CHARLES W. DENT,2011,2011Q1,OTHER SERVICES,11358,11358
D000604,HON. CHARLES W. DENT,2011,2011Q1,SUPPLIES AND MATERIALS,2961.02,2961.02
D000604,HON. CHARLES W. DENT,2011,2011Q1,EQUIPMENT,553.5,553.5
D000616,HON. SCOTT DESJARLAIS,2011,2011Q1,FRANKED MAIL,-18.63,-18.63
D000616,HON. SCOTT DESJARLAIS,2011,2011Q1,PERSONNEL COMPENSATION,132963.9,132963.9
D000616,HON. SCOTT DESJARLAIS,2011,2011Q1,TRAVEL,7663.8,7663.8
D000616,HON. SCOTT DESJARLAIS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",8236.87,8236.87
D000616,HON. SCOTT DESJARLAIS,2011,2011Q1,PRINTING AND REPRODUCTION,815,815
D000616,HON. SCOTT DESJARLAIS,2011,2011Q1,OTHER SERVICES,9605.07,9605.07
D000616,HON. SCOTT DESJARLAIS,2011,2011Q1,SUPPLIES AND MATERIALS,4946.43,4946.43
D000616,HON. SCOTT DESJARLAIS,2011,2011Q1,EQUIPMENT,3317.37,3317.37
D000610,HON. THEODORE E. DEUTCH,2011,2011Q1,FRANKED MAIL,333.53,333.53
D000610,HON. THEODORE E. DEUTCH,2011,2011Q1,PERSONNEL COMPENSATION,252154.95,252154.95
D000610,HON. THEODORE E. DEUTCH,2011,2011Q1,TRAVEL,3031.49,3031.49
D000610,HON. THEODORE E. DEUTCH,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",13720.38,13720.38
D000610,HON. THEODORE E. DEUTCH,2011,2011Q1,PRINTING AND REPRODUCTION,1970.47,1970.47
D000610,HON. THEODORE E. DEUTCH,2011,2011Q1,OTHER SERVICES,6055,6055
D000610,HON. THEODORE E. DEUTCH,2011,2011Q1,SUPPLIES AND MATERIALS,3316.4,3316.4
D000610,HON. THEODORE E. DEUTCH,2011,2011Q1,EQUIPMENT,1145.31,1145.31
D000600,HON. MARIO DIAZ-BALART,2011,2011Q1,FRANKED MAIL,667.21,667.21
D000600,HON. MARIO DIAZ-BALART,2011,2011Q1,PERSONNEL COMPENSATION,207769.41,207769.41
D000600,HON. MARIO DIAZ-BALART,2011,2011Q1,TRAVEL,10732.89,10732.89
D000600,HON. MARIO DIAZ-BALART,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",24467.88,24467.88
D000600,HON. MARIO DIAZ-BALART,2011,2011Q1,PRINTING AND REPRODUCTION,1630.7,1630.7
D000600,HON. MARIO DIAZ-BALART,2011,2011Q1,OTHER SERVICES,12133.65,12133.65
D000600,HON. MARIO DIAZ-BALART,2011,2011Q1,SUPPLIES AND MATERIALS,3916.77,3916.77
D000600,HON. MARIO DIAZ-BALART,2011,2011Q1,EQUIPMENT,809.58,809.58
D000327,HON. NORMAN D. DICKS,2011,2011Q1,FRANKED MAIL,268.69,268.69
D000327,HON. NORMAN D. DICKS,2011,2011Q1,PERSONNEL COMPENSATION,250501.59,250501.59
D000327,HON. NORMAN D. DICKS,2011,2011Q1,TRAVEL,6807.54,6807.54
D000327,HON. NORMAN D. DICKS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",21868.15,21868.15
D000327,HON. NORMAN D. DICKS,2011,2011Q1,PRINTING AND REPRODUCTION,577.43,577.43
D000327,HON. NORMAN D. DICKS,2011,2011Q1,OTHER SERVICES,12432.95,12432.95
D000327,HON. NORMAN D. DICKS,2011,2011Q1,SUPPLIES AND MATERIALS,8579.62,8579.62
D000327,HON. NORMAN D. DICKS,2011,2011Q1,EQUIPMENT,786,786
D000355,HON. JOHN D. DINGELL,2011,2011Q1,FRANKED MAIL,583.58,583.58
D000355,HON. JOHN D. DINGELL,2011,2011Q1,PERSONNEL COMPENSATION,280007.71,280007.71
D000355,HON. JOHN D. DINGELL,2011,2011Q1,TRAVEL,6246.58,6246.58
D000355,HON. JOHN D. DINGELL,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",28236.34,28236.34
D000355,HON. JOHN D. DINGELL,2011,2011Q1,PRINTING AND REPRODUCTION,106,106
D000355,HON. JOHN D. DINGELL,2011,2011Q1,OTHER SERVICES,7072.45,7072.45
D000355,HON. JOHN D. DINGELL,2011,2011Q1,SUPPLIES AND MATERIALS,1124.5,1124.5
D000355,HON. JOHN D. DINGELL,2011,2011Q1,EQUIPMENT,745.56,745.56
D000399,HON. LLOYD DOGGETT,2011,2011Q1,FRANKED MAIL,3864.8,3864.8
D000399,HON. LLOYD DOGGETT,2011,2011Q1,PERSONNEL COMPENSATION,239062.99,239062.99
D000399,HON. LLOYD DOGGETT,2011,2011Q1,TRAVEL,1454.69,1454.69
D000399,HON. LLOYD DOGGETT,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",21318.2,21318.2
D000399,HON. LLOYD DOGGETT,2011,2011Q1,PRINTING AND REPRODUCTION,1622.95,1622.95
D000399,HON. LLOYD DOGGETT,2011,2011Q1,OTHER SERVICES,14771.09,14771.09
D000399,HON. LLOYD DOGGETT,2011,2011Q1,SUPPLIES AND MATERIALS,2274.15,2274.15
D000399,HON. LLOYD DOGGETT,2011,2011Q1,EQUIPMENT,1383.12,1383.12
D000613,HON. ROBERT J. DOLD,2011,2011Q1,FRANKED MAIL,186.92,186.92
D000613,HON. ROBERT J. DOLD,2011,2011Q1,PERSONNEL COMPENSATION,159579.14,159579.14
D000613,HON. ROBERT J. DOLD,2011,2011Q1,TRAVEL,2639.17,2639.17
D000613,HON. ROBERT J. DOLD,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",38686.28,38686.28
D000613,HON. ROBERT J. DOLD,2011,2011Q1,PRINTING AND REPRODUCTION,1516.95,1516.95
D000613,HON. ROBERT J. DOLD,2011,2011Q1,OTHER SERVICES,9601.8,9601.8
D000613,HON. ROBERT J. DOLD,2011,2011Q1,SUPPLIES AND MATERIALS,4305.32,4305.32
D000613,HON. ROBERT J. DOLD,2011,2011Q1,EQUIPMENT,1797.21,1797.21
D000607,HON. JOE DONNELLY,2011,2011Q1,FRANKED MAIL,762.26,762.26
D000607,HON. JOE DONNELLY,2011,2011Q1,PERSONNEL COMPENSATION,214090.06,214090.06
D000607,HON. JOE DONNELLY,2011,2011Q1,TRAVEL,7628.73,7628.73
D000607,HON. JOE DONNELLY,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",12634.48,12634.48
D000607,HON. JOE DONNELLY,2011,2011Q1,PRINTING AND REPRODUCTION,9.6,9.6
D000607,HON. JOE DONNELLY,2011,2011Q1,OTHER SERVICES,7252.32,7252.32
D000607,HON. JOE DONNELLY,2011,2011Q1,SUPPLIES AND MATERIALS,4098.66,4098.66
D000607,HON. JOE DONNELLY,2011,2011Q1,EQUIPMENT,387.99,387.99
D000482,HON. MICHAEL F. DOYLE,2011,2011Q1,FRANKED MAIL,380.8,380.8
D000482,HON. MICHAEL F. DOYLE,2011,2011Q1,PERSONNEL COMPENSATION,242346.47,242346.47
D000482,HON. MICHAEL F. DOYLE,2011,2011Q1,TRAVEL,7035.48,7035.48
D000482,HON. MICHAEL F. DOYLE,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",25645.64,25645.64
D000482,HON. MICHAEL F. DOYLE,2011,2011Q1,OTHER SERVICES,20520.05,20520.05
D000482,HON. MICHAEL F. DOYLE,2011,2011Q1,SUPPLIES AND MATERIALS,32465.21,32465.21
D000482,HON. MICHAEL F. DOYLE,2011,2011Q1,EQUIPMENT,2308.11,2308.11
D000492,HON. DAVID DREIER,2011,2011Q1,FRANKED MAIL,1157.98,1157.98
D000492,HON. DAVID DREIER,2011,2011Q1,PERSONNEL COMPENSATION,223247.8,223247.8
D000492,HON. DAVID DREIER,2011,2011Q1,TRAVEL,4625.35,4625.35
D000492,HON. DAVID DREIER,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",26265.9,26265.9
D000492,HON. DAVID DREIER,2011,2011Q1,PRINTING AND REPRODUCTION,1274.72,1274.72
D000492,HON. DAVID DREIER,2011,2011Q1,OTHER SERVICES,10543.5,10543.5
D000492,HON. DAVID DREIER,2011,2011Q1,SUPPLIES AND MATERIALS,2772.15,2772.15
D000492,HON. DAVID DREIER,2011,2011Q1,EQUIPMENT,1487.28,1487.28
D000614,HON. SEAN P. DUFFY,2011,2011Q1,FRANKED MAIL,44.56,44.56
D000614,HON. SEAN P. DUFFY,2011,2011Q1,PERSONNEL COMPENSATION,153686.11,153686.11
D000614,HON. SEAN P. DUFFY,2011,2011Q1,TRAVEL,10651.44,10651.44
D000614,HON. SEAN P. DUFFY,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",7454.69,7454.69
D000614,HON. SEAN P. DUFFY,2011,2011Q1,PRINTING AND REPRODUCTION,1577.1,1577.1
D000614,HON. SEAN P. DUFFY,2011,2011Q1,OTHER SERVICES,11852,11852
D000614,HON. SEAN P. DUFFY,2011,2011Q1,SUPPLIES AND MATERIALS,5130.94,5130.94
D000614,HON. SEAN P. DUFFY,2011,2011Q1,EQUIPMENT,7755.54,7755.54
D000615,HON. JEFF DUNCAN,2011,2011Q1,FRANKED MAIL,609.72,609.72
D000615,HON. JEFF DUNCAN,2011,2011Q1,PERSONNEL COMPENSATION,198255.54,198255.54
D000615,HON. JEFF DUNCAN,2011,2011Q1,TRAVEL,20965.39,20965.39
D000615,HON. JEFF DUNCAN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",15187.62,15187.62
D000615,HON. JEFF DUNCAN,2011,2011Q1,PRINTING AND REPRODUCTION,2289.05,2289.05
D000615,HON. JEFF DUNCAN,2011,2011Q1,OTHER SERVICES,11008.5,11008.5
D000615,HON. JEFF DUNCAN,2011,2011Q1,SUPPLIES AND MATERIALS,6690.4,6690.4
D000615,HON. JEFF DUNCAN,2011,2011Q1,EQUIPMENT,2052.51,2052.51
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,FRANKED MAIL,1773.53,1773.53
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,PERSONNEL COMPENSATION,232971.23,232971.23
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,TRAVEL,16187.38,16187.38
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",19460.48,19460.48
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,PRINTING AND REPRODUCTION,575.35,575.35
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,OTHER SERVICES,11437.08,11437.08
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,SUPPLIES AND MATERIALS,3980.53,3980.53
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q1,EQUIPMENT,517.5,517.5
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,FRANKED MAIL,181.81,181.81
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,PERSONNEL COMPENSATION,205572.36,205572.36
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,TRAVEL,2289.51,2289.51
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",32568.11,32568.11
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,PRINTING AND REPRODUCTION,24693.24,24693.24
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,OTHER SERVICES,12547.7,12547.7
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,SUPPLIES AND MATERIALS,3700.46,3700.46
E000290,HON. DONNA F. EDWARDS,2011,2011Q1,EQUIPMENT,1357.8,1357.8
E000288,HON. KEITH ELLISON,2011,2011Q1,FRANKED MAIL,176.36,176.36
E000288,HON. KEITH ELLISON,2011,2011Q1,PERSONNEL COMPENSATION,231967.95,231967.95
E000288,HON. KEITH ELLISON,2011,2011Q1,TRAVEL,19039.55,19039.55
E000288,HON. KEITH ELLISON,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",19620.38,19620.38
E000288,HON. KEITH ELLISON,2011,2011Q1,PRINTING AND REPRODUCTION,138,138
E000288,HON. KEITH ELLISON,2011,2011Q1,OTHER SERVICES,12499.75,12499.75
E000288,HON. KEITH ELLISON,2011,2011Q1,SUPPLIES AND MATERIALS,6727.12,6727.12
E000288,HON. KEITH ELLISON,2011,2011Q1,EQUIPMENT,529.8,529.8
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,FRANKED MAIL,75.67,75.67
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,PERSONNEL COMPENSATION,163799.99,163799.99
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,TRAVEL,1199.88,1199.88
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",9448.35,9448.35
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,PRINTING AND REPRODUCTION,1044.45,1044.45
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,OTHER SERVICES,10153.12,10153.12
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,SUPPLIES AND MATERIALS,3413.19,3413.19
E000291,HON. RENEE L. ELLMERS,2011,2011Q1,EQUIPMENT,375.25,375.25
E000172,HON. JO ANN EMERSON,2011,2011Q1,FRANKED MAIL,745.15,745.15
E000172,HON. JO ANN EMERSON,2011,2011Q1,PERSONNEL COMPENSATION,280504.38,280504.38
E000172,HON. JO ANN EMERSON,2011,2011Q1,TRAVEL,8560.52,8560.52
E000172,HON. JO ANN EMERSON,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",13549.14,13549.14
E000172,HON. JO ANN EMERSON,2011,2011Q1,PRINTING AND REPRODUCTION,106.3,106.3
E000172,HON. JO ANN EMERSON,2011,2011Q1,OTHER SERVICES,12269.96,12269.96
E000172,HON. JO ANN EMERSON,2011,2011Q1,SUPPLIES AND MATERIALS,5013.99,5013.99
E000172,HON. JO ANN EMERSON,2011,2011Q1,EQUIPMENT,873.6,873.6
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,FRANKED MAIL,866.68,866.68
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,PERSONNEL COMPENSATION,243793.79,243793.79
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,TRAVEL,3792.61,3792.61
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",21159.4,21159.4
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,PRINTING AND REPRODUCTION,94.4,94.4
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,OTHER SERVICES,7990,7990
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,SUPPLIES AND MATERIALS,1584.97,1584.97
E000179,HON. ELIOT L. ENGEL,2011,2011Q1,EQUIPMENT,1174.92,1174.92
E000215,HON. ANNA G. ESHOO,2011,2011Q1,FRANKED MAIL,507.25,507.25
E000215,HON. ANNA G. ESHOO,2011,2011Q1,PERSONNEL COMPENSATION,301934.82,301934.82
E000215,HON. ANNA G. ESHOO,2011,2011Q1,TRAVEL,5075.49,5075.49
E000215,HON. ANNA G. ESHOO,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",29588.23,29588.23
E000215,HON. ANNA G. ESHOO,2011,2011Q1,PRINTING AND REPRODUCTION,73.5,73.5
E000215,HON. ANNA G. ESHOO,2011,2011Q1,OTHER SERVICES,12303.97,12303.97
E000215,HON. ANNA G. ESHOO,2011,2011Q1,SUPPLIES AND MATERIALS,2076.26,2076.26
E000215,HON. ANNA G. ESHOO,2011,2011Q1,EQUIPMENT,556.74,556.74
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,FRANKED MAIL,816.33,816.33
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,PERSONNEL COMPENSATION,286286.21,286286.21
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,TRAVEL,11440.13,11440.13
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",9758.78,9758.78
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,PRINTING AND REPRODUCTION,293.7,293.7
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,OTHER SERVICES,7440,7440
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,SUPPLIES AND MATERIALS,2226.86,2226.86
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q1,EQUIPMENT,274.35,274.35
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,FRANKED MAIL,1469.8,1469.8
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,PERSONNEL COMPENSATION,178786.31,178786.31
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,TRAVEL,10323.58,10323.58
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",6814.72,6814.72
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,PRINTING AND REPRODUCTION,2074.6,2074.6
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,OTHER SERVICES,10738.5,10738.5
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,SUPPLIES AND MATERIALS,13390.24,13390.24
F000460,HON. BLAKE FARENTHOLD,2011,2011Q1,EQUIPMENT,2428.34,2428.34
F000030,HON. SAM FARR,2011,2011Q1,FRANKED MAIL,1223.22,1223.22
F000030,HON. SAM FARR,2011,2011Q1,PERSONNEL COMPENSATION,250331.56,250331.56
F000030,HON. SAM FARR,2011,2011Q1,TRAVEL,2593.65,2593.65
F000030,HON. SAM FARR,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",22640.29,22640.29
F000030,HON. SAM FARR,2011,2011Q1,PRINTING AND REPRODUCTION,81.7,81.7
F000030,HON. SAM FARR,2011,2011Q1,OTHER SERVICES,12409.07,12409.07
F000030,HON. SAM FARR,2011,2011Q1,SUPPLIES AND MATERIALS,4491.14,4491.14
F000030,HON. SAM FARR,2011,2011Q1,EQUIPMENT,2285.45,2285.45
F000043,HON. CHAKA FATTAH,2011,2011Q1,FRANKED MAIL,193.31,193.31
F000043,HON. CHAKA FATTAH,2011,2011Q1,PERSONNEL COMPENSATION,253734.2,253734.2
F000043,HON. CHAKA FATTAH,2011,2011Q1,TRAVEL,2553.01,2553.01
F000043,HON. CHAKA FATTAH,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",26954.22,26954.22
F000043,HON. CHAKA FATTAH,2011,2011Q1,PRINTING AND REPRODUCTION,369.9,369.9
F000043,HON. CHAKA FATTAH,2011,2011Q1,OTHER SERVICES,12552.76,12552.76
F000043,HON. CHAKA FATTAH,2011,2011Q1,SUPPLIES AND MATERIALS,2547.54,2547.54
F000043,HON. CHAKA FATTAH,2011,2011Q1,EQUIPMENT,1726.35,1726.35
F000116,HON. BOB FILNER,2011,2011Q1,FRANKED MAIL,680.64,680.64
F000116,HON. BOB FILNER,2011,2011Q1,PERSONNEL COMPENSATION,243230.03,243230.03
F000116,HON. BOB FILNER,2011,2011Q1,TRAVEL,12481.88,12481.88
F000116,HON. BOB FILNER,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",22593.69,22593.69
F000116,HON. BOB FILNER,2011,2011Q1,PRINTING AND REPRODUCTION,1439.1,1439.1
F000116,HON. BOB FILNER,2011,2011Q1,OTHER SERVICES,12289.05,12289.05
F000116,HON. BOB FILNER,2011,2011Q1,SUPPLIES AND MATERIALS,4025.58,4025.58
F000116,HON. BOB FILNER,2011,2011Q1,EQUIPMENT,688.26,688.26
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,FRANKED MAIL,162.07,162.07
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,PERSONNEL COMPENSATION,160211.15,160211.15
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,TRAVEL,12914.14,12914.14
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",13137.57,13137.57
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,PRINTING AND REPRODUCTION,813.8,813.8
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,OTHER SERVICES,9705.7,9705.7
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,SUPPLIES AND MATERIALS,9128.71,9128.71
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q1,EQUIPMENT,5330.71,5330.71
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,FRANKED MAIL,102.58,102.58
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,PERSONNEL COMPENSATION,143337.73,143337.73
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,TRAVEL,2905.62,2905.62
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",20466.8,20466.8
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,PRINTING AND REPRODUCTION,590.85,590.85
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,OTHER SERVICES,5990,5990
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,SUPPLIES AND MATERIALS,16566.3,16566.3
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q1,EQUIPMENT,2318.36,2318.36
F000444,HON. JEFF FLAKE,2011,2011Q1,FRANKED MAIL,232.77,232.77
F000444,HON. JEFF FLAKE,2011,2011Q1,PERSONNEL COMPENSATION,233652.13,233652.13
F000444,HON. JEFF FLAKE,2011,2011Q1,TRAVEL,10963.52,10963.52
F000444,HON. JEFF FLAKE,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",18577.16,18577.16
F000444,HON. JEFF FLAKE,2011,2011Q1,PRINTING AND REPRODUCTION,1503.42,1503.42
F000444,HON. JEFF FLAKE,2011,2011Q1,OTHER SERVICES,17566.69,17566.69
F000444,HON. JEFF FLAKE,2011,2011Q1,SUPPLIES AND MATERIALS,4931.37,4931.37
F000444,HON. JEFF FLAKE,2011,2011Q1,EQUIPMENT,1243.21,1243.21
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2011,2011Q1,FRANKED MAIL,166.21,166.21
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2011,2011Q1,PERSONNEL COMPENSATION,197793.11,197793.11
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2011,2011Q1,TRAVEL,9757.35,9757.35
