BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
B001275,HON. LARRY BUCSHON,2011,2011Q2,PRINTING AND REPRODUCTION,9263.98,7744.51
B001275,HON. LARRY BUCSHON,2011,2011Q2,OTHER SERVICES,19943.6,10341.8
B001275,HON. LARRY BUCSHON,2011,2011Q2,SUPPLIES AND MATERIALS,15151.79,3657.42
B001275,HON. LARRY BUCSHON,2011,2011Q2,EQUIPMENT,2728.09,1268.62
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,FRANKED MAIL,40342.2,40406.12
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,PERSONNEL COMPENSATION,381325.01,220825
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,TRAVEL,20274.62,13736.55
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",41918.4,26464.8
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,PRINTING AND REPRODUCTION,40000.54,37920.54
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,OTHER SERVICES,30709.38,18909.38
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,SUPPLIES AND MATERIALS,15451.83,8488.12
B001276,HON. ANN MARIE BUERKLE,2011,2011Q2,EQUIPMENT,5139.08,3652.02
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,FRANKED MAIL,6494.05,5773.26
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,PERSONNEL COMPENSATION,474820.18,239264.01
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,TRAVEL,17723.86,11308.82
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",44335.7,22666.74
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,PRINTING AND REPRODUCTION,1264.85,614.8
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,OTHER SERVICES,14851.52,7886.32
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,SUPPLIES AND MATERIALS,18216.32,12081.64
B001248,HON. MICHAEL C. BURGESS,2011,2011Q2,EQUIPMENT,9656.11,4577.22
B001149,HON. DAN BURTON,2011,2011Q2,FRANKED MAIL,2751.67,1378.42
B001149,HON. DAN BURTON,2011,2011Q2,PERSONNEL COMPENSATION,464633.84,234644.41
B001149,HON. DAN BURTON,2011,2011Q2,TRAVEL,22584.52,13306.31
B001149,HON. DAN BURTON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",43477.55,33666.97
B001149,HON. DAN BURTON,2011,2011Q2,PRINTING AND REPRODUCTION,940.22,579.64
B001149,HON. DAN BURTON,2011,2011Q2,OTHER SERVICES,37692,21452
B001149,HON. DAN BURTON,2011,2011Q2,SUPPLIES AND MATERIALS,12871.65,8479.07
B001149,HON. DAN BURTON,2011,2011Q2,EQUIPMENT,594.11,236.8
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,FRANKED MAIL,591.79,375.85
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,PERSONNEL COMPENSATION,460830.79,243024.06
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,TRAVEL,25224.36,13932.37
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",39172.9,22736.99
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,PRINTING AND REPRODUCTION,1205.33,476.43
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,OTHER SERVICES,18882.96,10325.92
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,SUPPLIES AND MATERIALS,5871.64,4461.52
B001251,HON. G.K. BUTTERFIELD,2011,2011Q2,EQUIPMENT,1521,760.5
C000059,HON. KEN CALVERT,2011,2011Q2,FRANKED MAIL,1886.56,1418.9
C000059,HON. KEN CALVERT,2011,2011Q2,PERSONNEL COMPENSATION,427250.85,217586.06
C000059,HON. KEN CALVERT,2011,2011Q2,TRAVEL,22638.97,14746.73
C000059,HON. KEN CALVERT,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",48946.32,25104.37
C000059,HON. KEN CALVERT,2011,2011Q2,PRINTING AND REPRODUCTION,871.2,385.2
C000059,HON. KEN CALVERT,2011,2011Q2,OTHER SERVICES,34908.2,23809.8
C000059,HON. KEN CALVERT,2011,2011Q2,SUPPLIES AND MATERIALS,21703.83,13111.51
C000059,HON. KEN CALVERT,2011,2011Q2,EQUIPMENT,3562.98,2639.73
C000071,HON. DAVE CAMP,2011,2011Q2,FRANKED MAIL,8223.38,5691.89
C000071,HON. DAVE CAMP,2011,2011Q2,PERSONNEL COMPENSATION,516063.14,259022.26
C000071,HON. DAVE CAMP,2011,2011Q2,TRAVEL,30172.87,20965.8
C000071,HON. DAVE CAMP,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",47009.03,24663.35
C000071,HON. DAVE CAMP,2011,2011Q2,PRINTING AND REPRODUCTION,3949.67,2193.59
C000071,HON. DAVE CAMP,2011,2011Q2,OTHER SERVICES,30519.7,16715.93
C000071,HON. DAVE CAMP,2011,2011Q2,SUPPLIES AND MATERIALS,12554.66,6998.65
C000071,HON. DAVE CAMP,2011,2011Q2,EQUIPMENT,1419.87,929.31
C001064,HON. JOHN CAMPBELL,2011,2011Q2,FRANKED MAIL,45105.34,15330.32
C001064,HON. JOHN CAMPBELL,2011,2011Q2,PERSONNEL COMPENSATION,445454.92,226817.35
C001064,HON. JOHN CAMPBELL,2011,2011Q2,TRAVEL,45631.97,18176.28
C001064,HON. JOHN CAMPBELL,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",68926.78,36360.17
C001064,HON. JOHN CAMPBELL,2011,2011Q2,PRINTING AND REPRODUCTION,501.2,434.9
C001064,HON. JOHN CAMPBELL,2011,2011Q2,OTHER SERVICES,14252,7663.5
C001064,HON. JOHN CAMPBELL,2011,2011Q2,SUPPLIES AND MATERIALS,7070.98,4049.15
C001064,HON. JOHN CAMPBELL,2011,2011Q2,EQUIPMENT,2341.07,1618.34
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,FRANKED MAIL,19917.78,19297.01
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,PERSONNEL COMPENSATION,339426.64,177311.09
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,TRAVEL,29695.7,16618.92
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",52742.02,34647.38
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,PRINTING AND REPRODUCTION,22063.66,20438.39
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,OTHER SERVICES,107061.3,11490
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,SUPPLIES AND MATERIALS,17763.09,5500.3
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2011,2011Q2,EQUIPMENT,22434.85,4302.55
C001046,HON. ERIC CANTOR,2011,2011Q2,FRANKED MAIL,5981.35,3284.79
C001046,HON. ERIC CANTOR,2011,2011Q2,PERSONNEL COMPENSATION,532793.58,273462.98
C001046,HON. ERIC CANTOR,2011,2011Q2,TRAVEL,10405.9,6642.48
C001046,HON. ERIC CANTOR,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",38647.27,20974.36
C001046,HON. ERIC CANTOR,2011,2011Q2,PRINTING AND REPRODUCTION,3035.63,1317.11
C001046,HON. ERIC CANTOR,2011,2011Q2,OTHER SERVICES,13439.21,6748.2
C001046,HON. ERIC CANTOR,2011,2011Q2,SUPPLIES AND MATERIALS,15331.02,6680.8
C001046,HON. ERIC CANTOR,2011,2011Q2,EQUIPMENT,2646,1323
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,FRANKED MAIL,5789.08,4379.44
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,PERSONNEL COMPENSATION,454091.86,230201.61
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,TRAVEL,29246.85,17891.32
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",44975.81,28499.56
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,PRINTING AND REPRODUCTION,750.84,625.99
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,OTHER SERVICES,30396.33,18009.85
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,SUPPLIES AND MATERIALS,9066.78,5414.5
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q2,EQUIPMENT,2546.04,1673.25
C001036,HON. LOIS CAPPS,2011,2011Q2,FRANKED MAIL,1461.43,1070.81
C001036,HON. LOIS CAPPS,2011,2011Q2,PERSONNEL COMPENSATION,540420.03,271359.96
C001036,HON. LOIS CAPPS,2011,2011Q2,TRAVEL,20214.41,11945.86
C001036,HON. LOIS CAPPS,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",60853.72,33236.17
C001036,HON. LOIS CAPPS,2011,2011Q2,PRINTING AND REPRODUCTION,918.19,355.2
C001036,HON. LOIS CAPPS,2011,2011Q2,OTHER SERVICES,29036.3,15133.15
C001036,HON. LOIS CAPPS,2011,2011Q2,SUPPLIES AND MATERIALS,2759.98,2124.74
C001036,HON. LOIS CAPPS,2011,2011Q2,EQUIPMENT,1270.08,635.04
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,FRANKED MAIL,482.66,417.52
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,PERSONNEL COMPENSATION,565707.58,286445.76
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,TRAVEL,8205,6212.45
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",49442.88,28543.06
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,PRINTING AND REPRODUCTION,1112.18,1105.78
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,OTHER SERVICES,23607.19,12502.95
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,SUPPLIES AND MATERIALS,10236,7136.32
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q2,EQUIPMENT,4123.96,3354.16
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,FRANKED MAIL,4483.98,2416.09
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,PERSONNEL COMPENSATION,544290.58,276221.92
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,TRAVEL,19121.75,11506.03
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",38169.55,25102.25
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,PRINTING AND REPRODUCTION,2700.49,695.99
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,OTHER SERVICES,27227.38,14944.94
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,SUPPLIES AND MATERIALS,17589.68,5911.29
C001050,HON. DENNIS A. CARDOZA,2011,2011Q2,EQUIPMENT,2299.42,499.71
C001060,HON. RUSS CARNAHAN,2011,2011Q2,FRANKED MAIL,1648.96,918.75
C001060,HON. RUSS CARNAHAN,2011,2011Q2,PERSONNEL COMPENSATION,453807.01,218610.13
C001060,HON. RUSS CARNAHAN,2011,2011Q2,TRAVEL,24960.82,15938.7
C001060,HON. RUSS CARNAHAN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",62884.67,36536
C001060,HON. RUSS CARNAHAN,2011,2011Q2,PRINTING AND REPRODUCTION,1109.08,738.25
C001060,HON. RUSS CARNAHAN,2011,2011Q2,OTHER SERVICES,29661.39,17024.91
C001060,HON. RUSS CARNAHAN,2011,2011Q2,SUPPLIES AND MATERIALS,7566.24,6014.62
C001060,HON. RUSS CARNAHAN,2011,2011Q2,EQUIPMENT,2633,1814
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,FRANKED MAIL,227.03,261.39
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,PERSONNEL COMPENSATION,397597.32,215394.5
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,TRAVEL,10203.4,8858.96
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",37866.19,19289.04
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,PRINTING AND REPRODUCTION,1539.62,496.72
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,OTHER SERVICES,24196.8,18033.3
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,SUPPLIES AND MATERIALS,26274.75,8876.42
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q2,EQUIPMENT,6920.08,4710.04
C001072,HON. ANDRE CARSON,2011,2011Q2,FRANKED MAIL,6447.24,6208.82
C001072,HON. ANDRE CARSON,2011,2011Q2,PERSONNEL COMPENSATION,480553.62,245694.53
C001072,HON. ANDRE CARSON,2011,2011Q2,TRAVEL,35475.38,17462.34
C001072,HON. ANDRE CARSON,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",39619.59,8556.67
C001072,HON. ANDRE CARSON,2011,2011Q2,PRINTING AND REPRODUCTION,10918.3,10883.1
C001072,HON. ANDRE CARSON,2011,2011Q2,OTHER SERVICES,23728,10670
C001072,HON. ANDRE CARSON,2011,2011Q2,SUPPLIES AND MATERIALS,12308.6,7447.3
C001072,HON. ANDRE CARSON,2011,2011Q2,EQUIPMENT,3272.99,1624.96
C001051,HON. JOHN R. CARTER,2011,2011Q2,FRANKED MAIL,50742.36,50031.41
C001051,HON. JOHN R. CARTER,2011,2011Q2,PERSONNEL COMPENSATION,420307.82,221347.52
C001051,HON. JOHN R. CARTER,2011,2011Q2,TRAVEL,58959.77,33672.81
C001051,HON. JOHN R. CARTER,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",43171.11,24150.97
C001051,HON. JOHN R. CARTER,2011,2011Q2,PRINTING AND REPRODUCTION,4511.34,3534.64
C001051,HON. JOHN R. CARTER,2011,2011Q2,OTHER SERVICES,22994.63,16381.13
C001051,HON. JOHN R. CARTER,2011,2011Q2,SUPPLIES AND MATERIALS,15416.23,12685.65
C001051,HON. JOHN R. CARTER,2011,2011Q2,EQUIPMENT,8501.88,7759.38
C001075,HON. BILL CASSIDY,2011,2011Q2,FRANKED MAIL,36783.12,32005.35
C001075,HON. BILL CASSIDY,2011,2011Q2,PERSONNEL COMPENSATION,394060.09,195300
C001075,HON. BILL CASSIDY,2011,2011Q2,TRAVEL,38578.79,24615.05
C001075,HON. BILL CASSIDY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",53018.56,27935.62
C001075,HON. BILL CASSIDY,2011,2011Q2,PRINTING AND REPRODUCTION,18087.48,16716.74
C001075,HON. BILL CASSIDY,2011,2011Q2,OTHER SERVICES,22277.5,12313
C001075,HON. BILL CASSIDY,2011,2011Q2,SUPPLIES AND MATERIALS,25529.9,6917.26
C001075,HON. BILL CASSIDY,2011,2011Q2,EQUIPMENT,1390.28,1106.28
C001066,HON. KATHY CASTOR,2011,2011Q2,FRANKED MAIL,32497.78,27440.28
C001066,HON. KATHY CASTOR,2011,2011Q2,PERSONNEL COMPENSATION,449806.16,231463.47
C001066,HON. KATHY CASTOR,2011,2011Q2,TRAVEL,33358.67,14241.33
C001066,HON. KATHY CASTOR,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",53843.9,35757.54
C001066,HON. KATHY CASTOR,2011,2011Q2,PRINTING AND REPRODUCTION,2150.76,1740.51
C001066,HON. KATHY CASTOR,2011,2011Q2,OTHER SERVICES,22749.99,10601.7
C001066,HON. KATHY CASTOR,2011,2011Q2,SUPPLIES AND MATERIALS,8008.2,5818.36
C001066,HON. KATHY CASTOR,2011,2011Q2,EQUIPMENT,352.02,176.01
C000266,HON. STEVE CHABOT,2011,2011Q2,FRANKED MAIL,4261.24,4237.32
C000266,HON. STEVE CHABOT,2011,2011Q2,PERSONNEL COMPENSATION,377068.15,192531.98
C000266,HON. STEVE CHABOT,2011,2011Q2,TRAVEL,42334.43,31557.63
C000266,HON. STEVE CHABOT,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",32866.57,17124.64
C000266,HON. STEVE CHABOT,2011,2011Q2,PRINTING AND REPRODUCTION,1505.1,358.9
C000266,HON. STEVE CHABOT,2011,2011Q2,OTHER SERVICES,19980,9990
C000266,HON. STEVE CHABOT,2011,2011Q2,SUPPLIES AND MATERIALS,10590.72,5301.32
C000266,HON. STEVE CHABOT,2011,2011Q2,EQUIPMENT,2499.42,727.71
C001076,HON. JASON CHAFFETZ,2011,2011Q2,FRANKED MAIL,4898.25,2803.35
C001076,HON. JASON CHAFFETZ,2011,2011Q2,PERSONNEL COMPENSATION,457363.84,233083.29
C001076,HON. JASON CHAFFETZ,2011,2011Q2,TRAVEL,42533.38,26034.29
C001076,HON. JASON CHAFFETZ,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",50345.56,28316.22
C001076,HON. JASON CHAFFETZ,2011,2011Q2,PRINTING AND REPRODUCTION,3315.77,2359.74
C001076,HON. JASON CHAFFETZ,2011,2011Q2,OTHER SERVICES,18695.85,12532.35
C001076,HON. JASON CHAFFETZ,2011,2011Q2,SUPPLIES AND MATERIALS,16213.36,4643.74
C001076,HON. JASON CHAFFETZ,2011,2011Q2,EQUIPMENT,1278.4,635.7
C001058,HON. BEN CHANDLER,2011,2011Q2,FRANKED MAIL,892.79,561.72
C001058,HON. BEN CHANDLER,2011,2011Q2,PERSONNEL COMPENSATION,542001.89,280371.32
C001058,HON. BEN CHANDLER,2011,2011Q2,TRAVEL,22234.51,12478.26
C001058,HON. BEN CHANDLER,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",50201.35,27610.4
C001058,HON. BEN CHANDLER,2011,2011Q2,PRINTING AND REPRODUCTION,325.2,266
C001058,HON. BEN CHANDLER,2011,2011Q2,OTHER SERVICES,21627,9163.5
C001058,HON. BEN CHANDLER,2011,2011Q2,SUPPLIES AND MATERIALS,6779.21,4786.12
C001058,HON. BEN CHANDLER,2011,2011Q2,EQUIPMENT,4133.78,1915.04
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q2,FRANKED MAIL,302.28,204.48
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q2,PERSONNEL COMPENSATION,464246.28,240862.65
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q2,TRAVEL,49706.64,26435.01
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",73137.16,38834.63
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q2,PRINTING AND REPRODUCTION,2031.26,1542.61
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q2,OTHER SERVICES,5159.65,2542.45
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q2,SUPPLIES AND MATERIALS,4833.83,2883.43
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q2,EQUIPMENT,1860,930
C001080,HON. JUDY CHU,2011,2011Q2,FRANKED MAIL,1165.75,846.28
C001080,HON. JUDY CHU,2011,2011Q2,PERSONNEL COMPENSATION,402070.45,209291.83
C001080,HON. JUDY CHU,2011,2011Q2,TRAVEL,26451.51,17206.03
C001080,HON. JUDY CHU,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",50881.03,27793.07
C001080,HON. JUDY CHU,2011,2011Q2,PRINTING AND REPRODUCTION,3385.51,2339.61
C001080,HON. JUDY CHU,2011,2011Q2,OTHER SERVICES,27313.27,12546.68
C001080,HON. JUDY CHU,2011,2011Q2,SUPPLIES AND MATERIALS,14187.71,9455.21
C001080,HON. JUDY CHU,2011,2011Q2,EQUIPMENT,6438.87,3346.08
C001084,HON. DAVID N. CICILLINE,2011,2011Q2,FRANKED MAIL,22349.43,22182.22
C001084,HON. DAVID N. CICILLINE,2011,2011Q2,PERSONNEL COMPENSATION,451244.4,246105.54
C001084,HON. DAVID N. CICILLINE,2011,2011Q2,TRAVEL,14920.59,10034.96
C001084,HON. DAVID N. CICILLINE,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",42802.14,27416.53
C001084,HON. DAVID N. CICILLINE,2011,2011Q2,PRINTING AND REPRODUCTION,6014.78,3106.39
C001084,HON. DAVID N. CICILLINE,2011,2011Q2,OTHER SERVICES,38848.8,26997
C001084,HON. DAVID N. CICILLINE,2011,2011Q2,SUPPLIES AND MATERIALS,15630.38,5084.4
C001084,HON. DAVID N. CICILLINE,2011,2011Q2,EQUIPMENT,13768.48,12867.64
C001085,HON. HANSEN CLARKE,2011,2011Q2,FRANKED MAIL,495.16,420.31
C001085,HON. HANSEN CLARKE,2011,2011Q2,PERSONNEL COMPENSATION,330090.6,198385.61
C001085,HON. HANSEN CLARKE,2011,2011Q2,PERSONNEL BENEFITS,102.42,102.42
C001085,HON. HANSEN CLARKE,2011,2011Q2,TRAVEL,21282.55,13841.07
C001085,HON. HANSEN CLARKE,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",31918.37,17037.66
C001085,HON. HANSEN CLARKE,2011,2011Q2,PRINTING AND REPRODUCTION,2179.54,1504.74
C001085,HON. HANSEN CLARKE,2011,2011Q2,OTHER SERVICES,20980.27,10430.27
C001085,HON. HANSEN CLARKE,2011,2011Q2,SUPPLIES AND MATERIALS,28308.11,5985.53
C001085,HON. HANSEN CLARKE,2011,2011Q2,EQUIPMENT,7194.05,6180.05
C001067,HON. YVETTE D. CLARKE,2011,2011Q2,FRANKED MAIL,568.51,205.28
C001067,HON. YVETTE D. CLARKE,2011,2011Q2,PERSONNEL COMPENSATION,517978.95,261572.11
C001067,HON. YVETTE D. CLARKE,2011,2011Q2,TRAVEL,34556.37,19327.34
C001067,HON. YVETTE D. CLARKE,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",63409.81,34831.53
C001067,HON. YVETTE D. CLARKE,2011,2011Q2,PRINTING AND REPRODUCTION,3292.9,2994.4
C001067,HON. YVETTE D. CLARKE,2011,2011Q2,OTHER SERVICES,16075,8505
C001067,HON. YVETTE D. CLARKE,2011,2011Q2,SUPPLIES AND MATERIALS,15641.49,10361.93
C001067,HON. YVETTE D. CLARKE,2011,2011Q2,EQUIPMENT,2765.76,2237.76
C001049,HON. WILLIAM LACY CLAY,2011,2011Q2,FRANKED MAIL,2175.24,1628.82
C001049,HON. WILLIAM LACY CLAY,2011,2011Q2,PERSONNEL COMPENSATION,494858.45,242830.57
C001049,HON. WILLIAM LACY CLAY,2011,2011Q2,TRAVEL,15240.8,9664.28
C001049,HON. WILLIAM LACY CLAY,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",64021.43,46903.4
C001049,HON. WILLIAM LACY CLAY,2011,2011Q2,PRINTING AND REPRODUCTION,802.21,610.01
C001049,HON. WILLIAM LACY CLAY,2011,2011Q2,OTHER SERVICES,13298.43,6842.25
C001049,HON. WILLIAM LACY CLAY,2011,2011Q2,SUPPLIES AND MATERIALS,12429.52,9907.73
C001049,HON. WILLIAM LACY CLAY,2011,2011Q2,EQUIPMENT,12676.6,3850.06
C001061,HON. EMANUEL CLEAVER,2011,2011Q2,FRANKED MAIL,971.7,447.9
C001061,HON. EMANUEL CLEAVER,2011,2011Q2,PERSONNEL COMPENSATION,488455.64,247122.56
C001061,HON. EMANUEL CLEAVER,2011,2011Q2,TRAVEL,29521.35,17581.12
C001061,HON. EMANUEL CLEAVER,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",55278.74,27307.72
C001061,HON. EMANUEL CLEAVER,2011,2011Q2,PRINTING AND REPRODUCTION,1826.5,844.6
C001061,HON. EMANUEL CLEAVER,2011,2011Q2,OTHER SERVICES,42481.88,24439.56
C001061,HON. EMANUEL CLEAVER,2011,2011Q2,SUPPLIES AND MATERIALS,20628.35,10021.25
C001061,HON. EMANUEL CLEAVER,2011,2011Q2,EQUIPMENT,3477.6,1738.8
C000537,HON. JAMES E. CLYBURN,2011,2011Q2,FRANKED MAIL,1185.92,697.55
C000537,HON. JAMES E. CLYBURN,2011,2011Q2,PERSONNEL COMPENSATION,502628.2,246222.42
C000537,HON. JAMES E. CLYBURN,2011,2011Q2,TRAVEL,39533.44,21733.24
C000537,HON. JAMES E. CLYBURN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",64849.71,35104.06
C000537,HON. JAMES E. CLYBURN,2011,2011Q2,PRINTING AND REPRODUCTION,3062.82,1605.56
C000537,HON. JAMES E. CLYBURN,2011,2011Q2,OTHER SERVICES,32188.1,19053.45
C000537,HON. JAMES E. CLYBURN,2011,2011Q2,SUPPLIES AND MATERIALS,26869.59,10696.49
C000537,HON. JAMES E. CLYBURN,2011,2011Q2,EQUIPMENT,13850.32,7620.88
C000556,HON. HOWARD COBLE,2011,2011Q2,FRANKED MAIL,3623.98,2248.74
C000556,HON. HOWARD COBLE,2011,2011Q2,PERSONNEL COMPENSATION,478547.71,246808.3
C000556,HON. HOWARD COBLE,2011,2011Q2,TRAVEL,25444.76,13427.22
C000556,HON. HOWARD COBLE,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",53804.81,28306.98
C000556,HON. HOWARD COBLE,2011,2011Q2,PRINTING AND REPRODUCTION,1964.02,1582.02
C000556,HON. HOWARD COBLE,2011,2011Q2,OTHER SERVICES,22477,15613.5
C000556,HON. HOWARD COBLE,2011,2011Q2,SUPPLIES AND MATERIALS,9099.49,4120.94
C000556,HON. HOWARD COBLE,2011,2011Q2,EQUIPMENT,1474.35,652.98
C001077,HON. MIKE COFFMAN,2011,2011Q2,FRANKED MAIL,1130.04,684.68
C001077,HON. MIKE COFFMAN,2011,2011Q2,PERSONNEL COMPENSATION,495193.16,232796.39
C001077,HON. MIKE COFFMAN,2011,2011Q2,TRAVEL,28287.8,15238.59
C001077,HON. MIKE COFFMAN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",35311.01,19020.2
C001077,HON. MIKE COFFMAN,2011,2011Q2,PRINTING AND REPRODUCTION,384.71,130.9
C001077,HON. MIKE COFFMAN,2011,2011Q2,OTHER SERVICES,22496.98,12745.18
C001077,HON. MIKE COFFMAN,2011,2011Q2,SUPPLIES AND MATERIALS,4508.65,3053.25
C001077,HON. MIKE COFFMAN,2011,2011Q2,EQUIPMENT,14.52,0
C001068,HON. STEVE COHEN,2011,2011Q2,FRANKED MAIL,13399.53,581.77
C001068,HON. STEVE COHEN,2011,2011Q2,PERSONNEL COMPENSATION,477028.16,239300.09
C001068,HON. STEVE COHEN,2011,2011Q2,TRAVEL,25601.04,17408.76
C001068,HON. STEVE COHEN,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",43849.35,23597.98
C001068,HON. STEVE COHEN,2011,2011Q2,PRINTING AND REPRODUCTION,12119.54,8578.54
C001068,HON. STEVE COHEN,2011,2011Q2,OTHER SERVICES,20497.08,9498.54
C001068,HON. STEVE COHEN,2011,2011Q2,SUPPLIES AND MATERIALS,17017.11,3296.9
C001068,HON. STEVE COHEN,2011,2011Q2,EQUIPMENT,312,156
C001053,HON. TOM COLE,2011,2011Q2,FRANKED MAIL,34195.32,9337.37
C001053,HON. TOM COLE,2011,2011Q2,PERSONNEL COMPENSATION,457073.39,230657.13
C001053,HON. TOM COLE,2011,2011Q2,TRAVEL,27495.14,15434.32
C001053,HON. TOM COLE,2011,2011Q2,"RENT, COMMUNICATION, UTILITIES",51396.12,28033.81
C001053,HON. TOM COLE,2011,2011Q2,PRINTING AND REPRODUCTION,27422.52,27235.32
C001053,HON. TOM COLE,2011,2011Q2,OTHER SERVICES,20790,11345
C001053,HON. TOM COLE,2011,2011Q2,SUPPLIES AND MATERIALS,12394.67,4167.15
