BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q3,SUPPLIES AND MATERIALS,18950.36,6260.11
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q3,EQUIPMENT,3286.8,1095.6
C001036,HON. LOIS CAPPS,2009,2009Q3,FRANKED MAIL,2613.58,816.28
C001036,HON. LOIS CAPPS,2009,2009Q3,PERSONNEL COMPENSATION,816441.02,277475.03
C001036,HON. LOIS CAPPS,2009,2009Q3,PERSONNEL BENEFITS,2188.36,0
C001036,HON. LOIS CAPPS,2009,2009Q3,TRAVEL,44480.07,22186.62
C001036,HON. LOIS CAPPS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",90681.18,37901.68
C001036,HON. LOIS CAPPS,2009,2009Q3,PRINTING AND REPRODUCTION,4689.75,484.71
C001036,HON. LOIS CAPPS,2009,2009Q3,OTHER SERVICES,47639.8,17201.16
C001036,HON. LOIS CAPPS,2009,2009Q3,SUPPLIES AND MATERIALS,10147.45,4716.31
C001036,HON. LOIS CAPPS,2009,2009Q3,EQUIPMENT,667.68,210
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,FRANKED MAIL,564.12,166.05
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,PERSONNEL COMPENSATION,763661.37,257969.99
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,PERSONNEL BENEFITS,1410.83,0
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,TRAVEL,16473.19,5573.24
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",82511.34,29385
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,PRINTING AND REPRODUCTION,7064.25,158.5
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,OTHER SERVICES,22735,7930.5
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,SUPPLIES AND MATERIALS,35348.1,5600.93
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,EQUIPMENT,4421.9,1066.05
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,FRANKED MAIL,8807.39,5502.87
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,PERSONNEL COMPENSATION,801400.75,268986.74
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,PERSONNEL BENEFITS,1572.78,0
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,TRAVEL,44336.27,16860.4
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",82861.51,35972.22
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,PRINTING AND REPRODUCTION,3520.81,2104.68
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,OTHER SERVICES,30469,9973
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,SUPPLIES AND MATERIALS,17645.42,7102.64
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,EQUIPMENT,11966.25,3676.02
C001060,HON. RUSS CARNAHAN,2009,2009Q3,FRANKED MAIL,20933.13,16984.56
C001060,HON. RUSS CARNAHAN,2009,2009Q3,PERSONNEL COMPENSATION,674380.38,221948.34
C001060,HON. RUSS CARNAHAN,2009,2009Q3,PERSONNEL BENEFITS,2318.46,0
C001060,HON. RUSS CARNAHAN,2009,2009Q3,TRAVEL,45792.17,9359.48
C001060,HON. RUSS CARNAHAN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",113117.84,44580.53
C001060,HON. RUSS CARNAHAN,2009,2009Q3,PRINTING AND REPRODUCTION,31318.68,24339.57
C001060,HON. RUSS CARNAHAN,2009,2009Q3,OTHER SERVICES,49145.43,18323.12
C001060,HON. RUSS CARNAHAN,2009,2009Q3,SUPPLIES AND MATERIALS,14181.07,4783.76
C001060,HON. RUSS CARNAHAN,2009,2009Q3,EQUIPMENT,4659,540
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,FRANKED MAIL,37690.65,30066.35
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,PERSONNEL COMPENSATION,697249.59,240674.95
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,PERSONNEL BENEFITS,1348.09,0
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,TRAVEL,26297.5,11233.96
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",62534.32,21150.08
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,PRINTING AND REPRODUCTION,26234.74,24670.51
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,OTHER SERVICES,34401.85,11648.95
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,SUPPLIES AND MATERIALS,17804.08,3742.44
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,EQUIPMENT,2125.51,397.47
C001072,HON. ANDRE CARSON,2009,2009Q3,FRANKED MAIL,13780.11,4587.77
C001072,HON. ANDRE CARSON,2009,2009Q3,PERSONNEL COMPENSATION,598330.67,203789.89
C001072,HON. ANDRE CARSON,2009,2009Q3,PERSONNEL BENEFITS,450.52,0
C001072,HON. ANDRE CARSON,2009,2009Q3,TRAVEL,41456.35,12730.61
C001072,HON. ANDRE CARSON,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",56652.99,20006.72
C001072,HON. ANDRE CARSON,2009,2009Q3,PRINTING AND REPRODUCTION,22630.21,9404.6
C001072,HON. ANDRE CARSON,2009,2009Q3,OTHER SERVICES,42023,10853
C001072,HON. ANDRE CARSON,2009,2009Q3,SUPPLIES AND MATERIALS,30519.62,4628.62
C001072,HON. ANDRE CARSON,2009,2009Q3,EQUIPMENT,2406.92,506.4
C001051,HON. JOHN R. CARTER,2009,2009Q3,FRANKED MAIL,59530.44,5671.13
C001051,HON. JOHN R. CARTER,2009,2009Q3,PERSONNEL COMPENSATION,696592.26,232797.33
C001051,HON. JOHN R. CARTER,2009,2009Q3,PERSONNEL BENEFITS,928.51,0
C001051,HON. JOHN R. CARTER,2009,2009Q3,TRAVEL,66732.26,23382.02
C001051,HON. JOHN R. CARTER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",87148.13,39239.17
C001051,HON. JOHN R. CARTER,2009,2009Q3,PRINTING AND REPRODUCTION,47706.12,43703.55
C001051,HON. JOHN R. CARTER,2009,2009Q3,OTHER SERVICES,36117.37,15093.27
C001051,HON. JOHN R. CARTER,2009,2009Q3,SUPPLIES AND MATERIALS,23802.42,15724.06
C001051,HON. JOHN R. CARTER,2009,2009Q3,EQUIPMENT,3095.28,881.48
C001075,HON. BILL CASSIDY,2009,2009Q3,FRANKED MAIL,50420.67,49243.21
C001075,HON. BILL CASSIDY,2009,2009Q3,PERSONNEL COMPENSATION,494428.43,197569.46
C001075,HON. BILL CASSIDY,2009,2009Q3,PERSONNEL BENEFITS,368.59,0
C001075,HON. BILL CASSIDY,2009,2009Q3,TRAVEL,50633.17,20852.72
C001075,HON. BILL CASSIDY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",84919.22,38244.83
C001075,HON. BILL CASSIDY,2009,2009Q3,PRINTING AND REPRODUCTION,30370.21,20021.71
C001075,HON. BILL CASSIDY,2009,2009Q3,OTHER SERVICES,39375.5,8625.5
C001075,HON. BILL CASSIDY,2009,2009Q3,SUPPLIES AND MATERIALS,19317.02,5864.28
C001075,HON. BILL CASSIDY,2009,2009Q3,EQUIPMENT,8404.64,3796.58
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,FRANKED MAIL,4207.35,2023.79
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,PERSONNEL COMPENSATION,783881.86,268973.29
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,PERSONNEL BENEFITS,1316.23,0
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,TRAVEL,28989.24,11849.3
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",83204,30398.09
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,PRINTING AND REPRODUCTION,7222.53,300.78
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,OTHER SERVICES,15902.51,6150.25
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,SUPPLIES AND MATERIALS,18488.77,11066.17
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,EQUIPMENT,18010.9,6735.75
C001066,HON. KATHY CASTOR,2009,2009Q3,FRANKED MAIL,43321.89,1030.87
C001066,HON. KATHY CASTOR,2009,2009Q3,PERSONNEL COMPENSATION,646548.49,213097.34
C001066,HON. KATHY CASTOR,2009,2009Q3,PERSONNEL BENEFITS,2008.46,0
C001066,HON. KATHY CASTOR,2009,2009Q3,TRAVEL,70827.63,18020.41
C001066,HON. KATHY CASTOR,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",58561.44,22145.74
C001066,HON. KATHY CASTOR,2009,2009Q3,PRINTING AND REPRODUCTION,58891.06,1129.71
C001066,HON. KATHY CASTOR,2009,2009Q3,OTHER SERVICES,46730.67,16360
C001066,HON. KATHY CASTOR,2009,2009Q3,SUPPLIES AND MATERIALS,12987.97,3957.54
C001066,HON. KATHY CASTOR,2009,2009Q3,EQUIPMENT,4068.85,1721.61
C001076,HON. JASON CHAFFETZ,2009,2009Q3,FRANKED MAIL,16229.86,9316.98
C001076,HON. JASON CHAFFETZ,2009,2009Q3,PERSONNEL COMPENSATION,597840.83,207917.31
C001076,HON. JASON CHAFFETZ,2009,2009Q3,PERSONNEL BENEFITS,397.24,0
C001076,HON. JASON CHAFFETZ,2009,2009Q3,TRAVEL,70201.41,25747.03
C001076,HON. JASON CHAFFETZ,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",62545.21,21764.51
C001076,HON. JASON CHAFFETZ,2009,2009Q3,PRINTING AND REPRODUCTION,13355.68,2826.83
C001076,HON. JASON CHAFFETZ,2009,2009Q3,OTHER SERVICES,28395.88,9747.96
C001076,HON. JASON CHAFFETZ,2009,2009Q3,SUPPLIES AND MATERIALS,34355.41,6313.73
C001076,HON. JASON CHAFFETZ,2009,2009Q3,EQUIPMENT,21174.24,2688.09
C001058,HON. BEN CHANDLER,2009,2009Q3,FRANKED MAIL,3839.86,1789.12
C001058,HON. BEN CHANDLER,2009,2009Q3,PERSONNEL COMPENSATION,755255.06,257062.21
C001058,HON. BEN CHANDLER,2009,2009Q3,PERSONNEL BENEFITS,2694.41,0
C001058,HON. BEN CHANDLER,2009,2009Q3,TRAVEL,39086.94,18322.74
C001058,HON. BEN CHANDLER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",71255.63,24042.12
C001058,HON. BEN CHANDLER,2009,2009Q3,PRINTING AND REPRODUCTION,965.74,450.19
C001058,HON. BEN CHANDLER,2009,2009Q3,OTHER SERVICES,26929.06,7925
C001058,HON. BEN CHANDLER,2009,2009Q3,SUPPLIES AND MATERIALS,27917.41,2914.76
C001058,HON. BEN CHANDLER,2009,2009Q3,EQUIPMENT,3473.69,2261.41
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,FRANKED MAIL,13591.32,11986.63
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,PERSONNEL COMPENSATION,588392.29,201723.27
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,PERSONNEL BENEFITS,390.65,0
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,TRAVEL,47986.49,25340.47
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",93806.43,33147.7
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,PRINTING AND REPRODUCTION,26170.62,18477.12
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,OTHER SERVICES,40552.9,14827.5
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,SUPPLIES AND MATERIALS,29348.51,13613.89
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,EQUIPMENT,9598.56,904.86
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,FRANKED MAIL,859.57,210.87
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,PERSONNEL COMPENSATION,650687.67,231043.73
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,PERSONNEL BENEFITS,109.08,0
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,TRAVEL,63018.22,20233.19
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",109717.31,38290.59
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,PRINTING AND REPRODUCTION,2335.59,990.8
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,OTHER SERVICES,24100.38,7313.3
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,SUPPLIES AND MATERIALS,33412.3,7360.99
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,EQUIPMENT,4717.48,1065
C001080,HON. JUDY CHU,2009,2009Q3,FRANKED MAIL,1.49,1.49
C001080,HON. JUDY CHU,2009,2009Q3,PERSONNEL COMPENSATION,66823.53,66823.53
C001080,HON. JUDY CHU,2009,2009Q3,TRAVEL,6686.54,6686.54
C001080,HON. JUDY CHU,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",2323.5,2323.5
C001080,HON. JUDY CHU,2009,2009Q3,PRINTING AND REPRODUCTION,563,563
C001080,HON. JUDY CHU,2009,2009Q3,OTHER SERVICES,5115.78,5115.78
C001080,HON. JUDY CHU,2009,2009Q3,SUPPLIES AND MATERIALS,12266.44,12266.44
C001080,HON. JUDY CHU,2009,2009Q3,EQUIPMENT,630.91,630.91
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,FRANKED MAIL,3653.04,644.36
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,PERSONNEL COMPENSATION,648488.29,249733.33
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,PERSONNEL BENEFITS,1898.82,50
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,TRAVEL,32776.72,5533.37
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",83296.48,28790.88
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,PRINTING AND REPRODUCTION,11126.42,4603.87
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,OTHER SERVICES,21826,15650
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,SUPPLIES AND MATERIALS,31583.9,14092.14
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,EQUIPMENT,5085.1,1523
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,FRANKED MAIL,5516.26,1922.19
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,PERSONNEL COMPENSATION,730011.95,244918.83
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,PERSONNEL BENEFITS,-188.31,0
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,TRAVEL,35411.7,10787.99
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",104671.43,39823.9
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,PRINTING AND REPRODUCTION,2225.65,495.64
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,OTHER SERVICES,28154.47,10139.84
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,SUPPLIES AND MATERIALS,31460.19,6715.17
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,EQUIPMENT,5341.82,1485.98
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,FRANKED MAIL,6059.33,3214.49
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,PERSONNEL COMPENSATION,607050.14,207052.75
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,PERSONNEL BENEFITS,2527.52,0
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,TRAVEL,37988.8,8155.47
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",83882.74,36135.75
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,PRINTING AND REPRODUCTION,1887.2,551.6
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,OTHER SERVICES,40073.19,14667.18
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,SUPPLIES AND MATERIALS,40166.59,11694.26
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,EQUIPMENT,6201.38,2593.76
C000537,HON. JAMES E CLYBURN,2009,2009Q3,FRANKED MAIL,2061.35,699.15
C000537,HON. JAMES E CLYBURN,2009,2009Q3,PERSONNEL COMPENSATION,756803.18,252766.61
C000537,HON. JAMES E CLYBURN,2009,2009Q3,PERSONNEL BENEFITS,1070.37,0
C000537,HON. JAMES E CLYBURN,2009,2009Q3,TRAVEL,46216.48,18908.7
C000537,HON. JAMES E CLYBURN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",93317.81,31910.32
C000537,HON. JAMES E CLYBURN,2009,2009Q3,PRINTING AND REPRODUCTION,1318.7,721.62
C000537,HON. JAMES E CLYBURN,2009,2009Q3,OTHER SERVICES,44021.43,13337.99
C000537,HON. JAMES E CLYBURN,2009,2009Q3,SUPPLIES AND MATERIALS,22414.53,3452.59
C000537,HON. JAMES E CLYBURN,2009,2009Q3,EQUIPMENT,5793.18,1929.39
C000556,HON. HOWARD COBLE,2009,2009Q3,FRANKED MAIL,13039.99,6317.03
C000556,HON. HOWARD COBLE,2009,2009Q3,PERSONNEL COMPENSATION,766369.77,259547.13
C000556,HON. HOWARD COBLE,2009,2009Q3,PERSONNEL BENEFITS,130.28,0
C000556,HON. HOWARD COBLE,2009,2009Q3,TRAVEL,32737.57,12281.33
C000556,HON. HOWARD COBLE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",80173.73,27142.99
C000556,HON. HOWARD COBLE,2009,2009Q3,PRINTING AND REPRODUCTION,2615.65,725.8
C000556,HON. HOWARD COBLE,2009,2009Q3,OTHER SERVICES,27069,8173
C000556,HON. HOWARD COBLE,2009,2009Q3,SUPPLIES AND MATERIALS,14588.51,7220.29
C000556,HON. HOWARD COBLE,2009,2009Q3,EQUIPMENT,14177.8,12383.37
C001077,HON. MIKE COFFMAN,2009,2009Q3,FRANKED MAIL,37924.25,36949.62
C001077,HON. MIKE COFFMAN,2009,2009Q3,PERSONNEL COMPENSATION,710538.87,239170.11
C001077,HON. MIKE COFFMAN,2009,2009Q3,PERSONNEL BENEFITS,1154.01,0
C001077,HON. MIKE COFFMAN,2009,2009Q3,TRAVEL,42477.97,15164.66
C001077,HON. MIKE COFFMAN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",55282.25,21345.39
C001077,HON. MIKE COFFMAN,2009,2009Q3,PRINTING AND REPRODUCTION,43649.77,26527.9
C001077,HON. MIKE COFFMAN,2009,2009Q3,OTHER SERVICES,34471.88,14128.96
C001077,HON. MIKE COFFMAN,2009,2009Q3,SUPPLIES AND MATERIALS,11161.18,2629.23
C001077,HON. MIKE COFFMAN,2009,2009Q3,EQUIPMENT,5160.46,1944.48
C001068,HON. STEVE COHEN,2009,2009Q3,FRANKED MAIL,32001.6,15482
C001068,HON. STEVE COHEN,2009,2009Q3,PERSONNEL COMPENSATION,633005.21,212547.26
C001068,HON. STEVE COHEN,2009,2009Q3,PERSONNEL BENEFITS,1790.75,0
C001068,HON. STEVE COHEN,2009,2009Q3,TRAVEL,39314.85,12758.64
C001068,HON. STEVE COHEN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",75071.01,26729.41
C001068,HON. STEVE COHEN,2009,2009Q3,PRINTING AND REPRODUCTION,32651.62,10506.6
C001068,HON. STEVE COHEN,2009,2009Q3,OTHER SERVICES,36615.69,11704.77
C001068,HON. STEVE COHEN,2009,2009Q3,SUPPLIES AND MATERIALS,31096.07,17965.69
C001068,HON. STEVE COHEN,2009,2009Q3,EQUIPMENT,2592.53,2135.94
C001053,HON. TOM COLE,2009,2009Q3,FRANKED MAIL,76130.81,43613.52
C001053,HON. TOM COLE,2009,2009Q3,PERSONNEL COMPENSATION,619034.61,240189.88
C001053,HON. TOM COLE,2009,2009Q3,PERSONNEL BENEFITS,464.37,0
C001053,HON. TOM COLE,2009,2009Q3,TRAVEL,83650.92,31598.96
C001053,HON. TOM COLE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",70050.74,24496.52
C001053,HON. TOM COLE,2009,2009Q3,PRINTING AND REPRODUCTION,76492.77,25046.51
C001053,HON. TOM COLE,2009,2009Q3,OTHER SERVICES,21441.58,12688.75
C001053,HON. TOM COLE,2009,2009Q3,SUPPLIES AND MATERIALS,15703.81,4595.97
C001053,HON. TOM COLE,2009,2009Q3,EQUIPMENT,24043.12,7817.21
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,FRANKED MAIL,24784.63,22655.8
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,PERSONNEL COMPENSATION,713602.03,244986.09
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,PERSONNEL BENEFITS,376.28,0
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,TRAVEL,72030.58,21826.37
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",50048.33,20127.53
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,PRINTING AND REPRODUCTION,21392.82,2389.35
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,OTHER SERVICES,25023.79,8779.93
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,SUPPLIES AND MATERIALS,14001.18,7280.29
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,EQUIPMENT,7571.04,5825.28
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q3,FRANKED MAIL,51740.62,26640.01
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q3,PERSONNEL COMPENSATION,579614.35,202272.74
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q3,PERSONNEL BENEFITS,1670.3,0
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q3,TRAVEL,6208.48,2215.24
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",71651.56,33487.99
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q3,PRINTING AND REPRODUCTION,40747.31,377.5
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q3,OTHER SERVICES,42818.76,10524.84
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q3,SUPPLIES AND MATERIALS,31780.73,8509.18
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q3,EQUIPMENT,9752.6,3999.54
C000714,HON. JOHN CONYERS JR,2009,2009Q3,FRANKED MAIL,421.64,135.96
C000714,HON. JOHN CONYERS JR,2009,2009Q3,PERSONNEL COMPENSATION,742382.32,260089.58
C000714,HON. JOHN CONYERS JR,2009,2009Q3,PERSONNEL BENEFITS,2290.52,0
C000714,HON. JOHN CONYERS JR,2009,2009Q3,TRAVEL,51909.51,22428.98
C000714,HON. JOHN CONYERS JR,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",119633.18,42015.22
C000714,HON. JOHN CONYERS JR,2009,2009Q3,PRINTING AND REPRODUCTION,8339.54,3227.29
C000714,HON. JOHN CONYERS JR,2009,2009Q3,OTHER SERVICES,29624.61,9072.39
C000714,HON. JOHN CONYERS JR,2009,2009Q3,SUPPLIES AND MATERIALS,49959,13079.38
C000714,HON. JOHN CONYERS JR,2009,2009Q3,EQUIPMENT,5269.7,2836.4
C000754,HON. JIM COOPER,2009,2009Q3,FRANKED MAIL,3721.2,1356.82
C000754,HON. JIM COOPER,2009,2009Q3,PERSONNEL COMPENSATION,811591.55,283876.47
C000754,HON. JIM COOPER,2009,2009Q3,PERSONNEL BENEFITS,2674.97,0
C000754,HON. JIM COOPER,2009,2009Q3,TRAVEL,56564.93,21039.42
C000754,HON. JIM COOPER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",48064.71,16593.55
C000754,HON. JIM COOPER,2009,2009Q3,PRINTING AND REPRODUCTION,4425.74,508.8
C000754,HON. JIM COOPER,2009,2009Q3,OTHER SERVICES,43208.88,12661.38
C000754,HON. JIM COOPER,2009,2009Q3,SUPPLIES AND MATERIALS,18256.17,7249.58
C000754,HON. JIM COOPER,2009,2009Q3,EQUIPMENT,2170.76,582.7
C001059,HON. JIM COSTA,2009,2009Q3,FRANKED MAIL,17814.78,17242.74
C001059,HON. JIM COSTA,2009,2009Q3,PERSONNEL COMPENSATION,737552.55,257672.9
C001059,HON. JIM COSTA,2009,2009Q3,PERSONNEL BENEFITS,966.77,0
C001059,HON. JIM COSTA,2009,2009Q3,TRAVEL,29634.24,5114.66
C001059,HON. JIM COSTA,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",93426.73,51074.45
C001059,HON. JIM COSTA,2009,2009Q3,PRINTING AND REPRODUCTION,34249.49,33125.69
C001059,HON. JIM COSTA,2009,2009Q3,OTHER SERVICES,19575.59,6130
C001059,HON. JIM COSTA,2009,2009Q3,SUPPLIES AND MATERIALS,30760.68,4771.11
C001059,HON. JIM COSTA,2009,2009Q3,EQUIPMENT,2998.5,618
C000794,HON. JERRY F COSTELLO,2009,2009Q3,FRANKED MAIL,25780.67,8488.71
C000794,HON. JERRY F COSTELLO,2009,2009Q3,PERSONNEL COMPENSATION,600569.87,196956.24
C000794,HON. JERRY F COSTELLO,2009,2009Q3,PERSONNEL BENEFITS,160.33,0
C000794,HON. JERRY F COSTELLO,2009,2009Q3,TRAVEL,27380.91,8285.56
C000794,HON. JERRY F COSTELLO,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",59816.5,20452.27
C000794,HON. JERRY F COSTELLO,2009,2009Q3,PRINTING AND REPRODUCTION,19081.02,4776.95
C000794,HON. JERRY F COSTELLO,2009,2009Q3,OTHER SERVICES,45062.56,14642.97
C000794,HON. JERRY F COSTELLO,2009,2009Q3,SUPPLIES AND MATERIALS,19217.12,11730.57
C000794,HON. JERRY F COSTELLO,2009,2009Q3,EQUIPMENT,5760.27,3179.83
C001069,HON. JOE COURTNEY,2009,2009Q3,FRANKED MAIL,35199.99,10883.75
C001069,HON. JOE COURTNEY,2009,2009Q3,PERSONNEL COMPENSATION,690998.54,234162.47
C001069,HON. JOE COURTNEY,2009,2009Q3,PERSONNEL BENEFITS,120.95,0
C001069,HON. JOE COURTNEY,2009,2009Q3,TRAVEL,27467.83,10583.32
C001069,HON. JOE COURTNEY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",63366.51,27314.38
C001069,HON. JOE COURTNEY,2009,2009Q3,PRINTING AND REPRODUCTION,29930.04,12482.9
C001069,HON. JOE COURTNEY,2009,2009Q3,OTHER SERVICES,23293,3973
C001069,HON. JOE COURTNEY,2009,2009Q3,SUPPLIES AND MATERIALS,11013.68,3693.13
C001069,HON. JOE COURTNEY,2009,2009Q3,EQUIPMENT,4575.77,894
C001045,HON. ANDER CRENSHAW,2009,2009Q3,FRANKED MAIL,45584.21,43647.93
C001045,HON. ANDER CRENSHAW,2009,2009Q3,PERSONNEL COMPENSATION,569671.18,192549.99
C001045,HON. ANDER CRENSHAW,2009,2009Q3,PERSONNEL BENEFITS,628.19,0
C001045,HON. ANDER CRENSHAW,2009,2009Q3,TRAVEL,38061.85,15021.32
C001045,HON. ANDER CRENSHAW,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",40464.25,18481.26
