BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
E000288,HON. KEITH ELLISON,2013,2013Q3,OTHER SERVICES,"32,912.55","10,775.85"
E000288,HON. KEITH ELLISON,2013,2013Q3,SUPPLIES AND MATERIALS,"7,176.75","2,507.08"
E000288,HON. KEITH ELLISON,2013,2013Q3,EQUIPMENT,"3,866.34","1,191.48"
E000291,HON. RENEE L. ELLMERS,2013,2013Q3,FRANKED MAIL,"5,532.63",774.87
E000291,HON. RENEE L. ELLMERS,2013,2013Q3,PERSONNEL COMPENSATION,"679,992.86","227,864.74"
E000291,HON. RENEE L. ELLMERS,2013,2013Q3,TRAVEL,"34,090.64","15,040.53"
E000291,HON. RENEE L. ELLMERS,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","48,358.08","14,126.69"
E000291,HON. RENEE L. ELLMERS,2013,2013Q3,PRINTING AND REPRODUCTION,"10,694.81",918.69
E000291,HON. RENEE L. ELLMERS,2013,2013Q3,OTHER SERVICES,"44,594.23","10,857.55"
E000291,HON. RENEE L. ELLMERS,2013,2013Q3,SUPPLIES AND MATERIALS,"17,329.02","5,051.52"
E000291,HON. RENEE L. ELLMERS,2013,2013Q3,EQUIPMENT,"2,227.50",742.50
E000172,HON. JO ANN EMERSON,2013,2013Q3,FRANKED MAIL,316.88,0.00
E000172,HON. JO ANN EMERSON,2013,2013Q3,PERSONNEL COMPENSATION,"513,164.52",0.00
E000172,HON. JO ANN EMERSON,2013,2013Q3,TRAVEL,"1,395.10",-591.65
E000172,HON. JO ANN EMERSON,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","45,576.10","4,876.48"
E000172,HON. JO ANN EMERSON,2013,2013Q3,PRINTING AND REPRODUCTION,41.47,0.00
E000172,HON. JO ANN EMERSON,2013,2013Q3,OTHER SERVICES,"20,938.49",370.28
E000172,HON. JO ANN EMERSON,2013,2013Q3,SUPPLIES AND MATERIALS,"4,391.17",103.90
E000172,HON. JO ANN EMERSON,2013,2013Q3,EQUIPMENT,"10,399.35","9,462.70"
E000179,HON. ELIOT L. ENGEL,2013,2013Q3,FRANKED MAIL,"1,997.07","1,218.69"
E000179,HON. ELIOT L. ENGEL,2013,2013Q3,PERSONNEL COMPENSATION,"649,962.44","217,141.64"
E000179,HON. ELIOT L. ENGEL,2013,2013Q3,TRAVEL,"10,567.28","2,630.80"
E000179,HON. ELIOT L. ENGEL,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","90,832.58","31,463.69"
E000179,HON. ELIOT L. ENGEL,2013,2013Q3,PRINTING AND REPRODUCTION,"1,908.40","1,239.10"
E000179,HON. ELIOT L. ENGEL,2013,2013Q3,OTHER SERVICES,"23,130.00","7,710.00"
E000179,HON. ELIOT L. ENGEL,2013,2013Q3,SUPPLIES AND MATERIALS,"1,958.23",737.29
E000179,HON. ELIOT L. ENGEL,2013,2013Q3,EQUIPMENT,"2,430.70",965.80
E000292,HON. WILLIAM L. ENYART,2013,2013Q3,FRANKED MAIL,"6,912.40","2,781.30"
E000292,HON. WILLIAM L. ENYART,2013,2013Q3,PERSONNEL COMPENSATION,"643,157.42","216,078.59"
E000292,HON. WILLIAM L. ENYART,2013,2013Q3,TRAVEL,"28,341.30","16,074.64"
E000292,HON. WILLIAM L. ENYART,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","62,453.63","19,047.82"
E000292,HON. WILLIAM L. ENYART,2013,2013Q3,PRINTING AND REPRODUCTION,"11,666.55","5,178.13"
E000292,HON. WILLIAM L. ENYART,2013,2013Q3,OTHER SERVICES,"36,878.82","16,661.92"
E000292,HON. WILLIAM L. ENYART,2013,2013Q3,SUPPLIES AND MATERIALS,"15,313.12","9,523.98"
E000292,HON. WILLIAM L. ENYART,2013,2013Q3,EQUIPMENT,"4,878.45","1,626.15"
E000215,HON. ANNA G. ESHOO,2013,2013Q3,FRANKED MAIL,"2,461.86",987.63
E000215,HON. ANNA G. ESHOO,2013,2013Q3,PERSONNEL COMPENSATION,"754,711.07","255,374.97"
E000215,HON. ANNA G. ESHOO,2013,2013Q3,TRAVEL,"17,836.54","4,306.31"
E000215,HON. ANNA G. ESHOO,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","110,268.61","30,668.11"
E000215,HON. ANNA G. ESHOO,2013,2013Q3,PRINTING AND REPRODUCTION,"4,431.05","1,420.31"
E000215,HON. ANNA G. ESHOO,2013,2013Q3,OTHER SERVICES,"34,835.71","11,638.08"
E000215,HON. ANNA G. ESHOO,2013,2013Q3,SUPPLIES AND MATERIALS,"4,444.90","1,452.95"
E000215,HON. ANNA G. ESHOO,2013,2013Q3,EQUIPMENT,"1,635.12",545.04
E000293,HON. ELIZABETH H. ESTY,2013,2013Q3,FRANKED MAIL,"53,122.27","17,720.97"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q3,PERSONNEL COMPENSATION,"501,469.40","204,490.23"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q3,TRAVEL,"31,482.45","14,077.83"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","52,610.67","21,274.46"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q3,PRINTING AND REPRODUCTION,"52,224.16","27,898.02"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q3,OTHER SERVICES,"35,754.35","13,586.50"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q3,SUPPLIES AND MATERIALS,"12,783.10","2,677.30"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q3,EQUIPMENT,"3,004.28",871.44
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q3,FRANKED MAIL,"2,636.18",734.48
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q3,PERSONNEL COMPENSATION,"740,832.81","245,612.75"
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q3,TRAVEL,"44,838.74","16,182.53"
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","58,781.22","21,211.29"
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q3,PRINTING AND REPRODUCTION,"1,013.00",44.80
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q3,OTHER SERVICES,"14,535.00","4,845.00"
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q3,SUPPLIES AND MATERIALS,"12,438.56","5,895.58"
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q3,EQUIPMENT,"1,095.62",400.98
F000460,HON. BLAKE FARENTHOLD,2013,2013Q3,FRANKED MAIL,"27,034.32","2,450.96"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q3,PERSONNEL COMPENSATION,"556,078.10","194,625.00"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q3,TRAVEL,"45,905.35","19,717.15"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","65,057.90","25,351.38"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q3,PRINTING AND REPRODUCTION,"17,793.26","9,750.33"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q3,OTHER SERVICES,"31,004.30","10,503.74"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q3,SUPPLIES AND MATERIALS,"20,790.54","10,336.17"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q3,EQUIPMENT,"2,530.87","1,008.00"
F000030,HON. SAM FARR,2013,2013Q3,FRANKED MAIL,"3,319.46","1,029.19"
F000030,HON. SAM FARR,2013,2013Q3,PERSONNEL COMPENSATION,"723,819.63","237,473.00"
F000030,HON. SAM FARR,2013,2013Q3,TRAVEL,"24,392.49","9,923.31"
F000030,HON. SAM FARR,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","49,255.30","18,465.05"
F000030,HON. SAM FARR,2013,2013Q3,PRINTING AND REPRODUCTION,516.02,96.24
F000030,HON. SAM FARR,2013,2013Q3,OTHER SERVICES,"30,781.10","10,198.00"
F000030,HON. SAM FARR,2013,2013Q3,SUPPLIES AND MATERIALS,"14,179.48","6,544.45"
F000030,HON. SAM FARR,2013,2013Q3,EQUIPMENT,"5,961.69","1,987.23"
F000043,HON. CHAKA FATTAH,2013,2013Q3,FRANKED MAIL,490.27,220.26
F000043,HON. CHAKA FATTAH,2013,2013Q3,PERSONNEL COMPENSATION,"634,522.59","201,267.13"
F000043,HON. CHAKA FATTAH,2013,2013Q3,TRAVEL,"10,473.46","4,981.35"
F000043,HON. CHAKA FATTAH,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","73,640.58","24,962.23"
F000043,HON. CHAKA FATTAH,2013,2013Q3,PRINTING AND REPRODUCTION,"1,654.81",565.71
F000043,HON. CHAKA FATTAH,2013,2013Q3,OTHER SERVICES,"17,025.00","5,715.00"
F000043,HON. CHAKA FATTAH,2013,2013Q3,SUPPLIES AND MATERIALS,"4,622.56","2,327.34"
F000043,HON. CHAKA FATTAH,2013,2013Q3,EQUIPMENT,732.78,244.26
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q3,FRANKED MAIL,"1,755.32",513.94
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q3,PERSONNEL COMPENSATION,"590,661.64","206,965.02"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q3,TRAVEL,"37,084.68","14,728.90"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","58,991.99","23,775.12"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q3,PRINTING AND REPRODUCTION,576.25,204.55
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q3,OTHER SERVICES,"34,101.25","12,132.50"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q3,SUPPLIES AND MATERIALS,"5,281.38","1,583.90"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q3,EQUIPMENT,"3,773.31","2,596.05"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q3,FRANKED MAIL,"41,129.49","24,883.55"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q3,PERSONNEL COMPENSATION,"545,155.72","180,360.08"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q3,TRAVEL,"22,540.75","7,078.17"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","104,929.00","43,240.34"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q3,PRINTING AND REPRODUCTION,"23,054.48","6,861.80"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q3,OTHER SERVICES,"32,657.30","11,034.00"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q3,SUPPLIES AND MATERIALS,"11,428.93","5,525.50"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q3,EQUIPMENT,"6,563.26",783.62
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q3,FRANKED MAIL,"5,827.13",586.44
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q3,PERSONNEL COMPENSATION,"622,266.35","203,704.87"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q3,TRAVEL,"47,434.24","16,742.04"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","92,148.79","45,567.80"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q3,PRINTING AND REPRODUCTION,985.69,318.63
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q3,OTHER SERVICES,"43,104.74","14,314.10"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q3,SUPPLIES AND MATERIALS,"8,461.37","3,780.39"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q3,EQUIPMENT,"2,736.86",318.00
F000456,HON. JOHN FLEMING,2013,2013Q3,FRANKED MAIL,"2,898.40",589.57
F000456,HON. JOHN FLEMING,2013,2013Q3,PERSONNEL COMPENSATION,"613,698.33","200,930.56"
F000456,HON. JOHN FLEMING,2013,2013Q3,TRAVEL,"22,940.14","6,010.23"
F000456,HON. JOHN FLEMING,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","65,216.35","23,952.22"
F000456,HON. JOHN FLEMING,2013,2013Q3,PRINTING AND REPRODUCTION,"1,627.56",311.16
F000456,HON. JOHN FLEMING,2013,2013Q3,OTHER SERVICES,"27,329.00","10,044.25"
F000456,HON. JOHN FLEMING,2013,2013Q3,SUPPLIES AND MATERIALS,"8,291.12","2,671.62"
F000456,HON. JOHN FLEMING,2013,2013Q3,EQUIPMENT,"2,062.85",696.63
F000461,HON. BILL FLORES,2013,2013Q3,FRANKED MAIL,"34,149.08","33,338.15"
F000461,HON. BILL FLORES,2013,2013Q3,PERSONNEL COMPENSATION,"627,279.39","208,744.50"
F000461,HON. BILL FLORES,2013,2013Q3,TRAVEL,"55,258.48","18,224.52"
F000461,HON. BILL FLORES,2013,2013Q3,TRANSPORTATION OF THINGS,28.62,28.62
F000461,HON. BILL FLORES,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","74,965.76","27,782.31"
F000461,HON. BILL FLORES,2013,2013Q3,PRINTING AND REPRODUCTION,"3,424.32","1,019.51"
F000461,HON. BILL FLORES,2013,2013Q3,OTHER SERVICES,"30,885.00","8,355.00"
F000461,HON. BILL FLORES,2013,2013Q3,SUPPLIES AND MATERIALS,"12,753.66","1,707.70"
F000461,HON. BILL FLORES,2013,2013Q3,EQUIPMENT,"4,856.42","1,532.84"
F000445,HON. J. RANDY FORBES,2013,2013Q3,FRANKED MAIL,"4,520.01","1,801.77"
F000445,HON. J. RANDY FORBES,2013,2013Q3,PERSONNEL COMPENSATION,"690,375.29","234,716.40"
F000445,HON. J. RANDY FORBES,2013,2013Q3,TRAVEL,"14,740.26","8,171.30"
F000445,HON. J. RANDY FORBES,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","55,295.02","18,662.69"
F000445,HON. J. RANDY FORBES,2013,2013Q3,PRINTING AND REPRODUCTION,"1,749.02",929.07
F000445,HON. J. RANDY FORBES,2013,2013Q3,OTHER SERVICES,"33,866.00","11,145.00"
F000445,HON. J. RANDY FORBES,2013,2013Q3,SUPPLIES AND MATERIALS,"6,062.23","1,933.51"
F000445,HON. J. RANDY FORBES,2013,2013Q3,EQUIPMENT,"1,530.00",510.00
F000449,HON. JEFF FORTENBERRY,2013,2013Q3,FRANKED MAIL,"35,320.58","24,532.72"
F000449,HON. JEFF FORTENBERRY,2013,2013Q3,PERSONNEL COMPENSATION,"667,765.85","222,384.99"
F000449,HON. JEFF FORTENBERRY,2013,2013Q3,TRAVEL,"40,413.94","15,320.47"
F000449,HON. JEFF FORTENBERRY,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","68,727.63","28,399.41"
F000449,HON. JEFF FORTENBERRY,2013,2013Q3,PRINTING AND REPRODUCTION,"13,765.01","8,958.85"
F000449,HON. JEFF FORTENBERRY,2013,2013Q3,OTHER SERVICES,"19,317.50","6,333.00"
F000449,HON. JEFF FORTENBERRY,2013,2013Q3,SUPPLIES AND MATERIALS,"16,964.59","4,933.54"
F000449,HON. JEFF FORTENBERRY,2013,2013Q3,EQUIPMENT,"4,894.19","1,802.03"
F000454,HON. BILL FOSTER,2013,2013Q3,FRANKED MAIL,"1,781.09",877.15
F000454,HON. BILL FOSTER,2013,2013Q3,PERSONNEL COMPENSATION,"676,519.55","220,580.59"
F000454,HON. BILL FOSTER,2013,2013Q3,TRAVEL,"32,415.13","8,733.00"
F000454,HON. BILL FOSTER,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","59,595.90","24,965.35"
F000454,HON. BILL FOSTER,2013,2013Q3,PRINTING AND REPRODUCTION,"12,298.77","3,432.07"
F000454,HON. BILL FOSTER,2013,2013Q3,OTHER SERVICES,"29,930.18","6,605.85"
F000454,HON. BILL FOSTER,2013,2013Q3,SUPPLIES AND MATERIALS,"29,502.16","10,569.87"
F000454,HON. BILL FOSTER,2013,2013Q3,EQUIPMENT,"13,667.22",831.56
F000450,HON. VIRGINIA FOXX,2013,2013Q3,FRANKED MAIL,"29,330.80","19,151.33"
F000450,HON. VIRGINIA FOXX,2013,2013Q3,PERSONNEL COMPENSATION,"515,659.45","185,636.67"
F000450,HON. VIRGINIA FOXX,2013,2013Q3,TRAVEL,"55,981.04","21,748.30"
F000450,HON. VIRGINIA FOXX,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","55,535.67","18,588.41"
F000450,HON. VIRGINIA FOXX,2013,2013Q3,PRINTING AND REPRODUCTION,"2,945.72","1,968.27"
F000450,HON. VIRGINIA FOXX,2013,2013Q3,OTHER SERVICES,"30,385.75","10,700.00"
F000450,HON. VIRGINIA FOXX,2013,2013Q3,SUPPLIES AND MATERIALS,"5,597.98","1,925.96"
F000450,HON. VIRGINIA FOXX,2013,2013Q3,EQUIPMENT,"14,592.40","10,599.44"
F000462,HON. LOIS FRANKEL,2013,2013Q3,FRANKED MAIL,"5,512.81","5,087.63"
F000462,HON. LOIS FRANKEL,2013,2013Q3,PERSONNEL COMPENSATION,"593,283.55","202,314.04"
F000462,HON. LOIS FRANKEL,2013,2013Q3,TRAVEL,"36,326.24","14,861.17"
F000462,HON. LOIS FRANKEL,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","70,884.02","41,723.90"
F000462,HON. LOIS FRANKEL,2013,2013Q3,PRINTING AND REPRODUCTION,"15,740.44","14,644.77"
F000462,HON. LOIS FRANKEL,2013,2013Q3,OTHER SERVICES,"17,388.00","5,655.00"
F000462,HON. LOIS FRANKEL,2013,2013Q3,SUPPLIES AND MATERIALS,"35,098.11","3,722.97"
F000462,HON. LOIS FRANKEL,2013,2013Q3,EQUIPMENT,"3,913.31","1,199.73"
F000448,HON. TRENT FRANKS,2013,2013Q3,FRANKED MAIL,"1,073.81",357.76
F000448,HON. TRENT FRANKS,2013,2013Q3,PERSONNEL COMPENSATION,"787,974.57","255,627.80"
F000448,HON. TRENT FRANKS,2013,2013Q3,TRAVEL,"28,696.93","8,313.71"
F000448,HON. TRENT FRANKS,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","65,910.46","19,397.52"
F000448,HON. TRENT FRANKS,2013,2013Q3,PRINTING AND REPRODUCTION,"2,442.36",575.41
F000448,HON. TRENT FRANKS,2013,2013Q3,OTHER SERVICES,"30,908.60","6,850.90"
F000448,HON. TRENT FRANKS,2013,2013Q3,SUPPLIES AND MATERIALS,"7,750.81","2,643.85"
F000448,HON. TRENT FRANKS,2013,2013Q3,EQUIPMENT,"3,754.37","1,293.46"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q3,FRANKED MAIL,"21,024.46","2,696.05"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q3,PERSONNEL COMPENSATION,"487,795.98","166,402.04"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q3,TRAVEL,"19,014.44","7,976.95"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","49,490.78","16,672.13"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q3,PRINTING AND REPRODUCTION,"10,564.70","1,652.44"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q3,OTHER SERVICES,"36,867.00","13,104.00"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q3,SUPPLIES AND MATERIALS,"12,999.12","5,614.20"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q3,EQUIPMENT,"3,023.03",795.67
F000455,HON. MARCIA FUDGE,2013,2013Q3,FRANKED MAIL,304.77,158.73
F000455,HON. MARCIA FUDGE,2013,2013Q3,PERSONNEL COMPENSATION,"649,997.39","218,408.35"
F000455,HON. MARCIA FUDGE,2013,2013Q3,TRAVEL,"24,118.90","8,513.88"
F000455,HON. MARCIA FUDGE,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","99,810.86","34,760.33"
F000455,HON. MARCIA FUDGE,2013,2013Q3,PRINTING AND REPRODUCTION,"6,098.20","2,770.45"
F000455,HON. MARCIA FUDGE,2013,2013Q3,OTHER SERVICES,"28,317.15","10,678.55"
F000455,HON. MARCIA FUDGE,2013,2013Q3,SUPPLIES AND MATERIALS,"21,196.06","2,695.42"
F000455,HON. MARCIA FUDGE,2013,2013Q3,EQUIPMENT,"2,765.89",280.91
G000571,HON. TULSI GABBARD,2013,2013Q3,FRANKED MAIL,"1,949.03",327.71
G000571,HON. TULSI GABBARD,2013,2013Q3,PERSONNEL COMPENSATION,"545,536.01","187,977.88"
G000571,HON. TULSI GABBARD,2013,2013Q3,TRAVEL,"51,398.53","29,261.84"
G000571,HON. TULSI GABBARD,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","88,771.68","29,744.21"
G000571,HON. TULSI GABBARD,2013,2013Q3,PRINTING AND REPRODUCTION,"5,012.50","1,662.76"
G000571,HON. TULSI GABBARD,2013,2013Q3,OTHER SERVICES,"31,278.49","16,042.19"
G000571,HON. TULSI GABBARD,2013,2013Q3,SUPPLIES AND MATERIALS,"16,957.38","1,503.40"
G000571,HON. TULSI GABBARD,2013,2013Q3,EQUIPMENT,"3,509.95","1,986.97"
G000572,HON. PETE P. GALLEGO,2013,2013Q3,FRANKED MAIL,"21,209.58",271.27
G000572,HON. PETE P. GALLEGO,2013,2013Q3,PERSONNEL COMPENSATION,"547,715.31","219,973.37"
G000572,HON. PETE P. GALLEGO,2013,2013Q3,TRAVEL,"72,818.70","34,576.29"
G000572,HON. PETE P. GALLEGO,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","113,837.84","68,095.98"
G000572,HON. PETE P. GALLEGO,2013,2013Q3,PRINTING AND REPRODUCTION,"4,481.50","1,385.49"
G000572,HON. PETE P. GALLEGO,2013,2013Q3,OTHER SERVICES,"19,992.36","5,670.81"
G000572,HON. PETE P. GALLEGO,2013,2013Q3,SUPPLIES AND MATERIALS,"17,282.01","5,576.26"
G000572,HON. PETE P. GALLEGO,2013,2013Q3,EQUIPMENT,"24,668.09","12,912.73"
G000559,HON. JOHN GARAMENDI,2013,2013Q3,FRANKED MAIL,"42,901.44",881.80
G000559,HON. JOHN GARAMENDI,2013,2013Q3,PERSONNEL COMPENSATION,"563,772.21","187,750.00"
G000559,HON. JOHN GARAMENDI,2013,2013Q3,TRAVEL,"37,184.85","10,287.81"
G000559,HON. JOHN GARAMENDI,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","116,521.81","43,717.19"
G000559,HON. JOHN GARAMENDI,2013,2013Q3,PRINTING AND REPRODUCTION,"31,666.14","8,978.29"
G000559,HON. JOHN GARAMENDI,2013,2013Q3,OTHER SERVICES,"17,537.75","6,137.75"
G000559,HON. JOHN GARAMENDI,2013,2013Q3,SUPPLIES AND MATERIALS,"20,206.91","10,587.31"
G000559,HON. JOHN GARAMENDI,2013,2013Q3,EQUIPMENT,"2,808.00",936.00
G000573,HON. JOE GARCIA,2013,2013Q3,FRANKED MAIL,"2,162.36","1,157.08"
G000573,HON. JOE GARCIA,2013,2013Q3,PERSONNEL COMPENSATION,"529,339.75","179,463.85"
G000573,HON. JOE GARCIA,2013,2013Q3,TRAVEL,"71,205.09","20,225.78"
G000573,HON. JOE GARCIA,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","78,774.16","28,836.74"
G000573,HON. JOE GARCIA,2013,2013Q3,PRINTING AND REPRODUCTION,"15,051.20","1,829.85"
G000573,HON. JOE GARCIA,2013,2013Q3,OTHER SERVICES,"21,216.45","7,957.68"
G000573,HON. JOE GARCIA,2013,2013Q3,SUPPLIES AND MATERIALS,"13,638.62","2,907.43"
G000573,HON. JOE GARCIA,2013,2013Q3,EQUIPMENT,"7,518.84","4,002.36"
G000562,HON. CORY GARDNER,2013,2013Q3,FRANKED MAIL,"1,697.38",349.03
G000562,HON. CORY GARDNER,2013,2013Q3,PERSONNEL COMPENSATION,"636,583.17","206,498.45"
G000562,HON. CORY GARDNER,2013,2013Q3,TRAVEL,"57,512.50","21,265.99"
G000562,HON. CORY GARDNER,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","77,553.13","25,182.72"
G000562,HON. CORY GARDNER,2013,2013Q3,PRINTING AND REPRODUCTION,"1,224.09",357.95
G000562,HON. CORY GARDNER,2013,2013Q3,OTHER SERVICES,"35,876.00","11,960.00"
G000562,HON. CORY GARDNER,2013,2013Q3,SUPPLIES AND MATERIALS,"11,368.12","2,359.76"
G000562,HON. CORY GARDNER,2013,2013Q3,EQUIPMENT,"1,219.47",542.19
G000548,HON. SCOTT GARRETT,2013,2013Q3,FRANKED MAIL,"9,502.92","1,980.80"
G000548,HON. SCOTT GARRETT,2013,2013Q3,PERSONNEL COMPENSATION,"598,510.06","210,175.05"
G000548,HON. SCOTT GARRETT,2013,2013Q3,TRAVEL,"29,745.23","10,438.97"
G000548,HON. SCOTT GARRETT,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","81,916.41","27,723.43"
G000548,HON. SCOTT GARRETT,2013,2013Q3,PRINTING AND REPRODUCTION,"1,382.01",236.90
G000548,HON. SCOTT GARRETT,2013,2013Q3,OTHER SERVICES,"33,271.11","11,715.11"
G000548,HON. SCOTT GARRETT,2013,2013Q3,SUPPLIES AND MATERIALS,"3,264.86","1,622.42"
G000548,HON. SCOTT GARRETT,2013,2013Q3,EQUIPMENT,"2,433.42",717.51
G000549,HON. JIM GERLACH,2013,2013Q3,FRANKED MAIL,"4,621.00","1,701.12"
G000549,HON. JIM GERLACH,2013,2013Q3,PERSONNEL COMPENSATION,"634,642.84","213,411.80"
G000549,HON. JIM GERLACH,2013,2013Q3,TRAVEL,"7,361.57","2,702.67"
G000549,HON. JIM GERLACH,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","121,891.91","39,643.41"
G000549,HON. JIM GERLACH,2013,2013Q3,PRINTING AND REPRODUCTION,"1,362.63","1,152.83"
G000549,HON. JIM GERLACH,2013,2013Q3,OTHER SERVICES,"41,155.76","14,479.20"
G000549,HON. JIM GERLACH,2013,2013Q3,SUPPLIES AND MATERIALS,"4,094.68","2,546.56"
G000549,HON. JIM GERLACH,2013,2013Q3,EQUIPMENT,"4,174.17","1,376.19"
G000563,HON. BOB GIBBS,2013,2013Q3,FRANKED MAIL,"3,683.57","1,295.32"
G000563,HON. BOB GIBBS,2013,2013Q3,PERSONNEL COMPENSATION,"650,836.67","204,275.29"
G000563,HON. BOB GIBBS,2013,2013Q3,TRAVEL,"41,193.40","19,393.74"
G000563,HON. BOB GIBBS,2013,2013Q3,"RENT, COMMUNICATION, UTILITIES","42,772.80","13,263.17"
G000563,HON. BOB GIBBS,2013,2013Q3,PRINTING AND REPRODUCTION,"4,718.81",496.37
G000563,HON. BOB GIBBS,2013,2013Q3,OTHER SERVICES,"31,313.75","10,410.00"
G000563,HON. BOB GIBBS,2013,2013Q3,SUPPLIES AND MATERIALS,"4,134.39","1,542.05"
G000563,HON. BOB GIBBS,2013,2013Q3,EQUIPMENT,"4,147.00","1,795.00"
G000564,HON. CHRISTOPHER P. GIBSON,2013,2013Q3,FRANKED MAIL,"13,699.09","1,229.16"
G000564,HON. CHRISTOPHER P. GIBSON,2013,2013Q3,PERSONNEL COMPENSATION,"720,001.07","223,851.59"
G000564,HON. CHRISTOPHER P. GIBSON,2013,2013Q3,TRAVEL,"41,546.48","15,670.16"
