BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001077,HON. MIKE COFFMAN,2010,2010Q3,PRINTING AND REPRODUCTION,889.65,644.3
C001077,HON. MIKE COFFMAN,2010,2010Q3,OTHER SERVICES,30148.74,10664.63
C001077,HON. MIKE COFFMAN,2010,2010Q3,SUPPLIES AND MATERIALS,11843.49,5146.84
C001077,HON. MIKE COFFMAN,2010,2010Q3,EQUIPMENT,515.97,171.99
C001068,HON. STEVE COHEN,2010,2010Q3,FRANKED MAIL,86058.51,2648.95
C001068,HON. STEVE COHEN,2010,2010Q3,PERSONNEL COMPENSATION,684967.91,230755.63
C001068,HON. STEVE COHEN,2010,2010Q3,TRAVEL,46762.4,19134.66
C001068,HON. STEVE COHEN,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",110499,31549.92
C001068,HON. STEVE COHEN,2010,2010Q3,PRINTING AND REPRODUCTION,65236.53,2799.19
C001068,HON. STEVE COHEN,2010,2010Q3,OTHER SERVICES,34035.02,12089.17
C001068,HON. STEVE COHEN,2010,2010Q3,SUPPLIES AND MATERIALS,34949.55,3777.12
C001068,HON. STEVE COHEN,2010,2010Q3,EQUIPMENT,10113.54,8756.77
C001053,HON. TOM COLE,2010,2010Q3,FRANKED MAIL,48473.34,1230.33
C001053,HON. TOM COLE,2010,2010Q3,PERSONNEL COMPENSATION,710529.65,256083.03
C001053,HON. TOM COLE,2010,2010Q3,TRAVEL,50185.45,22903.42
C001053,HON. TOM COLE,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",72967.26,24974.99
C001053,HON. TOM COLE,2010,2010Q3,PRINTING AND REPRODUCTION,51744.41,4075.96
C001053,HON. TOM COLE,2010,2010Q3,OTHER SERVICES,29802.5,9890
C001053,HON. TOM COLE,2010,2010Q3,SUPPLIES AND MATERIALS,26909.17,8395.35
C001053,HON. TOM COLE,2010,2010Q3,EQUIPMENT,14178.55,6777.11
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q3,FRANKED MAIL,25362.21,21081.15
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q3,PERSONNEL COMPENSATION,686530.63,218755.55
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q3,TRAVEL,75356.74,19739.66
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",51534.12,16981.45
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q3,PRINTING AND REPRODUCTION,2320.91,1249.01
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q3,OTHER SERVICES,40345.78,9845.42
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q3,SUPPLIES AND MATERIALS,12657.71,5483.41
C001062,HON. K. MICHAEL CONAWAY,2010,2010Q3,EQUIPMENT,7304.99,5387.28
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2010,2010Q3,FRANKED MAIL,135481.37,110020.16
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2010,2010Q3,PERSONNEL COMPENSATION,603580.63,182500
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2010,2010Q3,TRAVEL,8394.42,3315.6
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",92555.45,39565.22
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2010,2010Q3,PRINTING AND REPRODUCTION,30970.08,262.76
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2010,2010Q3,OTHER SERVICES,28732.89,9903.63
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2010,2010Q3,SUPPLIES AND MATERIALS,24434.64,4854.83
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2010,2010Q3,EQUIPMENT,1610.14,25.87
C000714,HON. JOHN CONYERS JR,2010,2010Q3,FRANKED MAIL,12700.63,12296.42
C000714,HON. JOHN CONYERS JR,2010,2010Q3,PERSONNEL COMPENSATION,805022.21,255017.16
C000714,HON. JOHN CONYERS JR,2010,2010Q3,TRAVEL,47392.55,19707.02
C000714,HON. JOHN CONYERS JR,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",109388.1,33246.19
C000714,HON. JOHN CONYERS JR,2010,2010Q3,PRINTING AND REPRODUCTION,36023.64,17084.54
C000714,HON. JOHN CONYERS JR,2010,2010Q3,OTHER SERVICES,37199.55,10010.26
C000714,HON. JOHN CONYERS JR,2010,2010Q3,SUPPLIES AND MATERIALS,38314.71,9169.27
C000714,HON. JOHN CONYERS JR,2010,2010Q3,EQUIPMENT,3746.2,1302.4
C000754,HON. JIM COOPER,2010,2010Q3,FRANKED MAIL,2646.63,807.45
C000754,HON. JIM COOPER,2010,2010Q3,PERSONNEL COMPENSATION,860524.32,275159.79
C000754,HON. JIM COOPER,2010,2010Q3,TRAVEL,41391.17,17743.53
C000754,HON. JIM COOPER,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",53447.89,19683.13
C000754,HON. JIM COOPER,2010,2010Q3,PRINTING AND REPRODUCTION,3080.9,1029.14
C000754,HON. JIM COOPER,2010,2010Q3,OTHER SERVICES,47647.32,18447.22
C000754,HON. JIM COOPER,2010,2010Q3,SUPPLIES AND MATERIALS,22719.88,9461.82
C000754,HON. JIM COOPER,2010,2010Q3,EQUIPMENT,1901.26,655.34
C001059,HON. JIM COSTA,2010,2010Q3,FRANKED MAIL,51068.87,50337.87
C001059,HON. JIM COSTA,2010,2010Q3,PERSONNEL COMPENSATION,818061.94,270044.99
C001059,HON. JIM COSTA,2010,2010Q3,TRAVEL,39738.14,22872.48
C001059,HON. JIM COSTA,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",97730.19,36152.57
C001059,HON. JIM COSTA,2010,2010Q3,PRINTING AND REPRODUCTION,109452,108729.9
C001059,HON. JIM COSTA,2010,2010Q3,OTHER SERVICES,33010.7,7002.99
C001059,HON. JIM COSTA,2010,2010Q3,SUPPLIES AND MATERIALS,33986.7,-5442.77
C001059,HON. JIM COSTA,2010,2010Q3,EQUIPMENT,5002.46,3766.46
C000794,HON. JERRY F COSTELLO,2010,2010Q3,FRANKED MAIL,143369.38,59538.17
C000794,HON. JERRY F COSTELLO,2010,2010Q3,PERSONNEL COMPENSATION,613399.72,210999.72
C000794,HON. JERRY F COSTELLO,2010,2010Q3,TRAVEL,13020.68,4946.14
C000794,HON. JERRY F COSTELLO,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",60451.38,22112.61
C000794,HON. JERRY F COSTELLO,2010,2010Q3,PRINTING AND REPRODUCTION,72775.1,30516.56
C000794,HON. JERRY F COSTELLO,2010,2010Q3,OTHER SERVICES,46171.47,15423.69
C000794,HON. JERRY F COSTELLO,2010,2010Q3,SUPPLIES AND MATERIALS,22201.93,12650.08
C000794,HON. JERRY F COSTELLO,2010,2010Q3,EQUIPMENT,8143.88,2992.69
C001069,HON. JOE COURTNEY,2010,2010Q3,FRANKED MAIL,104832.92,70809.12
C001069,HON. JOE COURTNEY,2010,2010Q3,PERSONNEL COMPENSATION,723075.53,237791.67
C001069,HON. JOE COURTNEY,2010,2010Q3,TRAVEL,35585.16,12859.85
C001069,HON. JOE COURTNEY,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",62512.47,21423.49
C001069,HON. JOE COURTNEY,2010,2010Q3,PRINTING AND REPRODUCTION,122644.26,104064.06
C001069,HON. JOE COURTNEY,2010,2010Q3,OTHER SERVICES,21154.9,6998.9
C001069,HON. JOE COURTNEY,2010,2010Q3,SUPPLIES AND MATERIALS,17068.73,3432.95
C001069,HON. JOE COURTNEY,2010,2010Q3,EQUIPMENT,5257.67,1285.67
C001045,HON. ANDER CRENSHAW,2010,2010Q3,FRANKED MAIL,169122.9,107300.32
C001045,HON. ANDER CRENSHAW,2010,2010Q3,PERSONNEL COMPENSATION,574317.77,194049.96
C001045,HON. ANDER CRENSHAW,2010,2010Q3,TRAVEL,27461.56,9833.62
C001045,HON. ANDER CRENSHAW,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",51131.76,21027.18
C001045,HON. ANDER CRENSHAW,2010,2010Q3,PRINTING AND REPRODUCTION,92299.6,62038.3
C001045,HON. ANDER CRENSHAW,2010,2010Q3,OTHER SERVICES,41229,13018
C001045,HON. ANDER CRENSHAW,2010,2010Q3,SUPPLIES AND MATERIALS,11069.66,3584.12
C001045,HON. ANDER CRENSHAW,2010,2010Q3,EQUIPMENT,7210.55,1653.75
C001081,HON. MARK S. CRITZ,2010,2010Q3,FRANKED MAIL,69885.55,69885.55
C001081,HON. MARK S. CRITZ,2010,2010Q3,PERSONNEL COMPENSATION,291509.19,225093.31
C001081,HON. MARK S. CRITZ,2010,2010Q3,TRAVEL,10636.26,10166.69
C001081,HON. MARK S. CRITZ,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",50957.59,45983.65
C001081,HON. MARK S. CRITZ,2010,2010Q3,PRINTING AND REPRODUCTION,67645.04,67645.04
C001081,HON. MARK S. CRITZ,2010,2010Q3,OTHER SERVICES,13073.79,9811.58
C001081,HON. MARK S. CRITZ,2010,2010Q3,SUPPLIES AND MATERIALS,6031.49,4563.7
C001081,HON. MARK S. CRITZ,2010,2010Q3,EQUIPMENT,2044.25,2044.25
C001038,HON. JOSEPH CROWLEY,2010,2010Q3,FRANKED MAIL,20427.83,2256.13
C001038,HON. JOSEPH CROWLEY,2010,2010Q3,PERSONNEL COMPENSATION,769031.1,257123.66
C001038,HON. JOSEPH CROWLEY,2010,2010Q3,TRAVEL,14032.38,4647.73
C001038,HON. JOSEPH CROWLEY,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",116049.54,38520.24
C001038,HON. JOSEPH CROWLEY,2010,2010Q3,PRINTING AND REPRODUCTION,33379.11,126.4
C001038,HON. JOSEPH CROWLEY,2010,2010Q3,OTHER SERVICES,29199.34,10029
C001038,HON. JOSEPH CROWLEY,2010,2010Q3,SUPPLIES AND MATERIALS,14961.35,3737.66
C001038,HON. JOSEPH CROWLEY,2010,2010Q3,EQUIPMENT,18333.96,14413.72
C001063,HON. HENRY CUELLAR,2010,2010Q3,FRANKED MAIL,77450.78,40506.98
C001063,HON. HENRY CUELLAR,2010,2010Q3,PERSONNEL COMPENSATION,625646.83,211745.35
C001063,HON. HENRY CUELLAR,2010,2010Q3,TRAVEL,89447.85,54758.01
C001063,HON. HENRY CUELLAR,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",89942.9,39048.47
C001063,HON. HENRY CUELLAR,2010,2010Q3,PRINTING AND REPRODUCTION,151497.61,109451.31
C001063,HON. HENRY CUELLAR,2010,2010Q3,OTHER SERVICES,46584.09,16524.22
C001063,HON. HENRY CUELLAR,2010,2010Q3,SUPPLIES AND MATERIALS,26509.25,12791.69
C001063,HON. HENRY CUELLAR,2010,2010Q3,EQUIPMENT,20745.33,1202.11
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q3,FRANKED MAIL,73516.54,50471.03
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q3,PERSONNEL COMPENSATION,658800.56,217577.76
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q3,TRAVEL,40767.7,13115.48
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",67709.74,21964.99
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q3,PRINTING AND REPRODUCTION,91787.97,66430.96
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q3,OTHER SERVICES,41081.5,15925
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q3,SUPPLIES AND MATERIALS,14755.36,2540.3
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q3,EQUIPMENT,15236.08,14642.5
C000984,HON. ELIJAH CUMMINGS,2010,2010Q3,FRANKED MAIL,6037.2,1551.05
C000984,HON. ELIJAH CUMMINGS,2010,2010Q3,PERSONNEL COMPENSATION,776304.7,264249.53
C000984,HON. ELIJAH CUMMINGS,2010,2010Q3,TRAVEL,3726.1,1523.19
C000984,HON. ELIJAH CUMMINGS,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",132303.17,37582.85
C000984,HON. ELIJAH CUMMINGS,2010,2010Q3,PRINTING AND REPRODUCTION,13778.53,8839.11
C000984,HON. ELIJAH CUMMINGS,2010,2010Q3,OTHER SERVICES,36372.14,12360.32
C000984,HON. ELIJAH CUMMINGS,2010,2010Q3,SUPPLIES AND MATERIALS,43189.88,9085.56
C000984,HON. ELIJAH CUMMINGS,2010,2010Q3,EQUIPMENT,1899.63,633.21
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q3,FRANKED MAIL,76872.59,74182.85
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q3,PERSONNEL COMPENSATION,615599.99,197959.72
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q3,TRAVEL,42101.11,16028.81
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",46251.05,17166.83
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q3,PRINTING AND REPRODUCTION,2312,1538.38
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q3,OTHER SERVICES,36241.51,11890.51
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q3,SUPPLIES AND MATERIALS,12853.58,4458.23
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q3,EQUIPMENT,4763.93,2322.17
D000602,HON. ARTUR DAVIS,2010,2010Q3,FRANKED MAIL,1537.92,431.88
D000602,HON. ARTUR DAVIS,2010,2010Q3,PERSONNEL COMPENSATION,820013.47,266208.36
D000602,HON. ARTUR DAVIS,2010,2010Q3,TRAVEL,66629.45,38773.63
D000602,HON. ARTUR DAVIS,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",77771.36,25065.55
D000602,HON. ARTUR DAVIS,2010,2010Q3,PRINTING AND REPRODUCTION,910.6,267.3
D000602,HON. ARTUR DAVIS,2010,2010Q3,OTHER SERVICES,31970.07,11248.39
D000602,HON. ARTUR DAVIS,2010,2010Q3,SUPPLIES AND MATERIALS,17832.03,2634.98
D000602,HON. ARTUR DAVIS,2010,2010Q3,EQUIPMENT,2900.75,816
D000096,HON. DANNY K. DAVIS,2010,2010Q3,FRANKED MAIL,73515.98,63068.41
D000096,HON. DANNY K. DAVIS,2010,2010Q3,PERSONNEL COMPENSATION,862312.32,290423.25
D000096,HON. DANNY K. DAVIS,2010,2010Q3,TRAVEL,26197.37,15461.95
D000096,HON. DANNY K. DAVIS,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",74112.09,25757.01
D000096,HON. DANNY K. DAVIS,2010,2010Q3,PRINTING AND REPRODUCTION,37990.14,34466.34
D000096,HON. DANNY K. DAVIS,2010,2010Q3,OTHER SERVICES,37203,13451
D000096,HON. DANNY K. DAVIS,2010,2010Q3,SUPPLIES AND MATERIALS,17907.44,10159.43
D000096,HON. DANNY K. DAVIS,2010,2010Q3,EQUIPMENT,8019.19,2670.93
D000599,HON. LINCOLN DAVIS,2010,2010Q3,FRANKED MAIL,39449.76,1622.05
D000599,HON. LINCOLN DAVIS,2010,2010Q3,PERSONNEL COMPENSATION,710287.55,236599.9
D000599,HON. LINCOLN DAVIS,2010,2010Q3,TRAVEL,88697.74,35218.74
D000599,HON. LINCOLN DAVIS,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",91488.54,32800.71
D000599,HON. LINCOLN DAVIS,2010,2010Q3,PRINTING AND REPRODUCTION,27731.16,571.14
D000599,HON. LINCOLN DAVIS,2010,2010Q3,OTHER SERVICES,32986.24,11004.41
D000599,HON. LINCOLN DAVIS,2010,2010Q3,SUPPLIES AND MATERIALS,20890.9,5117.69
D000599,HON. LINCOLN DAVIS,2010,2010Q3,EQUIPMENT,15460.12,11081.24
D000598,HON. SUSAN A. DAVIS,2010,2010Q3,FRANKED MAIL,86328.64,49458.65
D000598,HON. SUSAN A. DAVIS,2010,2010Q3,PERSONNEL COMPENSATION,805224.21,266088.85
D000598,HON. SUSAN A. DAVIS,2010,2010Q3,TRAVEL,41384.57,17252.33
D000598,HON. SUSAN A. DAVIS,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",71716.56,24494.65
D000598,HON. SUSAN A. DAVIS,2010,2010Q3,PRINTING AND REPRODUCTION,90198.11,59922.05
D000598,HON. SUSAN A. DAVIS,2010,2010Q3,OTHER SERVICES,22864,6855
D000598,HON. SUSAN A. DAVIS,2010,2010Q3,SUPPLIES AND MATERIALS,36370.11,5997.74
D000598,HON. SUSAN A. DAVIS,2010,2010Q3,EQUIPMENT,5301,612
D000603,HON. GEOFF DAVIS,2010,2010Q3,FRANKED MAIL,89148.77,79296.8
D000603,HON. GEOFF DAVIS,2010,2010Q3,PERSONNEL COMPENSATION,618968.51,210471.76
D000603,HON. GEOFF DAVIS,2010,2010Q3,TRAVEL,56526.58,22662.98
D000603,HON. GEOFF DAVIS,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",111261.69,54002.51
D000603,HON. GEOFF DAVIS,2010,2010Q3,PRINTING AND REPRODUCTION,58278.78,55288.73
D000603,HON. GEOFF DAVIS,2010,2010Q3,OTHER SERVICES,35273.55,12163.59
D000603,HON. GEOFF DAVIS,2010,2010Q3,SUPPLIES AND MATERIALS,8295.03,3568.62
D000603,HON. GEOFF DAVIS,2010,2010Q3,EQUIPMENT,2134.02,545.7
D000168,HON. NATHAN DEAL,2010,2010Q3,FRANKED MAIL,3093.86,13.37
D000168,HON. NATHAN DEAL,2010,2010Q3,PERSONNEL COMPENSATION,440613.57,0
D000168,HON. NATHAN DEAL,2010,2010Q3,TRAVEL,9572.4,0
D000168,HON. NATHAN DEAL,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",50372.85,1473.18
D000168,HON. NATHAN DEAL,2010,2010Q3,PRINTING AND REPRODUCTION,75.71,29.61
D000168,HON. NATHAN DEAL,2010,2010Q3,OTHER SERVICES,35582,11197
D000168,HON. NATHAN DEAL,2010,2010Q3,SUPPLIES AND MATERIALS,6289.68,110.7
D000168,HON. NATHAN DEAL,2010,2010Q3,EQUIPMENT,23849.45,14260
D000191,HON. PETER A DEFAZIO,2010,2010Q3,FRANKED MAIL,119588.8,68500.12
D000191,HON. PETER A DEFAZIO,2010,2010Q3,PERSONNEL COMPENSATION,676134.72,227977.75
D000191,HON. PETER A DEFAZIO,2010,2010Q3,TRAVEL,38757.19,17373.83
D000191,HON. PETER A DEFAZIO,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",67015.7,27869.91
D000191,HON. PETER A DEFAZIO,2010,2010Q3,PRINTING AND REPRODUCTION,107018.65,70249.35
D000191,HON. PETER A DEFAZIO,2010,2010Q3,OTHER SERVICES,40400.21,13214.76
D000191,HON. PETER A DEFAZIO,2010,2010Q3,SUPPLIES AND MATERIALS,8799.25,2195.42
D000191,HON. PETER A DEFAZIO,2010,2010Q3,EQUIPMENT,3847.83,877.61
D000197,HON. DIANA DEGETTE,2010,2010Q3,FRANKED MAIL,2042.75,512.85
D000197,HON. DIANA DEGETTE,2010,2010Q3,PERSONNEL COMPENSATION,787581.85,268233.91
D000197,HON. DIANA DEGETTE,2010,2010Q3,TRAVEL,58373.87,33057.76
D000197,HON. DIANA DEGETTE,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",74403.12,24836.4
D000197,HON. DIANA DEGETTE,2010,2010Q3,PRINTING AND REPRODUCTION,3127.32,1770.82
D000197,HON. DIANA DEGETTE,2010,2010Q3,OTHER SERVICES,28031,9212.18
D000197,HON. DIANA DEGETTE,2010,2010Q3,SUPPLIES AND MATERIALS,31184.69,7384.47
D000197,HON. DIANA DEGETTE,2010,2010Q3,EQUIPMENT,5374.05,3731.15
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q3,FRANKED MAIL,1277.37,281.56
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q3,PERSONNEL COMPENSATION,790985.2,272856.68
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q3,TRAVEL,46715.05,22409.3
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",97921.38,33909.42
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q3,PRINTING AND REPRODUCTION,1249.19,423.26
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q3,OTHER SERVICES,29380.11,9808.11
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q3,SUPPLIES AND MATERIALS,21647.61,4697.36
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q3,EQUIPMENT,3312,1104
D000216,HON. ROSA L DELAURO,2010,2010Q3,FRANKED MAIL,54655.5,44176.35
D000216,HON. ROSA L DELAURO,2010,2010Q3,PERSONNEL COMPENSATION,720793.82,244328.16
D000216,HON. ROSA L DELAURO,2010,2010Q3,TRAVEL,30436.37,9184.77
D000216,HON. ROSA L DELAURO,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",67827.9,24796.56
D000216,HON. ROSA L DELAURO,2010,2010Q3,PRINTING AND REPRODUCTION,54695.59,45139.06
D000216,HON. ROSA L DELAURO,2010,2010Q3,OTHER SERVICES,36301,12842
D000216,HON. ROSA L DELAURO,2010,2010Q3,SUPPLIES AND MATERIALS,27025.18,10443.4
D000216,HON. ROSA L DELAURO,2010,2010Q3,EQUIPMENT,14640.06,13868.08
D000604,HON. CHARLES W. DENT,2010,2010Q3,FRANKED MAIL,46665.87,19981.06
D000604,HON. CHARLES W. DENT,2010,2010Q3,PERSONNEL COMPENSATION,679668.37,222799.97
D000604,HON. CHARLES W. DENT,2010,2010Q3,TRAVEL,22540.35,8427.12
D000604,HON. CHARLES W. DENT,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",104433.31,50989.1
D000604,HON. CHARLES W. DENT,2010,2010Q3,PRINTING AND REPRODUCTION,51956.7,29449.36
D000604,HON. CHARLES W. DENT,2010,2010Q3,OTHER SERVICES,34876,12967
D000604,HON. CHARLES W. DENT,2010,2010Q3,SUPPLIES AND MATERIALS,29822.8,20685.98
D000604,HON. CHARLES W. DENT,2010,2010Q3,EQUIPMENT,3448.24,1940.7
D000610,HON. THEODORE E. DEUTCH,2010,2010Q3,FRANKED MAIL,59175.49,3204.16
D000610,HON. THEODORE E. DEUTCH,2010,2010Q3,PERSONNEL COMPENSATION,486568.07,249390.63
D000610,HON. THEODORE E. DEUTCH,2010,2010Q3,TRAVEL,12594.09,6377.3
D000610,HON. THEODORE E. DEUTCH,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",13168.09,7511.61
D000610,HON. THEODORE E. DEUTCH,2010,2010Q3,PRINTING AND REPRODUCTION,56157,54834.5
D000610,HON. THEODORE E. DEUTCH,2010,2010Q3,OTHER SERVICES,30984.39,9182.17
D000610,HON. THEODORE E. DEUTCH,2010,2010Q3,SUPPLIES AND MATERIALS,23842.86,6231.8
D000610,HON. THEODORE E. DEUTCH,2010,2010Q3,EQUIPMENT,1995.12,923.2
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q3,FRANKED MAIL,38602.61,2437.37
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q3,PERSONNEL COMPENSATION,697299.36,226760.74
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q3,TRAVEL,31585.35,8875.81
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",66602.98,22914.6
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q3,PRINTING AND REPRODUCTION,40828.76,163.75
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q3,OTHER SERVICES,39452.6,15805.71
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q3,SUPPLIES AND MATERIALS,9307.54,3782.77
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q3,EQUIPMENT,3812.94,1269
D000600,HON. MARIO DIAZ-BALART,2010,2010Q3,FRANKED MAIL,21142.77,19269.02
D000600,HON. MARIO DIAZ-BALART,2010,2010Q3,PERSONNEL COMPENSATION,620448.1,197791.63
D000600,HON. MARIO DIAZ-BALART,2010,2010Q3,TRAVEL,54372.2,22472.01
D000600,HON. MARIO DIAZ-BALART,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",105326.48,32820.81
D000600,HON. MARIO DIAZ-BALART,2010,2010Q3,PRINTING AND REPRODUCTION,16357.94,16148.99
D000600,HON. MARIO DIAZ-BALART,2010,2010Q3,OTHER SERVICES,38633.54,12621.5
D000600,HON. MARIO DIAZ-BALART,2010,2010Q3,SUPPLIES AND MATERIALS,12382.97,4907.24
D000600,HON. MARIO DIAZ-BALART,2010,2010Q3,EQUIPMENT,3041.66,768.99
D000327,HON. NORMAN D DICKS,2010,2010Q3,FRANKED MAIL,3028.89,1324.97
D000327,HON. NORMAN D DICKS,2010,2010Q3,PERSONNEL COMPENSATION,759774.84,255523.15
D000327,HON. NORMAN D DICKS,2010,2010Q3,TRAVEL,68179.64,28783.03
D000327,HON. NORMAN D DICKS,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",75941.8,25465.58
D000327,HON. NORMAN D DICKS,2010,2010Q3,PRINTING AND REPRODUCTION,1266.19,534.48
D000327,HON. NORMAN D DICKS,2010,2010Q3,OTHER SERVICES,36617.13,12168
D000327,HON. NORMAN D DICKS,2010,2010Q3,SUPPLIES AND MATERIALS,17209.58,5849.52
D000327,HON. NORMAN D DICKS,2010,2010Q3,EQUIPMENT,3107.99,786
D000355,HON. JOHN D DINGELL,2010,2010Q3,FRANKED MAIL,4594.74,1977.8
D000355,HON. JOHN D DINGELL,2010,2010Q3,PERSONNEL COMPENSATION,846684.85,286425.1
D000355,HON. JOHN D DINGELL,2010,2010Q3,TRAVEL,33941.28,11989.2
D000355,HON. JOHN D DINGELL,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",86856.14,28140.93
D000355,HON. JOHN D DINGELL,2010,2010Q3,PRINTING AND REPRODUCTION,1121.18,375.18
D000355,HON. JOHN D DINGELL,2010,2010Q3,OTHER SERVICES,32850.94,11130.44
D000355,HON. JOHN D DINGELL,2010,2010Q3,SUPPLIES AND MATERIALS,13626.89,3069.9
D000355,HON. JOHN D DINGELL,2010,2010Q3,EQUIPMENT,2122.68,745.56
D000611,HON. CHARLES K. DJOU,2010,2010Q3,FRANKED MAIL,83692.16,83692.16
D000611,HON. CHARLES K. DJOU,2010,2010Q3,PERSONNEL COMPENSATION,231272.13,184025.42
D000611,HON. CHARLES K. DJOU,2010,2010Q3,TRAVEL,11719.6,11719.6
D000611,HON. CHARLES K. DJOU,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",41246.83,40551.33
D000611,HON. CHARLES K. DJOU,2010,2010Q3,PRINTING AND REPRODUCTION,80975.52,79713.87
D000611,HON. CHARLES K. DJOU,2010,2010Q3,OTHER SERVICES,14525.95,14525.95
D000611,HON. CHARLES K. DJOU,2010,2010Q3,SUPPLIES AND MATERIALS,9950.21,7947.52
D000611,HON. CHARLES K. DJOU,2010,2010Q3,EQUIPMENT,2260.22,1859.26
D000399,HON. LLOYD DOGGETT,2010,2010Q3,FRANKED MAIL,99339.17,73519.86
D000399,HON. LLOYD DOGGETT,2010,2010Q3,PERSONNEL COMPENSATION,728145.8,248208.87
D000399,HON. LLOYD DOGGETT,2010,2010Q3,TRAVEL,12542,4632.75
D000399,HON. LLOYD DOGGETT,2010,2010Q3,"RENT, COMMUNICATION, UTILITIES",66642.62,22595.52
D000399,HON. LLOYD DOGGETT,2010,2010Q3,PRINTING AND REPRODUCTION,68623.48,31893.42
