BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001049,HON. WILLIAM LACY CLAY,2009,2009Q4,SUPPLIES AND MATERIALS,40115.07,8654.88
C001049,HON. WILLIAM LACY CLAY,2009,2009Q4,EQUIPMENT,7362.82,2021
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,FRANKED MAIL,6748.83,689.5
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,PERSONNEL COMPENSATION,870691.76,263641.62
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,PERSONNEL BENEFITS,2527.52,0
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,TRAVEL,88511.87,50523.07
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",110653.34,26770.6
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,PRINTING AND REPRODUCTION,7271.95,5384.75
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,OTHER SERVICES,52782.01,12708.82
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,SUPPLIES AND MATERIALS,48085.75,7919.16
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,EQUIPMENT,8005.19,1803.81
C000537,HON. JAMES E CLYBURN,2009,2009Q4,FRANKED MAIL,2842.55,781.2
C000537,HON. JAMES E CLYBURN,2009,2009Q4,PERSONNEL COMPENSATION,999048.93,242245.75
C000537,HON. JAMES E CLYBURN,2009,2009Q4,PERSONNEL BENEFITS,1070.37,0
C000537,HON. JAMES E CLYBURN,2009,2009Q4,TRAVEL,59623.14,13406.66
C000537,HON. JAMES E CLYBURN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",124532.69,31214.88
C000537,HON. JAMES E CLYBURN,2009,2009Q4,PRINTING AND REPRODUCTION,2258.61,939.91
C000537,HON. JAMES E CLYBURN,2009,2009Q4,OTHER SERVICES,57100.43,13079
C000537,HON. JAMES E CLYBURN,2009,2009Q4,SUPPLIES AND MATERIALS,32733.79,10319.26
C000537,HON. JAMES E CLYBURN,2009,2009Q4,EQUIPMENT,10614.99,4821.81
C000556,HON. HOWARD COBLE,2009,2009Q4,FRANKED MAIL,17966.02,4926.03
C000556,HON. HOWARD COBLE,2009,2009Q4,PERSONNEL COMPENSATION,1062450.25,296080.48
C000556,HON. HOWARD COBLE,2009,2009Q4,PERSONNEL BENEFITS,130.28,0
C000556,HON. HOWARD COBLE,2009,2009Q4,TRAVEL,42770.46,10032.89
C000556,HON. HOWARD COBLE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",108097.45,27923.72
C000556,HON. HOWARD COBLE,2009,2009Q4,PRINTING AND REPRODUCTION,3572.82,957.17
C000556,HON. HOWARD COBLE,2009,2009Q4,OTHER SERVICES,43644,16575
C000556,HON. HOWARD COBLE,2009,2009Q4,SUPPLIES AND MATERIALS,19431.64,4843.13
C000556,HON. HOWARD COBLE,2009,2009Q4,EQUIPMENT,18086.17,3908.37
C001077,HON. MIKE COFFMAN,2009,2009Q4,FRANKED MAIL,38737.04,812.79
C001077,HON. MIKE COFFMAN,2009,2009Q4,PERSONNEL COMPENSATION,963432.6,252893.73
C001077,HON. MIKE COFFMAN,2009,2009Q4,PERSONNEL BENEFITS,1154.01,0
C001077,HON. MIKE COFFMAN,2009,2009Q4,TRAVEL,54759.72,12281.75
C001077,HON. MIKE COFFMAN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",75396.33,20114.08
C001077,HON. MIKE COFFMAN,2009,2009Q4,PRINTING AND REPRODUCTION,44108.42,458.65
C001077,HON. MIKE COFFMAN,2009,2009Q4,OTHER SERVICES,43700.84,9228.96
C001077,HON. MIKE COFFMAN,2009,2009Q4,SUPPLIES AND MATERIALS,13630.06,2468.88
C001077,HON. MIKE COFFMAN,2009,2009Q4,EQUIPMENT,11307.45,6146.99
C001068,HON. STEVE COHEN,2009,2009Q4,FRANKED MAIL,50572.88,18571.28
C001068,HON. STEVE COHEN,2009,2009Q4,PERSONNEL COMPENSATION,927088.62,294083.41
C001068,HON. STEVE COHEN,2009,2009Q4,PERSONNEL BENEFITS,1790.75,0
C001068,HON. STEVE COHEN,2009,2009Q4,TRAVEL,59383.32,20068.47
C001068,HON. STEVE COHEN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",103775.18,28704.17
C001068,HON. STEVE COHEN,2009,2009Q4,PRINTING AND REPRODUCTION,42862.89,10211.27
C001068,HON. STEVE COHEN,2009,2009Q4,OTHER SERVICES,53665.44,17049.75
C001068,HON. STEVE COHEN,2009,2009Q4,SUPPLIES AND MATERIALS,58036.2,26940.13
C001068,HON. STEVE COHEN,2009,2009Q4,EQUIPMENT,7587.53,4995
C001053,HON. TOM COLE,2009,2009Q4,FRANKED MAIL,89418.32,13287.51
C001053,HON. TOM COLE,2009,2009Q4,PERSONNEL COMPENSATION,883078.79,264044.18
C001053,HON. TOM COLE,2009,2009Q4,PERSONNEL BENEFITS,464.37,0
C001053,HON. TOM COLE,2009,2009Q4,TRAVEL,98696.86,15045.94
C001053,HON. TOM COLE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",107229.46,37178.72
C001053,HON. TOM COLE,2009,2009Q4,PRINTING AND REPRODUCTION,89357.66,12864.89
C001053,HON. TOM COLE,2009,2009Q4,OTHER SERVICES,29189.08,7747.5
C001053,HON. TOM COLE,2009,2009Q4,SUPPLIES AND MATERIALS,18641.5,2937.69
C001053,HON. TOM COLE,2009,2009Q4,EQUIPMENT,37120.88,13077.76
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,FRANKED MAIL,54643.24,29858.61
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,PERSONNEL COMPENSATION,996418.36,282816.33
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,PERSONNEL BENEFITS,376.28,0
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,TRAVEL,89328.58,17298
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",68629.64,18581.31
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,PRINTING AND REPRODUCTION,61763.05,40370.23
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,OTHER SERVICES,32396.97,7373.18
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,SUPPLIES AND MATERIALS,18782.58,4781.4
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,EQUIPMENT,8368.32,797.28
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q4,FRANKED MAIL,68249.89,16509.27
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q4,PERSONNEL COMPENSATION,807655.99,228041.64
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q4,PERSONNEL BENEFITS,1670.3,0
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q4,TRAVEL,8302.06,2093.58
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",99480.28,27828.72
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q4,PRINTING AND REPRODUCTION,99668.68,58921.37
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q4,OTHER SERVICES,52047.72,9228.96
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q4,SUPPLIES AND MATERIALS,39416.85,7636.12
C001078,"HON. GERALD E ""GERRY"" CONNOLLY",2009,2009Q4,EQUIPMENT,17266.74,7514.14
C000714,HON. JOHN CONYERS JR,2009,2009Q4,FRANKED MAIL,648.83,227.19
C000714,HON. JOHN CONYERS JR,2009,2009Q4,PERSONNEL COMPENSATION,1029754.73,287372.41
C000714,HON. JOHN CONYERS JR,2009,2009Q4,PERSONNEL BENEFITS,2290.52,0
C000714,HON. JOHN CONYERS JR,2009,2009Q4,TRAVEL,71754.79,19845.28
C000714,HON. JOHN CONYERS JR,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",157881.25,38248.07
C000714,HON. JOHN CONYERS JR,2009,2009Q4,PRINTING AND REPRODUCTION,11444.28,3104.74
C000714,HON. JOHN CONYERS JR,2009,2009Q4,OTHER SERVICES,38987,9362.39
C000714,HON. JOHN CONYERS JR,2009,2009Q4,SUPPLIES AND MATERIALS,68643.6,18684.6
C000714,HON. JOHN CONYERS JR,2009,2009Q4,EQUIPMENT,20313.82,15044.12
C000754,HON. JIM COOPER,2009,2009Q4,FRANKED MAIL,10673.84,6952.64
C000754,HON. JIM COOPER,2009,2009Q4,PERSONNEL COMPENSATION,1129265.26,317673.71
C000754,HON. JIM COOPER,2009,2009Q4,PERSONNEL BENEFITS,2674.97,0
C000754,HON. JIM COOPER,2009,2009Q4,TRAVEL,73297.61,16732.68
C000754,HON. JIM COOPER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",65366.6,17301.89
C000754,HON. JIM COOPER,2009,2009Q4,PRINTING AND REPRODUCTION,4930.96,505.22
C000754,HON. JIM COOPER,2009,2009Q4,OTHER SERVICES,57789.84,14580.96
C000754,HON. JIM COOPER,2009,2009Q4,SUPPLIES AND MATERIALS,23971.51,5715.34
C000754,HON. JIM COOPER,2009,2009Q4,EQUIPMENT,2814.74,643.98
C001059,HON. JIM COSTA,2009,2009Q4,FRANKED MAIL,35790.11,17975.33
C001059,HON. JIM COSTA,2009,2009Q4,PERSONNEL COMPENSATION,1004751.3,267198.75
C001059,HON. JIM COSTA,2009,2009Q4,PERSONNEL BENEFITS,966.77,0
C001059,HON. JIM COSTA,2009,2009Q4,TRAVEL,49095.69,19461.45
C001059,HON. JIM COSTA,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",127966.67,34539.94
C001059,HON. JIM COSTA,2009,2009Q4,PRINTING AND REPRODUCTION,68960.08,34710.59
C001059,HON. JIM COSTA,2009,2009Q4,OTHER SERVICES,31668.59,12093
C001059,HON. JIM COSTA,2009,2009Q4,SUPPLIES AND MATERIALS,43941.61,13180.93
C001059,HON. JIM COSTA,2009,2009Q4,EQUIPMENT,4223.5,1225
C000794,HON. JERRY F COSTELLO,2009,2009Q4,FRANKED MAIL,52405.09,26624.42
C000794,HON. JERRY F COSTELLO,2009,2009Q4,PERSONNEL COMPENSATION,799151.12,198581.25
C000794,HON. JERRY F COSTELLO,2009,2009Q4,PERSONNEL BENEFITS,160.33,0
C000794,HON. JERRY F COSTELLO,2009,2009Q4,TRAVEL,39141.18,11760.27
C000794,HON. JERRY F COSTELLO,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",80500.52,20684.02
C000794,HON. JERRY F COSTELLO,2009,2009Q4,PRINTING AND REPRODUCTION,31087.25,12006.23
C000794,HON. JERRY F COSTELLO,2009,2009Q4,OTHER SERVICES,58489.22,13426.66
C000794,HON. JERRY F COSTELLO,2009,2009Q4,SUPPLIES AND MATERIALS,28324.09,9106.97
C000794,HON. JERRY F COSTELLO,2009,2009Q4,EQUIPMENT,7408.77,1648.5
C001069,HON. JOE COURTNEY,2009,2009Q4,FRANKED MAIL,52627.59,17427.6
C001069,HON. JOE COURTNEY,2009,2009Q4,PERSONNEL COMPENSATION,942508.35,251509.81
C001069,HON. JOE COURTNEY,2009,2009Q4,PERSONNEL BENEFITS,120.95,0
C001069,HON. JOE COURTNEY,2009,2009Q4,TRAVEL,39826.48,12358.65
C001069,HON. JOE COURTNEY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",83551.33,20184.82
C001069,HON. JOE COURTNEY,2009,2009Q4,PRINTING AND REPRODUCTION,29995.66,65.62
C001069,HON. JOE COURTNEY,2009,2009Q4,OTHER SERVICES,30933,7640
C001069,HON. JOE COURTNEY,2009,2009Q4,SUPPLIES AND MATERIALS,13286.59,2272.91
C001069,HON. JOE COURTNEY,2009,2009Q4,EQUIPMENT,8319.82,3744.05
C001045,HON. ANDER CRENSHAW,2009,2009Q4,FRANKED MAIL,47275.41,1691.2
C001045,HON. ANDER CRENSHAW,2009,2009Q4,PERSONNEL COMPENSATION,833071.17,263399.99
C001045,HON. ANDER CRENSHAW,2009,2009Q4,PERSONNEL BENEFITS,628.19,0
C001045,HON. ANDER CRENSHAW,2009,2009Q4,TRAVEL,48134.25,10072.4
C001045,HON. ANDER CRENSHAW,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",52998.79,12534.54
C001045,HON. ANDER CRENSHAW,2009,2009Q4,PRINTING AND REPRODUCTION,37550.47,241.85
C001045,HON. ANDER CRENSHAW,2009,2009Q4,OTHER SERVICES,81966.48,28549
C001045,HON. ANDER CRENSHAW,2009,2009Q4,SUPPLIES AND MATERIALS,23076.68,8478.2
C001045,HON. ANDER CRENSHAW,2009,2009Q4,EQUIPMENT,12301,7242.51
C001038,HON. JOSEPH CROWLEY,2009,2009Q4,FRANKED MAIL,2526.35,535.1
C001038,HON. JOSEPH CROWLEY,2009,2009Q4,PERSONNEL COMPENSATION,1115965.81,314008.36
C001038,HON. JOSEPH CROWLEY,2009,2009Q4,PERSONNEL BENEFITS,669.58,0
C001038,HON. JOSEPH CROWLEY,2009,2009Q4,TRAVEL,25868.53,6774.53
C001038,HON. JOSEPH CROWLEY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",150681.25,37751.82
C001038,HON. JOSEPH CROWLEY,2009,2009Q4,PRINTING AND REPRODUCTION,16136.81,605.17
C001038,HON. JOSEPH CROWLEY,2009,2009Q4,OTHER SERVICES,39011.47,8409
C001038,HON. JOSEPH CROWLEY,2009,2009Q4,SUPPLIES AND MATERIALS,26761.25,5366.04
C001038,HON. JOSEPH CROWLEY,2009,2009Q4,EQUIPMENT,10426.21,1941.76
C001063,HON. HENRY CUELLAR,2009,2009Q4,FRANKED MAIL,63890.53,29138.94
C001063,HON. HENRY CUELLAR,2009,2009Q4,PERSONNEL COMPENSATION,866973,222153.42
C001063,HON. HENRY CUELLAR,2009,2009Q4,PERSONNEL BENEFITS,698.5,0
C001063,HON. HENRY CUELLAR,2009,2009Q4,TRAVEL,119869.42,34831.26
C001063,HON. HENRY CUELLAR,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",132952.61,36743.39
C001063,HON. HENRY CUELLAR,2009,2009Q4,PRINTING AND REPRODUCTION,74642.66,6921.93
C001063,HON. HENRY CUELLAR,2009,2009Q4,OTHER SERVICES,71426.32,16847.71
C001063,HON. HENRY CUELLAR,2009,2009Q4,SUPPLIES AND MATERIALS,46305.53,11669.56
C001063,HON. HENRY CUELLAR,2009,2009Q4,EQUIPMENT,2297.82,414
C001048,HON. JOHN ABNEY CULBERSON,2009,2009Q4,FRANKED MAIL,80250.06,33039.41
C001048,HON. JOHN ABNEY CULBERSON,2009,2009Q4,PERSONNEL COMPENSATION,891296.64,254750.36
C001048,HON. JOHN ABNEY CULBERSON,2009,2009Q4,TRAVEL,79704.61,14038.04
C001048,HON. JOHN ABNEY CULBERSON,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",89270.17,20958.12
C001048,HON. JOHN ABNEY CULBERSON,2009,2009Q4,PRINTING AND REPRODUCTION,86481.53,11563.7
C001048,HON. JOHN ABNEY CULBERSON,2009,2009Q4,OTHER SERVICES,74494.79,34758.18
C001048,HON. JOHN ABNEY CULBERSON,2009,2009Q4,SUPPLIES AND MATERIALS,47333.12,15015
C001048,HON. JOHN ABNEY CULBERSON,2009,2009Q4,EQUIPMENT,2999.04,276
C000984,HON. ELIJAH CUMMINGS,2009,2009Q4,FRANKED MAIL,10170.42,4192.02
C000984,HON. ELIJAH CUMMINGS,2009,2009Q4,PERSONNEL COMPENSATION,1033123.02,287739.97
C000984,HON. ELIJAH CUMMINGS,2009,2009Q4,PERSONNEL BENEFITS,2931.48,0
C000984,HON. ELIJAH CUMMINGS,2009,2009Q4,TRAVEL,13699.56,1867.69
C000984,HON. ELIJAH CUMMINGS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",168619.3,38460.76
C000984,HON. ELIJAH CUMMINGS,2009,2009Q4,PRINTING AND REPRODUCTION,23822.55,795.2
C000984,HON. ELIJAH CUMMINGS,2009,2009Q4,OTHER SERVICES,59201.67,13045
C000984,HON. ELIJAH CUMMINGS,2009,2009Q4,SUPPLIES AND MATERIALS,49032.93,13107.23
C000984,HON. ELIJAH CUMMINGS,2009,2009Q4,EQUIPMENT,8314.84,633.21
D000608,HON. KATHLEEN A. DAHLKEMPER,2009,2009Q4,FRANKED MAIL,58740.69,985.7
D000608,HON. KATHLEEN A. DAHLKEMPER,2009,2009Q4,PERSONNEL COMPENSATION,820290.34,239776.63
D000608,HON. KATHLEEN A. DAHLKEMPER,2009,2009Q4,PERSONNEL BENEFITS,710.25,0
D000608,HON. KATHLEEN A. DAHLKEMPER,2009,2009Q4,TRAVEL,50087.76,15189.65
D000608,HON. KATHLEEN A. DAHLKEMPER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",48745.42,11930.2
D000608,HON. KATHLEEN A. DAHLKEMPER,2009,2009Q4,PRINTING AND REPRODUCTION,75696.42,4592.12
D000608,HON. KATHLEEN A. DAHLKEMPER,2009,2009Q4,OTHER SERVICES,71617.19,18947
D000608,HON. KATHLEEN A. DAHLKEMPER,2009,2009Q4,SUPPLIES AND MATERIALS,31775.67,4401.15
D000608,HON. KATHLEEN A. DAHLKEMPER,2009,2009Q4,EQUIPMENT,14433.13,3648.58
D000602,HON. ARTUR DAVIS,2009,2009Q4,FRANKED MAIL,4550.94,427.74
D000602,HON. ARTUR DAVIS,2009,2009Q4,PERSONNEL COMPENSATION,1122314.73,307625.82
D000602,HON. ARTUR DAVIS,2009,2009Q4,PERSONNEL BENEFITS,846.36,0
D000602,HON. ARTUR DAVIS,2009,2009Q4,TRAVEL,62029.06,17283.03
D000602,HON. ARTUR DAVIS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",113271.66,24496.25
D000602,HON. ARTUR DAVIS,2009,2009Q4,PRINTING AND REPRODUCTION,2692.43,540.65
D000602,HON. ARTUR DAVIS,2009,2009Q4,OTHER SERVICES,49839.2,17304.54
D000602,HON. ARTUR DAVIS,2009,2009Q4,SUPPLIES AND MATERIALS,27975.7,2309.4
D000602,HON. ARTUR DAVIS,2009,2009Q4,EQUIPMENT,4679.7,816
D000096,HON. DANNY K. DAVIS,2009,2009Q4,FRANKED MAIL,72931.03,1885.25
D000096,HON. DANNY K. DAVIS,2009,2009Q4,PERSONNEL COMPENSATION,1139590.68,329232.63
D000096,HON. DANNY K. DAVIS,2009,2009Q4,PERSONNEL BENEFITS,1935.91,0
D000096,HON. DANNY K. DAVIS,2009,2009Q4,TRAVEL,40435.24,7990.48
D000096,HON. DANNY K. DAVIS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",101240.74,28166.71
D000096,HON. DANNY K. DAVIS,2009,2009Q4,PRINTING AND REPRODUCTION,35373.26,29999.65
D000096,HON. DANNY K. DAVIS,2009,2009Q4,OTHER SERVICES,46836.24,11912.76
D000096,HON. DANNY K. DAVIS,2009,2009Q4,SUPPLIES AND MATERIALS,24615.23,5822.8
D000096,HON. DANNY K. DAVIS,2009,2009Q4,EQUIPMENT,8741.22,3046.94
D000599,HON. LINCOLN DAVIS,2009,2009Q4,FRANKED MAIL,24404.04,1804.65
D000599,HON. LINCOLN DAVIS,2009,2009Q4,PERSONNEL COMPENSATION,969848.02,277406.61
D000599,HON. LINCOLN DAVIS,2009,2009Q4,PERSONNEL BENEFITS,1076.68,0
D000599,HON. LINCOLN DAVIS,2009,2009Q4,TRAVEL,99441.97,21279.64
D000599,HON. LINCOLN DAVIS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",123377.26,29949.48
D000599,HON. LINCOLN DAVIS,2009,2009Q4,PRINTING AND REPRODUCTION,9841.62,726.69
D000599,HON. LINCOLN DAVIS,2009,2009Q4,OTHER SERVICES,46921.69,16208.71
D000599,HON. LINCOLN DAVIS,2009,2009Q4,SUPPLIES AND MATERIALS,41226.03,4298.95
D000599,HON. LINCOLN DAVIS,2009,2009Q4,EQUIPMENT,11252.79,4649.04
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,FRANKED MAIL,64006.66,1137.79
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,PERSONNEL COMPENSATION,1149383,351784.93
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,PERSONNEL BENEFITS,1537.11,0
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,TRAVEL,41178.67,13697.8
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",101160.05,26435.02
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,PRINTING AND REPRODUCTION,60219.13,33390.78
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,OTHER SERVICES,40748.8,13902.8
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,SUPPLIES AND MATERIALS,39443.52,8793.3
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,EQUIPMENT,9614.79,474
D000603,HON. GEOFF DAVIS,2009,2009Q4,FRANKED MAIL,57331.11,15264.69
D000603,HON. GEOFF DAVIS,2009,2009Q4,PERSONNEL COMPENSATION,820058.25,243666.35
D000603,HON. GEOFF DAVIS,2009,2009Q4,PERSONNEL BENEFITS,333.23,0
D000603,HON. GEOFF DAVIS,2009,2009Q4,TRAVEL,66641.08,20887.06
D000603,HON. GEOFF DAVIS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",141411.35,50347.44
D000603,HON. GEOFF DAVIS,2009,2009Q4,PRINTING AND REPRODUCTION,72210.1,21964.74
D000603,HON. GEOFF DAVIS,2009,2009Q4,OTHER SERVICES,51147.52,16385.08
D000603,HON. GEOFF DAVIS,2009,2009Q4,SUPPLIES AND MATERIALS,20387.48,9870.66
D000603,HON. GEOFF DAVIS,2009,2009Q4,EQUIPMENT,2629.76,964.94
D000168,HON. NATHAN DEAL,2009,2009Q4,FRANKED MAIL,14937.9,4353.65
D000168,HON. NATHAN DEAL,2009,2009Q4,PERSONNEL COMPENSATION,890724.37,206999.99
D000168,HON. NATHAN DEAL,2009,2009Q4,PERSONNEL BENEFITS,89.28,0
D000168,HON. NATHAN DEAL,2009,2009Q4,TRAVEL,34016.15,6870.97
D000168,HON. NATHAN DEAL,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",119323.38,38543.73
D000168,HON. NATHAN DEAL,2009,2009Q4,PRINTING AND REPRODUCTION,2349.92,388.7
D000168,HON. NATHAN DEAL,2009,2009Q4,OTHER SERVICES,49961.16,10640
D000168,HON. NATHAN DEAL,2009,2009Q4,SUPPLIES AND MATERIALS,33721.82,4774.21
D000168,HON. NATHAN DEAL,2009,2009Q4,EQUIPMENT,8858.58,1089.78
D000191,HON. PETER A DEFAZIO,2009,2009Q4,FRANKED MAIL,118672.58,2872.08
D000191,HON. PETER A DEFAZIO,2009,2009Q4,PERSONNEL COMPENSATION,892722.62,229066.97
D000191,HON. PETER A DEFAZIO,2009,2009Q4,PERSONNEL BENEFITS,2114.07,0
D000191,HON. PETER A DEFAZIO,2009,2009Q4,TRAVEL,57329.63,18833.72
D000191,HON. PETER A DEFAZIO,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",91542.87,33658.34
D000191,HON. PETER A DEFAZIO,2009,2009Q4,PRINTING AND REPRODUCTION,78148.36,37143.49
D000191,HON. PETER A DEFAZIO,2009,2009Q4,OTHER SERVICES,48797.11,12456.21
D000191,HON. PETER A DEFAZIO,2009,2009Q4,SUPPLIES AND MATERIALS,15465.15,4667.09
D000191,HON. PETER A DEFAZIO,2009,2009Q4,EQUIPMENT,4072.73,1620.69
D000197,HON. DIANA DEGETTE,2009,2009Q4,FRANKED MAIL,50150.29,47518.88
D000197,HON. DIANA DEGETTE,2009,2009Q4,PERSONNEL COMPENSATION,1024421.65,266135.92
D000197,HON. DIANA DEGETTE,2009,2009Q4,PERSONNEL BENEFITS,705.33,0
D000197,HON. DIANA DEGETTE,2009,2009Q4,TRAVEL,62460.21,14715.79
D000197,HON. DIANA DEGETTE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",98502.73,26921.77
D000197,HON. DIANA DEGETTE,2009,2009Q4,PRINTING AND REPRODUCTION,28932.75,25352.19
D000197,HON. DIANA DEGETTE,2009,2009Q4,OTHER SERVICES,46274,14824.38
D000197,HON. DIANA DEGETTE,2009,2009Q4,SUPPLIES AND MATERIALS,48096.96,15327.04
D000197,HON. DIANA DEGETTE,2009,2009Q4,EQUIPMENT,13913.31,696.32
D000210,HON. WILLIAM D. DELAHUNT,2009,2009Q4,FRANKED MAIL,3888.33,812.66
D000210,HON. WILLIAM D. DELAHUNT,2009,2009Q4,PERSONNEL COMPENSATION,1129889.17,337676.65
D000210,HON. WILLIAM D. DELAHUNT,2009,2009Q4,PERSONNEL BENEFITS,1142.28,0
D000210,HON. WILLIAM D. DELAHUNT,2009,2009Q4,TRAVEL,79198.47,25544.67
D000210,HON. WILLIAM D. DELAHUNT,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",131027.08,33500.74
D000210,HON. WILLIAM D. DELAHUNT,2009,2009Q4,PRINTING AND REPRODUCTION,2045.07,1260.55
D000210,HON. WILLIAM D. DELAHUNT,2009,2009Q4,OTHER SERVICES,43169.75,12884.75
D000210,HON. WILLIAM D. DELAHUNT,2009,2009Q4,SUPPLIES AND MATERIALS,47884.23,21999.1
D000210,HON. WILLIAM D. DELAHUNT,2009,2009Q4,EQUIPMENT,7736.08,4343.08
D000216,HON. ROSA L DELAURO,2009,2009Q4,FRANKED MAIL,35396.5,13328.62
D000216,HON. ROSA L DELAURO,2009,2009Q4,PERSONNEL COMPENSATION,1007864.53,319159
D000216,HON. ROSA L DELAURO,2009,2009Q4,PERSONNEL BENEFITS,1871.41,0
D000216,HON. ROSA L DELAURO,2009,2009Q4,TRAVEL,32673.24,7541.32
D000216,HON. ROSA L DELAURO,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",106396.66,33288.05
D000216,HON. ROSA L DELAURO,2009,2009Q4,PRINTING AND REPRODUCTION,27163.03,8955.72
D000216,HON. ROSA L DELAURO,2009,2009Q4,OTHER SERVICES,37390.5,10725
D000216,HON. ROSA L DELAURO,2009,2009Q4,SUPPLIES AND MATERIALS,38865.46,22690.52
D000216,HON. ROSA L DELAURO,2009,2009Q4,EQUIPMENT,7329.93,5653.97
D000604,HON. CHARLES W. DENT,2009,2009Q4,FRANKED MAIL,32832,17533.09
D000604,HON. CHARLES W. DENT,2009,2009Q4,PERSONNEL COMPENSATION,894872.8,230424.99
D000604,HON. CHARLES W. DENT,2009,2009Q4,PERSONNEL BENEFITS,713.75,0
D000604,HON. CHARLES W. DENT,2009,2009Q4,TRAVEL,31421.15,5962.45
D000604,HON. CHARLES W. DENT,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",108421.93,37299.6
D000604,HON. CHARLES W. DENT,2009,2009Q4,PRINTING AND REPRODUCTION,52626.69,1883.07
D000604,HON. CHARLES W. DENT,2009,2009Q4,OTHER SERVICES,46970.7,11565.7
D000604,HON. CHARLES W. DENT,2009,2009Q4,SUPPLIES AND MATERIALS,20080.72,8934.91
D000604,HON. CHARLES W. DENT,2009,2009Q4,EQUIPMENT,2544.52,672.5
D000299,HON. LINCOLN DIAZ-BALART,2009,2009Q4,FRANKED MAIL,17484.35,1208.17
D000299,HON. LINCOLN DIAZ-BALART,2009,2009Q4,PERSONNEL COMPENSATION,915543.97,229974.99
D000299,HON. LINCOLN DIAZ-BALART,2009,2009Q4,PERSONNEL BENEFITS,1857.57,0
D000299,HON. LINCOLN DIAZ-BALART,2009,2009Q4,TRAVEL,43790.91,9268.69
