BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
B000911,HON. CORRINE BROWN,2012,2012Q3,OTHER SERVICES,27536.23,8313.5
B000911,HON. CORRINE BROWN,2012,2012Q3,SUPPLIES AND MATERIALS,41260.17,5598.94
B000911,HON. CORRINE BROWN,2012,2012Q3,EQUIPMENT,5293.71,1764.57
B001260,HON. VERN BUCHANAN,2012,2012Q3,FRANKED MAIL,142148.91,20745.41
B001260,HON. VERN BUCHANAN,2012,2012Q3,PERSONNEL COMPENSATION,593616.95,185148.54
B001260,HON. VERN BUCHANAN,2012,2012Q3,TRAVEL,9053,4083.78
B001260,HON. VERN BUCHANAN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",100122.7,35427.62
B001260,HON. VERN BUCHANAN,2012,2012Q3,PRINTING AND REPRODUCTION,118000.3,35982.8
B001260,HON. VERN BUCHANAN,2012,2012Q3,OTHER SERVICES,17756,6163.5
B001260,HON. VERN BUCHANAN,2012,2012Q3,SUPPLIES AND MATERIALS,11928.66,3159.39
B001260,HON. VERN BUCHANAN,2012,2012Q3,EQUIPMENT,1349.55,449.85
B001275,HON. LARRY BUCSHON,2012,2012Q3,FRANKED MAIL,91630.31,45885.6
B001275,HON. LARRY BUCSHON,2012,2012Q3,PERSONNEL COMPENSATION,608458.59,215766.78
B001275,HON. LARRY BUCSHON,2012,2012Q3,TRAVEL,66499.86,25215.54
B001275,HON. LARRY BUCSHON,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",47013.33,17185
B001275,HON. LARRY BUCSHON,2012,2012Q3,PRINTING AND REPRODUCTION,66967.51,57321.81
B001275,HON. LARRY BUCSHON,2012,2012Q3,OTHER SERVICES,19142.44,8854.62
B001275,HON. LARRY BUCSHON,2012,2012Q3,SUPPLIES AND MATERIALS,4641.21,2012.56
B001275,HON. LARRY BUCSHON,2012,2012Q3,EQUIPMENT,9278.84,1028.33
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,FRANKED MAIL,24056.31,3159.33
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,PERSONNEL COMPENSATION,576705.34,187766.64
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,TRAVEL,36221.19,13553.98
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",66371.88,15302.52
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,PRINTING AND REPRODUCTION,21556.48,124.57
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,OTHER SERVICES,30916.97,14292.97
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,SUPPLIES AND MATERIALS,9302.06,3510.16
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,EQUIPMENT,6353.56,1462.99
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,FRANKED MAIL,2663.49,758.02
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,PERSONNEL COMPENSATION,689545.91,232406.59
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,TRAVEL,29254.95,13038.24
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",62457.81,25244.7
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,PRINTING AND REPRODUCTION,13512.47,13254.47
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,OTHER SERVICES,18347.1,7871.2
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,SUPPLIES AND MATERIALS,12316.87,5214.41
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,EQUIPMENT,2988.66,984.3
B001149,HON. DAN BURTON,2012,2012Q3,FRANKED MAIL,24006.72,624.59
B001149,HON. DAN BURTON,2012,2012Q3,PERSONNEL COMPENSATION,692668.22,240436.03
B001149,HON. DAN BURTON,2012,2012Q3,TRAVEL,39120.62,14303.04
B001149,HON. DAN BURTON,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",63316.45,22312.74
B001149,HON. DAN BURTON,2012,2012Q3,PRINTING AND REPRODUCTION,71652.91,31264.04
B001149,HON. DAN BURTON,2012,2012Q3,OTHER SERVICES,58918.35,33645.5
B001149,HON. DAN BURTON,2012,2012Q3,SUPPLIES AND MATERIALS,7913.56,1183.97
B001149,HON. DAN BURTON,2012,2012Q3,EQUIPMENT,1256.22,418.74
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,FRANKED MAIL,3600.37,287.09
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,PERSONNEL COMPENSATION,656327.38,214118.91
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,TRAVEL,35718,14188.37
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",59470.25,22205.23
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,PRINTING AND REPRODUCTION,1370.2,149.74
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,OTHER SERVICES,22284.07,8297.34
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,SUPPLIES AND MATERIALS,25770.45,8457.43
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,EQUIPMENT,2502.06,1218.02
C000059,HON. KEN CALVERT,2012,2012Q3,FRANKED MAIL,60401.07,17871.71
C000059,HON. KEN CALVERT,2012,2012Q3,PERSONNEL COMPENSATION,646614.29,217727.72
C000059,HON. KEN CALVERT,2012,2012Q3,TRAVEL,27383.23,8263.78
C000059,HON. KEN CALVERT,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",58013.39,19535.37
C000059,HON. KEN CALVERT,2012,2012Q3,PRINTING AND REPRODUCTION,19566.53,18814.13
C000059,HON. KEN CALVERT,2012,2012Q3,OTHER SERVICES,19624.68,6434.73
C000059,HON. KEN CALVERT,2012,2012Q3,SUPPLIES AND MATERIALS,18500.97,3422.79
C000059,HON. KEN CALVERT,2012,2012Q3,EQUIPMENT,4111.46,923.25
C000071,HON. DAVE CAMP,2012,2012Q3,FRANKED MAIL,12290.82,4486.49
C000071,HON. DAVE CAMP,2012,2012Q3,PERSONNEL COMPENSATION,731407.46,231883.2
C000071,HON. DAVE CAMP,2012,2012Q3,TRAVEL,35124.02,16293.95
C000071,HON. DAVE CAMP,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",67491.46,25362.07
C000071,HON. DAVE CAMP,2012,2012Q3,PRINTING AND REPRODUCTION,4008.59,1297.99
C000071,HON. DAVE CAMP,2012,2012Q3,OTHER SERVICES,18082.98,6715.67
C000071,HON. DAVE CAMP,2012,2012Q3,SUPPLIES AND MATERIALS,9997.84,4742.07
C000071,HON. DAVE CAMP,2012,2012Q3,EQUIPMENT,7159.65,4350.68
C001064,HON. JOHN CAMPBELL,2012,2012Q3,FRANKED MAIL,52076.98,39654.82
C001064,HON. JOHN CAMPBELL,2012,2012Q3,PERSONNEL COMPENSATION,654632.47,222709.5
C001064,HON. JOHN CAMPBELL,2012,2012Q3,TRAVEL,46526.79,13894.05
C001064,HON. JOHN CAMPBELL,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",96896.15,32461.62
C001064,HON. JOHN CAMPBELL,2012,2012Q3,PRINTING AND REPRODUCTION,67043.95,48067.8
C001064,HON. JOHN CAMPBELL,2012,2012Q3,OTHER SERVICES,28104.75,12788.5
C001064,HON. JOHN CAMPBELL,2012,2012Q3,SUPPLIES AND MATERIALS,10366.86,6550.72
C001064,HON. JOHN CAMPBELL,2012,2012Q3,EQUIPMENT,2882.97,960.99
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q3,FRANKED MAIL,47273.69,11181.67
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q3,PERSONNEL COMPENSATION,557598.48,178073.44
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q3,TRAVEL,65475.09,20617.48
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",77463.73,29337.84
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q3,PRINTING AND REPRODUCTION,103404.77,55870.29
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q3,OTHER SERVICES,38323,20167.75
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q3,SUPPLIES AND MATERIALS,13714.56,2702.56
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q3,EQUIPMENT,7795.75,2529.32
C001046,HON. ERIC CANTOR,2012,2012Q3,FRANKED MAIL,7413.25,2750.92
C001046,HON. ERIC CANTOR,2012,2012Q3,PERSONNEL COMPENSATION,777923.48,265085.14
C001046,HON. ERIC CANTOR,2012,2012Q3,TRAVEL,13131.55,2979.88
C001046,HON. ERIC CANTOR,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",57063.5,20095.02
C001046,HON. ERIC CANTOR,2012,2012Q3,PRINTING AND REPRODUCTION,2346.71,920.41
C001046,HON. ERIC CANTOR,2012,2012Q3,OTHER SERVICES,19484.42,6373.39
C001046,HON. ERIC CANTOR,2012,2012Q3,SUPPLIES AND MATERIALS,16391.43,6493.87
C001046,HON. ERIC CANTOR,2012,2012Q3,EQUIPMENT,3447.1,1404.97
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,FRANKED MAIL,7695.58,2108.27
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,PERSONNEL COMPENSATION,682388.12,219799.98
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,TRAVEL,37249.97,13618.62
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",84299.79,28703.43
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,PRINTING AND REPRODUCTION,20952.72,20590.01
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,OTHER SERVICES,43045.03,12220
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,SUPPLIES AND MATERIALS,10912.72,3413.17
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,EQUIPMENT,3242.48,1796.48
C001036,HON. LOIS CAPPS,2012,2012Q3,FRANKED MAIL,18338.79,573.77
C001036,HON. LOIS CAPPS,2012,2012Q3,PERSONNEL COMPENSATION,724968.81,251100.14
C001036,HON. LOIS CAPPS,2012,2012Q3,TRAVEL,41132.44,13206.6
C001036,HON. LOIS CAPPS,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",100321.34,33121.52
C001036,HON. LOIS CAPPS,2012,2012Q3,PRINTING AND REPRODUCTION,55568.9,27464
C001036,HON. LOIS CAPPS,2012,2012Q3,OTHER SERVICES,23776.29,7180.56
C001036,HON. LOIS CAPPS,2012,2012Q3,SUPPLIES AND MATERIALS,5005.2,1976.36
C001036,HON. LOIS CAPPS,2012,2012Q3,EQUIPMENT,1460.17,419.5
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,FRANKED MAIL,545.52,104.43
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,PERSONNEL COMPENSATION,815885.99,274883.28
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,TRAVEL,6640.84,1898.24
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",71767.62,21505.33
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,PRINTING AND REPRODUCTION,449.08,0
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,OTHER SERVICES,34509.99,9760.67
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,SUPPLIES AND MATERIALS,13263.71,2983.62
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,EQUIPMENT,2309.4,769.8
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,FRANKED MAIL,2095.98,289.45
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,PERSONNEL COMPENSATION,912594.37,370213.73
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,TRAVEL,21345.52,3755.78
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",49079.49,16059.03
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,PRINTING AND REPRODUCTION,2080.63,456.49
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,OTHER SERVICES,19812.5,7485.5
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,SUPPLIES AND MATERIALS,4734.33,2040.26
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,EQUIPMENT,1499.13,499.71
C001060,HON. RUSS CARNAHAN,2012,2012Q3,FRANKED MAIL,20155.23,313.39
C001060,HON. RUSS CARNAHAN,2012,2012Q3,PERSONNEL COMPENSATION,719996.54,247712.03
C001060,HON. RUSS CARNAHAN,2012,2012Q3,TRAVEL,24544.87,6950.94
C001060,HON. RUSS CARNAHAN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",87193.59,32386.55
C001060,HON. RUSS CARNAHAN,2012,2012Q3,PRINTING AND REPRODUCTION,71429.58,33096.27
C001060,HON. RUSS CARNAHAN,2012,2012Q3,OTHER SERVICES,39204.99,13234.46
C001060,HON. RUSS CARNAHAN,2012,2012Q3,SUPPLIES AND MATERIALS,11873.51,2547.19
C001060,HON. RUSS CARNAHAN,2012,2012Q3,EQUIPMENT,2741,819
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,FRANKED MAIL,27977.16,269.42
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,PERSONNEL COMPENSATION,571000.98,176844.49
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,TRAVEL,7920.17,2620.09
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",61885.61,27416.77
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,PRINTING AND REPRODUCTION,32655.42,2328.9
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,OTHER SERVICES,24736,8463.5
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,SUPPLIES AND MATERIALS,6574.52,3169.92
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,EQUIPMENT,7784.39,3905.83
C001072,HON. ANDRE CARSON,2012,2012Q3,FRANKED MAIL,18206.59,11870.19
C001072,HON. ANDRE CARSON,2012,2012Q3,PERSONNEL COMPENSATION,697668.07,252266.69
C001072,HON. ANDRE CARSON,2012,2012Q3,TRAVEL,32035.21,8914.2
C001072,HON. ANDRE CARSON,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",61259.58,22394.14
C001072,HON. ANDRE CARSON,2012,2012Q3,PRINTING AND REPRODUCTION,11164.86,1311.4
C001072,HON. ANDRE CARSON,2012,2012Q3,OTHER SERVICES,34759.5,11672.5
C001072,HON. ANDRE CARSON,2012,2012Q3,SUPPLIES AND MATERIALS,9370.04,3708.01
C001072,HON. ANDRE CARSON,2012,2012Q3,EQUIPMENT,2610.34,657
C001051,HON. JOHN R. CARTER,2012,2012Q3,FRANKED MAIL,44118.41,2136.71
C001051,HON. JOHN R. CARTER,2012,2012Q3,PERSONNEL COMPENSATION,661890.88,232808.36
C001051,HON. JOHN R. CARTER,2012,2012Q3,TRAVEL,35509.38,13618.61
C001051,HON. JOHN R. CARTER,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",61683.78,19928.47
C001051,HON. JOHN R. CARTER,2012,2012Q3,PRINTING AND REPRODUCTION,17574.28,5844.88
C001051,HON. JOHN R. CARTER,2012,2012Q3,OTHER SERVICES,26215.5,8938.5
C001051,HON. JOHN R. CARTER,2012,2012Q3,SUPPLIES AND MATERIALS,10966.18,6417.22
C001051,HON. JOHN R. CARTER,2012,2012Q3,EQUIPMENT,4454.61,733.94
C001075,HON. BILL CASSIDY,2012,2012Q3,FRANKED MAIL,81653.46,47139.77
C001075,HON. BILL CASSIDY,2012,2012Q3,PERSONNEL COMPENSATION,583860.07,204238.87
C001075,HON. BILL CASSIDY,2012,2012Q3,TRAVEL,57111.17,19744.83
C001075,HON. BILL CASSIDY,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",77960.06,33459.37
C001075,HON. BILL CASSIDY,2012,2012Q3,PRINTING AND REPRODUCTION,49079.07,20598.5
C001075,HON. BILL CASSIDY,2012,2012Q3,OTHER SERVICES,17291.5,5815.5
C001075,HON. BILL CASSIDY,2012,2012Q3,SUPPLIES AND MATERIALS,18036.1,5641.19
C001075,HON. BILL CASSIDY,2012,2012Q3,EQUIPMENT,4006.88,3508.88
C001066,HON. KATHY CASTOR,2012,2012Q3,FRANKED MAIL,19892.18,388.89
C001066,HON. KATHY CASTOR,2012,2012Q3,PERSONNEL COMPENSATION,678408.66,221895.22
C001066,HON. KATHY CASTOR,2012,2012Q3,TRAVEL,29616.63,9622.81
C001066,HON. KATHY CASTOR,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",60935.96,22036.92
C001066,HON. KATHY CASTOR,2012,2012Q3,PRINTING AND REPRODUCTION,34328.62,737.5
C001066,HON. KATHY CASTOR,2012,2012Q3,OTHER SERVICES,25970.5,10838.5
C001066,HON. KATHY CASTOR,2012,2012Q3,SUPPLIES AND MATERIALS,6098.18,3539.42
C001066,HON. KATHY CASTOR,2012,2012Q3,EQUIPMENT,528.03,176.01
C000266,HON. STEVE CHABOT,2012,2012Q3,FRANKED MAIL,6793.77,423.71
C000266,HON. STEVE CHABOT,2012,2012Q3,PERSONNEL COMPENSATION,682127.78,221522.2
C000266,HON. STEVE CHABOT,2012,2012Q3,TRAVEL,43508.7,13167.34
C000266,HON. STEVE CHABOT,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",73117.27,30818.28
C000266,HON. STEVE CHABOT,2012,2012Q3,PRINTING AND REPRODUCTION,10572.09,2585.49
C000266,HON. STEVE CHABOT,2012,2012Q3,OTHER SERVICES,44595.14,13092.08
C000266,HON. STEVE CHABOT,2012,2012Q3,SUPPLIES AND MATERIALS,9099.38,1573.42
C000266,HON. STEVE CHABOT,2012,2012Q3,EQUIPMENT,5234.62,521.89
C001076,HON. JASON CHAFFETZ,2012,2012Q3,FRANKED MAIL,6229.61,2242.68
C001076,HON. JASON CHAFFETZ,2012,2012Q3,PERSONNEL COMPENSATION,671027.13,228649.95
C001076,HON. JASON CHAFFETZ,2012,2012Q3,TRAVEL,68490.01,35775.44
C001076,HON. JASON CHAFFETZ,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",64455.51,20284.39
C001076,HON. JASON CHAFFETZ,2012,2012Q3,PRINTING AND REPRODUCTION,5571.08,4946.15
C001076,HON. JASON CHAFFETZ,2012,2012Q3,OTHER SERVICES,35020.3,12523.4
C001076,HON. JASON CHAFFETZ,2012,2012Q3,SUPPLIES AND MATERIALS,9196.79,3769.43
C001076,HON. JASON CHAFFETZ,2012,2012Q3,EQUIPMENT,16495.31,15291.95
C001058,HON. BEN CHANDLER,2012,2012Q3,FRANKED MAIL,1301.08,287.25
C001058,HON. BEN CHANDLER,2012,2012Q3,PERSONNEL COMPENSATION,777925.48,267264.88
C001058,HON. BEN CHANDLER,2012,2012Q3,TRAVEL,25710.55,7508.51
C001058,HON. BEN CHANDLER,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",76079.22,26452.14
C001058,HON. BEN CHANDLER,2012,2012Q3,PRINTING AND REPRODUCTION,502.5,257
C001058,HON. BEN CHANDLER,2012,2012Q3,OTHER SERVICES,24534,8261.5
C001058,HON. BEN CHANDLER,2012,2012Q3,SUPPLIES AND MATERIALS,9165.87,1803.13
C001058,HON. BEN CHANDLER,2012,2012Q3,EQUIPMENT,1725.42,240
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q3,FRANKED MAIL,346.57,133.91
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q3,PERSONNEL COMPENSATION,688386.73,233460.01
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q3,TRAVEL,66358.76,33083.43
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",101163.34,33995.03
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q3,PRINTING AND REPRODUCTION,1247.77,468.48
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q3,OTHER SERVICES,6720.18,2151.06
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q3,SUPPLIES AND MATERIALS,4290.07,2108.81
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q3,EQUIPMENT,4486.09,1560
C001080,HON. JUDY CHU,2012,2012Q3,FRANKED MAIL,9985.23,5249.7
C001080,HON. JUDY CHU,2012,2012Q3,PERSONNEL COMPENSATION,690177.14,224812.37
C001080,HON. JUDY CHU,2012,2012Q3,TRAVEL,49976.57,11240.89
C001080,HON. JUDY CHU,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",72377.11,26535.4
C001080,HON. JUDY CHU,2012,2012Q3,PRINTING AND REPRODUCTION,29580.18,24465.98
C001080,HON. JUDY CHU,2012,2012Q3,OTHER SERVICES,30774.49,12993.41
C001080,HON. JUDY CHU,2012,2012Q3,SUPPLIES AND MATERIALS,17038.31,3699.45
C001080,HON. JUDY CHU,2012,2012Q3,EQUIPMENT,4167.71,2352.5
C001084,HON. DAVID N. CICILLINE,2012,2012Q3,FRANKED MAIL,37041.86,4581.07
C001084,HON. DAVID N. CICILLINE,2012,2012Q3,PERSONNEL COMPENSATION,716688.73,222163.69
C001084,HON. DAVID N. CICILLINE,2012,2012Q3,TRAVEL,14563.32,4472.33
C001084,HON. DAVID N. CICILLINE,2012,2012Q3,TRANSPORTATION OF THINGS,13.34,13.34
C001084,HON. DAVID N. CICILLINE,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",57645.33,24950.54
C001084,HON. DAVID N. CICILLINE,2012,2012Q3,PRINTING AND REPRODUCTION,32635.87,24020.42
C001084,HON. DAVID N. CICILLINE,2012,2012Q3,OTHER SERVICES,19224.5,6163.5
C001084,HON. DAVID N. CICILLINE,2012,2012Q3,SUPPLIES AND MATERIALS,5021.17,1164.41
C001084,HON. DAVID N. CICILLINE,2012,2012Q3,EQUIPMENT,12549.91,4270.7
C001085,HON. HANSEN CLARKE,2012,2012Q3,FRANKED MAIL,19252.96,455.51
C001085,HON. HANSEN CLARKE,2012,2012Q3,PERSONNEL COMPENSATION,669997.38,219928.33
C001085,HON. HANSEN CLARKE,2012,2012Q3,TRAVEL,53582.57,14706.01
C001085,HON. HANSEN CLARKE,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",54930.62,15929.8
C001085,HON. HANSEN CLARKE,2012,2012Q3,PRINTING AND REPRODUCTION,53057.81,232.73
C001085,HON. HANSEN CLARKE,2012,2012Q3,OTHER SERVICES,37766.72,13414.61
C001085,HON. HANSEN CLARKE,2012,2012Q3,SUPPLIES AND MATERIALS,9449.98,2141.69
C001085,HON. HANSEN CLARKE,2012,2012Q3,EQUIPMENT,5592.65,2296.5
C001067,HON. YVETTE D. CLARKE,2012,2012Q3,FRANKED MAIL,736,91.28
C001067,HON. YVETTE D. CLARKE,2012,2012Q3,PERSONNEL COMPENSATION,713739.7,232777.7
C001067,HON. YVETTE D. CLARKE,2012,2012Q3,TRAVEL,21118.81,8593.59
C001067,HON. YVETTE D. CLARKE,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",95128,32277.18
C001067,HON. YVETTE D. CLARKE,2012,2012Q3,PRINTING AND REPRODUCTION,22635.34,21055.94
C001067,HON. YVETTE D. CLARKE,2012,2012Q3,OTHER SERVICES,22680,10375
C001067,HON. YVETTE D. CLARKE,2012,2012Q3,SUPPLIES AND MATERIALS,13456.45,3176.49
C001067,HON. YVETTE D. CLARKE,2012,2012Q3,EQUIPMENT,1512,504
C001049,HON. WILLIAM LACY CLAY,2012,2012Q3,FRANKED MAIL,44489.88,789.09
C001049,HON. WILLIAM LACY CLAY,2012,2012Q3,PERSONNEL COMPENSATION,740861.33,254400.01
C001049,HON. WILLIAM LACY CLAY,2012,2012Q3,TRAVEL,18521.11,6492.04
C001049,HON. WILLIAM LACY CLAY,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",93885.02,36019.64
C001049,HON. WILLIAM LACY CLAY,2012,2012Q3,PRINTING AND REPRODUCTION,35490.45,33954.95
C001049,HON. WILLIAM LACY CLAY,2012,2012Q3,OTHER SERVICES,24666.2,9131.78
C001049,HON. WILLIAM LACY CLAY,2012,2012Q3,SUPPLIES AND MATERIALS,20825.32,13986.78
C001049,HON. WILLIAM LACY CLAY,2012,2012Q3,EQUIPMENT,6872,1764
C001061,HON. EMANUEL CLEAVER,2012,2012Q3,FRANKED MAIL,2100.68,523.1
C001061,HON. EMANUEL CLEAVER,2012,2012Q3,PERSONNEL COMPENSATION,668624.09,227972.27
C001061,HON. EMANUEL CLEAVER,2012,2012Q3,TRAVEL,22652.4,6639.59
C001061,HON. EMANUEL CLEAVER,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",78106.18,28800.61
C001061,HON. EMANUEL CLEAVER,2012,2012Q3,PRINTING AND REPRODUCTION,6188.7,4596.15
C001061,HON. EMANUEL CLEAVER,2012,2012Q3,OTHER SERVICES,39710,13843.5
C001061,HON. EMANUEL CLEAVER,2012,2012Q3,SUPPLIES AND MATERIALS,16812.83,4200.13
C001061,HON. EMANUEL CLEAVER,2012,2012Q3,EQUIPMENT,3310.2,934.65
C000537,HON. JAMES E. CLYBURN,2012,2012Q3,FRANKED MAIL,1304.37,198.62
C000537,HON. JAMES E. CLYBURN,2012,2012Q3,PERSONNEL COMPENSATION,722302.36,239414.01
C000537,HON. JAMES E. CLYBURN,2012,2012Q3,TRAVEL,53326.74,17300.34
C000537,HON. JAMES E. CLYBURN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",92975.68,32158.19
C000537,HON. JAMES E. CLYBURN,2012,2012Q3,PRINTING AND REPRODUCTION,779,331.3
C000537,HON. JAMES E. CLYBURN,2012,2012Q3,OTHER SERVICES,32561.38,10426.8
C000537,HON. JAMES E. CLYBURN,2012,2012Q3,SUPPLIES AND MATERIALS,11849.8,4739.93
C000537,HON. JAMES E. CLYBURN,2012,2012Q3,EQUIPMENT,6307.82,2741.41
C000556,HON. HOWARD COBLE,2012,2012Q3,FRANKED MAIL,3942.28,1214.63
C000556,HON. HOWARD COBLE,2012,2012Q3,PERSONNEL COMPENSATION,759203.41,254061.12
C000556,HON. HOWARD COBLE,2012,2012Q3,TRAVEL,40283.86,11053.91
C000556,HON. HOWARD COBLE,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",81504.26,28017.49
C000556,HON. HOWARD COBLE,2012,2012Q3,PRINTING AND REPRODUCTION,1507.21,246.24
C000556,HON. HOWARD COBLE,2012,2012Q3,OTHER SERVICES,21290.5,7913.5
C000556,HON. HOWARD COBLE,2012,2012Q3,SUPPLIES AND MATERIALS,8487.79,2709.07
C000556,HON. HOWARD COBLE,2012,2012Q3,EQUIPMENT,2113.37,966.53
C001077,HON. MIKE COFFMAN,2012,2012Q3,FRANKED MAIL,83222.04,38234.47
C001077,HON. MIKE COFFMAN,2012,2012Q3,PERSONNEL COMPENSATION,663375.76,209983.15
C001077,HON. MIKE COFFMAN,2012,2012Q3,TRAVEL,34182.61,10889.6
C001077,HON. MIKE COFFMAN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES",62009.52,26143.05
C001077,HON. MIKE COFFMAN,2012,2012Q3,PRINTING AND REPRODUCTION,57089.09,34430.53
C001077,HON. MIKE COFFMAN,2012,2012Q3,OTHER SERVICES,16846.67,6266.84
