BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001064,HON. JOHN CAMPBELL,2013,2013Q2,FRANKED MAIL,240.00,78.14
C001064,HON. JOHN CAMPBELL,2013,2013Q2,PERSONNEL COMPENSATION,"437,172.88","222,597.27"
C001064,HON. JOHN CAMPBELL,2013,2013Q2,TRAVEL,"14,544.45","9,573.96"
C001064,HON. JOHN CAMPBELL,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","62,049.06","33,331.94"
C001064,HON. JOHN CAMPBELL,2013,2013Q2,PRINTING AND REPRODUCTION,950.95,876.40
C001064,HON. JOHN CAMPBELL,2013,2013Q2,OTHER SERVICES,"26,043.00","17,597.00"
C001064,HON. JOHN CAMPBELL,2013,2013Q2,SUPPLIES AND MATERIALS,"8,461.42","7,549.53"
C001064,HON. JOHN CAMPBELL,2013,2013Q2,EQUIPMENT,"1,921.98",960.99
C001046,HON. ERIC CANTOR,2013,2013Q2,FRANKED MAIL,"5,453.40","3,133.75"
C001046,HON. ERIC CANTOR,2013,2013Q2,PERSONNEL COMPENSATION,"504,699.86","254,957.36"
C001046,HON. ERIC CANTOR,2013,2013Q2,TRAVEL,"5,371.21","4,066.26"
C001046,HON. ERIC CANTOR,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","36,639.72","25,467.63"
C001046,HON. ERIC CANTOR,2013,2013Q2,PRINTING AND REPRODUCTION,"3,964.16","2,709.19"
C001046,HON. ERIC CANTOR,2013,2013Q2,OTHER SERVICES,"16,790.70","8,513.93"
C001046,HON. ERIC CANTOR,2013,2013Q2,SUPPLIES AND MATERIALS,"8,788.94","4,922.85"
C001046,HON. ERIC CANTOR,2013,2013Q2,EQUIPMENT,"2,645.44","1,610.44"
C001047,HON. SHELLEY MOORE CAPITO,2013,2013Q2,FRANKED MAIL,"3,306.71","1,395.44"
C001047,HON. SHELLEY MOORE CAPITO,2013,2013Q2,PERSONNEL COMPENSATION,"449,081.85","227,922.29"
C001047,HON. SHELLEY MOORE CAPITO,2013,2013Q2,TRAVEL,"24,447.79","15,819.69"
C001047,HON. SHELLEY MOORE CAPITO,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","31,643.50","22,198.21"
C001047,HON. SHELLEY MOORE CAPITO,2013,2013Q2,PRINTING AND REPRODUCTION,544.05,413.45
C001047,HON. SHELLEY MOORE CAPITO,2013,2013Q2,OTHER SERVICES,"34,158.80","17,901.50"
C001047,HON. SHELLEY MOORE CAPITO,2013,2013Q2,SUPPLIES AND MATERIALS,"5,783.78","2,919.78"
C001047,HON. SHELLEY MOORE CAPITO,2013,2013Q2,EQUIPMENT,"2,616.50","1,933.25"
C001036,HON. LOIS CAPPS,2013,2013Q2,FRANKED MAIL,"1,684.90","1,039.14"
C001036,HON. LOIS CAPPS,2013,2013Q2,PERSONNEL COMPENSATION,"482,370.16","246,355.55"
C001036,HON. LOIS CAPPS,2013,2013Q2,TRAVEL,"24,981.12","15,607.10"
C001036,HON. LOIS CAPPS,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","55,555.68","26,448.58"
C001036,HON. LOIS CAPPS,2013,2013Q2,PRINTING AND REPRODUCTION,"1,310.10",279.40
C001036,HON. LOIS CAPPS,2013,2013Q2,OTHER SERVICES,"17,579.23","7,788.82"
C001036,HON. LOIS CAPPS,2013,2013Q2,SUPPLIES AND MATERIALS,"1,792.97","1,041.63"
C001036,HON. LOIS CAPPS,2013,2013Q2,EQUIPMENT,714.18,357.09
C001037,HON. MICHAEL E. CAPUANO,2013,2013Q2,FRANKED MAIL,415.67,351.86
C001037,HON. MICHAEL E. CAPUANO,2013,2013Q2,PERSONNEL COMPENSATION,"523,871.93","260,941.63"
C001037,HON. MICHAEL E. CAPUANO,2013,2013Q2,TRAVEL,"5,844.40","4,201.86"
C001037,HON. MICHAEL E. CAPUANO,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","47,912.83","26,235.60"
C001037,HON. MICHAEL E. CAPUANO,2013,2013Q2,PRINTING AND REPRODUCTION,"1,275.23",743.73
C001037,HON. MICHAEL E. CAPUANO,2013,2013Q2,OTHER SERVICES,"19,524.10","18,500.70"
C001037,HON. MICHAEL E. CAPUANO,2013,2013Q2,SUPPLIES AND MATERIALS,"9,284.30","4,924.43"
C001037,HON. MICHAEL E. CAPUANO,2013,2013Q2,EQUIPMENT,"3,539.60","2,769.80"
C001097,HON. TONY CARDENAS,2013,2013Q2,FRANKED MAIL,195.35,152.37
C001097,HON. TONY CARDENAS,2013,2013Q2,PERSONNEL COMPENSATION,"263,566.66","167,745.83"
C001097,HON. TONY CARDENAS,2013,2013Q2,TRAVEL,"23,564.67","13,792.80"
C001097,HON. TONY CARDENAS,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","27,601.34","12,981.42"
C001097,HON. TONY CARDENAS,2013,2013Q2,PRINTING AND REPRODUCTION,"4,619.41","1,132.20"
C001097,HON. TONY CARDENAS,2013,2013Q2,OTHER SERVICES,"24,747.31","19,407.31"
C001097,HON. TONY CARDENAS,2013,2013Q2,SUPPLIES AND MATERIALS,"14,133.38","9,425.75"
C001097,HON. TONY CARDENAS,2013,2013Q2,EQUIPMENT,"3,795.61","1,570.86"
C001083,"HON. JOHN C. CARNEY, JR.",2013,2013Q2,FRANKED MAIL,484.95,304.94
C001083,"HON. JOHN C. CARNEY, JR.",2013,2013Q2,PERSONNEL COMPENSATION,"406,976.39","202,766.65"
C001083,"HON. JOHN C. CARNEY, JR.",2013,2013Q2,TRAVEL,"4,393.74","2,487.64"
C001083,"HON. JOHN C. CARNEY, JR.",2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","38,602.69","20,684.83"
C001083,"HON. JOHN C. CARNEY, JR.",2013,2013Q2,PRINTING AND REPRODUCTION,827.24,587.50
C001083,"HON. JOHN C. CARNEY, JR.",2013,2013Q2,OTHER SERVICES,"24,036.00","12,010.00"
C001083,"HON. JOHN C. CARNEY, JR.",2013,2013Q2,SUPPLIES AND MATERIALS,"12,022.71","4,764.42"
C001083,"HON. JOHN C. CARNEY, JR.",2013,2013Q2,EQUIPMENT,"1,751.46",875.73
C001072,HON. ANDRE CARSON,2013,2013Q2,FRANKED MAIL,"2,735.11",389.69
C001072,HON. ANDRE CARSON,2013,2013Q2,PERSONNEL COMPENSATION,"487,460.58","243,752.79"
C001072,HON. ANDRE CARSON,2013,2013Q2,TRAVEL,"16,040.91","8,335.89"
C001072,HON. ANDRE CARSON,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","39,987.57","21,097.07"
C001072,HON. ANDRE CARSON,2013,2013Q2,PRINTING AND REPRODUCTION,"1,380.10",788.10
C001072,HON. ANDRE CARSON,2013,2013Q2,OTHER SERVICES,"24,537.09","17,166.09"
C001072,HON. ANDRE CARSON,2013,2013Q2,SUPPLIES AND MATERIALS,"17,881.08","2,520.51"
C001072,HON. ANDRE CARSON,2013,2013Q2,EQUIPMENT,"1,506.50",657.00
C001051,HON. JOHN R. CARTER,2013,2013Q2,FRANKED MAIL,"6,596.14","1,238.53"
C001051,HON. JOHN R. CARTER,2013,2013Q2,PERSONNEL COMPENSATION,"398,457.43","209,590.90"
C001051,HON. JOHN R. CARTER,2013,2013Q2,TRAVEL,"45,968.53","20,172.54"
C001051,HON. JOHN R. CARTER,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","44,546.06","22,822.63"
C001051,HON. JOHN R. CARTER,2013,2013Q2,PRINTING AND REPRODUCTION,"1,681.77",657.97
C001051,HON. JOHN R. CARTER,2013,2013Q2,OTHER SERVICES,"30,761.00","17,340.00"
C001051,HON. JOHN R. CARTER,2013,2013Q2,SUPPLIES AND MATERIALS,"2,666.57",-704.86
C001051,HON. JOHN R. CARTER,2013,2013Q2,EQUIPMENT,"4,240.25","3,448.25"
C001090,HON. MATTHEW A. CARTWRIGHT,2013,2013Q2,FRANKED MAIL,"2,464.35","1,683.87"
C001090,HON. MATTHEW A. CARTWRIGHT,2013,2013Q2,PERSONNEL COMPENSATION,"432,045.96","225,205.55"
C001090,HON. MATTHEW A. CARTWRIGHT,2013,2013Q2,TRAVEL,"13,516.18","7,806.21"
C001090,HON. MATTHEW A. CARTWRIGHT,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","49,238.74","32,690.06"
C001090,HON. MATTHEW A. CARTWRIGHT,2013,2013Q2,PRINTING AND REPRODUCTION,"6,626.92","4,732.92"
C001090,HON. MATTHEW A. CARTWRIGHT,2013,2013Q2,OTHER SERVICES,"27,535.33","13,384.59"
C001090,HON. MATTHEW A. CARTWRIGHT,2013,2013Q2,SUPPLIES AND MATERIALS,"29,757.88","12,976.14"
C001090,HON. MATTHEW A. CARTWRIGHT,2013,2013Q2,EQUIPMENT,"9,336.98","7,898.99"
C001075,HON. BILL CASSIDY,2013,2013Q2,FRANKED MAIL,"19,456.92","16,289.00"
C001075,HON. BILL CASSIDY,2013,2013Q2,PERSONNEL COMPENSATION,"435,147.22","221,083.32"
C001075,HON. BILL CASSIDY,2013,2013Q2,TRAVEL,"37,846.99","16,000.75"
C001075,HON. BILL CASSIDY,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","51,617.27","31,683.74"
C001075,HON. BILL CASSIDY,2013,2013Q2,PRINTING AND REPRODUCTION,"2,993.38","1,584.62"
C001075,HON. BILL CASSIDY,2013,2013Q2,OTHER SERVICES,"25,082.50","10,927.00"
C001075,HON. BILL CASSIDY,2013,2013Q2,SUPPLIES AND MATERIALS,"11,250.56","7,287.83"
C001075,HON. BILL CASSIDY,2013,2013Q2,EQUIPMENT,498.00,249.00
C001066,HON. KATHY CASTOR,2013,2013Q2,FRANKED MAIL,"2,011.50","1,327.05"
C001066,HON. KATHY CASTOR,2013,2013Q2,PERSONNEL COMPENSATION,"435,075.01","219,418.32"
C001066,HON. KATHY CASTOR,2013,2013Q2,TRAVEL,"16,483.00","6,359.75"
C001066,HON. KATHY CASTOR,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","36,459.03","17,896.76"
C001066,HON. KATHY CASTOR,2013,2013Q2,PRINTING AND REPRODUCTION,"17,486.93",496.75
C001066,HON. KATHY CASTOR,2013,2013Q2,OTHER SERVICES,"16,010.00","9,420.00"
C001066,HON. KATHY CASTOR,2013,2013Q2,SUPPLIES AND MATERIALS,"8,087.57","6,225.57"
C001066,HON. KATHY CASTOR,2013,2013Q2,EQUIPMENT,151.41,0.00
C001091,HON. JOAQUIN CASTRO,2013,2013Q2,FRANKED MAIL,262.40,144.80
C001091,HON. JOAQUIN CASTRO,2013,2013Q2,PERSONNEL COMPENSATION,"360,547.25","196,472.24"
C001091,HON. JOAQUIN CASTRO,2013,2013Q2,TRAVEL,"14,023.00","13,137.81"
C001091,HON. JOAQUIN CASTRO,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","23,855.86","12,954.40"
C001091,HON. JOAQUIN CASTRO,2013,2013Q2,PRINTING AND REPRODUCTION,"2,260.10","1,477.75"
C001091,HON. JOAQUIN CASTRO,2013,2013Q2,OTHER SERVICES,"17,335.00","7,945.00"
C001091,HON. JOAQUIN CASTRO,2013,2013Q2,SUPPLIES AND MATERIALS,"13,600.47","8,905.47"
C001091,HON. JOAQUIN CASTRO,2013,2013Q2,EQUIPMENT,"1,037.76",518.88
C000266,HON. STEVE CHABOT,2013,2013Q2,FRANKED MAIL,"23,061.07","6,687.18"
C000266,HON. STEVE CHABOT,2013,2013Q2,PERSONNEL COMPENSATION,"434,283.29","213,916.65"
C000266,HON. STEVE CHABOT,2013,2013Q2,TRAVEL,"21,437.42","14,983.30"
C000266,HON. STEVE CHABOT,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","66,547.14","37,414.85"
C000266,HON. STEVE CHABOT,2013,2013Q2,PRINTING AND REPRODUCTION,"18,721.37","3,688.67"
C000266,HON. STEVE CHABOT,2013,2013Q2,OTHER SERVICES,"29,080.05","10,082.08"
C000266,HON. STEVE CHABOT,2013,2013Q2,SUPPLIES AND MATERIALS,"6,692.20","5,132.72"
C000266,HON. STEVE CHABOT,2013,2013Q2,EQUIPMENT,"2,976.50","2,155.00"
C001076,HON. JASON CHAFFETZ,2013,2013Q2,FRANKED MAIL,"3,973.58","2,710.43"
C001076,HON. JASON CHAFFETZ,2013,2013Q2,PERSONNEL COMPENSATION,"425,316.65","216,316.66"
C001076,HON. JASON CHAFFETZ,2013,2013Q2,TRAVEL,"49,505.20","31,727.43"
C001076,HON. JASON CHAFFETZ,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","22,629.86","15,517.49"
C001076,HON. JASON CHAFFETZ,2013,2013Q2,PRINTING AND REPRODUCTION,"4,126.71","3,170.49"
C001076,HON. JASON CHAFFETZ,2013,2013Q2,OTHER SERVICES,"21,480.10","10,552.24"
C001076,HON. JASON CHAFFETZ,2013,2013Q2,SUPPLIES AND MATERIALS,"3,754.25","2,736.76"
C001076,HON. JASON CHAFFETZ,2013,2013Q2,EQUIPMENT,"1,042.25",541.23
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q2,FRANKED MAIL,433.96,250.67
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q2,PERSONNEL COMPENSATION,"428,050.56","195,863.17"
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q2,TRAVEL,"41,940.90","23,862.99"
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","63,975.96","33,792.48"
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q2,PRINTING AND REPRODUCTION,370.83,157.75
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q2,OTHER SERVICES,"4,352.62","3,257.06"
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q2,SUPPLIES AND MATERIALS,"2,474.90","2,034.70"
C000380,HON. DONNA MC CHRISTENSEN,2013,2013Q2,EQUIPMENT,"3,120.00","1,560.00"
C001080,HON. JUDY CHU,2013,2013Q2,FRANKED MAIL,"21,560.53",539.55
C001080,HON. JUDY CHU,2013,2013Q2,PERSONNEL COMPENSATION,"421,777.48","213,423.61"
C001080,HON. JUDY CHU,2013,2013Q2,TRAVEL,"42,823.37","27,309.78"
C001080,HON. JUDY CHU,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","64,962.85","33,514.97"
C001080,HON. JUDY CHU,2013,2013Q2,PRINTING AND REPRODUCTION,"25,399.88","14,518.16"
C001080,HON. JUDY CHU,2013,2013Q2,OTHER SERVICES,"25,007.38","12,824.73"
C001080,HON. JUDY CHU,2013,2013Q2,SUPPLIES AND MATERIALS,"15,544.54","12,021.62"
C001080,HON. JUDY CHU,2013,2013Q2,EQUIPMENT,"3,988.00","3,416.50"
C001084,HON. DAVID N. CICILLINE,2013,2013Q2,FRANKED MAIL,"11,893.82",153.32
C001084,HON. DAVID N. CICILLINE,2013,2013Q2,PERSONNEL COMPENSATION,"478,211.10","243,016.67"
C001084,HON. DAVID N. CICILLINE,2013,2013Q2,TRAVEL,"11,308.94","6,431.09"
C001084,HON. DAVID N. CICILLINE,2013,2013Q2,TRANSPORTATION OF THINGS,82.55,0.00
C001084,HON. DAVID N. CICILLINE,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","44,909.85","26,349.26"
C001084,HON. DAVID N. CICILLINE,2013,2013Q2,PRINTING AND REPRODUCTION,"1,342.95",687.06
C001084,HON. DAVID N. CICILLINE,2013,2013Q2,OTHER SERVICES,"21,200.00","16,355.00"
C001084,HON. DAVID N. CICILLINE,2013,2013Q2,SUPPLIES AND MATERIALS,"3,847.03","2,625.53"
C001084,HON. DAVID N. CICILLINE,2013,2013Q2,EQUIPMENT,"1,390.50",695.25
C001067,HON. YVETTE D. CLARKE,2013,2013Q2,FRANKED MAIL,564.86,294.37
C001067,HON. YVETTE D. CLARKE,2013,2013Q2,PERSONNEL COMPENSATION,"464,629.68","238,728.31"
C001067,HON. YVETTE D. CLARKE,2013,2013Q2,TRAVEL,"25,275.78","12,553.73"
C001067,HON. YVETTE D. CLARKE,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","64,614.68","52,193.89"
C001067,HON. YVETTE D. CLARKE,2013,2013Q2,PRINTING AND REPRODUCTION,"1,263.85",951.55
C001067,HON. YVETTE D. CLARKE,2013,2013Q2,OTHER SERVICES,"15,875.00","9,240.00"
C001067,HON. YVETTE D. CLARKE,2013,2013Q2,SUPPLIES AND MATERIALS,"6,031.55","1,240.86"
C001067,HON. YVETTE D. CLARKE,2013,2013Q2,EQUIPMENT,"1,008.00",504.00
C001049,HON. WILLIAM LACY CLAY,2013,2013Q2,FRANKED MAIL,"1,967.14","1,295.79"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q2,PERSONNEL COMPENSATION,"474,932.26","238,550.01"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q2,TRAVEL,"15,043.27","10,426.39"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","58,877.81","30,499.18"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q2,PRINTING AND REPRODUCTION,"2,126.52","1,989.62"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q2,OTHER SERVICES,"8,034.11","4,440.37"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q2,SUPPLIES AND MATERIALS,"6,759.96","5,140.26"
C001049,HON. WILLIAM LACY CLAY,2013,2013Q2,EQUIPMENT,"5,803.07","4,039.07"
C001061,HON. EMANUEL CLEAVER,2013,2013Q2,FRANKED MAIL,"1,790.31",823.67
C001061,HON. EMANUEL CLEAVER,2013,2013Q2,PERSONNEL COMPENSATION,"427,049.77","208,894.44"
C001061,HON. EMANUEL CLEAVER,2013,2013Q2,TRAVEL,"53,202.99","38,796.91"
C001061,HON. EMANUEL CLEAVER,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","51,658.32","26,545.78"
C001061,HON. EMANUEL CLEAVER,2013,2013Q2,PRINTING AND REPRODUCTION,"3,444.40",147.46
C001061,HON. EMANUEL CLEAVER,2013,2013Q2,OTHER SERVICES,"17,432.41","10,081.99"
C001061,HON. EMANUEL CLEAVER,2013,2013Q2,SUPPLIES AND MATERIALS,"7,742.04","5,290.18"
C001061,HON. EMANUEL CLEAVER,2013,2013Q2,EQUIPMENT,"2,306.53","1,038.39"
C000537,HON. JAMES E. CLYBURN,2013,2013Q2,FRANKED MAIL,"1,108.74",745.27
C000537,HON. JAMES E. CLYBURN,2013,2013Q2,PERSONNEL COMPENSATION,"470,055.33","234,437.69"
C000537,HON. JAMES E. CLYBURN,2013,2013Q2,TRAVEL,"25,438.81","14,806.45"
C000537,HON. JAMES E. CLYBURN,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","57,779.88","30,174.10"
C000537,HON. JAMES E. CLYBURN,2013,2013Q2,PRINTING AND REPRODUCTION,"1,123.27",683.69
C000537,HON. JAMES E. CLYBURN,2013,2013Q2,OTHER SERVICES,"23,300.99","11,522.80"
C000537,HON. JAMES E. CLYBURN,2013,2013Q2,SUPPLIES AND MATERIALS,"7,171.21","3,096.37"
C000537,HON. JAMES E. CLYBURN,2013,2013Q2,EQUIPMENT,"1,720.42",860.26
C000556,HON. HOWARD COBLE,2013,2013Q2,FRANKED MAIL,"2,764.83","1,629.12"
C000556,HON. HOWARD COBLE,2013,2013Q2,PERSONNEL COMPENSATION,"485,906.05","244,908.34"
C000556,HON. HOWARD COBLE,2013,2013Q2,TRAVEL,"23,499.06","13,719.63"
C000556,HON. HOWARD COBLE,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","50,513.99","28,037.34"
C000556,HON. HOWARD COBLE,2013,2013Q2,PRINTING AND REPRODUCTION,975.87,568.45
C000556,HON. HOWARD COBLE,2013,2013Q2,OTHER SERVICES,"21,567.69","11,240.00"
C000556,HON. HOWARD COBLE,2013,2013Q2,SUPPLIES AND MATERIALS,"10,371.45","2,644.51"
C000556,HON. HOWARD COBLE,2013,2013Q2,EQUIPMENT,"5,313.50","4,491.53"
C001077,HON. MIKE COFFMAN,2013,2013Q2,FRANKED MAIL,"21,478.34",430.00
C001077,HON. MIKE COFFMAN,2013,2013Q2,PERSONNEL COMPENSATION,"417,541.55","211,238.97"
C001077,HON. MIKE COFFMAN,2013,2013Q2,TRAVEL,"17,829.46","10,025.98"
C001077,HON. MIKE COFFMAN,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","50,863.55","24,581.58"
C001077,HON. MIKE COFFMAN,2013,2013Q2,PRINTING AND REPRODUCTION,969.35,462.45
C001077,HON. MIKE COFFMAN,2013,2013Q2,OTHER SERVICES,"22,822.78","11,722.05"
C001077,HON. MIKE COFFMAN,2013,2013Q2,SUPPLIES AND MATERIALS,"6,061.48","3,148.73"
C001077,HON. MIKE COFFMAN,2013,2013Q2,EQUIPMENT,256.88,256.88
C001068,HON. STEVE COHEN,2013,2013Q2,FRANKED MAIL,"3,124.49",541.94
C001068,HON. STEVE COHEN,2013,2013Q2,PERSONNEL COMPENSATION,"419,817.45","208,852.56"
C001068,HON. STEVE COHEN,2013,2013Q2,TRAVEL,"21,260.50","12,165.63"
C001068,HON. STEVE COHEN,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","43,821.73","22,891.04"
C001068,HON. STEVE COHEN,2013,2013Q2,PRINTING AND REPRODUCTION,"1,491.12","1,418.30"
C001068,HON. STEVE COHEN,2013,2013Q2,OTHER SERVICES,"19,028.92","9,639.46"
C001068,HON. STEVE COHEN,2013,2013Q2,SUPPLIES AND MATERIALS,"3,960.29","2,137.39"
C001068,HON. STEVE COHEN,2013,2013Q2,EQUIPMENT,"1,538.18","1,382.18"
C001053,HON. TOM COLE,2013,2013Q2,FRANKED MAIL,"3,587.43","2,381.57"
C001053,HON. TOM COLE,2013,2013Q2,PERSONNEL COMPENSATION,"406,714.96","221,680.44"
C001053,HON. TOM COLE,2013,2013Q2,TRAVEL,"22,218.30","12,580.15"
C001053,HON. TOM COLE,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","53,808.43","28,999.10"
C001053,HON. TOM COLE,2013,2013Q2,PRINTING AND REPRODUCTION,837.04,375.13
C001053,HON. TOM COLE,2013,2013Q2,OTHER SERVICES,"16,497.50","6,297.50"
C001053,HON. TOM COLE,2013,2013Q2,SUPPLIES AND MATERIALS,"11,868.30","2,835.31"
C001053,HON. TOM COLE,2013,2013Q2,EQUIPMENT,"1,456.68",728.34
C001092,HON. CHRIS COLLINS,2013,2013Q2,FRANKED MAIL,"2,406.88","2,172.54"
C001092,HON. CHRIS COLLINS,2013,2013Q2,PERSONNEL COMPENSATION,"372,344.37","187,972.17"
C001092,HON. CHRIS COLLINS,2013,2013Q2,TRAVEL,"21,833.95","17,026.65"
C001092,HON. CHRIS COLLINS,2013,2013Q2,TRANSPORTATION OF THINGS,313.89,0.00
C001092,HON. CHRIS COLLINS,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","41,493.19","22,065.47"
C001092,HON. CHRIS COLLINS,2013,2013Q2,PRINTING AND REPRODUCTION,"5,902.04","1,470.89"
C001092,HON. CHRIS COLLINS,2013,2013Q2,OTHER SERVICES,"23,216.18","10,617.18"
C001092,HON. CHRIS COLLINS,2013,2013Q2,SUPPLIES AND MATERIALS,"19,330.78","11,049.26"
C001092,HON. CHRIS COLLINS,2013,2013Q2,EQUIPMENT,"7,556.92",402.54
C001093,HON. DOUG COLLINS,2013,2013Q2,FRANKED MAIL,"28,413.28","26,851.23"
C001093,HON. DOUG COLLINS,2013,2013Q2,PERSONNEL COMPENSATION,"351,819.57","179,675.05"
C001093,HON. DOUG COLLINS,2013,2013Q2,TRAVEL,"23,703.04","15,171.22"
C001093,HON. DOUG COLLINS,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","40,228.77","26,734.00"
C001093,HON. DOUG COLLINS,2013,2013Q2,PRINTING AND REPRODUCTION,"40,582.79","35,021.74"
C001093,HON. DOUG COLLINS,2013,2013Q2,OTHER SERVICES,"19,740.00","10,065.00"
C001093,HON. DOUG COLLINS,2013,2013Q2,SUPPLIES AND MATERIALS,"24,099.88","19,891.85"
C001093,HON. DOUG COLLINS,2013,2013Q2,EQUIPMENT,"1,499.51","1,114.67"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q2,FRANKED MAIL,"10,474.01","1,560.80"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q2,PERSONNEL COMPENSATION,"466,446.56","233,542.12"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q2,TRAVEL,"50,351.89","40,591.21"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","37,537.87","20,972.65"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q2,PRINTING AND REPRODUCTION,"9,015.37","1,303.55"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q2,OTHER SERVICES,"12,910.42","6,980.21"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q2,SUPPLIES AND MATERIALS,"5,476.88","2,738.59"
C001062,HON. K. MICHAEL CONAWAY,2013,2013Q2,EQUIPMENT,"1,298.48",630.95
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q2,FRANKED MAIL,"3,822.60",629.52
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q2,PERSONNEL COMPENSATION,"433,079.17","217,895.83"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q2,TRAVEL,"3,473.57","2,709.96"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","46,787.79","25,821.01"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q2,PRINTING AND REPRODUCTION,748.96,350.00
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q2,OTHER SERVICES,"24,708.00","12,354.00"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q2,SUPPLIES AND MATERIALS,"3,789.89","2,090.85"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2013,2013Q2,EQUIPMENT,"1,239.06",619.53
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q2,FRANKED MAIL,438.70,362.39
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q2,PERSONNEL COMPENSATION,"504,763.43","228,559.42"
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q2,TRAVEL,"20,680.07","10,786.26"
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","64,732.03","30,824.78"
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q2,PRINTING AND REPRODUCTION,"1,586.10","1,526.70"
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q2,OTHER SERVICES,"21,814.60","10,792.30"
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q2,SUPPLIES AND MATERIALS,"16,702.37","5,093.68"
C000714,"HON. JOHN CONYERS, JR.",2013,2013Q2,EQUIPMENT,"2,769.82","1,005.70"
C001094,HON. PAUL COOK,2013,2013Q2,FRANKED MAIL,"18,792.41","18,782.10"
C001094,HON. PAUL COOK,2013,2013Q2,PERSONNEL COMPENSATION,"304,930.51","157,163.86"
C001094,HON. PAUL COOK,2013,2013Q2,TRAVEL,"13,143.14","9,798.34"
C001094,HON. PAUL COOK,2013,2013Q2,"RENT, COMMUNICATION, UTILITIES","14,711.27","11,059.90"
C001094,HON. PAUL COOK,2013,2013Q2,PRINTING AND REPRODUCTION,"19,342.43","16,923.51"
C001094,HON. PAUL COOK,2013,2013Q2,OTHER SERVICES,"19,048.75","9,529.75"
