BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
D000197,HON. DIANA DEGETTE,2014,2014Q1,TRAVEL,"12,051.09","12,051.09"
D000197,HON. DIANA DEGETTE,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","14,698.32","14,698.32"
D000197,HON. DIANA DEGETTE,2014,2014Q1,PRINTING AND REPRODUCTION,497.50,497.50
D000197,HON. DIANA DEGETTE,2014,2014Q1,OTHER SERVICES,"3,850.29","3,850.29"
D000197,HON. DIANA DEGETTE,2014,2014Q1,SUPPLIES AND MATERIALS,"2,709.43","2,709.43"
D000197,HON. DIANA DEGETTE,2014,2014Q1,EQUIPMENT,807.30,807.30
D000620,HON. JOHN K. DELANEY,2014,2014Q1,FRANKED MAIL,"2,557.80","2,557.80"
D000620,HON. JOHN K. DELANEY,2014,2014Q1,PERSONNEL COMPENSATION,"204,897.28","204,897.28"
D000620,HON. JOHN K. DELANEY,2014,2014Q1,TRAVEL,"3,054.85","3,054.85"
D000620,HON. JOHN K. DELANEY,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","26,951.20","26,951.20"
D000620,HON. JOHN K. DELANEY,2014,2014Q1,PRINTING AND REPRODUCTION,109.85,109.85
D000620,HON. JOHN K. DELANEY,2014,2014Q1,OTHER SERVICES,"8,163.30","8,163.30"
D000620,HON. JOHN K. DELANEY,2014,2014Q1,SUPPLIES AND MATERIALS,"4,181.97","4,181.97"
D000620,HON. JOHN K. DELANEY,2014,2014Q1,EQUIPMENT,"3,401.94","3,401.94"
D000216,HON. ROSA L. DELAURO,2014,2014Q1,FRANKED MAIL,47.44,47.44
D000216,HON. ROSA L. DELAURO,2014,2014Q1,PERSONNEL COMPENSATION,"257,011.49","257,011.49"
D000216,HON. ROSA L. DELAURO,2014,2014Q1,TRAVEL,"3,711.55","3,711.55"
D000216,HON. ROSA L. DELAURO,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","18,249.20","18,249.20"
D000216,HON. ROSA L. DELAURO,2014,2014Q1,PRINTING AND REPRODUCTION,95.00,95.00
D000216,HON. ROSA L. DELAURO,2014,2014Q1,OTHER SERVICES,"8,055.00","8,055.00"
D000216,HON. ROSA L. DELAURO,2014,2014Q1,SUPPLIES AND MATERIALS,860.30,860.30
D000216,HON. ROSA L. DELAURO,2014,2014Q1,EQUIPMENT,576.99,576.99
D000617,HON. SUZAN K. DELBENE,2014,2014Q1,FRANKED MAIL,577.77,577.77
D000617,HON. SUZAN K. DELBENE,2014,2014Q1,PERSONNEL COMPENSATION,"195,631.68","195,631.68"
D000617,HON. SUZAN K. DELBENE,2014,2014Q1,TRAVEL,"7,305.01","7,305.01"
D000617,HON. SUZAN K. DELBENE,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","13,935.26","13,935.26"
D000617,HON. SUZAN K. DELBENE,2014,2014Q1,PRINTING AND REPRODUCTION,2.28,2.28
D000617,HON. SUZAN K. DELBENE,2014,2014Q1,OTHER SERVICES,"13,970.00","13,970.00"
D000617,HON. SUZAN K. DELBENE,2014,2014Q1,SUPPLIES AND MATERIALS,"1,532.42","1,532.42"
D000617,HON. SUZAN K. DELBENE,2014,2014Q1,EQUIPMENT,145.74,145.74
D000612,HON. JEFF DENHAM,2014,2014Q1,FRANKED MAIL,"13,769.01","13,769.01"
D000612,HON. JEFF DENHAM,2014,2014Q1,PERSONNEL COMPENSATION,"206,277.93","206,277.93"
D000612,HON. JEFF DENHAM,2014,2014Q1,TRAVEL,"5,692.90","5,692.90"
D000612,HON. JEFF DENHAM,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","12,083.95","12,083.95"
D000612,HON. JEFF DENHAM,2014,2014Q1,PRINTING AND REPRODUCTION,876.60,876.60
D000612,HON. JEFF DENHAM,2014,2014Q1,OTHER SERVICES,"7,797.11","7,797.11"
D000612,HON. JEFF DENHAM,2014,2014Q1,SUPPLIES AND MATERIALS,"4,563.43","4,563.43"
D000612,HON. JEFF DENHAM,2014,2014Q1,EQUIPMENT,"1,041.33","1,041.33"
D000604,HON. CHARLES W. DENT,2014,2014Q1,FRANKED MAIL,418.41,418.41
D000604,HON. CHARLES W. DENT,2014,2014Q1,PERSONNEL COMPENSATION,"214,369.86","214,369.86"
D000604,HON. CHARLES W. DENT,2014,2014Q1,TRAVEL,"3,783.14","3,783.14"
D000604,HON. CHARLES W. DENT,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","38,761.86","38,761.86"
D000604,HON. CHARLES W. DENT,2014,2014Q1,PRINTING AND REPRODUCTION,133.95,133.95
D000604,HON. CHARLES W. DENT,2014,2014Q1,OTHER SERVICES,"6,820.00","6,820.00"
D000604,HON. CHARLES W. DENT,2014,2014Q1,SUPPLIES AND MATERIALS,"2,123.15","2,123.15"
D000604,HON. CHARLES W. DENT,2014,2014Q1,EQUIPMENT,738.94,738.94
D000621,HON. RON DESANTIS,2014,2014Q1,FRANKED MAIL,369.42,369.42
D000621,HON. RON DESANTIS,2014,2014Q1,PERSONNEL COMPENSATION,"207,872.22","207,872.22"
D000621,HON. RON DESANTIS,2014,2014Q1,TRAVEL,"15,957.67","15,957.67"
D000621,HON. RON DESANTIS,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","6,937.50","6,937.50"
D000621,HON. RON DESANTIS,2014,2014Q1,PRINTING AND REPRODUCTION,209.92,209.92
D000621,HON. RON DESANTIS,2014,2014Q1,OTHER SERVICES,"3,770.00","3,770.00"
D000621,HON. RON DESANTIS,2014,2014Q1,SUPPLIES AND MATERIALS,"1,656.30","1,656.30"
D000621,HON. RON DESANTIS,2014,2014Q1,EQUIPMENT,810.62,810.62
D000616,HON. SCOTT DESJARLAIS,2014,2014Q1,FRANKED MAIL,"3,205.38","3,205.38"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q1,PERSONNEL COMPENSATION,"154,559.19","154,559.19"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q1,TRAVEL,"8,408.80","8,408.80"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","16,113.50","16,113.50"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q1,PRINTING AND REPRODUCTION,337.37,337.37
D000616,HON. SCOTT DESJARLAIS,2014,2014Q1,OTHER SERVICES,"3,902.09","3,902.09"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q1,SUPPLIES AND MATERIALS,"3,671.33","3,671.33"
D000616,HON. SCOTT DESJARLAIS,2014,2014Q1,EQUIPMENT,"2,105.49","2,105.49"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q1,FRANKED MAIL,922.42,922.42
D000610,HON. THEODORE E. DEUTCH,2014,2014Q1,PERSONNEL COMPENSATION,"250,384.87","250,384.87"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q1,TRAVEL,"7,875.36","7,875.36"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","12,175.85","12,175.85"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q1,PRINTING AND REPRODUCTION,547.50,547.50
D000610,HON. THEODORE E. DEUTCH,2014,2014Q1,OTHER SERVICES,"6,547.98","6,547.98"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q1,SUPPLIES AND MATERIALS,"10,045.57","10,045.57"
D000610,HON. THEODORE E. DEUTCH,2014,2014Q1,EQUIPMENT,60.00,60.00
D000600,HON. MARIO DIAZ-BALART,2014,2014Q1,FRANKED MAIL,940.91,940.91
D000600,HON. MARIO DIAZ-BALART,2014,2014Q1,PERSONNEL COMPENSATION,"197,633.30","197,633.30"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q1,TRAVEL,"10,888.94","10,888.94"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","31,132.99","31,132.99"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q1,OTHER SERVICES,"10,522.47","10,522.47"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q1,SUPPLIES AND MATERIALS,"1,524.61","1,524.61"
D000600,HON. MARIO DIAZ-BALART,2014,2014Q1,EQUIPMENT,755.82,755.82
D000355,HON. JOHN D. DINGELL,2014,2014Q1,FRANKED MAIL,96.50,96.50
D000355,HON. JOHN D. DINGELL,2014,2014Q1,PERSONNEL COMPENSATION,"238,012.41","238,012.41"
D000355,HON. JOHN D. DINGELL,2014,2014Q1,TRAVEL,"3,843.62","3,843.62"
D000355,HON. JOHN D. DINGELL,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","19,625.83","19,625.83"
D000355,HON. JOHN D. DINGELL,2014,2014Q1,PRINTING AND REPRODUCTION,115.00,115.00
D000355,HON. JOHN D. DINGELL,2014,2014Q1,OTHER SERVICES,"3,857.78","3,857.78"
D000355,HON. JOHN D. DINGELL,2014,2014Q1,SUPPLIES AND MATERIALS,"1,786.35","1,786.35"
D000355,HON. JOHN D. DINGELL,2014,2014Q1,EQUIPMENT,638.07,638.07
D000399,HON. LLOYD DOGGETT,2014,2014Q1,FRANKED MAIL,"1,618.43","1,618.43"
D000399,HON. LLOYD DOGGETT,2014,2014Q1,PERSONNEL COMPENSATION,"206,705.76","206,705.76"
D000399,HON. LLOYD DOGGETT,2014,2014Q1,TRAVEL,"1,962.62","1,962.62"
D000399,HON. LLOYD DOGGETT,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","29,947.90","29,947.90"
D000399,HON. LLOYD DOGGETT,2014,2014Q1,PRINTING AND REPRODUCTION,56.30,56.30
D000399,HON. LLOYD DOGGETT,2014,2014Q1,OTHER SERVICES,"12,956.17","12,956.17"
D000399,HON. LLOYD DOGGETT,2014,2014Q1,SUPPLIES AND MATERIALS,"1,998.33","1,998.33"
D000399,HON. LLOYD DOGGETT,2014,2014Q1,EQUIPMENT,"1,616.58","1,616.58"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q1,FRANKED MAIL,620.81,620.81
D000482,HON. MICHAEL F. DOYLE,2014,2014Q1,PERSONNEL COMPENSATION,"224,755.22","224,755.22"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q1,TRAVEL,"5,143.00","5,143.00"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","23,162.75","23,162.75"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q1,PRINTING AND REPRODUCTION,38.00,38.00
D000482,HON. MICHAEL F. DOYLE,2014,2014Q1,OTHER SERVICES,"3,770.00","3,770.00"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q1,SUPPLIES AND MATERIALS,"1,207.71","1,207.71"
D000482,HON. MICHAEL F. DOYLE,2014,2014Q1,EQUIPMENT,"2,042.61","2,042.61"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q1,FRANKED MAIL,831.76,831.76
D000622,HON. TAMMY DUCKWORTH,2014,2014Q1,PERSONNEL COMPENSATION,"184,093.10","184,093.10"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q1,TRAVEL,"4,658.67","4,658.67"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","9,624.84","9,624.84"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q1,PRINTING AND REPRODUCTION,631.00,631.00
D000622,HON. TAMMY DUCKWORTH,2014,2014Q1,OTHER SERVICES,"3,770.00","3,770.00"
D000622,HON. TAMMY DUCKWORTH,2014,2014Q1,SUPPLIES AND MATERIALS,921.90,921.90
D000622,HON. TAMMY DUCKWORTH,2014,2014Q1,EQUIPMENT,"1,211.63","1,211.63"
D000614,HON. SEAN P. DUFFY,2014,2014Q1,FRANKED MAIL,"28,233.16","28,233.16"
D000614,HON. SEAN P. DUFFY,2014,2014Q1,PERSONNEL COMPENSATION,"178,625.04","178,625.04"
D000614,HON. SEAN P. DUFFY,2014,2014Q1,TRAVEL,"11,605.09","11,605.09"
D000614,HON. SEAN P. DUFFY,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","30,468.75","30,468.75"
D000614,HON. SEAN P. DUFFY,2014,2014Q1,PRINTING AND REPRODUCTION,349.80,349.80
D000614,HON. SEAN P. DUFFY,2014,2014Q1,OTHER SERVICES,"13,875.50","13,875.50"
D000614,HON. SEAN P. DUFFY,2014,2014Q1,SUPPLIES AND MATERIALS,"1,461.11","1,461.11"
D000614,HON. SEAN P. DUFFY,2014,2014Q1,EQUIPMENT,"4,297.62","4,297.62"
D000615,HON. JEFF DUNCAN,2014,2014Q1,FRANKED MAIL,471.54,471.54
D000615,HON. JEFF DUNCAN,2014,2014Q1,PERSONNEL COMPENSATION,"192,747.85","192,747.85"
D000615,HON. JEFF DUNCAN,2014,2014Q1,TRAVEL,"19,502.40","19,502.40"
D000615,HON. JEFF DUNCAN,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","9,431.08","9,431.08"
D000615,HON. JEFF DUNCAN,2014,2014Q1,PRINTING AND REPRODUCTION,254.90,254.90
D000615,HON. JEFF DUNCAN,2014,2014Q1,OTHER SERVICES,"3,890.00","3,890.00"
D000615,HON. JEFF DUNCAN,2014,2014Q1,SUPPLIES AND MATERIALS,"1,059.63","1,059.63"
D000615,HON. JEFF DUNCAN,2014,2014Q1,EQUIPMENT,"1,188.55","1,188.55"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q1,FRANKED MAIL,491.69,491.69
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q1,PERSONNEL COMPENSATION,"219,511.13","219,511.13"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q1,TRAVEL,"11,942.07","11,942.07"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","18,561.33","18,561.33"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q1,PRINTING AND REPRODUCTION,199.00,199.00
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q1,OTHER SERVICES,"10,945.77","10,945.77"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q1,SUPPLIES AND MATERIALS,"3,264.25","3,264.25"
D000533,"HON. JOHN J. DUNCAN, JR.",2014,2014Q1,EQUIPMENT,670.50,670.50
E000290,HON. DONNA F. EDWARDS,2014,2014Q1,FRANKED MAIL,113.99,113.99
E000290,HON. DONNA F. EDWARDS,2014,2014Q1,PERSONNEL COMPENSATION,"234,091.63","234,091.63"
E000290,HON. DONNA F. EDWARDS,2014,2014Q1,TRAVEL,"1,988.57","1,988.57"
E000290,HON. DONNA F. EDWARDS,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","33,260.86","33,260.86"
E000290,HON. DONNA F. EDWARDS,2014,2014Q1,PRINTING AND REPRODUCTION,"29,575.30","29,575.30"
E000290,HON. DONNA F. EDWARDS,2014,2014Q1,OTHER SERVICES,"10,378.41","10,378.41"
E000290,HON. DONNA F. EDWARDS,2014,2014Q1,SUPPLIES AND MATERIALS,"2,114.00","2,114.00"
E000290,HON. DONNA F. EDWARDS,2014,2014Q1,EQUIPMENT,"1,537.59","1,537.59"
E000288,HON. KEITH ELLISON,2014,2014Q1,FRANKED MAIL,239.02,239.02
E000288,HON. KEITH ELLISON,2014,2014Q1,PERSONNEL COMPENSATION,"230,289.96","230,289.96"
E000288,HON. KEITH ELLISON,2014,2014Q1,TRAVEL,"7,661.64","7,661.64"
E000288,HON. KEITH ELLISON,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","16,535.98","16,535.98"
E000288,HON. KEITH ELLISON,2014,2014Q1,PRINTING AND REPRODUCTION,155.00,155.00
E000288,HON. KEITH ELLISON,2014,2014Q1,OTHER SERVICES,"7,185.49","7,185.49"
E000288,HON. KEITH ELLISON,2014,2014Q1,SUPPLIES AND MATERIALS,"1,732.52","1,732.52"
E000288,HON. KEITH ELLISON,2014,2014Q1,EQUIPMENT,"1,277.94","1,277.94"
E000291,HON. RENEE L. ELLMERS,2014,2014Q1,FRANKED MAIL,"61,832.06","61,832.06"
E000291,HON. RENEE L. ELLMERS,2014,2014Q1,PERSONNEL COMPENSATION,"221,356.58","221,356.58"
E000291,HON. RENEE L. ELLMERS,2014,2014Q1,TRAVEL,"16,179.97","16,179.97"
E000291,HON. RENEE L. ELLMERS,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","13,734.86","13,734.86"
E000291,HON. RENEE L. ELLMERS,2014,2014Q1,PRINTING AND REPRODUCTION,"41,242.15","41,242.15"
E000291,HON. RENEE L. ELLMERS,2014,2014Q1,OTHER SERVICES,"10,872.62","10,872.62"
E000291,HON. RENEE L. ELLMERS,2014,2014Q1,SUPPLIES AND MATERIALS,"1,821.53","1,821.53"
E000291,HON. RENEE L. ELLMERS,2014,2014Q1,EQUIPMENT,742.50,742.50
E000179,HON. ELIOT L. ENGEL,2014,2014Q1,FRANKED MAIL,326.51,326.51
E000179,HON. ELIOT L. ENGEL,2014,2014Q1,PERSONNEL COMPENSATION,"202,191.63","202,191.63"
E000179,HON. ELIOT L. ENGEL,2014,2014Q1,TRAVEL,"1,720.77","1,720.77"
E000179,HON. ELIOT L. ENGEL,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","21,601.32","21,601.32"
E000179,HON. ELIOT L. ENGEL,2014,2014Q1,PRINTING AND REPRODUCTION,35.20,35.20
E000179,HON. ELIOT L. ENGEL,2014,2014Q1,OTHER SERVICES,"5,140.00","5,140.00"
E000179,HON. ELIOT L. ENGEL,2014,2014Q1,SUPPLIES AND MATERIALS,212.67,212.67
E000179,HON. ELIOT L. ENGEL,2014,2014Q1,EQUIPMENT,846.45,846.45
E000292,HON. WILLIAM L. ENYART,2014,2014Q1,FRANKED MAIL,"1,303.12","1,303.12"
E000292,HON. WILLIAM L. ENYART,2014,2014Q1,PERSONNEL COMPENSATION,"205,520.00","205,520.00"
E000292,HON. WILLIAM L. ENYART,2014,2014Q1,TRAVEL,"6,339.59","6,339.59"
E000292,HON. WILLIAM L. ENYART,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","12,532.05","12,532.05"
E000292,HON. WILLIAM L. ENYART,2014,2014Q1,PRINTING AND REPRODUCTION,297.95,297.95
E000292,HON. WILLIAM L. ENYART,2014,2014Q1,OTHER SERVICES,"4,142.95","4,142.95"
E000292,HON. WILLIAM L. ENYART,2014,2014Q1,SUPPLIES AND MATERIALS,"2,172.66","2,172.66"
E000292,HON. WILLIAM L. ENYART,2014,2014Q1,EQUIPMENT,"1,626.15","1,626.15"
E000215,HON. ANNA G. ESHOO,2014,2014Q1,FRANKED MAIL,455.82,455.82
E000215,HON. ANNA G. ESHOO,2014,2014Q1,PERSONNEL COMPENSATION,"247,804.92","247,804.92"
E000215,HON. ANNA G. ESHOO,2014,2014Q1,TRAVEL,"6,073.47","6,073.47"
E000215,HON. ANNA G. ESHOO,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","21,417.96","21,417.96"
E000215,HON. ANNA G. ESHOO,2014,2014Q1,PRINTING AND REPRODUCTION,401.48,401.48
E000215,HON. ANNA G. ESHOO,2014,2014Q1,OTHER SERVICES,"8,400.53","8,400.53"
E000215,HON. ANNA G. ESHOO,2014,2014Q1,SUPPLIES AND MATERIALS,888.70,888.70
E000215,HON. ANNA G. ESHOO,2014,2014Q1,EQUIPMENT,545.04,545.04
E000293,HON. ELIZABETH H. ESTY,2014,2014Q1,FRANKED MAIL,"1,652.17","1,652.17"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q1,PERSONNEL COMPENSATION,"186,474.44","186,474.44"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q1,TRAVEL,"10,222.33","10,222.33"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","15,868.91","15,868.91"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q1,PRINTING AND REPRODUCTION,"13,642.47","13,642.47"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q1,OTHER SERVICES,"3,770.00","3,770.00"
E000293,HON. ELIZABETH H. ESTY,2014,2014Q1,SUPPLIES AND MATERIALS,995.60,995.60
E000293,HON. ELIZABETH H. ESTY,2014,2014Q1,EQUIPMENT,871.44,871.44
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q1,FRANKED MAIL,107.62,107.62
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q1,PERSONNEL COMPENSATION,"254,690.70","254,690.70"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q1,TRAVEL,"12,842.03","12,842.03"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","14,629.86","14,629.86"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q1,PRINTING AND REPRODUCTION,12.80,12.80
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q1,SUPPLIES AND MATERIALS,"5,115.77","5,115.77"
F000010,HON. ENI F. H. FALEOMAVAEGA,2014,2014Q1,EQUIPMENT,400.98,400.98
F000460,HON. BLAKE FARENTHOLD,2014,2014Q1,FRANKED MAIL,"1,110.61","1,110.61"
F000460,HON. BLAKE FARENTHOLD,2014,2014Q1,PERSONNEL COMPENSATION,"165,668.26","165,668.26"
F000460,HON. BLAKE FARENTHOLD,2014,2014Q1,TRAVEL,"13,310.15","13,310.15"
F000460,HON. BLAKE FARENTHOLD,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","12,250.74","12,250.74"
F000460,HON. BLAKE FARENTHOLD,2014,2014Q1,PRINTING AND REPRODUCTION,523.53,523.53
F000460,HON. BLAKE FARENTHOLD,2014,2014Q1,OTHER SERVICES,"4,524.53","4,524.53"
F000460,HON. BLAKE FARENTHOLD,2014,2014Q1,SUPPLIES AND MATERIALS,"1,758.38","1,758.38"
F000460,HON. BLAKE FARENTHOLD,2014,2014Q1,EQUIPMENT,"1,008.00","1,008.00"
F000030,HON. SAM FARR,2014,2014Q1,FRANKED MAIL,"1,596.84","1,596.84"
F000030,HON. SAM FARR,2014,2014Q1,PERSONNEL COMPENSATION,"241,395.88","241,395.88"
F000030,HON. SAM FARR,2014,2014Q1,TRAVEL,"7,383.44","7,383.44"
F000030,HON. SAM FARR,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","14,501.88","14,501.88"
F000030,HON. SAM FARR,2014,2014Q1,PRINTING AND REPRODUCTION,94.30,94.30
F000030,HON. SAM FARR,2014,2014Q1,OTHER SERVICES,"8,890.00","8,890.00"
F000030,HON. SAM FARR,2014,2014Q1,SUPPLIES AND MATERIALS,"1,798.18","1,798.18"
F000030,HON. SAM FARR,2014,2014Q1,EQUIPMENT,"2,271.23","2,271.23"
F000043,HON. CHAKA FATTAH,2014,2014Q1,FRANKED MAIL,54.84,54.84
F000043,HON. CHAKA FATTAH,2014,2014Q1,PERSONNEL COMPENSATION,"201,383.16","201,383.16"
F000043,HON. CHAKA FATTAH,2014,2014Q1,TRAVEL,"5,237.82","5,237.82"
F000043,HON. CHAKA FATTAH,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","16,939.53","16,939.53"
F000043,HON. CHAKA FATTAH,2014,2014Q1,PRINTING AND REPRODUCTION,289.30,289.30
F000043,HON. CHAKA FATTAH,2014,2014Q1,OTHER SERVICES,"6,155.00","6,155.00"
F000043,HON. CHAKA FATTAH,2014,2014Q1,SUPPLIES AND MATERIALS,"2,173.67","2,173.67"
F000043,HON. CHAKA FATTAH,2014,2014Q1,EQUIPMENT,244.26,244.26
F000458,HON. STEPHEN LEE FINCHER,2014,2014Q1,FRANKED MAIL,"1,105.75","1,105.75"
F000458,HON. STEPHEN LEE FINCHER,2014,2014Q1,PERSONNEL COMPENSATION,"209,454.68","209,454.68"
F000458,HON. STEPHEN LEE FINCHER,2014,2014Q1,TRAVEL,"10,126.60","10,126.60"
F000458,HON. STEPHEN LEE FINCHER,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","14,596.75","14,596.75"
F000458,HON. STEPHEN LEE FINCHER,2014,2014Q1,PRINTING AND REPRODUCTION,318.85,318.85
F000458,HON. STEPHEN LEE FINCHER,2014,2014Q1,OTHER SERVICES,"3,770.00","3,770.00"
F000458,HON. STEPHEN LEE FINCHER,2014,2014Q1,SUPPLIES AND MATERIALS,"1,601.23","1,601.23"
F000458,HON. STEPHEN LEE FINCHER,2014,2014Q1,EQUIPMENT,588.00,588.00
F000451,HON. MICHAEL G. FITZPATRICK,2014,2014Q1,FRANKED MAIL,"6,785.87","6,785.87"
F000451,HON. MICHAEL G. FITZPATRICK,2014,2014Q1,PERSONNEL COMPENSATION,"171,138.67","171,138.67"
F000451,HON. MICHAEL G. FITZPATRICK,2014,2014Q1,TRAVEL,"4,829.26","4,829.26"
F000451,HON. MICHAEL G. FITZPATRICK,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","24,381.29","24,381.29"
F000451,HON. MICHAEL G. FITZPATRICK,2014,2014Q1,PRINTING AND REPRODUCTION,"4,519.73","4,519.73"
F000451,HON. MICHAEL G. FITZPATRICK,2014,2014Q1,OTHER SERVICES,"3,850.00","3,850.00"
F000451,HON. MICHAEL G. FITZPATRICK,2014,2014Q1,SUPPLIES AND MATERIALS,"1,018.18","1,018.18"
F000451,HON. MICHAEL G. FITZPATRICK,2014,2014Q1,EQUIPMENT,897.75,897.75
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2014,2014Q1,FRANKED MAIL,590.63,590.63
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2014,2014Q1,PERSONNEL COMPENSATION,"197,567.12","197,567.12"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2014,2014Q1,TRAVEL,"15,077.01","15,077.01"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","29,750.91","29,750.91"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2014,2014Q1,PRINTING AND REPRODUCTION,731.25,731.25
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2014,2014Q1,OTHER SERVICES,"7,109.04","7,109.04"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2014,2014Q1,SUPPLIES AND MATERIALS,"3,004.11","3,004.11"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2014,2014Q1,EQUIPMENT,318.00,318.00
F000456,HON. JOHN FLEMING,2014,2014Q1,FRANKED MAIL,"1,045.99","1,045.99"
F000456,HON. JOHN FLEMING,2014,2014Q1,PERSONNEL COMPENSATION,"203,836.21","203,836.21"
F000456,HON. JOHN FLEMING,2014,2014Q1,TRAVEL,"4,898.51","4,898.51"
F000456,HON. JOHN FLEMING,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","20,802.41","20,802.41"
F000456,HON. JOHN FLEMING,2014,2014Q1,OTHER SERVICES,"5,955.00","5,955.00"
F000456,HON. JOHN FLEMING,2014,2014Q1,SUPPLIES AND MATERIALS,669.41,669.41
F000456,HON. JOHN FLEMING,2014,2014Q1,EQUIPMENT,"1,246.57","1,246.57"
F000461,HON. BILL FLORES,2014,2014Q1,FRANKED MAIL,74.99,74.99
F000461,HON. BILL FLORES,2014,2014Q1,PERSONNEL COMPENSATION,"228,710.41","228,710.41"
F000461,HON. BILL FLORES,2014,2014Q1,TRAVEL,"10,419.73","10,419.73"
F000461,HON. BILL FLORES,2014,2014Q1,"RENT, COMMUNICATION, UTILITIES","16,756.18","16,756.18"
F000461,HON. BILL FLORES,2014,2014Q1,PRINTING AND REPRODUCTION,255.70,255.70
F000461,HON. BILL FLORES,2014,2014Q1,OTHER SERVICES,"7,355.00","7,355.00"
