BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
D000614,HON. SEAN P. DUFFY,2013,2013Q4,FRANKED MAIL,"25,290.10","17,520.57"
D000614,HON. SEAN P. DUFFY,2013,2013Q4,PERSONNEL COMPENSATION,"869,541.48","189,183.85"
D000614,HON. SEAN P. DUFFY,2013,2013Q4,TRAVEL,"89,421.80","21,100.35"
D000614,HON. SEAN P. DUFFY,2013,2013Q4,TRANSPORTATION OF THINGS,384.00,0.00
D000614,HON. SEAN P. DUFFY,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","66,103.38","14,193.31"
D000614,HON. SEAN P. DUFFY,2013,2013Q4,PRINTING AND REPRODUCTION,"8,161.73","2,335.11"
D000614,HON. SEAN P. DUFFY,2013,2013Q4,OTHER SERVICES,"48,562.75","10,958.40"
D000614,HON. SEAN P. DUFFY,2013,2013Q4,SUPPLIES AND MATERIALS,"28,901.18","7,770.40"
D000614,HON. SEAN P. DUFFY,2013,2013Q4,EQUIPMENT,"15,892.03","4,777.78"
D000615,HON. JEFF DUNCAN,2013,2013Q4,FRANKED MAIL,"5,764.24","1,378.34"
D000615,HON. JEFF DUNCAN,2013,2013Q4,PERSONNEL COMPENSATION,"867,655.23","252,912.37"
D000615,HON. JEFF DUNCAN,2013,2013Q4,TRAVEL,"100,464.60","26,706.91"
D000615,HON. JEFF DUNCAN,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","56,099.13","13,248.66"
D000615,HON. JEFF DUNCAN,2013,2013Q4,PRINTING AND REPRODUCTION,"3,920.59",147.71
D000615,HON. JEFF DUNCAN,2013,2013Q4,OTHER SERVICES,"45,227.50","10,760.00"
D000615,HON. JEFF DUNCAN,2013,2013Q4,SUPPLIES AND MATERIALS,"8,014.80","2,062.73"
D000615,HON. JEFF DUNCAN,2013,2013Q4,EQUIPMENT,"6,230.66","4,332.50"
D000533,"HON. JOHN J. DUNCAN, JR.",2013,2013Q4,FRANKED MAIL,"94,965.83","46,045.03"
D000533,"HON. JOHN J. DUNCAN, JR.",2013,2013Q4,PERSONNEL COMPENSATION,"877,161.89","205,215.76"
D000533,"HON. JOHN J. DUNCAN, JR.",2013,2013Q4,TRAVEL,"48,297.12","13,601.73"
D000533,"HON. JOHN J. DUNCAN, JR.",2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","73,671.78","18,805.31"
D000533,"HON. JOHN J. DUNCAN, JR.",2013,2013Q4,PRINTING AND REPRODUCTION,"58,580.08",49.56
D000533,"HON. JOHN J. DUNCAN, JR.",2013,2013Q4,OTHER SERVICES,"44,351.53","10,945.77"
D000533,"HON. JOHN J. DUNCAN, JR.",2013,2013Q4,SUPPLIES AND MATERIALS,"9,374.77","1,701.02"
D000533,"HON. JOHN J. DUNCAN, JR.",2013,2013Q4,EQUIPMENT,"2,682.00",670.50
E000290,HON. DONNA F. EDWARDS,2013,2013Q4,FRANKED MAIL,"3,093.71","1,068.24"
E000290,HON. DONNA F. EDWARDS,2013,2013Q4,PERSONNEL COMPENSATION,"897,114.64","227,644.41"
E000290,HON. DONNA F. EDWARDS,2013,2013Q4,TRAVEL,"7,692.34","1,382.48"
E000290,HON. DONNA F. EDWARDS,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","156,112.40","99,111.23"
E000290,HON. DONNA F. EDWARDS,2013,2013Q4,PRINTING AND REPRODUCTION,"1,784.85",174.75
E000290,HON. DONNA F. EDWARDS,2013,2013Q4,OTHER SERVICES,"40,709.77","10,463.45"
E000290,HON. DONNA F. EDWARDS,2013,2013Q4,SUPPLIES AND MATERIALS,"23,571.02","4,790.07"
E000290,HON. DONNA F. EDWARDS,2013,2013Q4,EQUIPMENT,"5,426.78","1,519.88"
E000288,HON. KEITH ELLISON,2013,2013Q4,FRANKED MAIL,"1,643.53",494.33
E000288,HON. KEITH ELLISON,2013,2013Q4,PERSONNEL COMPENSATION,"1,018,125.36","315,377.34"
E000288,HON. KEITH ELLISON,2013,2013Q4,TRAVEL,"35,110.82","6,953.32"
E000288,HON. KEITH ELLISON,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","71,345.08","15,688.39"
E000288,HON. KEITH ELLISON,2013,2013Q4,PRINTING AND REPRODUCTION,"2,932.57",542.02
E000288,HON. KEITH ELLISON,2013,2013Q4,OTHER SERVICES,"46,383.40","13,470.85"
E000288,HON. KEITH ELLISON,2013,2013Q4,SUPPLIES AND MATERIALS,"9,704.57","2,527.82"
E000288,HON. KEITH ELLISON,2013,2013Q4,EQUIPMENT,"9,608.92","5,742.58"
E000291,HON. RENEE L. ELLMERS,2013,2013Q4,FRANKED MAIL,"7,828.05","2,295.42"
E000291,HON. RENEE L. ELLMERS,2013,2013Q4,PERSONNEL COMPENSATION,"959,785.29","279,792.43"
E000291,HON. RENEE L. ELLMERS,2013,2013Q4,TRAVEL,"43,823.94","9,733.30"
E000291,HON. RENEE L. ELLMERS,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","64,497.50","16,139.42"
E000291,HON. RENEE L. ELLMERS,2013,2013Q4,PRINTING AND REPRODUCTION,"11,833.85","1,139.04"
E000291,HON. RENEE L. ELLMERS,2013,2013Q4,OTHER SERVICES,"56,180.04","11,585.81"
E000291,HON. RENEE L. ELLMERS,2013,2013Q4,SUPPLIES AND MATERIALS,"19,537.55","2,208.53"
E000291,HON. RENEE L. ELLMERS,2013,2013Q4,EQUIPMENT,"2,970.00",742.50
E000172,HON. JO ANN EMERSON,2013,2013Q4,FRANKED MAIL,316.88,0.00
E000172,HON. JO ANN EMERSON,2013,2013Q4,PERSONNEL COMPENSATION,"513,164.52",0.00
E000172,HON. JO ANN EMERSON,2013,2013Q4,TRAVEL,"1,475.65",80.55
E000172,HON. JO ANN EMERSON,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","45,576.10",0.00
E000172,HON. JO ANN EMERSON,2013,2013Q4,PRINTING AND REPRODUCTION,41.47,0.00
E000172,HON. JO ANN EMERSON,2013,2013Q4,OTHER SERVICES,"20,938.49",0.00
E000172,HON. JO ANN EMERSON,2013,2013Q4,SUPPLIES AND MATERIALS,"4,391.17",0.00
E000172,HON. JO ANN EMERSON,2013,2013Q4,EQUIPMENT,"10,399.35",0.00
E000179,HON. ELIOT L. ENGEL,2013,2013Q4,FRANKED MAIL,"4,003.12","2,006.05"
E000179,HON. ELIOT L. ENGEL,2013,2013Q4,PERSONNEL COMPENSATION,"864,740.19","214,777.75"
E000179,HON. ELIOT L. ENGEL,2013,2013Q4,TRAVEL,"15,263.26","4,695.98"
E000179,HON. ELIOT L. ENGEL,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","133,609.43","42,776.85"
E000179,HON. ELIOT L. ENGEL,2013,2013Q4,PRINTING AND REPRODUCTION,"3,083.40","1,175.00"
E000179,HON. ELIOT L. ENGEL,2013,2013Q4,OTHER SERVICES,"31,172.12","8,042.12"
E000179,HON. ELIOT L. ENGEL,2013,2013Q4,SUPPLIES AND MATERIALS,"19,680.92","17,722.69"
E000179,HON. ELIOT L. ENGEL,2013,2013Q4,EQUIPMENT,"3,907.14","1,476.44"
E000292,HON. WILLIAM L. ENYART,2013,2013Q4,FRANKED MAIL,"12,808.84","5,896.44"
E000292,HON. WILLIAM L. ENYART,2013,2013Q4,PERSONNEL COMPENSATION,"920,258.54","277,101.12"
E000292,HON. WILLIAM L. ENYART,2013,2013Q4,TRAVEL,"50,720.10","22,378.80"
E000292,HON. WILLIAM L. ENYART,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","80,086.68","17,633.05"
E000292,HON. WILLIAM L. ENYART,2013,2013Q4,PRINTING AND REPRODUCTION,"21,033.11","9,366.56"
E000292,HON. WILLIAM L. ENYART,2013,2013Q4,OTHER SERVICES,"46,742.82","9,864.00"
E000292,HON. WILLIAM L. ENYART,2013,2013Q4,SUPPLIES AND MATERIALS,"32,715.35","17,402.23"
E000292,HON. WILLIAM L. ENYART,2013,2013Q4,EQUIPMENT,"6,504.60","1,626.15"
E000215,HON. ANNA G. ESHOO,2013,2013Q4,FRANKED MAIL,"3,943.99","1,482.13"
E000215,HON. ANNA G. ESHOO,2013,2013Q4,PERSONNEL COMPENSATION,"1,003,419.39","248,708.32"
E000215,HON. ANNA G. ESHOO,2013,2013Q4,TRAVEL,"28,379.02","10,542.48"
E000215,HON. ANNA G. ESHOO,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","153,881.73","43,613.12"
E000215,HON. ANNA G. ESHOO,2013,2013Q4,PRINTING AND REPRODUCTION,"6,012.44","1,581.39"
E000215,HON. ANNA G. ESHOO,2013,2013Q4,OTHER SERVICES,"44,999.95","10,164.24"
E000215,HON. ANNA G. ESHOO,2013,2013Q4,SUPPLIES AND MATERIALS,"7,910.92","3,466.02"
E000215,HON. ANNA G. ESHOO,2013,2013Q4,EQUIPMENT,"2,180.16",545.04
E000293,HON. ELIZABETH H. ESTY,2013,2013Q4,FRANKED MAIL,"72,007.03","18,884.76"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q4,PERSONNEL COMPENSATION,"731,446.31","229,976.91"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q4,TRAVEL,"50,890.16","19,407.71"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","73,551.89","20,941.22"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q4,PRINTING AND REPRODUCTION,"68,130.07","15,905.91"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q4,OTHER SERVICES,"45,868.35","10,114.00"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q4,SUPPLIES AND MATERIALS,"24,235.93","11,452.83"
E000293,HON. ELIZABETH H. ESTY,2013,2013Q4,EQUIPMENT,"8,949.72","5,945.44"
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q4,FRANKED MAIL,"3,295.47",659.29
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q4,PERSONNEL COMPENSATION,"978,123.35","237,290.54"
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q4,TRAVEL,"65,117.97","20,279.23"
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","81,161.28","22,380.06"
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q4,PRINTING AND REPRODUCTION,"1,314.12",301.12
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q4,OTHER SERVICES,"19,380.00","4,845.00"
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q4,SUPPLIES AND MATERIALS,"17,029.58","4,591.02"
F000010,HON. ENI F. H. FALEOMAVAEGA,2013,2013Q4,EQUIPMENT,"1,531.60",435.98
F000460,HON. BLAKE FARENTHOLD,2013,2013Q4,FRANKED MAIL,"28,539.97","1,505.65"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q4,PERSONNEL COMPENSATION,"785,164.01","229,085.91"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q4,TRAVEL,"70,438.86","24,533.51"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","92,470.81","27,412.91"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q4,PRINTING AND REPRODUCTION,"18,081.16",287.90
F000460,HON. BLAKE FARENTHOLD,2013,2013Q4,OTHER SERVICES,"44,522.18","13,517.88"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q4,SUPPLIES AND MATERIALS,"34,249.45","13,458.91"
F000460,HON. BLAKE FARENTHOLD,2013,2013Q4,EQUIPMENT,"3,538.87","1,008.00"
F000030,HON. SAM FARR,2013,2013Q4,FRANKED MAIL,"4,067.94",748.48
F000030,HON. SAM FARR,2013,2013Q4,PERSONNEL COMPENSATION,"1,018,261.97","294,442.34"
F000030,HON. SAM FARR,2013,2013Q4,TRAVEL,"32,799.15","8,406.66"
F000030,HON. SAM FARR,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","77,581.36","28,326.06"
F000030,HON. SAM FARR,2013,2013Q4,PRINTING AND REPRODUCTION,812.02,296.00
F000030,HON. SAM FARR,2013,2013Q4,OTHER SERVICES,"39,917.60","9,136.50"
F000030,HON. SAM FARR,2013,2013Q4,SUPPLIES AND MATERIALS,"20,890.61","6,711.13"
F000030,HON. SAM FARR,2013,2013Q4,EQUIPMENT,"7,948.92","1,987.23"
F000043,HON. CHAKA FATTAH,2013,2013Q4,FRANKED MAIL,628.58,138.31
F000043,HON. CHAKA FATTAH,2013,2013Q4,PERSONNEL COMPENSATION,"905,831.40","271,308.81"
F000043,HON. CHAKA FATTAH,2013,2013Q4,TRAVEL,"14,463.64","3,990.18"
F000043,HON. CHAKA FATTAH,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","104,840.27","31,199.69"
F000043,HON. CHAKA FATTAH,2013,2013Q4,PRINTING AND REPRODUCTION,"2,560.81",906.00
F000043,HON. CHAKA FATTAH,2013,2013Q4,OTHER SERVICES,"22,680.00","5,655.00"
F000043,HON. CHAKA FATTAH,2013,2013Q4,SUPPLIES AND MATERIALS,"10,593.76","5,971.20"
F000043,HON. CHAKA FATTAH,2013,2013Q4,EQUIPMENT,"2,279.76","1,546.98"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q4,FRANKED MAIL,"15,618.43","13,863.11"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q4,PERSONNEL COMPENSATION,"837,559.99","246,898.35"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q4,TRAVEL,"49,249.89","12,165.21"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","81,194.47","22,202.48"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q4,PRINTING AND REPRODUCTION,"12,031.96","11,455.71"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q4,OTHER SERVICES,"44,706.97","10,605.72"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q4,SUPPLIES AND MATERIALS,"10,448.39","5,167.01"
F000458,HON. STEPHEN LEE FINCHER,2013,2013Q4,EQUIPMENT,"4,361.31",588.00
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q4,FRANKED MAIL,"48,574.76","7,445.27"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q4,PERSONNEL COMPENSATION,"731,029.64","185,873.92"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q4,TRAVEL,"25,618.39","3,077.64"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","149,408.98","44,479.98"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q4,PRINTING AND REPRODUCTION,"28,593.75","5,539.27"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q4,OTHER SERVICES,"43,014.80","10,357.50"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q4,SUPPLIES AND MATERIALS,"14,953.30","3,524.37"
F000451,HON. MICHAEL G. FITZPATRICK,2013,2013Q4,EQUIPMENT,"7,461.01",897.75
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q4,FRANKED MAIL,"7,500.27","1,673.14"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q4,PERSONNEL COMPENSATION,"853,312.85","231,046.50"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q4,TRAVEL,"64,522.38","17,088.14"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","115,684.77","23,535.98"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q4,PRINTING AND REPRODUCTION,"1,765.34",779.65
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q4,OTHER SERVICES,"56,954.62","13,849.88"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q4,SUPPLIES AND MATERIALS,"14,104.56","5,643.19"
F000459,"HON. CHARLES J. ""CHUCK"" FLEISCHMANN",2013,2013Q4,EQUIPMENT,"3,054.86",318.00
F000456,HON. JOHN FLEMING,2013,2013Q4,FRANKED MAIL,"4,365.26","1,466.86"
F000456,HON. JOHN FLEMING,2013,2013Q4,PERSONNEL COMPENSATION,"871,656.11","257,957.78"
F000456,HON. JOHN FLEMING,2013,2013Q4,TRAVEL,"26,258.23","3,318.09"
F000456,HON. JOHN FLEMING,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","90,197.38","24,981.03"
F000456,HON. JOHN FLEMING,2013,2013Q4,PRINTING AND REPRODUCTION,"60,992.56","59,365.00"
F000456,HON. JOHN FLEMING,2013,2013Q4,OTHER SERVICES,"47,819.00","20,490.00"
F000456,HON. JOHN FLEMING,2013,2013Q4,SUPPLIES AND MATERIALS,"22,231.16","13,940.04"
F000456,HON. JOHN FLEMING,2013,2013Q4,EQUIPMENT,"8,841.92","6,779.07"
F000461,HON. BILL FLORES,2013,2013Q4,FRANKED MAIL,"34,842.86",693.78
F000461,HON. BILL FLORES,2013,2013Q4,PERSONNEL COMPENSATION,"842,837.78","215,558.39"
F000461,HON. BILL FLORES,2013,2013Q4,TRAVEL,"70,383.03","15,124.55"
F000461,HON. BILL FLORES,2013,2013Q4,TRANSPORTATION OF THINGS,28.62,0.00
F000461,HON. BILL FLORES,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","98,834.09","23,868.33"
F000461,HON. BILL FLORES,2013,2013Q4,PRINTING AND REPRODUCTION,"3,811.18",386.86
F000461,HON. BILL FLORES,2013,2013Q4,OTHER SERVICES,"41,660.00","10,775.00"
F000461,HON. BILL FLORES,2013,2013Q4,SUPPLIES AND MATERIALS,"17,907.52","5,153.86"
F000461,HON. BILL FLORES,2013,2013Q4,EQUIPMENT,"6,273.47","1,417.05"
F000445,HON. J. RANDY FORBES,2013,2013Q4,FRANKED MAIL,"6,740.04","2,220.03"
F000445,HON. J. RANDY FORBES,2013,2013Q4,PERSONNEL COMPENSATION,"929,415.86","239,040.57"
F000445,HON. J. RANDY FORBES,2013,2013Q4,TRAVEL,"22,793.43","8,053.17"
F000445,HON. J. RANDY FORBES,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","74,154.68","18,859.66"
F000445,HON. J. RANDY FORBES,2013,2013Q4,PRINTING AND REPRODUCTION,"8,933.25","7,184.23"
F000445,HON. J. RANDY FORBES,2013,2013Q4,OTHER SERVICES,"62,001.00","28,135.00"
F000445,HON. J. RANDY FORBES,2013,2013Q4,SUPPLIES AND MATERIALS,"18,338.91","12,276.68"
F000445,HON. J. RANDY FORBES,2013,2013Q4,EQUIPMENT,"2,040.00",510.00
F000449,HON. JEFF FORTENBERRY,2013,2013Q4,FRANKED MAIL,"39,044.11","3,723.53"
F000449,HON. JEFF FORTENBERRY,2013,2013Q4,PERSONNEL COMPENSATION,"895,577.84","227,811.99"
F000449,HON. JEFF FORTENBERRY,2013,2013Q4,TRAVEL,"52,054.90","11,640.96"
F000449,HON. JEFF FORTENBERRY,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","88,850.74","20,123.11"
F000449,HON. JEFF FORTENBERRY,2013,2013Q4,PRINTING AND REPRODUCTION,"14,731.45",966.44
F000449,HON. JEFF FORTENBERRY,2013,2013Q4,OTHER SERVICES,"25,572.50","6,255.00"
F000449,HON. JEFF FORTENBERRY,2013,2013Q4,SUPPLIES AND MATERIALS,"21,241.67","4,277.08"
F000449,HON. JEFF FORTENBERRY,2013,2013Q4,EQUIPMENT,"6,440.27","1,546.08"
F000454,HON. BILL FOSTER,2013,2013Q4,FRANKED MAIL,"2,931.12","1,150.03"
F000454,HON. BILL FOSTER,2013,2013Q4,PERSONNEL COMPENSATION,"892,077.92","215,558.37"
F000454,HON. BILL FOSTER,2013,2013Q4,TRAVEL,"39,122.95","6,707.82"
F000454,HON. BILL FOSTER,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","83,939.05","24,343.15"
F000454,HON. BILL FOSTER,2013,2013Q4,PRINTING AND REPRODUCTION,"12,727.65",428.88
F000454,HON. BILL FOSTER,2013,2013Q4,OTHER SERVICES,"35,474.74","5,544.56"
F000454,HON. BILL FOSTER,2013,2013Q4,SUPPLIES AND MATERIALS,"39,049.01","9,546.85"
F000454,HON. BILL FOSTER,2013,2013Q4,EQUIPMENT,"17,410.96","3,743.74"
F000450,HON. VIRGINIA FOXX,2013,2013Q4,FRANKED MAIL,"32,936.92","3,606.12"
F000450,HON. VIRGINIA FOXX,2013,2013Q4,PERSONNEL COMPENSATION,"706,291.92","190,632.47"
F000450,HON. VIRGINIA FOXX,2013,2013Q4,TRAVEL,"75,575.15","19,594.11"
F000450,HON. VIRGINIA FOXX,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","74,185.14","18,649.47"
F000450,HON. VIRGINIA FOXX,2013,2013Q4,PRINTING AND REPRODUCTION,"4,327.32","1,381.60"
F000450,HON. VIRGINIA FOXX,2013,2013Q4,OTHER SERVICES,"50,185.73","19,799.98"
F000450,HON. VIRGINIA FOXX,2013,2013Q4,SUPPLIES AND MATERIALS,"15,422.50","9,824.52"
F000450,HON. VIRGINIA FOXX,2013,2013Q4,EQUIPMENT,"24,089.08","9,496.68"
F000462,HON. LOIS FRANKEL,2013,2013Q4,FRANKED MAIL,"11,313.59","5,800.78"
F000462,HON. LOIS FRANKEL,2013,2013Q4,PERSONNEL COMPENSATION,"861,302.25","268,018.70"
F000462,HON. LOIS FRANKEL,2013,2013Q4,TRAVEL,"48,148.84","11,822.60"
F000462,HON. LOIS FRANKEL,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","78,190.16","7,306.14"
F000462,HON. LOIS FRANKEL,2013,2013Q4,PRINTING AND REPRODUCTION,"28,924.66","13,184.22"
F000462,HON. LOIS FRANKEL,2013,2013Q4,OTHER SERVICES,"30,843.00","13,455.00"
F000462,HON. LOIS FRANKEL,2013,2013Q4,SUPPLIES AND MATERIALS,"39,710.66","4,612.55"
F000462,HON. LOIS FRANKEL,2013,2013Q4,EQUIPMENT,"9,758.53","5,845.22"
F000448,HON. TRENT FRANKS,2013,2013Q4,FRANKED MAIL,"1,438.78",364.97
F000448,HON. TRENT FRANKS,2013,2013Q4,PERSONNEL COMPENSATION,"1,063,414.58","275,440.01"
F000448,HON. TRENT FRANKS,2013,2013Q4,TRAVEL,"44,598.84","15,901.91"
F000448,HON. TRENT FRANKS,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","86,092.74","20,182.28"
F000448,HON. TRENT FRANKS,2013,2013Q4,PRINTING AND REPRODUCTION,"2,618.85",176.49
F000448,HON. TRENT FRANKS,2013,2013Q4,OTHER SERVICES,"37,677.60","6,769.00"
F000448,HON. TRENT FRANKS,2013,2013Q4,SUPPLIES AND MATERIALS,"9,998.75","2,247.94"
F000448,HON. TRENT FRANKS,2013,2013Q4,EQUIPMENT,"4,754.33",999.96
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q4,FRANKED MAIL,"36,614.51","15,590.05"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q4,PERSONNEL COMPENSATION,"689,243.87","201,447.89"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q4,TRAVEL,"24,387.16","5,372.72"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","70,947.68","21,456.90"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q4,PRINTING AND REPRODUCTION,"26,749.02","16,184.32"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q4,OTHER SERVICES,"58,488.00","21,621.00"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q4,SUPPLIES AND MATERIALS,"33,328.90","20,329.78"
F000372,HON. RODNEY P. FRELINGHUYSEN,2013,2013Q4,EQUIPMENT,"4,272.25","1,249.22"
F000455,HON. MARCIA FUDGE,2013,2013Q4,FRANKED MAIL,551.72,246.95
F000455,HON. MARCIA FUDGE,2013,2013Q4,PERSONNEL COMPENSATION,"908,562.55","258,565.16"
F000455,HON. MARCIA FUDGE,2013,2013Q4,TRAVEL,"40,006.21","15,887.31"
F000455,HON. MARCIA FUDGE,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","132,716.86","32,906.00"
F000455,HON. MARCIA FUDGE,2013,2013Q4,PRINTING AND REPRODUCTION,"6,667.85",569.65
F000455,HON. MARCIA FUDGE,2013,2013Q4,OTHER SERVICES,"42,899.54","14,582.39"
F000455,HON. MARCIA FUDGE,2013,2013Q4,SUPPLIES AND MATERIALS,"40,039.27","18,843.21"
F000455,HON. MARCIA FUDGE,2013,2013Q4,EQUIPMENT,"3,304.63",538.74
G000571,HON. TULSI GABBARD,2013,2013Q4,FRANKED MAIL,"31,831.09","29,882.06"
G000571,HON. TULSI GABBARD,2013,2013Q4,PERSONNEL COMPENSATION,"764,900.72","219,364.71"
G000571,HON. TULSI GABBARD,2013,2013Q4,TRAVEL,"60,554.86","9,156.33"
G000571,HON. TULSI GABBARD,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","118,528.82","29,757.14"
G000571,HON. TULSI GABBARD,2013,2013Q4,PRINTING AND REPRODUCTION,"55,284.52","50,272.02"
G000571,HON. TULSI GABBARD,2013,2013Q4,OTHER SERVICES,"52,563.43","21,284.94"
G000571,HON. TULSI GABBARD,2013,2013Q4,SUPPLIES AND MATERIALS,"29,066.52","12,109.14"
G000571,HON. TULSI GABBARD,2013,2013Q4,EQUIPMENT,"4,489.24",979.29
G000572,HON. PETE P. GALLEGO,2013,2013Q4,FRANKED MAIL,"46,244.89","25,035.31"
G000572,HON. PETE P. GALLEGO,2013,2013Q4,PERSONNEL COMPENSATION,"797,429.23","249,713.92"
G000572,HON. PETE P. GALLEGO,2013,2013Q4,TRAVEL,"103,561.55","30,742.85"
G000572,HON. PETE P. GALLEGO,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","152,205.15","38,367.31"
G000572,HON. PETE P. GALLEGO,2013,2013Q4,PRINTING AND REPRODUCTION,"49,617.40","45,135.90"
G000572,HON. PETE P. GALLEGO,2013,2013Q4,OTHER SERVICES,"25,817.36","5,825.00"
G000572,HON. PETE P. GALLEGO,2013,2013Q4,SUPPLIES AND MATERIALS,"29,211.24","11,929.23"
G000572,HON. PETE P. GALLEGO,2013,2013Q4,EQUIPMENT,"29,122.70","4,454.61"
G000559,HON. JOHN GARAMENDI,2013,2013Q4,FRANKED MAIL,"88,480.12","45,578.68"
G000559,HON. JOHN GARAMENDI,2013,2013Q4,PERSONNEL COMPENSATION,"795,355.55","231,583.34"
G000559,HON. JOHN GARAMENDI,2013,2013Q4,TRAVEL,"51,866.60","14,681.75"
G000559,HON. JOHN GARAMENDI,2013,2013Q4,"RENT, COMMUNICATION, UTILITIES","159,126.02","42,604.21"
G000559,HON. JOHN GARAMENDI,2013,2013Q4,PRINTING AND REPRODUCTION,"58,110.31","26,444.17"
G000559,HON. JOHN GARAMENDI,2013,2013Q4,OTHER SERVICES,"23,150.75","5,613.00"
G000559,HON. JOHN GARAMENDI,2013,2013Q4,SUPPLIES AND MATERIALS,"28,784.06","8,577.15"
G000559,HON. JOHN GARAMENDI,2013,2013Q4,EQUIPMENT,"3,744.00",936.00
G000573,HON. JOE GARCIA,2013,2013Q4,FRANKED MAIL,"3,450.39","1,288.03"
G000573,HON. JOE GARCIA,2013,2013Q4,PERSONNEL COMPENSATION,"743,659.16","214,319.41"
G000573,HON. JOE GARCIA,2013,2013Q4,TRAVEL,"99,854.24","28,649.15"
