BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
B001259,HON. BRUCE L. BRALEY,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",17111.81,17111.81
B001259,HON. BRUCE L. BRALEY,2012,2012Q1,PRINTING AND REPRODUCTION,259.5,259.5
B001259,HON. BRUCE L. BRALEY,2012,2012Q1,OTHER SERVICES,7818.68,7818.68
B001259,HON. BRUCE L. BRALEY,2012,2012Q1,SUPPLIES AND MATERIALS,8013.55,8013.55
B001259,HON. BRUCE L. BRALEY,2012,2012Q1,EQUIPMENT,2637.86,2637.86
B001274,HON. MO BROOKS,2012,2012Q1,FRANKED MAIL,522.58,522.58
B001274,HON. MO BROOKS,2012,2012Q1,PERSONNEL COMPENSATION,190980.57,190980.57
B001274,HON. MO BROOKS,2012,2012Q1,TRAVEL,8166.53,8166.53
B001274,HON. MO BROOKS,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",12659.94,12659.94
B001274,HON. MO BROOKS,2012,2012Q1,PRINTING AND REPRODUCTION,2612.15,2612.15
B001274,HON. MO BROOKS,2012,2012Q1,OTHER SERVICES,3560,3560
B001274,HON. MO BROOKS,2012,2012Q1,SUPPLIES AND MATERIALS,1787.67,1787.67
B001274,HON. MO BROOKS,2012,2012Q1,EQUIPMENT,2119.44,2119.44
B001262,HON. PAUL C. BROUN,2012,2012Q1,FRANKED MAIL,494.06,494.06
B001262,HON. PAUL C. BROUN,2012,2012Q1,PERSONNEL COMPENSATION,234333.91,234333.91
B001262,HON. PAUL C. BROUN,2012,2012Q1,TRAVEL,7025.24,7025.24
B001262,HON. PAUL C. BROUN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",19009.9,19009.9
B001262,HON. PAUL C. BROUN,2012,2012Q1,PRINTING AND REPRODUCTION,135.48,135.48
B001262,HON. PAUL C. BROUN,2012,2012Q1,OTHER SERVICES,4957,4957
B001262,HON. PAUL C. BROUN,2012,2012Q1,SUPPLIES AND MATERIALS,2377.4,2377.4
B001262,HON. PAUL C. BROUN,2012,2012Q1,EQUIPMENT,894.99,894.99
B000911,HON. CORRINE BROWN,2012,2012Q1,FRANKED MAIL,560.72,560.72
B000911,HON. CORRINE BROWN,2012,2012Q1,PERSONNEL COMPENSATION,275180.89,275180.89
B000911,HON. CORRINE BROWN,2012,2012Q1,TRAVEL,11728.31,11728.31
B000911,HON. CORRINE BROWN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",21388.31,21388.31
B000911,HON. CORRINE BROWN,2012,2012Q1,PRINTING AND REPRODUCTION,679.95,679.95
B000911,HON. CORRINE BROWN,2012,2012Q1,OTHER SERVICES,7783.97,7783.97
B000911,HON. CORRINE BROWN,2012,2012Q1,SUPPLIES AND MATERIALS,19060.9,19060.9
B000911,HON. CORRINE BROWN,2012,2012Q1,EQUIPMENT,688.89,688.89
B001260,HON. VERN BUCHANAN,2012,2012Q1,FRANKED MAIL,61519.38,61519.38
B001260,HON. VERN BUCHANAN,2012,2012Q1,PERSONNEL COMPENSATION,207782.13,207782.13
B001260,HON. VERN BUCHANAN,2012,2012Q1,TRAVEL,1540.07,1540.07
B001260,HON. VERN BUCHANAN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",27310.79,27310.79
B001260,HON. VERN BUCHANAN,2012,2012Q1,PRINTING AND REPRODUCTION,3701.8,3701.8
B001260,HON. VERN BUCHANAN,2012,2012Q1,OTHER SERVICES,4219,4219
B001260,HON. VERN BUCHANAN,2012,2012Q1,SUPPLIES AND MATERIALS,3776.65,3776.65
B001260,HON. VERN BUCHANAN,2012,2012Q1,EQUIPMENT,449.85,449.85
B001275,HON. LARRY BUCSHON,2012,2012Q1,FRANKED MAIL,28672.5,28672.5
B001275,HON. LARRY BUCSHON,2012,2012Q1,PERSONNEL COMPENSATION,190236.23,190236.23
B001275,HON. LARRY BUCSHON,2012,2012Q1,TRAVEL,15216.13,15216.13
B001275,HON. LARRY BUCSHON,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",12519.96,12519.96
B001275,HON. LARRY BUCSHON,2012,2012Q1,PRINTING AND REPRODUCTION,9266.75,9266.75
B001275,HON. LARRY BUCSHON,2012,2012Q1,OTHER SERVICES,4124.32,4124.32
B001275,HON. LARRY BUCSHON,2012,2012Q1,SUPPLIES AND MATERIALS,662.38,662.38
B001275,HON. LARRY BUCSHON,2012,2012Q1,EQUIPMENT,1301.28,1301.28
B001276,HON. ANN MARIE BUERKLE,2012,2012Q1,FRANKED MAIL,4685.25,4685.25
B001276,HON. ANN MARIE BUERKLE,2012,2012Q1,PERSONNEL COMPENSATION,184039.65,184039.65
B001276,HON. ANN MARIE BUERKLE,2012,2012Q1,TRAVEL,6806.78,6806.78
B001276,HON. ANN MARIE BUERKLE,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",23164.14,23164.14
B001276,HON. ANN MARIE BUERKLE,2012,2012Q1,PRINTING AND REPRODUCTION,585,585
B001276,HON. ANN MARIE BUERKLE,2012,2012Q1,OTHER SERVICES,7221.93,7221.93
B001276,HON. ANN MARIE BUERKLE,2012,2012Q1,SUPPLIES AND MATERIALS,2689.5,2689.5
B001276,HON. ANN MARIE BUERKLE,2012,2012Q1,EQUIPMENT,1712.69,1712.69
B001248,HON. MICHAEL C. BURGESS,2012,2012Q1,FRANKED MAIL,1078.89,1078.89
B001248,HON. MICHAEL C. BURGESS,2012,2012Q1,PERSONNEL COMPENSATION,226989.89,226989.89
B001248,HON. MICHAEL C. BURGESS,2012,2012Q1,TRAVEL,4961.12,4961.12
B001248,HON. MICHAEL C. BURGESS,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",16761.59,16761.59
B001248,HON. MICHAEL C. BURGESS,2012,2012Q1,PRINTING AND REPRODUCTION,191.7,191.7
B001248,HON. MICHAEL C. BURGESS,2012,2012Q1,OTHER SERVICES,4210.7,4210.7
B001248,HON. MICHAEL C. BURGESS,2012,2012Q1,SUPPLIES AND MATERIALS,2926.66,2926.66
B001248,HON. MICHAEL C. BURGESS,2012,2012Q1,EQUIPMENT,1020.06,1020.06
B001149,HON. DAN BURTON,2012,2012Q1,FRANKED MAIL,22504.12,22504.12
B001149,HON. DAN BURTON,2012,2012Q1,PERSONNEL COMPENSATION,227423.89,227423.89
B001149,HON. DAN BURTON,2012,2012Q1,TRAVEL,10262.23,10262.23
B001149,HON. DAN BURTON,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",18294.35,18294.35
B001149,HON. DAN BURTON,2012,2012Q1,PRINTING AND REPRODUCTION,20017.01,20017.01
B001149,HON. DAN BURTON,2012,2012Q1,OTHER SERVICES,11343,11343
B001149,HON. DAN BURTON,2012,2012Q1,SUPPLIES AND MATERIALS,4866.66,4866.66
B001149,HON. DAN BURTON,2012,2012Q1,EQUIPMENT,418.74,418.74
B001251,HON. G.K. BUTTERFIELD,2012,2012Q1,FRANKED MAIL,266.3,266.3
B001251,HON. G.K. BUTTERFIELD,2012,2012Q1,PERSONNEL COMPENSATION,218657.43,218657.43
B001251,HON. G.K. BUTTERFIELD,2012,2012Q1,TRAVEL,9092.13,9092.13
B001251,HON. G.K. BUTTERFIELD,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",15520.45,15520.45
B001251,HON. G.K. BUTTERFIELD,2012,2012Q1,PRINTING AND REPRODUCTION,496,496
B001251,HON. G.K. BUTTERFIELD,2012,2012Q1,OTHER SERVICES,5179.96,5179.96
B001251,HON. G.K. BUTTERFIELD,2012,2012Q1,SUPPLIES AND MATERIALS,5428.16,5428.16
B001251,HON. G.K. BUTTERFIELD,2012,2012Q1,EQUIPMENT,574.02,574.02
C000059,HON. KEN CALVERT,2012,2012Q1,FRANKED MAIL,28423.8,28423.8
C000059,HON. KEN CALVERT,2012,2012Q1,PERSONNEL COMPENSATION,212033.85,212033.85
C000059,HON. KEN CALVERT,2012,2012Q1,TRAVEL,4185.04,4185.04
C000059,HON. KEN CALVERT,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",18408.42,18408.42
C000059,HON. KEN CALVERT,2012,2012Q1,PRINTING AND REPRODUCTION,576.1,576.1
C000059,HON. KEN CALVERT,2012,2012Q1,OTHER SERVICES,6645.22,6645.22
C000059,HON. KEN CALVERT,2012,2012Q1,SUPPLIES AND MATERIALS,6693.59,6693.59
C000059,HON. KEN CALVERT,2012,2012Q1,EQUIPMENT,1873.24,1873.24
C000071,HON. DAVE CAMP,2012,2012Q1,FRANKED MAIL,3351.48,3351.48
C000071,HON. DAVE CAMP,2012,2012Q1,PERSONNEL COMPENSATION,250595.03,250595.03
C000071,HON. DAVE CAMP,2012,2012Q1,TRAVEL,8373.24,8373.24
C000071,HON. DAVE CAMP,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",17659.19,17659.19
C000071,HON. DAVE CAMP,2012,2012Q1,PRINTING AND REPRODUCTION,744.37,744.37
C000071,HON. DAVE CAMP,2012,2012Q1,OTHER SERVICES,4399.38,4399.38
C000071,HON. DAVE CAMP,2012,2012Q1,SUPPLIES AND MATERIALS,2907.89,2907.89
C000071,HON. DAVE CAMP,2012,2012Q1,EQUIPMENT,490.56,490.56
C001064,HON. JOHN CAMPBELL,2012,2012Q1,FRANKED MAIL,12217.81,12217.81
C001064,HON. JOHN CAMPBELL,2012,2012Q1,PERSONNEL COMPENSATION,210496.8,210496.8
C001064,HON. JOHN CAMPBELL,2012,2012Q1,TRAVEL,10915.66,10915.66
C001064,HON. JOHN CAMPBELL,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",23374.53,23374.53
C001064,HON. JOHN CAMPBELL,2012,2012Q1,PRINTING AND REPRODUCTION,67,67
C001064,HON. JOHN CAMPBELL,2012,2012Q1,OTHER SERVICES,6502.75,6502.75
C001064,HON. JOHN CAMPBELL,2012,2012Q1,SUPPLIES AND MATERIALS,1126.13,1126.13
C001064,HON. JOHN CAMPBELL,2012,2012Q1,EQUIPMENT,960.99,960.99
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q1,FRANKED MAIL,28978.71,28978.71
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q1,PERSONNEL COMPENSATION,183500.07,183500.07
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q1,TRAVEL,12891.15,12891.15
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",18914.19,18914.19
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q1,PRINTING AND REPRODUCTION,10616.6,10616.6
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q1,OTHER SERVICES,12931,12931
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q1,SUPPLIES AND MATERIALS,6737.68,6737.68
C001082,"HON. FRANCISCO ""QUICO"" CANSECO",2012,2012Q1,EQUIPMENT,2191.21,2191.21
C001046,HON. ERIC CANTOR,2012,2012Q1,FRANKED MAIL,2570.05,2570.05
C001046,HON. ERIC CANTOR,2012,2012Q1,PERSONNEL COMPENSATION,256655.97,256655.97
C001046,HON. ERIC CANTOR,2012,2012Q1,TRAVEL,4038.68,4038.68
C001046,HON. ERIC CANTOR,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",17584.97,17584.97
C001046,HON. ERIC CANTOR,2012,2012Q1,PRINTING AND REPRODUCTION,274.29,274.29
C001046,HON. ERIC CANTOR,2012,2012Q1,OTHER SERVICES,6725.31,6725.31
C001046,HON. ERIC CANTOR,2012,2012Q1,SUPPLIES AND MATERIALS,3231,3231
C001046,HON. ERIC CANTOR,2012,2012Q1,EQUIPMENT,972.03,972.03
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q1,FRANKED MAIL,1906.69,1906.69
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q1,PERSONNEL COMPENSATION,231412.31,231412.31
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q1,TRAVEL,10030.74,10030.74
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",25819.76,25819.76
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q1,PRINTING AND REPRODUCTION,6.5,6.5
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q1,OTHER SERVICES,11698.5,11698.5
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q1,SUPPLIES AND MATERIALS,2713.99,2713.99
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q1,EQUIPMENT,683.25,683.25
C001036,HON. LOIS CAPPS,2012,2012Q1,FRANKED MAIL,772.63,772.63
C001036,HON. LOIS CAPPS,2012,2012Q1,PERSONNEL COMPENSATION,236921.2,236921.2
C001036,HON. LOIS CAPPS,2012,2012Q1,TRAVEL,9502.4,9502.4
C001036,HON. LOIS CAPPS,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",34415.57,34415.57
C001036,HON. LOIS CAPPS,2012,2012Q1,PRINTING AND REPRODUCTION,3824.9,3824.9
C001036,HON. LOIS CAPPS,2012,2012Q1,OTHER SERVICES,4240.89,4240.89
C001036,HON. LOIS CAPPS,2012,2012Q1,SUPPLIES AND MATERIALS,1202.2,1202.2
C001036,HON. LOIS CAPPS,2012,2012Q1,EQUIPMENT,545.31,545.31
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q1,FRANKED MAIL,125.15,125.15
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q1,PERSONNEL COMPENSATION,265186.1,265186.1
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q1,TRAVEL,1599.35,1599.35
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",23449.97,23449.97
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q1,PRINTING AND REPRODUCTION,217,217
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q1,OTHER SERVICES,10634.58,10634.58
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q1,SUPPLIES AND MATERIALS,5579.08,5579.08
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q1,EQUIPMENT,769.8,769.8
C001050,HON. DENNIS A. CARDOZA,2012,2012Q1,FRANKED MAIL,409.28,409.28
C001050,HON. DENNIS A. CARDOZA,2012,2012Q1,PERSONNEL COMPENSATION,262173.12,262173.12
C001050,HON. DENNIS A. CARDOZA,2012,2012Q1,TRAVEL,3844.05,3844.05
C001050,HON. DENNIS A. CARDOZA,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",16210.88,16210.88
C001050,HON. DENNIS A. CARDOZA,2012,2012Q1,PRINTING AND REPRODUCTION,261.8,261.8
C001050,HON. DENNIS A. CARDOZA,2012,2012Q1,OTHER SERVICES,6163.5,6163.5
C001050,HON. DENNIS A. CARDOZA,2012,2012Q1,SUPPLIES AND MATERIALS,827.48,827.48
C001050,HON. DENNIS A. CARDOZA,2012,2012Q1,EQUIPMENT,499.71,499.71
C001060,HON. RUSS CARNAHAN,2012,2012Q1,FRANKED MAIL,751.29,751.29
C001060,HON. RUSS CARNAHAN,2012,2012Q1,PERSONNEL COMPENSATION,237296.98,237296.98
C001060,HON. RUSS CARNAHAN,2012,2012Q1,TRAVEL,5014.44,5014.44
C001060,HON. RUSS CARNAHAN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",24789.89,24789.89
C001060,HON. RUSS CARNAHAN,2012,2012Q1,PRINTING AND REPRODUCTION,465,465
C001060,HON. RUSS CARNAHAN,2012,2012Q1,OTHER SERVICES,11007.25,11007.25
C001060,HON. RUSS CARNAHAN,2012,2012Q1,SUPPLIES AND MATERIALS,6559.17,6559.17
C001060,HON. RUSS CARNAHAN,2012,2012Q1,EQUIPMENT,819,819
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q1,FRANKED MAIL,1159.64,1159.64
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q1,PERSONNEL COMPENSATION,207750.9,207750.9
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q1,TRAVEL,3273.25,3273.25
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",13501.27,13501.27
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q1,PRINTING AND REPRODUCTION,175,175
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q1,OTHER SERVICES,6109,6109
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q1,SUPPLIES AND MATERIALS,1584.88,1584.88
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q1,EQUIPMENT,1580.95,1580.95
C001072,HON. ANDRE CARSON,2012,2012Q1,FRANKED MAIL,5820.69,5820.69
C001072,HON. ANDRE CARSON,2012,2012Q1,PERSONNEL COMPENSATION,220418.01,220418.01
C001072,HON. ANDRE CARSON,2012,2012Q1,TRAVEL,10916.02,10916.02
C001072,HON. ANDRE CARSON,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",18124.31,18124.31
C001072,HON. ANDRE CARSON,2012,2012Q1,PRINTING AND REPRODUCTION,8703.9,8703.9
C001072,HON. ANDRE CARSON,2012,2012Q1,OTHER SERVICES,12902,12902
C001072,HON. ANDRE CARSON,2012,2012Q1,SUPPLIES AND MATERIALS,2320.67,2320.67
C001072,HON. ANDRE CARSON,2012,2012Q1,EQUIPMENT,300.34,300.34
C001051,HON. JOHN R. CARTER,2012,2012Q1,FRANKED MAIL,17987.99,17987.99
C001051,HON. JOHN R. CARTER,2012,2012Q1,PERSONNEL COMPENSATION,214793.88,214793.88
C001051,HON. JOHN R. CARTER,2012,2012Q1,TRAVEL,8912.11,8912.11
C001051,HON. JOHN R. CARTER,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",20109.74,20109.74
C001051,HON. JOHN R. CARTER,2012,2012Q1,PRINTING AND REPRODUCTION,800.25,800.25
C001051,HON. JOHN R. CARTER,2012,2012Q1,OTHER SERVICES,8813.5,8813.5
C001051,HON. JOHN R. CARTER,2012,2012Q1,SUPPLIES AND MATERIALS,1481.89,1481.89
C001051,HON. JOHN R. CARTER,2012,2012Q1,EQUIPMENT,3232,3232
C001075,HON. BILL CASSIDY,2012,2012Q1,FRANKED MAIL,7744.97,7744.97
C001075,HON. BILL CASSIDY,2012,2012Q1,PERSONNEL COMPENSATION,187204.53,187204.53
C001075,HON. BILL CASSIDY,2012,2012Q1,TRAVEL,21716.88,21716.88
C001075,HON. BILL CASSIDY,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",13889.82,13889.82
C001075,HON. BILL CASSIDY,2012,2012Q1,PRINTING AND REPRODUCTION,648.83,648.83
C001075,HON. BILL CASSIDY,2012,2012Q1,OTHER SERVICES,4803.5,4803.5
C001075,HON. BILL CASSIDY,2012,2012Q1,SUPPLIES AND MATERIALS,5607.12,5607.12
C001075,HON. BILL CASSIDY,2012,2012Q1,EQUIPMENT,249,249
C001066,HON. KATHY CASTOR,2012,2012Q1,FRANKED MAIL,738.17,738.17
C001066,HON. KATHY CASTOR,2012,2012Q1,PERSONNEL COMPENSATION,228583.53,228583.53
C001066,HON. KATHY CASTOR,2012,2012Q1,TRAVEL,2576.95,2576.95
C001066,HON. KATHY CASTOR,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",18270.21,18270.21
C001066,HON. KATHY CASTOR,2012,2012Q1,PRINTING AND REPRODUCTION,81.95,81.95
C001066,HON. KATHY CASTOR,2012,2012Q1,OTHER SERVICES,6163.5,6163.5
C001066,HON. KATHY CASTOR,2012,2012Q1,SUPPLIES AND MATERIALS,605.85,605.85
C001066,HON. KATHY CASTOR,2012,2012Q1,EQUIPMENT,176.01,176.01
C000266,HON. STEVE CHABOT,2012,2012Q1,FRANKED MAIL,1319.13,1319.13
C000266,HON. STEVE CHABOT,2012,2012Q1,PERSONNEL COMPENSATION,225455.6,225455.6
C000266,HON. STEVE CHABOT,2012,2012Q1,TRAVEL,14382.76,14382.76
C000266,HON. STEVE CHABOT,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",22148.34,22148.34
C000266,HON. STEVE CHABOT,2012,2012Q1,PRINTING AND REPRODUCTION,256.6,256.6
C000266,HON. STEVE CHABOT,2012,2012Q1,OTHER SERVICES,9920.98,9920.98
C000266,HON. STEVE CHABOT,2012,2012Q1,SUPPLIES AND MATERIALS,5278.78,5278.78
C000266,HON. STEVE CHABOT,2012,2012Q1,EQUIPMENT,195,195
C001076,HON. JASON CHAFFETZ,2012,2012Q1,FRANKED MAIL,2154.62,2154.62
C001076,HON. JASON CHAFFETZ,2012,2012Q1,PERSONNEL COMPENSATION,223870.28,223870.28
C001076,HON. JASON CHAFFETZ,2012,2012Q1,TRAVEL,14194.82,14194.82
C001076,HON. JASON CHAFFETZ,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",18323.48,18323.48
C001076,HON. JASON CHAFFETZ,2012,2012Q1,PRINTING AND REPRODUCTION,68.3,68.3
C001076,HON. JASON CHAFFETZ,2012,2012Q1,OTHER SERVICES,11008.5,11008.5
C001076,HON. JASON CHAFFETZ,2012,2012Q1,SUPPLIES AND MATERIALS,3327.56,3327.56
C001076,HON. JASON CHAFFETZ,2012,2012Q1,EQUIPMENT,601.68,601.68
C001058,HON. BEN CHANDLER,2012,2012Q1,FRANKED MAIL,541.66,541.66
C001058,HON. BEN CHANDLER,2012,2012Q1,PERSONNEL COMPENSATION,252964.16,252964.16
C001058,HON. BEN CHANDLER,2012,2012Q1,TRAVEL,6121,6121
C001058,HON. BEN CHANDLER,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",23255.31,23255.31
C001058,HON. BEN CHANDLER,2012,2012Q1,PRINTING AND REPRODUCTION,52,52
C001058,HON. BEN CHANDLER,2012,2012Q1,OTHER SERVICES,6109,6109
C001058,HON. BEN CHANDLER,2012,2012Q1,SUPPLIES AND MATERIALS,1943.42,1943.42
C001058,HON. BEN CHANDLER,2012,2012Q1,EQUIPMENT,1129.29,1129.29
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q1,FRANKED MAIL,146.52,146.52
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q1,PERSONNEL COMPENSATION,223627.71,223627.71
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q1,TRAVEL,11374.35,11374.35
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",32046.99,32046.99
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q1,PRINTING AND REPRODUCTION,499.95,499.95
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q1,OTHER SERVICES,3222.06,3222.06
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q1,SUPPLIES AND MATERIALS,1091.55,1091.55
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q1,EQUIPMENT,1244.23,1244.23
C001080,HON. JUDY CHU,2012,2012Q1,FRANKED MAIL,1321.83,1321.83
C001080,HON. JUDY CHU,2012,2012Q1,PERSONNEL COMPENSATION,232569.1,232569.1
C001080,HON. JUDY CHU,2012,2012Q1,TRAVEL,7933.82,7933.82
C001080,HON. JUDY CHU,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",17671.39,17671.39
C001080,HON. JUDY CHU,2012,2012Q1,PRINTING AND REPRODUCTION,2630.3,2630.3
C001080,HON. JUDY CHU,2012,2012Q1,OTHER SERVICES,4448.7,4448.7
C001080,HON. JUDY CHU,2012,2012Q1,SUPPLIES AND MATERIALS,5057.54,5057.54
C001080,HON. JUDY CHU,2012,2012Q1,EQUIPMENT,411.21,411.21
C001084,HON. DAVID N. CICILLINE,2012,2012Q1,FRANKED MAIL,11733.83,11733.83
C001084,HON. DAVID N. CICILLINE,2012,2012Q1,PERSONNEL COMPENSATION,246645.89,246645.89
C001084,HON. DAVID N. CICILLINE,2012,2012Q1,TRAVEL,4622.28,4622.28
C001084,HON. DAVID N. CICILLINE,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",14264.71,14264.71
C001084,HON. DAVID N. CICILLINE,2012,2012Q1,PRINTING AND REPRODUCTION,5062.13,5062.13
C001084,HON. DAVID N. CICILLINE,2012,2012Q1,OTHER SERVICES,6897.5,6897.5
C001084,HON. DAVID N. CICILLINE,2012,2012Q1,SUPPLIES AND MATERIALS,1905.42,1905.42
C001084,HON. DAVID N. CICILLINE,2012,2012Q1,EQUIPMENT,3839.34,3839.34
C001085,HON. HANSEN CLARKE,2012,2012Q1,FRANKED MAIL,315.49,315.49
C001085,HON. HANSEN CLARKE,2012,2012Q1,PERSONNEL COMPENSATION,216373.47,216373.47
C001085,HON. HANSEN CLARKE,2012,2012Q1,TRAVEL,11603.08,11603.08
C001085,HON. HANSEN CLARKE,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",14313.64,14313.64
C001085,HON. HANSEN CLARKE,2012,2012Q1,PRINTING AND REPRODUCTION,286.1,286.1
C001085,HON. HANSEN CLARKE,2012,2012Q1,OTHER SERVICES,8390,8390
C001085,HON. HANSEN CLARKE,2012,2012Q1,SUPPLIES AND MATERIALS,1603.92,1603.92
C001085,HON. HANSEN CLARKE,2012,2012Q1,EQUIPMENT,2023.71,2023.71
C001067,HON. YVETTE D. CLARKE,2012,2012Q1,FRANKED MAIL,249.51,249.51
C001067,HON. YVETTE D. CLARKE,2012,2012Q1,PERSONNEL COMPENSATION,238392.66,238392.66
C001067,HON. YVETTE D. CLARKE,2012,2012Q1,TRAVEL,3485.55,3485.55
C001067,HON. YVETTE D. CLARKE,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",31048.64,31048.64
C001067,HON. YVETTE D. CLARKE,2012,2012Q1,PRINTING AND REPRODUCTION,466.4,466.4
C001067,HON. YVETTE D. CLARKE,2012,2012Q1,SUPPLIES AND MATERIALS,6381.1,6381.1
C001067,HON. YVETTE D. CLARKE,2012,2012Q1,EQUIPMENT,504,504
C001049,HON. WILLIAM LACY CLAY,2012,2012Q1,FRANKED MAIL,933.38,933.38
C001049,HON. WILLIAM LACY CLAY,2012,2012Q1,PERSONNEL COMPENSATION,238222.31,238222.31
C001049,HON. WILLIAM LACY CLAY,2012,2012Q1,TRAVEL,3649.4,3649.4
C001049,HON. WILLIAM LACY CLAY,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",22944.07,22944.07
C001049,HON. WILLIAM LACY CLAY,2012,2012Q1,PRINTING AND REPRODUCTION,544.6,544.6
C001049,HON. WILLIAM LACY CLAY,2012,2012Q1,OTHER SERVICES,7078.87,7078.87
C001049,HON. WILLIAM LACY CLAY,2012,2012Q1,SUPPLIES AND MATERIALS,2898.85,2898.85
C001049,HON. WILLIAM LACY CLAY,2012,2012Q1,EQUIPMENT,1764,1764
C001061,HON. EMANUEL CLEAVER,2012,2012Q1,FRANKED MAIL,383.79,383.79
C001061,HON. EMANUEL CLEAVER,2012,2012Q1,PERSONNEL COMPENSATION,214060.14,214060.14
C001061,HON. EMANUEL CLEAVER,2012,2012Q1,TRAVEL,4270.4,4270.4
C001061,HON. EMANUEL CLEAVER,2012,2012Q1,"RENT, COMMUNICATION, UTILITIES",23911.82,23911.82
C001061,HON. EMANUEL CLEAVER,2012,2012Q1,PRINTING AND REPRODUCTION,40.7,40.7
C001061,HON. EMANUEL CLEAVER,2012,2012Q1,OTHER SERVICES,11956.97,11956.97
C001061,HON. EMANUEL CLEAVER,2012,2012Q1,SUPPLIES AND MATERIALS,774.93,774.93
C001061,HON. EMANUEL CLEAVER,2012,2012Q1,EQUIPMENT,1103.4,1103.4
C000537,HON. JAMES E. CLYBURN,2012,2012Q1,FRANKED MAIL,515.95,515.95
