BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001064,HON. JOHN CAMPBELL,2014,2014Q2,EQUIPMENT,"1,921.98",960.99
C001046,HON. ERIC CANTOR,2014,2014Q2,FRANKED MAIL,"5,145.68","3,057.61"
C001046,HON. ERIC CANTOR,2014,2014Q2,PERSONNEL COMPENSATION,"481,477.65","238,335.14"
C001046,HON. ERIC CANTOR,2014,2014Q2,TRAVEL,"6,830.46","3,693.05"
C001046,HON. ERIC CANTOR,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","37,665.56","21,049.85"
C001046,HON. ERIC CANTOR,2014,2014Q2,PRINTING AND REPRODUCTION,"3,031.52","2,217.34"
C001046,HON. ERIC CANTOR,2014,2014Q2,OTHER SERVICES,"-17,323.25","-25,724.87"
C001046,HON. ERIC CANTOR,2014,2014Q2,SUPPLIES AND MATERIALS,"10,166.56","6,632.95"
C001046,HON. ERIC CANTOR,2014,2014Q2,EQUIPMENT,"3,200.03","1,694.79"
C001047,HON. SHELLEY MOORE CAPITO,2014,2014Q2,FRANKED MAIL,"1,513.72","1,059.83"
C001047,HON. SHELLEY MOORE CAPITO,2014,2014Q2,PERSONNEL COMPENSATION,"442,520.86","209,504.63"
C001047,HON. SHELLEY MOORE CAPITO,2014,2014Q2,TRAVEL,"36,282.80","16,493.91"
C001047,HON. SHELLEY MOORE CAPITO,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","47,039.63","26,408.46"
C001047,HON. SHELLEY MOORE CAPITO,2014,2014Q2,PRINTING AND REPRODUCTION,396.44,265.99
C001047,HON. SHELLEY MOORE CAPITO,2014,2014Q2,OTHER SERVICES,"26,247.47","12,964.02"
C001047,HON. SHELLEY MOORE CAPITO,2014,2014Q2,SUPPLIES AND MATERIALS,"6,308.09","3,024.23"
C001047,HON. SHELLEY MOORE CAPITO,2014,2014Q2,EQUIPMENT,"1,366.50",683.25
C001036,HON. LOIS CAPPS,2014,2014Q2,FRANKED MAIL,"1,123.64",780.18
C001036,HON. LOIS CAPPS,2014,2014Q2,PERSONNEL COMPENSATION,"439,267.54","224,445.83"
C001036,HON. LOIS CAPPS,2014,2014Q2,TRAVEL,"22,836.81","13,993.66"
C001036,HON. LOIS CAPPS,2014,2014Q2,TRANSPORTATION OF THINGS,51.49,51.49
C001036,HON. LOIS CAPPS,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","60,800.91","31,006.43"
C001036,HON. LOIS CAPPS,2014,2014Q2,PRINTING AND REPRODUCTION,"4,382.60","4,309.90"
C001036,HON. LOIS CAPPS,2014,2014Q2,OTHER SERVICES,"10,699.10","6,423.90"
C001036,HON. LOIS CAPPS,2014,2014Q2,SUPPLIES AND MATERIALS,"1,557.08",553.39
C001036,HON. LOIS CAPPS,2014,2014Q2,EQUIPMENT,714.18,357.09
C001037,HON. MICHAEL E. CAPUANO,2014,2014Q2,FRANKED MAIL,125.66,81.29
C001037,HON. MICHAEL E. CAPUANO,2014,2014Q2,PERSONNEL COMPENSATION,"487,566.63","247,637.97"
C001037,HON. MICHAEL E. CAPUANO,2014,2014Q2,TRAVEL,"7,222.58","4,660.51"
C001037,HON. MICHAEL E. CAPUANO,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","45,973.84","23,306.67"
C001037,HON. MICHAEL E. CAPUANO,2014,2014Q2,PRINTING AND REPRODUCTION,118.90,118.90
C001037,HON. MICHAEL E. CAPUANO,2014,2014Q2,OTHER SERVICES,"18,121.75","8,908.26"
C001037,HON. MICHAEL E. CAPUANO,2014,2014Q2,SUPPLIES AND MATERIALS,"6,592.79","3,740.45"
C001037,HON. MICHAEL E. CAPUANO,2014,2014Q2,EQUIPMENT,"5,189.14","2,617.85"
C001097,HON. TONY CARDENAS,2014,2014Q2,FRANKED MAIL,"7,095.12","6,958.10"
C001097,HON. TONY CARDENAS,2014,2014Q2,PERSONNEL COMPENSATION,"412,309.52","214,625.78"
C001097,HON. TONY CARDENAS,2014,2014Q2,TRAVEL,"27,448.44","17,951.81"
C001097,HON. TONY CARDENAS,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","33,549.68","18,422.18"
C001097,HON. TONY CARDENAS,2014,2014Q2,PRINTING AND REPRODUCTION,"15,503.40","15,503.40"
C001097,HON. TONY CARDENAS,2014,2014Q2,OTHER SERVICES,"9,635.00","6,075.00"
C001097,HON. TONY CARDENAS,2014,2014Q2,SUPPLIES AND MATERIALS,"8,148.62","5,091.15"
C001097,HON. TONY CARDENAS,2014,2014Q2,EQUIPMENT,"5,190.93","2,721.36"
C001083,"HON. JOHN C. CARNEY, JR.",2014,2014Q2,FRANKED MAIL,"24,787.80",462.03
C001083,"HON. JOHN C. CARNEY, JR.",2014,2014Q2,PERSONNEL COMPENSATION,"433,863.91","219,263.89"
C001083,"HON. JOHN C. CARNEY, JR.",2014,2014Q2,TRAVEL,"6,088.81","4,423.15"
C001083,"HON. JOHN C. CARNEY, JR.",2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","44,886.13","22,132.70"
C001083,"HON. JOHN C. CARNEY, JR.",2014,2014Q2,PRINTING AND REPRODUCTION,"29,311.86","29,004.56"
C001083,"HON. JOHN C. CARNEY, JR.",2014,2014Q2,OTHER SERVICES,"17,310.00","9,355.00"
C001083,"HON. JOHN C. CARNEY, JR.",2014,2014Q2,SUPPLIES AND MATERIALS,"11,297.92","8,522.74"
C001083,"HON. JOHN C. CARNEY, JR.",2014,2014Q2,EQUIPMENT,"1,751.46",875.73
C001072,HON. ANDRE CARSON,2014,2014Q2,FRANKED MAIL,576.10,432.95
C001072,HON. ANDRE CARSON,2014,2014Q2,PERSONNEL COMPENSATION,"453,617.58","226,264.80"
C001072,HON. ANDRE CARSON,2014,2014Q2,TRAVEL,"19,289.67","11,455.93"
C001072,HON. ANDRE CARSON,2014,2014Q2,TRANSPORTATION OF THINGS,8.00,8.00
C001072,HON. ANDRE CARSON,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","45,018.10","25,389.38"
C001072,HON. ANDRE CARSON,2014,2014Q2,PRINTING AND REPRODUCTION,"5,143.33","5,138.53"
C001072,HON. ANDRE CARSON,2014,2014Q2,OTHER SERVICES,"16,894.86","10,095.82"
C001072,HON. ANDRE CARSON,2014,2014Q2,SUPPLIES AND MATERIALS,"6,294.06","3,475.77"
C001072,HON. ANDRE CARSON,2014,2014Q2,EQUIPMENT,"2,362.53","1,705.53"
C001051,HON. JOHN R. CARTER,2014,2014Q2,FRANKED MAIL,"11,268.04",641.17
C001051,HON. JOHN R. CARTER,2014,2014Q2,PERSONNEL COMPENSATION,"381,246.48","196,886.39"
C001051,HON. JOHN R. CARTER,2014,2014Q2,TRAVEL,"34,392.84","20,279.55"
C001051,HON. JOHN R. CARTER,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","42,514.47","21,880.69"
C001051,HON. JOHN R. CARTER,2014,2014Q2,PRINTING AND REPRODUCTION,"28,724.29","2,091.19"
C001051,HON. JOHN R. CARTER,2014,2014Q2,OTHER SERVICES,"20,518.21","10,318.21"
C001051,HON. JOHN R. CARTER,2014,2014Q2,SUPPLIES AND MATERIALS,"5,046.44","2,187.71"
C001051,HON. JOHN R. CARTER,2014,2014Q2,EQUIPMENT,"1,584.00",792.00
C001090,HON. MATTHEW A. CARTWRIGHT,2014,2014Q2,FRANKED MAIL,"1,328.66",778.35
C001090,HON. MATTHEW A. CARTWRIGHT,2014,2014Q2,PERSONNEL COMPENSATION,"466,376.71","237,523.39"
C001090,HON. MATTHEW A. CARTWRIGHT,2014,2014Q2,TRAVEL,"10,867.15","8,252.06"
C001090,HON. MATTHEW A. CARTWRIGHT,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","47,077.39","26,002.14"
C001090,HON. MATTHEW A. CARTWRIGHT,2014,2014Q2,PRINTING AND REPRODUCTION,"1,724.03","1,370.83"
C001090,HON. MATTHEW A. CARTWRIGHT,2014,2014Q2,OTHER SERVICES,"19,249.30","9,718.90"
C001090,HON. MATTHEW A. CARTWRIGHT,2014,2014Q2,SUPPLIES AND MATERIALS,"7,272.16","4,660.12"
C001090,HON. MATTHEW A. CARTWRIGHT,2014,2014Q2,EQUIPMENT,"1,273.98",636.99
C001075,HON. BILL CASSIDY,2014,2014Q2,FRANKED MAIL,"31,568.50","9,802.69"
C001075,HON. BILL CASSIDY,2014,2014Q2,PERSONNEL COMPENSATION,"419,076.22","208,958.11"
C001075,HON. BILL CASSIDY,2014,2014Q2,TRAVEL,"29,616.38","19,750.92"
C001075,HON. BILL CASSIDY,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","78,416.28","35,940.34"
C001075,HON. BILL CASSIDY,2014,2014Q2,PRINTING AND REPRODUCTION,"59,762.53","23,124.86"
C001075,HON. BILL CASSIDY,2014,2014Q2,OTHER SERVICES,"23,506.50","12,555.00"
C001075,HON. BILL CASSIDY,2014,2014Q2,SUPPLIES AND MATERIALS,"6,544.99","4,415.65"
C001075,HON. BILL CASSIDY,2014,2014Q2,EQUIPMENT,498.00,249.00
C001066,HON. KATHY CASTOR,2014,2014Q2,FRANKED MAIL,"6,845.42","6,424.94"
C001066,HON. KATHY CASTOR,2014,2014Q2,PERSONNEL COMPENSATION,"449,320.29","227,817.96"
C001066,HON. KATHY CASTOR,2014,2014Q2,TRAVEL,"29,171.90","23,057.26"
C001066,HON. KATHY CASTOR,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","42,871.31","23,496.85"
C001066,HON. KATHY CASTOR,2014,2014Q2,PRINTING AND REPRODUCTION,"15,882.58","15,515.83"
C001066,HON. KATHY CASTOR,2014,2014Q2,OTHER SERVICES,"14,100.00","8,460.00"
C001066,HON. KATHY CASTOR,2014,2014Q2,SUPPLIES AND MATERIALS,"4,084.60","1,736.73"
C001091,HON. JOAQUIN CASTRO,2014,2014Q2,FRANKED MAIL,712.44,359.23
C001091,HON. JOAQUIN CASTRO,2014,2014Q2,PERSONNEL COMPENSATION,"432,210.12","216,532.27"
C001091,HON. JOAQUIN CASTRO,2014,2014Q2,TRAVEL,"26,724.82","18,555.36"
C001091,HON. JOAQUIN CASTRO,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","22,965.38","12,561.84"
C001091,HON. JOAQUIN CASTRO,2014,2014Q2,PRINTING AND REPRODUCTION,"2,010.78",394.52
C001091,HON. JOAQUIN CASTRO,2014,2014Q2,OTHER SERVICES,"9,748.65","5,978.65"
C001091,HON. JOAQUIN CASTRO,2014,2014Q2,SUPPLIES AND MATERIALS,"15,323.89","5,662.16"
C001091,HON. JOAQUIN CASTRO,2014,2014Q2,EQUIPMENT,"1,412.37",701.88
C000266,HON. STEVE CHABOT,2014,2014Q2,FRANKED MAIL,"25,993.11",535.29
C000266,HON. STEVE CHABOT,2014,2014Q2,PERSONNEL COMPENSATION,"390,449.89","206,999.93"
C000266,HON. STEVE CHABOT,2014,2014Q2,TRAVEL,"24,023.34","13,596.25"
C000266,HON. STEVE CHABOT,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","68,126.56","26,729.95"
C000266,HON. STEVE CHABOT,2014,2014Q2,PRINTING AND REPRODUCTION,"1,543.59","1,497.69"
C000266,HON. STEVE CHABOT,2014,2014Q2,OTHER SERVICES,"20,766.97","11,009.11"
C000266,HON. STEVE CHABOT,2014,2014Q2,SUPPLIES AND MATERIALS,"10,207.49","7,529.46"
C000266,HON. STEVE CHABOT,2014,2014Q2,EQUIPMENT,"2,963.50","1,277.00"
C001076,HON. JASON CHAFFETZ,2014,2014Q2,FRANKED MAIL,"2,315.79","2,040.85"
C001076,HON. JASON CHAFFETZ,2014,2014Q2,PERSONNEL COMPENSATION,"425,907.79","219,223.35"
C001076,HON. JASON CHAFFETZ,2014,2014Q2,TRAVEL,"53,436.97","29,899.42"
C001076,HON. JASON CHAFFETZ,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","43,562.06","19,990.12"
C001076,HON. JASON CHAFFETZ,2014,2014Q2,PRINTING AND REPRODUCTION,"3,730.10","1,014.24"
C001076,HON. JASON CHAFFETZ,2014,2014Q2,OTHER SERVICES,"21,397.34","10,897.34"
C001076,HON. JASON CHAFFETZ,2014,2014Q2,SUPPLIES AND MATERIALS,"5,862.89","2,662.01"
C001076,HON. JASON CHAFFETZ,2014,2014Q2,EQUIPMENT,"5,586.00","5,193.00"
C000380,HON. DONNA MC CHRISTENSEN,2014,2014Q2,FRANKED MAIL,364.73,253.99
C000380,HON. DONNA MC CHRISTENSEN,2014,2014Q2,PERSONNEL COMPENSATION,"435,082.76","209,067.79"
C000380,HON. DONNA MC CHRISTENSEN,2014,2014Q2,TRAVEL,"46,168.88","25,745.63"
C000380,HON. DONNA MC CHRISTENSEN,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","71,864.83","37,326.69"
C000380,HON. DONNA MC CHRISTENSEN,2014,2014Q2,PRINTING AND REPRODUCTION,56.00,12.80
C000380,HON. DONNA MC CHRISTENSEN,2014,2014Q2,OTHER SERVICES,"3,117.37","1,903.06"
C000380,HON. DONNA MC CHRISTENSEN,2014,2014Q2,SUPPLIES AND MATERIALS,"3,137.57","1,230.12"
C000380,HON. DONNA MC CHRISTENSEN,2014,2014Q2,EQUIPMENT,"3,120.00","1,560.00"
C001080,HON. JUDY CHU,2014,2014Q2,FRANKED MAIL,"1,787.54",315.70
C001080,HON. JUDY CHU,2014,2014Q2,PERSONNEL COMPENSATION,"401,902.12","195,616.69"
C001080,HON. JUDY CHU,2014,2014Q2,TRAVEL,"33,307.95","16,248.04"
C001080,HON. JUDY CHU,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","60,615.97","34,385.60"
C001080,HON. JUDY CHU,2014,2014Q2,PRINTING AND REPRODUCTION,"2,323.95","1,852.96"
C001080,HON. JUDY CHU,2014,2014Q2,OTHER SERVICES,"16,736.72","5,989.63"
C001080,HON. JUDY CHU,2014,2014Q2,SUPPLIES AND MATERIALS,"15,954.65","5,883.88"
C001080,HON. JUDY CHU,2014,2014Q2,EQUIPMENT,"4,001.98","3,430.48"
C001084,HON. DAVID N. CICILLINE,2014,2014Q2,FRANKED MAIL,407.16,251.90
C001084,HON. DAVID N. CICILLINE,2014,2014Q2,PERSONNEL COMPENSATION,"434,212.53","222,868.06"
C001084,HON. DAVID N. CICILLINE,2014,2014Q2,TRAVEL,"10,612.94","5,697.61"
C001084,HON. DAVID N. CICILLINE,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","43,887.96","23,400.76"
C001084,HON. DAVID N. CICILLINE,2014,2014Q2,PRINTING AND REPRODUCTION,"1,996.07","1,290.70"
C001084,HON. DAVID N. CICILLINE,2014,2014Q2,OTHER SERVICES,"23,241.95","11,850.00"
C001084,HON. DAVID N. CICILLINE,2014,2014Q2,SUPPLIES AND MATERIALS,"5,660.36","3,801.42"
C001084,HON. DAVID N. CICILLINE,2014,2014Q2,EQUIPMENT,"1,655.50",695.25
C001101,HON. KATHERINE M. CLARK,2014,2014Q2,FRANKED MAIL,733.82,669.00
C001101,HON. KATHERINE M. CLARK,2014,2014Q2,PERSONNEL COMPENSATION,"406,325.53","228,333.33"
C001101,HON. KATHERINE M. CLARK,2014,2014Q2,TRAVEL,"13,380.85","11,472.99"
C001101,HON. KATHERINE M. CLARK,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","32,902.28","17,812.81"
C001101,HON. KATHERINE M. CLARK,2014,2014Q2,PRINTING AND REPRODUCTION,"2,239.04","1,023.94"
C001101,HON. KATHERINE M. CLARK,2014,2014Q2,OTHER SERVICES,"10,115.48","8,180.48"
C001101,HON. KATHERINE M. CLARK,2014,2014Q2,SUPPLIES AND MATERIALS,"5,769.32","4,933.19"
C001101,HON. KATHERINE M. CLARK,2014,2014Q2,EQUIPMENT,"1,119.03",494.03
C001067,HON. YVETTE D. CLARKE,2014,2014Q2,FRANKED MAIL,929.79,333.57
C001067,HON. YVETTE D. CLARKE,2014,2014Q2,PERSONNEL COMPENSATION,"407,687.47","204,190.25"
C001067,HON. YVETTE D. CLARKE,2014,2014Q2,TRAVEL,"14,544.99","8,863.26"
C001067,HON. YVETTE D. CLARKE,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","63,768.32","33,046.68"
C001067,HON. YVETTE D. CLARKE,2014,2014Q2,PRINTING AND REPRODUCTION,566.57,336.47
C001067,HON. YVETTE D. CLARKE,2014,2014Q2,OTHER SERVICES,"10,200.00","5,100.00"
C001067,HON. YVETTE D. CLARKE,2014,2014Q2,SUPPLIES AND MATERIALS,"9,865.66","6,389.27"
C001067,HON. YVETTE D. CLARKE,2014,2014Q2,EQUIPMENT,"8,488.36","7,829.00"
C001102,HON. CURT CLAWSON,2014,2014Q2,PERSONNEL COMPENSATION,"1,000.00","1,000.00"
C001049,HON. WILLIAM LACY CLAY,2014,2014Q2,FRANKED MAIL,"3,019.21","2,402.39"
C001049,HON. WILLIAM LACY CLAY,2014,2014Q2,PERSONNEL COMPENSATION,"471,618.94","238,150.01"
C001049,HON. WILLIAM LACY CLAY,2014,2014Q2,TRAVEL,"13,872.66","8,269.78"
C001049,HON. WILLIAM LACY CLAY,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","61,680.73","34,489.54"
C001049,HON. WILLIAM LACY CLAY,2014,2014Q2,PRINTING AND REPRODUCTION,"1,435.10","1,418.50"
C001049,HON. WILLIAM LACY CLAY,2014,2014Q2,OTHER SERVICES,"29,472.34","14,459.46"
C001049,HON. WILLIAM LACY CLAY,2014,2014Q2,SUPPLIES AND MATERIALS,"8,086.92","6,484.54"
C001049,HON. WILLIAM LACY CLAY,2014,2014Q2,EQUIPMENT,"3,528.00","1,764.00"
C001061,HON. EMANUEL CLEAVER,2014,2014Q2,FRANKED MAIL,"1,520.33",753.37
C001061,HON. EMANUEL CLEAVER,2014,2014Q2,PERSONNEL COMPENSATION,"417,640.42","201,108.27"
C001061,HON. EMANUEL CLEAVER,2014,2014Q2,TRAVEL,"21,391.97","12,937.66"
C001061,HON. EMANUEL CLEAVER,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","65,624.02","34,710.48"
C001061,HON. EMANUEL CLEAVER,2014,2014Q2,PRINTING AND REPRODUCTION,"1,474.56","1,362.06"
C001061,HON. EMANUEL CLEAVER,2014,2014Q2,OTHER SERVICES,"14,982.75","5,655.00"
C001061,HON. EMANUEL CLEAVER,2014,2014Q2,SUPPLIES AND MATERIALS,"15,985.43","3,684.54"
C001061,HON. EMANUEL CLEAVER,2014,2014Q2,EQUIPMENT,"4,348.51","2,362.47"
C000537,HON. JAMES E. CLYBURN,2014,2014Q2,FRANKED MAIL,926.07,674.18
C000537,HON. JAMES E. CLYBURN,2014,2014Q2,PERSONNEL COMPENSATION,"445,452.32","228,236.99"
C000537,HON. JAMES E. CLYBURN,2014,2014Q2,TRAVEL,"26,449.95","18,124.22"
C000537,HON. JAMES E. CLYBURN,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","59,061.48","30,556.16"
C000537,HON. JAMES E. CLYBURN,2014,2014Q2,PRINTING AND REPRODUCTION,556.12,442.40
C000537,HON. JAMES E. CLYBURN,2014,2014Q2,OTHER SERVICES,"21,919.80","11,575.80"
C000537,HON. JAMES E. CLYBURN,2014,2014Q2,SUPPLIES AND MATERIALS,"10,223.82","4,428.54"
C000537,HON. JAMES E. CLYBURN,2014,2014Q2,EQUIPMENT,"1,344.00",654.00
C000556,HON. HOWARD COBLE,2014,2014Q2,FRANKED MAIL,"1,602.22","1,030.09"
C000556,HON. HOWARD COBLE,2014,2014Q2,PERSONNEL COMPENSATION,"472,715.80","243,995.85"
C000556,HON. HOWARD COBLE,2014,2014Q2,TRAVEL,"18,763.12","11,707.71"
C000556,HON. HOWARD COBLE,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","50,717.15","27,227.72"
C000556,HON. HOWARD COBLE,2014,2014Q2,PRINTING AND REPRODUCTION,673.10,654.90
C000556,HON. HOWARD COBLE,2014,2014Q2,OTHER SERVICES,"21,430.00","10,890.00"
C000556,HON. HOWARD COBLE,2014,2014Q2,SUPPLIES AND MATERIALS,"4,281.95","2,209.86"
C000556,HON. HOWARD COBLE,2014,2014Q2,EQUIPMENT,"2,664.00","1,332.00"
C001077,HON. MIKE COFFMAN,2014,2014Q2,FRANKED MAIL,"45,446.89","9,831.85"
C001077,HON. MIKE COFFMAN,2014,2014Q2,PERSONNEL COMPENSATION,"370,777.13","183,871.10"
C001077,HON. MIKE COFFMAN,2014,2014Q2,TRAVEL,"15,956.64","9,860.28"
C001077,HON. MIKE COFFMAN,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","33,673.02","20,442.93"
C001077,HON. MIKE COFFMAN,2014,2014Q2,PRINTING AND REPRODUCTION,"23,569.23","23,504.28"
C001077,HON. MIKE COFFMAN,2014,2014Q2,OTHER SERVICES,"9,911.77","5,731.60"
C001077,HON. MIKE COFFMAN,2014,2014Q2,SUPPLIES AND MATERIALS,"4,242.84","3,169.51"
C001077,HON. MIKE COFFMAN,2014,2014Q2,EQUIPMENT,45.00,45.00
C001068,HON. STEVE COHEN,2014,2014Q2,FRANKED MAIL,"2,091.26","1,197.80"
C001068,HON. STEVE COHEN,2014,2014Q2,PERSONNEL COMPENSATION,"461,925.71","229,630.35"
C001068,HON. STEVE COHEN,2014,2014Q2,TRAVEL,"20,812.29","12,766.18"
C001068,HON. STEVE COHEN,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","58,421.27","34,767.08"
C001068,HON. STEVE COHEN,2014,2014Q2,PRINTING AND REPRODUCTION,"1,124.96",479.46
C001068,HON. STEVE COHEN,2014,2014Q2,OTHER SERVICES,"18,968.59","9,670.19"
C001068,HON. STEVE COHEN,2014,2014Q2,SUPPLIES AND MATERIALS,"3,212.55","2,018.91"
C001068,HON. STEVE COHEN,2014,2014Q2,EQUIPMENT,"1,842.00","1,686.00"
C001053,HON. TOM COLE,2014,2014Q2,FRANKED MAIL,"3,333.49","1,859.53"
C001053,HON. TOM COLE,2014,2014Q2,PERSONNEL COMPENSATION,"429,870.18","218,363.69"
C001053,HON. TOM COLE,2014,2014Q2,TRAVEL,"18,093.84","13,726.34"
C001053,HON. TOM COLE,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","48,382.88","27,504.24"
C001053,HON. TOM COLE,2014,2014Q2,PRINTING AND REPRODUCTION,554.24,326.40
C001053,HON. TOM COLE,2014,2014Q2,OTHER SERVICES,"9,195.00","5,625.00"
C001053,HON. TOM COLE,2014,2014Q2,SUPPLIES AND MATERIALS,"6,680.53","2,908.28"
C001053,HON. TOM COLE,2014,2014Q2,EQUIPMENT,"1,456.68",728.34
C001092,HON. CHRIS COLLINS,2014,2014Q2,FRANKED MAIL,"11,174.12","7,283.29"
C001092,HON. CHRIS COLLINS,2014,2014Q2,PERSONNEL COMPENSATION,"381,774.35","195,312.45"
C001092,HON. CHRIS COLLINS,2014,2014Q2,TRAVEL,"23,333.03","15,271.49"
C001092,HON. CHRIS COLLINS,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","40,289.03","18,112.57"
C001092,HON. CHRIS COLLINS,2014,2014Q2,PRINTING AND REPRODUCTION,"38,545.08","38,002.98"
C001092,HON. CHRIS COLLINS,2014,2014Q2,OTHER SERVICES,"17,903.84","8,831.46"
C001092,HON. CHRIS COLLINS,2014,2014Q2,SUPPLIES AND MATERIALS,"11,035.57","7,621.01"
C001092,HON. CHRIS COLLINS,2014,2014Q2,EQUIPMENT,"5,314.89",698.65
C001093,HON. DOUG COLLINS,2014,2014Q2,FRANKED MAIL,"76,503.58","30,388.77"
C001093,HON. DOUG COLLINS,2014,2014Q2,PERSONNEL COMPENSATION,"388,723.65","195,216.83"
C001093,HON. DOUG COLLINS,2014,2014Q2,TRAVEL,"22,587.68","13,865.43"
C001093,HON. DOUG COLLINS,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","41,707.21","14,295.24"
C001093,HON. DOUG COLLINS,2014,2014Q2,PRINTING AND REPRODUCTION,"66,513.62","66,386.47"
C001093,HON. DOUG COLLINS,2014,2014Q2,OTHER SERVICES,"19,350.00","9,675.00"
C001093,HON. DOUG COLLINS,2014,2014Q2,SUPPLIES AND MATERIALS,"6,922.15","2,532.10"
C001093,HON. DOUG COLLINS,2014,2014Q2,EQUIPMENT,"1,049.68",664.84
C001062,HON. K. MICHAEL CONAWAY,2014,2014Q2,FRANKED MAIL,"1,051.99",569.75
C001062,HON. K. MICHAEL CONAWAY,2014,2014Q2,PERSONNEL COMPENSATION,"447,757.11","221,177.76"
C001062,HON. K. MICHAEL CONAWAY,2014,2014Q2,TRAVEL,"27,829.66","17,721.89"
C001062,HON. K. MICHAEL CONAWAY,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","35,119.29","21,004.00"
C001062,HON. K. MICHAEL CONAWAY,2014,2014Q2,PRINTING AND REPRODUCTION,99.85,39.95
C001062,HON. K. MICHAEL CONAWAY,2014,2014Q2,OTHER SERVICES,"9,662.03","5,843.39"
C001062,HON. K. MICHAEL CONAWAY,2014,2014Q2,SUPPLIES AND MATERIALS,"6,573.49","4,063.03"
C001062,HON. K. MICHAEL CONAWAY,2014,2014Q2,EQUIPMENT,"1,352.58",676.29
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2014,2014Q2,FRANKED MAIL,"1,989.24",332.71
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2014,2014Q2,PERSONNEL COMPENSATION,"420,037.26","205,525.03"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2014,2014Q2,TRAVEL,"2,039.23",994.33
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","41,867.25","25,547.89"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2014,2014Q2,PRINTING AND REPRODUCTION,567.00,567.00
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2014,2014Q2,OTHER SERVICES,"11,310.00","5,655.00"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2014,2014Q2,SUPPLIES AND MATERIALS,"5,665.72","2,884.67"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2014,2014Q2,EQUIPMENT,"1,289.04",644.52
C000714,"HON. JOHN CONYERS, JR.",2014,2014Q2,FRANKED MAIL,138.04,97.41
C000714,"HON. JOHN CONYERS, JR.",2014,2014Q2,PERSONNEL COMPENSATION,"445,883.23","201,683.23"
C000714,"HON. JOHN CONYERS, JR.",2014,2014Q2,TRAVEL,"26,175.83","18,537.02"
C000714,"HON. JOHN CONYERS, JR.",2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","58,220.09","28,238.67"
C000714,"HON. JOHN CONYERS, JR.",2014,2014Q2,PRINTING AND REPRODUCTION,"3,996.70","2,217.00"
C000714,"HON. JOHN CONYERS, JR.",2014,2014Q2,OTHER SERVICES,"19,157.12","6,973.32"
C000714,"HON. JOHN CONYERS, JR.",2014,2014Q2,SUPPLIES AND MATERIALS,"15,081.08","4,530.89"
C000714,"HON. JOHN CONYERS, JR.",2014,2014Q2,EQUIPMENT,"9,542.80","7,399.69"
C001094,HON. PAUL COOK,2014,2014Q2,FRANKED MAIL,"117,760.45","54,245.14"
C001094,HON. PAUL COOK,2014,2014Q2,PERSONNEL COMPENSATION,"357,232.18","181,258.32"
C001094,HON. PAUL COOK,2014,2014Q2,TRAVEL,"34,615.58","25,051.05"
C001094,HON. PAUL COOK,2014,2014Q2,"RENT, COMMUNICATION, UTILITIES","33,085.92","18,153.87"
C001094,HON. PAUL COOK,2014,2014Q2,PRINTING AND REPRODUCTION,"26,579.94","5,281.77"
