BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001053,HON. TOM COLE,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","104,446.82","33,820.61"
C001053,HON. TOM COLE,2012,2012Q4,PRINTING AND REPRODUCTION,"28,856.59","16,848.40"
C001053,HON. TOM COLE,2012,2012Q4,OTHER SERVICES,"34,410.00","10,235.00"
C001053,HON. TOM COLE,2012,2012Q4,SUPPLIES AND MATERIALS,"18,510.42","10,380.49"
C001053,HON. TOM COLE,2012,2012Q4,EQUIPMENT,"2,992.36",807.34
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q4,FRANKED MAIL,"39,117.45",792.61
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q4,PERSONNEL COMPENSATION,"913,343.43","252,669.48"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q4,TRAVEL,"67,184.24","14,644.12"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","83,674.23","20,998.91"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q4,PRINTING AND REPRODUCTION,"6,421.20",200.95
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q4,OTHER SERVICES,"26,375.83","5,698.96"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q4,SUPPLIES AND MATERIALS,"17,155.63","8,759.14"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q4,EQUIPMENT,"4,163.06","1,540.53"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2012,2012Q4,FRANKED MAIL,"92,214.18","55,791.10"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2012,2012Q4,PERSONNEL COMPENSATION,"866,636.98","220,250.00"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2012,2012Q4,TRAVEL,"6,139.25","1,155.18"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","91,657.49","25,757.43"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2012,2012Q4,PRINTING AND REPRODUCTION,"114,580.90",164.90
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2012,2012Q4,OTHER SERVICES,"38,506.20","9,601.80"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2012,2012Q4,SUPPLIES AND MATERIALS,"18,783.72","12,216.65"
C001078,"HON. GERALD E. ""GERRY"" CONNOLLY",2012,2012Q4,EQUIPMENT,"2,665.62",619.53
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q4,FRANKED MAIL,"9,911.21",86.52
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q4,PERSONNEL COMPENSATION,"1,037,630.49","274,332.94"
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q4,TRAVEL,"37,258.80","5,128.96"
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","121,394.46","30,462.66"
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q4,PRINTING AND REPRODUCTION,"11,563.12",372.62
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q4,OTHER SERVICES,"32,499.63","8,231.80"
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q4,SUPPLIES AND MATERIALS,"30,719.24","18,608.52"
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q4,EQUIPMENT,"8,810.42","4,553.02"
C000754,HON. JIM COOPER,2012,2012Q4,FRANKED MAIL,"5,262.39",946.10
C000754,HON. JIM COOPER,2012,2012Q4,PERSONNEL COMPENSATION,"1,047,823.00","283,422.22"
C000754,HON. JIM COOPER,2012,2012Q4,TRAVEL,"40,339.09","8,878.26"
C000754,HON. JIM COOPER,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","88,760.23","23,030.22"
C000754,HON. JIM COOPER,2012,2012Q4,PRINTING AND REPRODUCTION,"7,330.96","2,126.38"
C000754,HON. JIM COOPER,2012,2012Q4,OTHER SERVICES,"57,729.01","12,641.45"
C000754,HON. JIM COOPER,2012,2012Q4,SUPPLIES AND MATERIALS,"10,233.00","4,494.50"
C000754,HON. JIM COOPER,2012,2012Q4,EQUIPMENT,"5,022.11",705.00
C001059,HON. JIM COSTA,2012,2012Q4,FRANKED MAIL,"12,055.37",473.27
C001059,HON. JIM COSTA,2012,2012Q4,PERSONNEL COMPENSATION,"1,093,192.22","331,849.66"
C001059,HON. JIM COSTA,2012,2012Q4,TRAVEL,"48,405.82","13,245.54"
C001059,HON. JIM COSTA,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","125,331.93","34,386.10"
C001059,HON. JIM COSTA,2012,2012Q4,PRINTING AND REPRODUCTION,"22,263.83","21,347.71"
C001059,HON. JIM COSTA,2012,2012Q4,OTHER SERVICES,"23,731.43","6,981.05"
C001059,HON. JIM COSTA,2012,2012Q4,SUPPLIES AND MATERIALS,"17,237.52","8,050.66"
C001059,HON. JIM COSTA,2012,2012Q4,EQUIPMENT,"1,665.68",444.00
C000794,HON. JERRY F. COSTELLO,2012,2012Q4,FRANKED MAIL,"8,212.93","2,162.15"
C000794,HON. JERRY F. COSTELLO,2012,2012Q4,PERSONNEL COMPENSATION,"994,593.28","290,420.99"
C000794,HON. JERRY F. COSTELLO,2012,2012Q4,TRAVEL,"39,903.84","17,020.34"
C000794,HON. JERRY F. COSTELLO,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","80,067.53","20,727.84"
C000794,HON. JERRY F. COSTELLO,2012,2012Q4,PRINTING AND REPRODUCTION,"1,104.30",279.80
C000794,HON. JERRY F. COSTELLO,2012,2012Q4,OTHER SERVICES,"32,447.87","8,015.58"
C000794,HON. JERRY F. COSTELLO,2012,2012Q4,SUPPLIES AND MATERIALS,"4,240.27","1,301.70"
C000794,HON. JERRY F. COSTELLO,2012,2012Q4,EQUIPMENT,"5,972.97","1,476.99"
C001069,HON. JOE COURTNEY,2012,2012Q4,FRANKED MAIL,"29,915.79","17,346.73"
C001069,HON. JOE COURTNEY,2012,2012Q4,PERSONNEL COMPENSATION,"1,005,651.41","247,555.33"
C001069,HON. JOE COURTNEY,2012,2012Q4,TRAVEL,"38,694.08","8,640.73"
C001069,HON. JOE COURTNEY,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","102,100.04","24,880.53"
C001069,HON. JOE COURTNEY,2012,2012Q4,PRINTING AND REPRODUCTION,"40,349.95","13,173.42"
C001069,HON. JOE COURTNEY,2012,2012Q4,OTHER SERVICES,"31,963.41","7,233.44"
C001069,HON. JOE COURTNEY,2012,2012Q4,SUPPLIES AND MATERIALS,"29,608.22","15,649.75"
C001069,HON. JOE COURTNEY,2012,2012Q4,EQUIPMENT,"5,327.94","1,081.50"
C001086,HON. CHIP CRAVAACK,2012,2012Q4,FRANKED MAIL,"48,869.94","10,726.42"
C001086,HON. CHIP CRAVAACK,2012,2012Q4,PERSONNEL COMPENSATION,"948,164.19","357,111.60"
C001086,HON. CHIP CRAVAACK,2012,2012Q4,TRAVEL,"74,409.46","16,680.94"
C001086,HON. CHIP CRAVAACK,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","70,778.56","14,386.08"
C001086,HON. CHIP CRAVAACK,2012,2012Q4,PRINTING AND REPRODUCTION,"22,592.25","14,309.52"
C001086,HON. CHIP CRAVAACK,2012,2012Q4,OTHER SERVICES,"24,516.52","6,186.64"
C001086,HON. CHIP CRAVAACK,2012,2012Q4,SUPPLIES AND MATERIALS,"11,638.01","1,270.03"
C001086,HON. CHIP CRAVAACK,2012,2012Q4,EQUIPMENT,"6,694.96",666.99
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2012,2012Q4,FRANKED MAIL,"60,969.01","17,375.72"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2012,2012Q4,PERSONNEL COMPENSATION,"937,735.63","236,000.03"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2012,2012Q4,TRAVEL,"79,778.75","9,241.06"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","83,305.76","20,453.21"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2012,2012Q4,PRINTING AND REPRODUCTION,"45,616.69",926.64
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2012,2012Q4,OTHER SERVICES,"47,152.22","11,671.25"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2012,2012Q4,SUPPLIES AND MATERIALS,"10,362.28","1,453.14"
C001087,"HON. ERIC A. ""RICK"" CRAWFORD",2012,2012Q4,EQUIPMENT,"5,254.00",891.00
C001045,HON. ANDER CRENSHAW,2012,2012Q4,FRANKED MAIL,"87,804.74","1,503.63"
C001045,HON. ANDER CRENSHAW,2012,2012Q4,PERSONNEL COMPENSATION,"865,581.14","229,299.99"
C001045,HON. ANDER CRENSHAW,2012,2012Q4,TRAVEL,"39,744.84","11,285.07"
C001045,HON. ANDER CRENSHAW,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","56,704.23","11,941.98"
C001045,HON. ANDER CRENSHAW,2012,2012Q4,PRINTING AND REPRODUCTION,"73,245.06",726.85
C001045,HON. ANDER CRENSHAW,2012,2012Q4,OTHER SERVICES,"48,404.00","12,029.50"
C001045,HON. ANDER CRENSHAW,2012,2012Q4,SUPPLIES AND MATERIALS,"18,306.47","10,022.31"
C001045,HON. ANDER CRENSHAW,2012,2012Q4,EQUIPMENT,"5,574.45","2,046.45"
C001081,HON. MARK S. CRITZ,2012,2012Q4,FRANKED MAIL,"78,947.01","12,763.39"
C001081,HON. MARK S. CRITZ,2012,2012Q4,PERSONNEL COMPENSATION,"911,308.41","283,819.34"
C001081,HON. MARK S. CRITZ,2012,2012Q4,TRAVEL,"32,940.82","5,836.27"
C001081,HON. MARK S. CRITZ,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","109,058.60","19,148.57"
C001081,HON. MARK S. CRITZ,2012,2012Q4,PRINTING AND REPRODUCTION,"84,240.10",923.06
C001081,HON. MARK S. CRITZ,2012,2012Q4,OTHER SERVICES,"28,041.20","6,413.00"
C001081,HON. MARK S. CRITZ,2012,2012Q4,SUPPLIES AND MATERIALS,"10,151.81","2,474.40"
C001081,HON. MARK S. CRITZ,2012,2012Q4,EQUIPMENT,243.05,0.00
C001038,HON. JOSEPH CROWLEY,2012,2012Q4,FRANKED MAIL,"23,546.02",605.38
C001038,HON. JOSEPH CROWLEY,2012,2012Q4,PERSONNEL COMPENSATION,"983,757.61","276,501.47"
C001038,HON. JOSEPH CROWLEY,2012,2012Q4,TRAVEL,"11,904.55","3,543.71"
C001038,HON. JOSEPH CROWLEY,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","160,417.04","38,581.45"
C001038,HON. JOSEPH CROWLEY,2012,2012Q4,PRINTING AND REPRODUCTION,"27,053.92",425.10
C001038,HON. JOSEPH CROWLEY,2012,2012Q4,OTHER SERVICES,"35,131.00","9,425.50"
C001038,HON. JOSEPH CROWLEY,2012,2012Q4,SUPPLIES AND MATERIALS,"14,544.90","5,962.18"
C001038,HON. JOSEPH CROWLEY,2012,2012Q4,EQUIPMENT,"5,652.85",719.49
C001063,HON. HENRY CUELLAR,2012,2012Q4,FRANKED MAIL,"51,784.42","15,420.07"
C001063,HON. HENRY CUELLAR,2012,2012Q4,PERSONNEL COMPENSATION,"765,018.33","204,264.97"
C001063,HON. HENRY CUELLAR,2012,2012Q4,TRAVEL,"97,137.98","26,003.89"
C001063,HON. HENRY CUELLAR,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","119,969.30","28,033.19"
C001063,HON. HENRY CUELLAR,2012,2012Q4,PRINTING AND REPRODUCTION,"122,248.38",836.53
C001063,HON. HENRY CUELLAR,2012,2012Q4,OTHER SERVICES,"35,549.70","10,061.24"
C001063,HON. HENRY CUELLAR,2012,2012Q4,SUPPLIES AND MATERIALS,"28,541.97","10,815.28"
C001063,HON. HENRY CUELLAR,2012,2012Q4,EQUIPMENT,"5,198.79","1,542.93"
C001048,HON. JOHN ABNEY CULBERSON,2012,2012Q4,FRANKED MAIL,"44,555.59","43,884.40"
C001048,HON. JOHN ABNEY CULBERSON,2012,2012Q4,PERSONNEL COMPENSATION,"802,784.09","218,540.67"
C001048,HON. JOHN ABNEY CULBERSON,2012,2012Q4,TRAVEL,"52,492.97","18,550.46"
C001048,HON. JOHN ABNEY CULBERSON,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","100,518.75","24,667.65"
C001048,HON. JOHN ABNEY CULBERSON,2012,2012Q4,PRINTING AND REPRODUCTION,"51,703.55",416.97
C001048,HON. JOHN ABNEY CULBERSON,2012,2012Q4,OTHER SERVICES,"23,826.79","5,348.25"
C001048,HON. JOHN ABNEY CULBERSON,2012,2012Q4,SUPPLIES AND MATERIALS,"20,797.24","5,075.51"
C001048,HON. JOHN ABNEY CULBERSON,2012,2012Q4,EQUIPMENT,"3,308.69",658.77
C000984,HON. ELIJAH E. CUMMINGS,2012,2012Q4,FRANKED MAIL,"4,726.62","1,601.21"
C000984,HON. ELIJAH E. CUMMINGS,2012,2012Q4,PERSONNEL COMPENSATION,"1,022,749.20","266,334.07"
C000984,HON. ELIJAH E. CUMMINGS,2012,2012Q4,TRAVEL,"5,001.41","1,571.89"
C000984,HON. ELIJAH E. CUMMINGS,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","143,000.04","33,347.10"
C000984,HON. ELIJAH E. CUMMINGS,2012,2012Q4,PRINTING AND REPRODUCTION,"12,584.54",836.78
C000984,HON. ELIJAH E. CUMMINGS,2012,2012Q4,OTHER SERVICES,"43,168.51","9,947.67"
C000984,HON. ELIJAH E. CUMMINGS,2012,2012Q4,SUPPLIES AND MATERIALS,"26,412.08","9,907.86"
C000984,HON. ELIJAH E. CUMMINGS,2012,2012Q4,EQUIPMENT,"9,628.95","3,553.95"
C001089,HON. DAVID ALAN CURSON,2012,2012Q4,FRANKED MAIL,-5.30,-5.30
C001089,HON. DAVID ALAN CURSON,2012,2012Q4,PERSONNEL COMPENSATION,"118,788.41","118,788.41"
C001089,HON. DAVID ALAN CURSON,2012,2012Q4,TRAVEL,"3,639.46","3,639.46"
C001089,HON. DAVID ALAN CURSON,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","15,655.00","15,655.00"
C001089,HON. DAVID ALAN CURSON,2012,2012Q4,PRINTING AND REPRODUCTION,"1,583.20","1,583.20"
C001089,HON. DAVID ALAN CURSON,2012,2012Q4,OTHER SERVICES,"3,398.36","3,398.36"
C001089,HON. DAVID ALAN CURSON,2012,2012Q4,SUPPLIES AND MATERIALS,"1,426.15","1,426.15"
C001089,HON. DAVID ALAN CURSON,2012,2012Q4,EQUIPMENT,521.68,521.68
D000096,HON. DANNY K. DAVIS,2012,2012Q4,FRANKED MAIL,212.06,115.66
D000096,HON. DANNY K. DAVIS,2012,2012Q4,PERSONNEL COMPENSATION,"1,174,884.30","294,524.26"
D000096,HON. DANNY K. DAVIS,2012,2012Q4,TRAVEL,"36,132.03","10,333.53"
D000096,HON. DANNY K. DAVIS,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","79,310.08","23,050.21"
D000096,HON. DANNY K. DAVIS,2012,2012Q4,PRINTING AND REPRODUCTION,"2,440.72",472.95
D000096,HON. DANNY K. DAVIS,2012,2012Q4,OTHER SERVICES,"41,884.26","10,802.13"
D000096,HON. DANNY K. DAVIS,2012,2012Q4,SUPPLIES AND MATERIALS,"24,312.74","4,849.65"
D000096,HON. DANNY K. DAVIS,2012,2012Q4,EQUIPMENT,"7,178.93","1,670.08"
D000603,HON. GEOFF DAVIS,2012,2012Q4,FRANKED MAIL,"3,719.92","1,001.44"
D000603,HON. GEOFF DAVIS,2012,2012Q4,PERSONNEL COMPENSATION,"764,593.14","78,907.31"
D000603,HON. GEOFF DAVIS,2012,2012Q4,TRAVEL,"37,218.67","1,692.61"
D000603,HON. GEOFF DAVIS,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","86,286.64","12,625.19"
D000603,HON. GEOFF DAVIS,2012,2012Q4,PRINTING AND REPRODUCTION,595.73,0.00
D000603,HON. GEOFF DAVIS,2012,2012Q4,OTHER SERVICES,"18,491.44","2,839.03"
D000603,HON. GEOFF DAVIS,2012,2012Q4,SUPPLIES AND MATERIALS,"3,576.40",-202.78
D000603,HON. GEOFF DAVIS,2012,2012Q4,EQUIPMENT,"1,330.00",108.00
D000598,HON. SUSAN A. DAVIS,2012,2012Q4,FRANKED MAIL,"52,735.14","15,268.91"
D000598,HON. SUSAN A. DAVIS,2012,2012Q4,PERSONNEL COMPENSATION,"1,101,892.64","321,193.72"
D000598,HON. SUSAN A. DAVIS,2012,2012Q4,TRAVEL,"41,165.39","8,523.62"
D000598,HON. SUSAN A. DAVIS,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","73,084.12","18,589.61"
D000598,HON. SUSAN A. DAVIS,2012,2012Q4,PRINTING AND REPRODUCTION,"80,962.01",689.82
D000598,HON. SUSAN A. DAVIS,2012,2012Q4,OTHER SERVICES,"30,581.97","8,279.97"
D000598,HON. SUSAN A. DAVIS,2012,2012Q4,SUPPLIES AND MATERIALS,"35,045.03","2,521.46"
D000598,HON. SUSAN A. DAVIS,2012,2012Q4,EQUIPMENT,"1,236.00",309.00
D000191,HON. PETER A. DEFAZIO,2012,2012Q4,FRANKED MAIL,"64,942.93","42,415.07"
D000191,HON. PETER A. DEFAZIO,2012,2012Q4,PERSONNEL COMPENSATION,"923,480.29","243,260.70"
D000191,HON. PETER A. DEFAZIO,2012,2012Q4,TRAVEL,"61,149.74","12,513.36"
D000191,HON. PETER A. DEFAZIO,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","89,459.18","20,699.92"
D000191,HON. PETER A. DEFAZIO,2012,2012Q4,PRINTING AND REPRODUCTION,"60,617.42",627.59
D000191,HON. PETER A. DEFAZIO,2012,2012Q4,OTHER SERVICES,"37,981.29","9,371.54"
D000191,HON. PETER A. DEFAZIO,2012,2012Q4,SUPPLIES AND MATERIALS,"14,503.86","6,158.31"
D000191,HON. PETER A. DEFAZIO,2012,2012Q4,EQUIPMENT,"3,155.44",752.61
D000197,HON. DIANA DEGETTE,2012,2012Q4,FRANKED MAIL,"3,582.15",542.34
D000197,HON. DIANA DEGETTE,2012,2012Q4,PERSONNEL COMPENSATION,"1,053,966.45","270,228.99"
D000197,HON. DIANA DEGETTE,2012,2012Q4,TRAVEL,"36,247.86","6,061.94"
D000197,HON. DIANA DEGETTE,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","94,202.43","22,043.60"
D000197,HON. DIANA DEGETTE,2012,2012Q4,PRINTING AND REPRODUCTION,"2,645.15","1,199.53"
D000197,HON. DIANA DEGETTE,2012,2012Q4,OTHER SERVICES,"36,735.56","8,669.38"
D000197,HON. DIANA DEGETTE,2012,2012Q4,SUPPLIES AND MATERIALS,"14,265.60","1,743.41"
D000197,HON. DIANA DEGETTE,2012,2012Q4,EQUIPMENT,"3,845.21",807.30
D000216,HON. ROSA L. DELAURO,2012,2012Q4,FRANKED MAIL,"3,042.51","1,842.61"
D000216,HON. ROSA L. DELAURO,2012,2012Q4,PERSONNEL COMPENSATION,"1,077,201.03","306,526.31"
D000216,HON. ROSA L. DELAURO,2012,2012Q4,TRAVEL,"27,040.62","4,723.27"
D000216,HON. ROSA L. DELAURO,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","98,212.75","23,296.29"
D000216,HON. ROSA L. DELAURO,2012,2012Q4,PRINTING AND REPRODUCTION,"5,548.91","1,184.90"
D000216,HON. ROSA L. DELAURO,2012,2012Q4,OTHER SERVICES,"52,604.00","11,263.50"
D000216,HON. ROSA L. DELAURO,2012,2012Q4,SUPPLIES AND MATERIALS,"34,318.23","22,295.47"
D000216,HON. ROSA L. DELAURO,2012,2012Q4,EQUIPMENT,"2,070.63",699.66
D000617,HON. SUZAN K DELBENE,2012,2012Q4,PERSONNEL COMPENSATION,"36,861.12","36,861.12"
D000617,HON. SUZAN K DELBENE,2012,2012Q4,TRAVEL,609.80,609.80
D000617,HON. SUZAN K DELBENE,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","5,364.75","5,364.75"
D000617,HON. SUZAN K DELBENE,2012,2012Q4,OTHER SERVICES,"6,471.20","6,471.20"
D000617,HON. SUZAN K DELBENE,2012,2012Q4,SUPPLIES AND MATERIALS,166.29,166.29
D000617,HON. SUZAN K DELBENE,2012,2012Q4,EQUIPMENT,328.00,328.00
D000612,HON. JEFF DENHAM,2012,2012Q4,FRANKED MAIL,"121,923.24","36,385.56"
D000612,HON. JEFF DENHAM,2012,2012Q4,PERSONNEL COMPENSATION,"920,016.27","254,841.16"
D000612,HON. JEFF DENHAM,2012,2012Q4,TRAVEL,"59,055.94","7,690.21"
D000612,HON. JEFF DENHAM,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","103,682.33","31,847.69"
D000612,HON. JEFF DENHAM,2012,2012Q4,PRINTING AND REPRODUCTION,"94,359.38","18,451.87"
D000612,HON. JEFF DENHAM,2012,2012Q4,OTHER SERVICES,"31,014.78","6,451.50"
D000612,HON. JEFF DENHAM,2012,2012Q4,SUPPLIES AND MATERIALS,"23,878.84","10,863.66"
D000612,HON. JEFF DENHAM,2012,2012Q4,EQUIPMENT,"4,664.55",499.71
D000604,HON. CHARLES W. DENT,2012,2012Q4,FRANKED MAIL,"13,736.61","5,606.04"
D000604,HON. CHARLES W. DENT,2012,2012Q4,PERSONNEL COMPENSATION,"904,142.73","223,354.18"
D000604,HON. CHARLES W. DENT,2012,2012Q4,TRAVEL,"24,345.19","4,792.17"
D000604,HON. CHARLES W. DENT,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","91,273.97","17,660.49"
D000604,HON. CHARLES W. DENT,2012,2012Q4,PRINTING AND REPRODUCTION,"3,469.12",526.56
D000604,HON. CHARLES W. DENT,2012,2012Q4,OTHER SERVICES,"30,359.15","6,433.00"
D000604,HON. CHARLES W. DENT,2012,2012Q4,SUPPLIES AND MATERIALS,"31,088.02","23,051.99"
D000604,HON. CHARLES W. DENT,2012,2012Q4,EQUIPMENT,"2,070.22",461.84
D000616,HON. SCOTT DESJARLAIS,2012,2012Q4,FRANKED MAIL,"77,826.89","3,359.86"
D000616,HON. SCOTT DESJARLAIS,2012,2012Q4,PERSONNEL COMPENSATION,"687,973.66","194,270.96"
D000616,HON. SCOTT DESJARLAIS,2012,2012Q4,TRAVEL,"80,768.44","17,782.14"
D000616,HON. SCOTT DESJARLAIS,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","74,267.92","13,730.45"
D000616,HON. SCOTT DESJARLAIS,2012,2012Q4,PRINTING AND REPRODUCTION,"46,586.80","2,124.92"
D000616,HON. SCOTT DESJARLAIS,2012,2012Q4,OTHER SERVICES,"23,573.25","6,291.25"
D000616,HON. SCOTT DESJARLAIS,2012,2012Q4,SUPPLIES AND MATERIALS,"31,224.42","24,959.88"
D000616,HON. SCOTT DESJARLAIS,2012,2012Q4,EQUIPMENT,"7,708.56","2,141.97"
D000610,HON. THEODORE E. DEUTCH,2012,2012Q4,FRANKED MAIL,"27,028.08","2,672.16"
D000610,HON. THEODORE E. DEUTCH,2012,2012Q4,PERSONNEL COMPENSATION,"1,125,546.12","336,302.23"
D000610,HON. THEODORE E. DEUTCH,2012,2012Q4,TRAVEL,"28,523.17","5,651.96"
D000610,HON. THEODORE E. DEUTCH,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","72,143.29","23,713.41"
D000610,HON. THEODORE E. DEUTCH,2012,2012Q4,PRINTING AND REPRODUCTION,"38,279.52",108.57
D000610,HON. THEODORE E. DEUTCH,2012,2012Q4,OTHER SERVICES,"22,673.93","5,355.00"
D000610,HON. THEODORE E. DEUTCH,2012,2012Q4,SUPPLIES AND MATERIALS,"29,503.48","6,187.72"
D000610,HON. THEODORE E. DEUTCH,2012,2012Q4,EQUIPMENT,"5,124.97",60.00
D000600,HON. MARIO DIAZ-BALART,2012,2012Q4,FRANKED MAIL,"85,683.25","32,668.91"
D000600,HON. MARIO DIAZ-BALART,2012,2012Q4,PERSONNEL COMPENSATION,"832,351.37","229,308.31"
D000600,HON. MARIO DIAZ-BALART,2012,2012Q4,TRAVEL,"54,014.26","16,059.39"
D000600,HON. MARIO DIAZ-BALART,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","148,863.05","35,344.37"
D000600,HON. MARIO DIAZ-BALART,2012,2012Q4,PRINTING AND REPRODUCTION,"76,120.97","58,813.69"
D000600,HON. MARIO DIAZ-BALART,2012,2012Q4,OTHER SERVICES,"43,898.46","19,028.44"
D000600,HON. MARIO DIAZ-BALART,2012,2012Q4,SUPPLIES AND MATERIALS,"25,056.44","18,643.93"
D000600,HON. MARIO DIAZ-BALART,2012,2012Q4,EQUIPMENT,"3,767.32","1,338.58"
D000327,HON. NORMAN D. DICKS,2012,2012Q4,FRANKED MAIL,"1,741.72",715.27
D000327,HON. NORMAN D. DICKS,2012,2012Q4,PERSONNEL COMPENSATION,"1,011,380.00","281,520.59"
D000327,HON. NORMAN D. DICKS,2012,2012Q4,TRAVEL,"66,141.16","15,092.47"
D000327,HON. NORMAN D. DICKS,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","89,557.28","22,108.59"
D000327,HON. NORMAN D. DICKS,2012,2012Q4,PRINTING AND REPRODUCTION,"2,779.91",753.09
D000327,HON. NORMAN D. DICKS,2012,2012Q4,OTHER SERVICES,"53,317.85","12,640.38"
D000327,HON. NORMAN D. DICKS,2012,2012Q4,SUPPLIES AND MATERIALS,"13,637.69",909.54
D000327,HON. NORMAN D. DICKS,2012,2012Q4,EQUIPMENT,"2,508.00",627.00
D000355,HON. JOHN D. DINGELL,2012,2012Q4,FRANKED MAIL,"2,323.22",928.40
D000355,HON. JOHN D. DINGELL,2012,2012Q4,PERSONNEL COMPENSATION,"1,038,638.50","303,435.18"
D000355,HON. JOHN D. DINGELL,2012,2012Q4,TRAVEL,"39,375.96","9,364.94"
D000355,HON. JOHN D. DINGELL,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","119,740.41","34,529.94"
D000355,HON. JOHN D. DINGELL,2012,2012Q4,PRINTING AND REPRODUCTION,671.80,168.98
D000355,HON. JOHN D. DINGELL,2012,2012Q4,OTHER SERVICES,"23,549.08","6,460.32"
D000355,HON. JOHN D. DINGELL,2012,2012Q4,SUPPLIES AND MATERIALS,"23,609.50","15,952.73"
D000355,HON. JOHN D. DINGELL,2012,2012Q4,EQUIPMENT,"2,793.24",698.31
D000399,HON. LLOYD DOGGETT,2012,2012Q4,FRANKED MAIL,"44,328.07","6,056.81"
D000399,HON. LLOYD DOGGETT,2012,2012Q4,PERSONNEL COMPENSATION,"898,726.00","209,037.27"
D000399,HON. LLOYD DOGGETT,2012,2012Q4,TRAVEL,"13,881.73","3,889.50"
D000399,HON. LLOYD DOGGETT,2012,2012Q4,"RENT, COMMUNICATION, UTILITIES","92,900.59","25,295.36"
D000399,HON. LLOYD DOGGETT,2012,2012Q4,PRINTING AND REPRODUCTION,"35,087.79","1,172.92"
D000399,HON. LLOYD DOGGETT,2012,2012Q4,OTHER SERVICES,"42,486.74","10,858.13"
D000399,HON. LLOYD DOGGETT,2012,2012Q4,SUPPLIES AND MATERIALS,"22,630.28","16,020.94"
D000399,HON. LLOYD DOGGETT,2012,2012Q4,EQUIPMENT,"6,255.18","1,549.62"
D000613,HON. ROBERT J. DOLD,2012,2012Q4,FRANKED MAIL,"108,901.50","43,856.52"
D000613,HON. ROBERT J. DOLD,2012,2012Q4,PERSONNEL COMPENSATION,"775,550.16","213,544.44"
