BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
B000755,HON. KEVIN BRADY,2010,2010Q2,TRAVEL,35021.85,25247.76
B000755,HON. KEVIN BRADY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",56206.77,29965.17
B000755,HON. KEVIN BRADY,2010,2010Q2,PRINTING AND REPRODUCTION,866.75,261.05
B000755,HON. KEVIN BRADY,2010,2010Q2,OTHER SERVICES,40096.49,27728.24
B000755,HON. KEVIN BRADY,2010,2010Q2,SUPPLIES AND MATERIALS,12875.49,8044.84
B000755,HON. KEVIN BRADY,2010,2010Q2,EQUIPMENT,2269.18,1684.03
B001227,HON. ROBERT A. BRADY,2010,2010Q2,FRANKED MAIL,766.87,528.11
B001227,HON. ROBERT A. BRADY,2010,2010Q2,PERSONNEL COMPENSATION,578101.27,296118.92
B001227,HON. ROBERT A. BRADY,2010,2010Q2,TRAVEL,7569.14,6650.91
B001227,HON. ROBERT A. BRADY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",54022.75,27769.17
B001227,HON. ROBERT A. BRADY,2010,2010Q2,PRINTING AND REPRODUCTION,36.5,36.5
B001227,HON. ROBERT A. BRADY,2010,2010Q2,OTHER SERVICES,23874,8688
B001227,HON. ROBERT A. BRADY,2010,2010Q2,SUPPLIES AND MATERIALS,22091.63,3401.8
B001227,HON. ROBERT A. BRADY,2010,2010Q2,EQUIPMENT,3214.3,1791.82
B001259,HON. BRUCE L. BRALEY,2010,2010Q2,FRANKED MAIL,38825.8,12128.66
B001259,HON. BRUCE L. BRALEY,2010,2010Q2,PERSONNEL COMPENSATION,444632.94,225216.35
B001259,HON. BRUCE L. BRALEY,2010,2010Q2,TRAVEL,34874.1,20652.74
B001259,HON. BRUCE L. BRALEY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",29290.06,16393.01
B001259,HON. BRUCE L. BRALEY,2010,2010Q2,PRINTING AND REPRODUCTION,19656.16,1524.45
B001259,HON. BRUCE L. BRALEY,2010,2010Q2,OTHER SERVICES,21019.17,7270.73
B001259,HON. BRUCE L. BRALEY,2010,2010Q2,SUPPLIES AND MATERIALS,6490.34,2704.26
B001259,HON. BRUCE L. BRALEY,2010,2010Q2,EQUIPMENT,4277.15,1321.41
B001264,HON. BOBBY BRIGHT,2010,2010Q2,FRANKED MAIL,78493.25,51934.6
B001264,HON. BOBBY BRIGHT,2010,2010Q2,PERSONNEL COMPENSATION,423683.61,213421.87
B001264,HON. BOBBY BRIGHT,2010,2010Q2,TRAVEL,30798.4,18414.35
B001264,HON. BOBBY BRIGHT,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",58143.84,44519.24
B001264,HON. BOBBY BRIGHT,2010,2010Q2,PRINTING AND REPRODUCTION,79437.2,53498.18
B001264,HON. BOBBY BRIGHT,2010,2010Q2,OTHER SERVICES,33980.26,23752.63
B001264,HON. BOBBY BRIGHT,2010,2010Q2,SUPPLIES AND MATERIALS,22191.23,4474.94
B001264,HON. BOBBY BRIGHT,2010,2010Q2,EQUIPMENT,1901.25,134.85
B001262,HON. PAUL BROUN,2010,2010Q2,FRANKED MAIL,45963.72,45123.38
B001262,HON. PAUL BROUN,2010,2010Q2,PERSONNEL COMPENSATION,458518.88,240052.76
B001262,HON. PAUL BROUN,2010,2010Q2,TRAVEL,29707.12,19725.33
B001262,HON. PAUL BROUN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",63708.06,42702.27
B001262,HON. PAUL BROUN,2010,2010Q2,PRINTING AND REPRODUCTION,38310.14,38089.15
B001262,HON. PAUL BROUN,2010,2010Q2,OTHER SERVICES,18059,9199.5
B001262,HON. PAUL BROUN,2010,2010Q2,SUPPLIES AND MATERIALS,24950.67,4129.37
B001262,HON. PAUL BROUN,2010,2010Q2,EQUIPMENT,5099.31,1675.45
B001247,HON. GINNY BROWN-WAITE,2010,2010Q2,FRANKED MAIL,18935.54,15806.72
B001247,HON. GINNY BROWN-WAITE,2010,2010Q2,PERSONNEL COMPENSATION,409749.33,214695.92
B001247,HON. GINNY BROWN-WAITE,2010,2010Q2,TRAVEL,26540.73,14435.07
B001247,HON. GINNY BROWN-WAITE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",54428.43,31004.49
B001247,HON. GINNY BROWN-WAITE,2010,2010Q2,PRINTING AND REPRODUCTION,29011.42,21949.59
B001247,HON. GINNY BROWN-WAITE,2010,2010Q2,OTHER SERVICES,34106.28,7190.41
B001247,HON. GINNY BROWN-WAITE,2010,2010Q2,SUPPLIES AND MATERIALS,12304.71,5331.19
B001247,HON. GINNY BROWN-WAITE,2010,2010Q2,EQUIPMENT,10210.23,7564.43
B000911,HON. CORRINE BROWN,2010,2010Q2,FRANKED MAIL,37702.49,17409.09
B000911,HON. CORRINE BROWN,2010,2010Q2,PERSONNEL COMPENSATION,467137.57,243081.67
B000911,HON. CORRINE BROWN,2010,2010Q2,TRAVEL,30168.56,15734.94
B000911,HON. CORRINE BROWN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",59416.87,32441.23
B000911,HON. CORRINE BROWN,2010,2010Q2,PRINTING AND REPRODUCTION,18238.84,6414.38
B000911,HON. CORRINE BROWN,2010,2010Q2,OTHER SERVICES,13104,6552
B000911,HON. CORRINE BROWN,2010,2010Q2,SUPPLIES AND MATERIALS,22015.43,15001.75
B000911,HON. CORRINE BROWN,2010,2010Q2,EQUIPMENT,9458.93,8279.84
B001235,"HON. HENRY E. BROWN, JR.",2010,2010Q2,FRANKED MAIL,2046.96,1549.09
B001235,"HON. HENRY E. BROWN, JR.",2010,2010Q2,PERSONNEL COMPENSATION,458427.88,239144.45
B001235,"HON. HENRY E. BROWN, JR.",2010,2010Q2,TRAVEL,9328.45,5673.25
B001235,"HON. HENRY E. BROWN, JR.",2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",46291.96,26337.14
B001235,"HON. HENRY E. BROWN, JR.",2010,2010Q2,PRINTING AND REPRODUCTION,65.05,57.05
B001235,"HON. HENRY E. BROWN, JR.",2010,2010Q2,OTHER SERVICES,28053,16665
B001235,"HON. HENRY E. BROWN, JR.",2010,2010Q2,SUPPLIES AND MATERIALS,12673.66,9213.88
B001235,"HON. HENRY E. BROWN, JR.",2010,2010Q2,EQUIPMENT,1244.48,699.74
B001260,HON. VERN BUCHANAN,2010,2010Q2,FRANKED MAIL,187028.02,143622.18
B001260,HON. VERN BUCHANAN,2010,2010Q2,PERSONNEL COMPENSATION,422204.9,217706.41
B001260,HON. VERN BUCHANAN,2010,2010Q2,TRAVEL,3201.73,2588.42
B001260,HON. VERN BUCHANAN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",90229.82,64647.02
B001260,HON. VERN BUCHANAN,2010,2010Q2,PRINTING AND REPRODUCTION,162842.25,123107.35
B001260,HON. VERN BUCHANAN,2010,2010Q2,OTHER SERVICES,25990.32,13758.32
B001260,HON. VERN BUCHANAN,2010,2010Q2,SUPPLIES AND MATERIALS,8728.07,2917.69
B001260,HON. VERN BUCHANAN,2010,2010Q2,EQUIPMENT,1395.29,699.44
B001248,HON. MICHAEL C. BURGESS,2010,2010Q2,FRANKED MAIL,7478.43,6716.94
B001248,HON. MICHAEL C. BURGESS,2010,2010Q2,PERSONNEL COMPENSATION,473806.27,241099.45
B001248,HON. MICHAEL C. BURGESS,2010,2010Q2,TRAVEL,27053.34,14780.33
B001248,HON. MICHAEL C. BURGESS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",49111.63,31466.39
B001248,HON. MICHAEL C. BURGESS,2010,2010Q2,PRINTING AND REPRODUCTION,617.15,503.85
B001248,HON. MICHAEL C. BURGESS,2010,2010Q2,OTHER SERVICES,40806.25,16230.2
B001248,HON. MICHAEL C. BURGESS,2010,2010Q2,SUPPLIES AND MATERIALS,35068.39,11543.38
B001248,HON. MICHAEL C. BURGESS,2010,2010Q2,EQUIPMENT,9194.99,3794.39
B001149,HON. DAN BURTON,2010,2010Q2,FRANKED MAIL,45814.84,5240.02
B001149,HON. DAN BURTON,2010,2010Q2,PERSONNEL COMPENSATION,446324.94,236702.76
B001149,HON. DAN BURTON,2010,2010Q2,TRAVEL,24154.54,14073.32
B001149,HON. DAN BURTON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",43574.76,23877.16
B001149,HON. DAN BURTON,2010,2010Q2,PRINTING AND REPRODUCTION,19099.63,17529.39
B001149,HON. DAN BURTON,2010,2010Q2,OTHER SERVICES,37805.41,14497
B001149,HON. DAN BURTON,2010,2010Q2,SUPPLIES AND MATERIALS,15278.65,9994.8
B001149,HON. DAN BURTON,2010,2010Q2,EQUIPMENT,8001.49,5472.06
B001251,HON. G.K. BUTTERFIELD,2010,2010Q2,FRANKED MAIL,921.86,490.95
B001251,HON. G.K. BUTTERFIELD,2010,2010Q2,PERSONNEL COMPENSATION,423652.05,217092.62
B001251,HON. G.K. BUTTERFIELD,2010,2010Q2,TRAVEL,32142.25,19900.34
B001251,HON. G.K. BUTTERFIELD,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",43260.94,24767.18
B001251,HON. G.K. BUTTERFIELD,2010,2010Q2,PRINTING AND REPRODUCTION,853.05,825.25
B001251,HON. G.K. BUTTERFIELD,2010,2010Q2,OTHER SERVICES,15802.19,7730.97
B001251,HON. G.K. BUTTERFIELD,2010,2010Q2,SUPPLIES AND MATERIALS,14667.69,6271.9
B001251,HON. G.K. BUTTERFIELD,2010,2010Q2,EQUIPMENT,1521,760.5
B001203,HON. STEVE BUYER,2010,2010Q2,FRANKED MAIL,4530.51,3063.12
B001203,HON. STEVE BUYER,2010,2010Q2,PERSONNEL COMPENSATION,541904.31,286627.14
B001203,HON. STEVE BUYER,2010,2010Q2,TRAVEL,35505.04,23725.87
B001203,HON. STEVE BUYER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",43961.45,24056.14
B001203,HON. STEVE BUYER,2010,2010Q2,PRINTING AND REPRODUCTION,2239.66,2162.82
B001203,HON. STEVE BUYER,2010,2010Q2,OTHER SERVICES,22735.36,11942.48
B001203,HON. STEVE BUYER,2010,2010Q2,SUPPLIES AND MATERIALS,11712.35,4795.83
B001203,HON. STEVE BUYER,2010,2010Q2,EQUIPMENT,5740.88,2834.39
C000059,HON. KEN CALVERT,2010,2010Q2,FRANKED MAIL,70147.58,69541.72
C000059,HON. KEN CALVERT,2010,2010Q2,PERSONNEL COMPENSATION,379238.37,196264.92
C000059,HON. KEN CALVERT,2010,2010Q2,TRAVEL,25014.69,10195.4
C000059,HON. KEN CALVERT,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",79569.1,56877.2
C000059,HON. KEN CALVERT,2010,2010Q2,PRINTING AND REPRODUCTION,24389.34,24207.54
C000059,HON. KEN CALVERT,2010,2010Q2,OTHER SERVICES,26547.3,14742.2
C000059,HON. KEN CALVERT,2010,2010Q2,SUPPLIES AND MATERIALS,20706.65,8593.83
C000059,HON. KEN CALVERT,2010,2010Q2,EQUIPMENT,1933.03,923.17
C000071,HON. DAVE CAMP,2010,2010Q2,FRANKED MAIL,8617.23,5842.16
C000071,HON. DAVE CAMP,2010,2010Q2,PERSONNEL COMPENSATION,509162.96,257651.33
C000071,HON. DAVE CAMP,2010,2010Q2,TRAVEL,25411.69,13928.46
C000071,HON. DAVE CAMP,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",46688.45,25081.12
C000071,HON. DAVE CAMP,2010,2010Q2,PRINTING AND REPRODUCTION,2443.18,2194.88
C000071,HON. DAVE CAMP,2010,2010Q2,OTHER SERVICES,29478.64,16332.89
C000071,HON. DAVE CAMP,2010,2010Q2,SUPPLIES AND MATERIALS,17482.84,8321.14
C000071,HON. DAVE CAMP,2010,2010Q2,EQUIPMENT,981.12,490.56
C001064,HON. JOHN CAMPBELL,2010,2010Q2,FRANKED MAIL,26013.3,25714
C001064,HON. JOHN CAMPBELL,2010,2010Q2,PERSONNEL COMPENSATION,450405,230638.28
C001064,HON. JOHN CAMPBELL,2010,2010Q2,TRAVEL,24002.59,17940.15
C001064,HON. JOHN CAMPBELL,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",68554.27,35539.74
C001064,HON. JOHN CAMPBELL,2010,2010Q2,PRINTING AND REPRODUCTION,48284.36,40838.36
C001064,HON. JOHN CAMPBELL,2010,2010Q2,OTHER SERVICES,22243.25,11401.25
C001064,HON. JOHN CAMPBELL,2010,2010Q2,SUPPLIES AND MATERIALS,9799.23,5240.22
C001064,HON. JOHN CAMPBELL,2010,2010Q2,EQUIPMENT,1445.46,722.73
C001046,HON. ERIC CANTOR,2010,2010Q2,FRANKED MAIL,8869.28,6080.88
C001046,HON. ERIC CANTOR,2010,2010Q2,PERSONNEL COMPENSATION,564930.03,287774.05
C001046,HON. ERIC CANTOR,2010,2010Q2,TRAVEL,8842.88,7295.92
C001046,HON. ERIC CANTOR,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",37694.85,20638.44
C001046,HON. ERIC CANTOR,2010,2010Q2,PRINTING AND REPRODUCTION,1644.7,1573.5
C001046,HON. ERIC CANTOR,2010,2010Q2,OTHER SERVICES,15602.61,8902.33
C001046,HON. ERIC CANTOR,2010,2010Q2,SUPPLIES AND MATERIALS,10819.47,4027.14
C001046,HON. ERIC CANTOR,2010,2010Q2,EQUIPMENT,4214.9,1380
C001079,"HON. ANH ""JOSEPH"" CAO",2010,2010Q2,FRANKED MAIL,113680.41,110418.02
C001079,"HON. ANH ""JOSEPH"" CAO",2010,2010Q2,PERSONNEL COMPENSATION,394136.23,210625.02
C001079,"HON. ANH ""JOSEPH"" CAO",2010,2010Q2,TRAVEL,28548.93,21252.79
C001079,"HON. ANH ""JOSEPH"" CAO",2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",118193.88,89145.06
C001079,"HON. ANH ""JOSEPH"" CAO",2010,2010Q2,PRINTING AND REPRODUCTION,115543.06,114346.16
C001079,"HON. ANH ""JOSEPH"" CAO",2010,2010Q2,OTHER SERVICES,29160.73,14073.1
C001079,"HON. ANH ""JOSEPH"" CAO",2010,2010Q2,SUPPLIES AND MATERIALS,36501.94,32049.78
C001079,"HON. ANH ""JOSEPH"" CAO",2010,2010Q2,EQUIPMENT,5176.88,2935.94
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,FRANKED MAIL,35375.82,4275.32
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,PERSONNEL COMPENSATION,435823.52,207840.52
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,TRAVEL,31090.06,13552.95
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",52737.99,28215.7
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,PRINTING AND REPRODUCTION,24604.71,24577.41
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,OTHER SERVICES,35702.84,21787.84
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,SUPPLIES AND MATERIALS,8086.5,3581.2
C001047,HON. SHELLEY MOORE CAPITO,2010,2010Q2,EQUIPMENT,2191.2,1095.6
C001036,HON. LOIS CAPPS,2010,2010Q2,FRANKED MAIL,2797.58,2486.77
C001036,HON. LOIS CAPPS,2010,2010Q2,PERSONNEL COMPENSATION,552967.35,282726.37
C001036,HON. LOIS CAPPS,2010,2010Q2,TRAVEL,29141.72,16252.12
C001036,HON. LOIS CAPPS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",54607.93,29555.82
C001036,HON. LOIS CAPPS,2010,2010Q2,PRINTING AND REPRODUCTION,4836.26,4563.56
C001036,HON. LOIS CAPPS,2010,2010Q2,OTHER SERVICES,29671.28,15335.5
C001036,HON. LOIS CAPPS,2010,2010Q2,SUPPLIES AND MATERIALS,7238.54,3237.93
C001036,HON. LOIS CAPPS,2010,2010Q2,EQUIPMENT,943.65,496.77
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,FRANKED MAIL,578.06,416.34
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,PERSONNEL COMPENSATION,553781,281376.33
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,TRAVEL,13943.04,5029.48
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",54478.89,33237.42
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,PRINTING AND REPRODUCTION,338.7,193.2
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,OTHER SERVICES,24812,12093.5
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,SUPPLIES AND MATERIALS,35904.07,18340.17
C001037,HON. MICHAEL E. CAPUANO,2010,2010Q2,EQUIPMENT,1614.6,788.55
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,FRANKED MAIL,22402.74,8880.12
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,PERSONNEL COMPENSATION,547638.99,282067.23
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,TRAVEL,33414.71,20254.52
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",52727.9,31275.27
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,PRINTING AND REPRODUCTION,22994.73,21443.08
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,OTHER SERVICES,21504,11402
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,SUPPLIES AND MATERIALS,12648.36,10489.98
C001050,HON. DENNIS A. CARDOZA,2010,2010Q2,EQUIPMENT,5335.13,1851.71
C001060,HON. RUSS CARNAHAN,2010,2010Q2,FRANKED MAIL,82577.5,74340.34
C001060,HON. RUSS CARNAHAN,2010,2010Q2,PERSONNEL COMPENSATION,451446.78,229189.9
C001060,HON. RUSS CARNAHAN,2010,2010Q2,TRAVEL,24089.9,13068.44
C001060,HON. RUSS CARNAHAN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",66183.78,40676.64
C001060,HON. RUSS CARNAHAN,2010,2010Q2,PRINTING AND REPRODUCTION,102535.64,102337.84
C001060,HON. RUSS CARNAHAN,2010,2010Q2,OTHER SERVICES,31696.18,23969.14
C001060,HON. RUSS CARNAHAN,2010,2010Q2,SUPPLIES AND MATERIALS,8963.75,4235.45
C001060,HON. RUSS CARNAHAN,2010,2010Q2,EQUIPMENT,1314.45,690.58
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,FRANKED MAIL,6546.04,3637.1
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,PERSONNEL COMPENSATION,479507.51,245962.98
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,TRAVEL,16405.13,10072.2
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",49560,30792.77
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,PRINTING AND REPRODUCTION,2518.35,701.1
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,OTHER SERVICES,22295.18,11236.92
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,SUPPLIES AND MATERIALS,5484.71,3030.61
C001065,HON. CHRISTOPHER P. CARNEY,2010,2010Q2,EQUIPMENT,648.88,449.41
C001072,HON. ANDRE CARSON,2010,2010Q2,FRANKED MAIL,21316.32,632.24
C001072,HON. ANDRE CARSON,2010,2010Q2,PERSONNEL COMPENSATION,453824.42,233438.93
C001072,HON. ANDRE CARSON,2010,2010Q2,TRAVEL,38331.51,27773.8
C001072,HON. ANDRE CARSON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",40538.25,21366.36
C001072,HON. ANDRE CARSON,2010,2010Q2,PRINTING AND REPRODUCTION,12980.69,12218.54
C001072,HON. ANDRE CARSON,2010,2010Q2,OTHER SERVICES,35906.81,19183.93
C001072,HON. ANDRE CARSON,2010,2010Q2,SUPPLIES AND MATERIALS,27302.53,22570.85
C001072,HON. ANDRE CARSON,2010,2010Q2,EQUIPMENT,1387.4,731.16
C001051,HON. JOHN R. CARTER,2010,2010Q2,FRANKED MAIL,24777.34,1803.84
C001051,HON. JOHN R. CARTER,2010,2010Q2,PERSONNEL COMPENSATION,481158.72,240144.97
C001051,HON. JOHN R. CARTER,2010,2010Q2,TRAVEL,54693.3,35837.7
C001051,HON. JOHN R. CARTER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",55858.2,36704.04
C001051,HON. JOHN R. CARTER,2010,2010Q2,PRINTING AND REPRODUCTION,10157.88,2743.96
C001051,HON. JOHN R. CARTER,2010,2010Q2,OTHER SERVICES,25628.18,15735.18
C001051,HON. JOHN R. CARTER,2010,2010Q2,SUPPLIES AND MATERIALS,12932.41,5982.91
C001051,HON. JOHN R. CARTER,2010,2010Q2,EQUIPMENT,11057.09,10186.01
C001075,HON. BILL CASSIDY,2010,2010Q2,FRANKED MAIL,110541.32,88868.32
C001075,HON. BILL CASSIDY,2010,2010Q2,PERSONNEL COMPENSATION,431866.78,215411.12
C001075,HON. BILL CASSIDY,2010,2010Q2,TRAVEL,27010.63,19562.47
C001075,HON. BILL CASSIDY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",92581.65,69500.38
C001075,HON. BILL CASSIDY,2010,2010Q2,PRINTING AND REPRODUCTION,5076.84,3754.95
C001075,HON. BILL CASSIDY,2010,2010Q2,OTHER SERVICES,17319,17248.5
C001075,HON. BILL CASSIDY,2010,2010Q2,SUPPLIES AND MATERIALS,8859.88,6215.64
C001075,HON. BILL CASSIDY,2010,2010Q2,EQUIPMENT,5919.87,1995.5
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,FRANKED MAIL,5563.12,3187.98
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,PERSONNEL COMPENSATION,491042.26,237357.83
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,TRAVEL,15465.42,10505.86
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",88606.19,54406.99
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,PRINTING AND REPRODUCTION,2404.13,1580.83
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,OTHER SERVICES,14340.36,7700.34
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,SUPPLIES AND MATERIALS,12113.74,6668.62
C000243,HON. MICHAEL N CASTLE,2010,2010Q2,EQUIPMENT,11436.5,6735.75
C001066,HON. KATHY CASTOR,2010,2010Q2,FRANKED MAIL,63751.39,43864.74
C001066,HON. KATHY CASTOR,2010,2010Q2,PERSONNEL COMPENSATION,418661.94,211322.08
C001066,HON. KATHY CASTOR,2010,2010Q2,TRAVEL,35332.52,30244.65
C001066,HON. KATHY CASTOR,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",42302.02,25762.53
C001066,HON. KATHY CASTOR,2010,2010Q2,PRINTING AND REPRODUCTION,20467.6,1748.35
C001066,HON. KATHY CASTOR,2010,2010Q2,OTHER SERVICES,28654.29,15393
C001066,HON. KATHY CASTOR,2010,2010Q2,SUPPLIES AND MATERIALS,5169.09,2800.05
C001066,HON. KATHY CASTOR,2010,2010Q2,EQUIPMENT,1754.5,1504.75
C001076,HON. JASON CHAFFETZ,2010,2010Q2,FRANKED MAIL,3445.54,1461.7
C001076,HON. JASON CHAFFETZ,2010,2010Q2,PERSONNEL COMPENSATION,428222.41,212250.07
C001076,HON. JASON CHAFFETZ,2010,2010Q2,TRAVEL,34941.89,21733.82
C001076,HON. JASON CHAFFETZ,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",36631.53,19697.57
C001076,HON. JASON CHAFFETZ,2010,2010Q2,PRINTING AND REPRODUCTION,3175.3,3141.5
C001076,HON. JASON CHAFFETZ,2010,2010Q2,OTHER SERVICES,21782.34,21782.34
C001076,HON. JASON CHAFFETZ,2010,2010Q2,SUPPLIES AND MATERIALS,11276.27,4838.55
C001076,HON. JASON CHAFFETZ,2010,2010Q2,EQUIPMENT,1622.95,884.86
C001058,HON. BEN CHANDLER,2010,2010Q2,FRANKED MAIL,1585.67,1381.88
C001058,HON. BEN CHANDLER,2010,2010Q2,PERSONNEL COMPENSATION,505419.17,254796.33
C001058,HON. BEN CHANDLER,2010,2010Q2,TRAVEL,18995.51,12637.61
C001058,HON. BEN CHANDLER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",46215.54,24204.76
C001058,HON. BEN CHANDLER,2010,2010Q2,PRINTING AND REPRODUCTION,235,235
C001058,HON. BEN CHANDLER,2010,2010Q2,OTHER SERVICES,16084,8042
C001058,HON. BEN CHANDLER,2010,2010Q2,SUPPLIES AND MATERIALS,5664.94,3738.62
C001058,HON. BEN CHANDLER,2010,2010Q2,EQUIPMENT,4437.48,2218.74
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,FRANKED MAIL,46289.19,14650.97
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,PERSONNEL COMPENSATION,421702.6,219530.94
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,TRAVEL,61177.93,52751.71
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",46374.38,27770.92
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,PRINTING AND REPRODUCTION,32573.19,31981.84
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,OTHER SERVICES,34467,12821
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,SUPPLIES AND MATERIALS,9727.6,6670.99
C001074,HON. TRAVIS W. CHILDERS,2010,2010Q2,EQUIPMENT,4569.49,3749.55
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,FRANKED MAIL,753.63,554.63
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,PERSONNEL COMPENSATION,473521.87,244036.04
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,TRAVEL,52374.05,28325.66
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",72595.29,38043.79
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,PRINTING AND REPRODUCTION,740.27,705.17
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,OTHER SERVICES,16588.59,11478.2
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,SUPPLIES AND MATERIALS,16414.45,8742.46
C000380,HON. DONNA MC CHRISTENSEN,2010,2010Q2,EQUIPMENT,2113.83,1048.83
C001080,HON. JUDY CHU,2010,2010Q2,FRANKED MAIL,18678.52,1237.74
C001080,HON. JUDY CHU,2010,2010Q2,PERSONNEL COMPENSATION,348558.28,184756.43
C001080,HON. JUDY CHU,2010,2010Q2,TRAVEL,25376.69,10151.19
C001080,HON. JUDY CHU,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",54632.75,25656.66
C001080,HON. JUDY CHU,2010,2010Q2,PRINTING AND REPRODUCTION,12218.85,10528.85
C001080,HON. JUDY CHU,2010,2010Q2,OTHER SERVICES,17894.88,8947
C001080,HON. JUDY CHU,2010,2010Q2,SUPPLIES AND MATERIALS,13883.09,9411.7
C001080,HON. JUDY CHU,2010,2010Q2,EQUIPMENT,2513.77,1751.77
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,FRANKED MAIL,11640.18,11491.32
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,PERSONNEL COMPENSATION,426813.73,210802.76
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,TRAVEL,13859.14,9986.89
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",54499.89,28110.9
C001067,HON. YVETTE D. CLARKE,2010,2010Q2,PRINTING AND REPRODUCTION,20499.69,20189.69
